代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1027,小金属,1766.52,6.08,2197671040,8.65,1496665216,5.89,701005824,2.76,-461842944,-1.82,-1735828480,-6.83
BK0478,有色金属,14714.68,2.19,851749456,4.3,567390032,2.86,284359424,1.43,-173309696,-0.87,-678199040,-3.42
BK0479,钢铁行业,7016.18,0.76,316930672,5.32,132654512,2.23,184276160,3.09,-89330192,-1.5,-227693424,-3.8200000000000003
BK1015,能源金属,590.77,1.35,140872240,2.01,89516352,1.28,51355888,0.73,57564752,0.8200000000000001,-198436992,-2.83
BK0451,房地产开发,12049.12,0.36,140116512,1.71,103381808,1.26,36734704,0.45,-61807824,-0.76,-78308704,-0.96
BK0732,贵金属,900.89,1.01,47544224,1.37,55918112,1.6099999999999999,-8373888,-0.24,18177744,0.52,-65721968,-1.8900000000000001
BK0465,化学制药,28176.11,-0.17,47232480,0.31,-23699248,-0.16,70931728,0.47000000000000003,85494784,0.56,-133447168,-0.88
BK1045,房地产服务,909.87,0.41000000000000003,18147264,1.96,26641886,2.88,-8494622,-0.92,7925696,0.86,-26072960,-2.81
BK0471,化纤行业,13293.42,-0.29,18145744,0.5,19285984,0.53,-1140240,-0.03,476176,0.01,-22636832,-0.62
BK0734,珠宝首饰,436.31,0.01,3965095,0.5,-2743484,-0.35000000000000003,6708579,0.84,-948620,-0.12,-3016464,-0.38
BK0730,农药兽药,1066.6,0.14,-1468273,-0.07,-18258449,-0.87,16790176,0.8,13214400,0.63,-12165664,-0.58
BK1043,专业服务,1008.25,-0.92,-5867712,-0.25,-9811248,-0.43,3943536,0.17,24846128,1.08,-21172896,-0.92
BK0728,环保行业,400.29,0.25,-21203361,-0.39,26143535,0.48,-47346896,-0.87,-52640320,-0.97,73268112,1.35
BK0725,装修装饰,442.77,0.09,-23903039,-1.09,-7117359,-0.32,-16785680,-0.76,-16634704,-0.76,40479984,1.8399999999999999
BK0440,家用轻工,34875.36,-0.66,-25802487,-1.46,-5547239,-0.31,-20255248,-1.15,11231280,0.64,14571200,0.8300000000000001
BK0420,航空机场,4839.54,-0.67,-36748701,-1.53,-5220925,-0.22,-31527776,-1.31,-8004016,-0.33,44752720,1.87
BK0450,航运港口,8814.61,-0.21,-38569732,-1.32,77512620,2.64,-116082352,-3.96,17073680,0.58,21393248,0.73
BK1042,医药商业,1091.28,-0.9400000000000001,-38921167,-1.76,-48760975,-2.21,9839808,0.45,71292128,3.23,-32370960,-1.47
BK1017,采掘行业,1028.72,0.49,-43037809,-2.89,-3521921,-0.24,-39515888,-2.65,-24795824,-1.6600000000000001,67833632,4.55
BK0454,塑料制品,10795.47,-0.11,-45907040,-0.79,-12935872,-0.22,-32971168,-0.5700000000000001,-84284720,-1.45,131361600,2.26
BK0464,石油行业,4999.33,-0.4,-49785938,-1.92,-95971746,-3.69,46185808,1.78,42834960,1.65,6950976,0.27
BK0726,工程咨询服务,607.7,-0.55,-52039219,-1.9500000000000002,13411389,0.5,-65450608,-2.45,-19382416,-0.73,68667232,2.5700000000000003
