代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0735,计算机设备,1066.92,1.8900000000000001,1050700288,2.81,1338148096,3.58,-287447808,-0.77,-697520128,-1.87,-353150976,-0.9400000000000001
BK1037,消费电子,1137.89,1.88,596923920,1.9300000000000002,645814032,2.08,-48890112,-0.16,-396660480,-1.28,-200217344,-0.65
BK0729,船舶制造,894.18,2.23,542858048,4.77,413403472,3.64,129454576,1.1400000000000001,-338418256,-2.98,-204439792,-1.8
BK0459,电子元件,19230.86,1.62,410011184,1.07,363570480,0.9400000000000001,46440704,0.12,-60282880,-0.16,-350235392,-0.91
BK1036,半导体,1402.92,1.8900000000000001,269816832,0.46,400402176,0.68,-130585344,-0.22,-608311040,-1.03,337735424,0.5700000000000001
BK0448,通信设备,12527.54,2.86,185435136,0.24,714512384,0.93,-529077248,-0.6900000000000001,-183978752,-0.24,-3104768,0.0
BK0481,汽车零部件,27690.89,0.81,159567840,0.5700000000000001,485452768,1.75,-325884928,-1.17,-362733312,-1.3,186819840,0.67
BK0420,航空机场,4783.25,0.47000000000000003,53969728,1.44,-124047296,-3.32,178017024,4.76,-51906208,-1.3900000000000001,-2063520,-0.06
BK0440,家用轻工,34388.92,-0.8,-19142764,-1.05,-12331020,-0.68,-6811744,-0.38,4377600,0.24,14765168,0.81
BK1038,光学光电子,1219.1,1.56,-22403968,-0.1,209318272,0.98,-231722240,-1.08,-185788672,-0.87,207879168,0.97
BK1043,专业服务,1021.63,0.12,-23163887,-0.87,40368161,1.51,-63532048,-2.37,-25599648,-0.96,46311744,1.73
BK0730,农药兽药,1037.28,-0.24,-41006083,-1.94,-5354915,-0.25,-35651168,-1.6800000000000002,79455280,3.75,-39083024,-1.85
BK0421,铁路公路,6316.88,-1.22,-54203990,-3.29,-17797430,-1.08,-36406560,-2.21,75814688,4.6,-21610704,-1.31
BK0734,珠宝首饰,415.38,-0.56,-54993843,-5.96,-4594578,-0.5,-50399265,-5.46,17011849,1.8399999999999999,37981984,4.12
BK0427,公用事业,7592.98,0.1,-55007483,-3.5700000000000003,-32898443,-2.13,-22109040,-1.43,24987520,1.62,30019984,1.9500000000000002
BK0471,化纤行业,13009.04,-0.22,-62243687,-2.94,-1400423,-0.07,-60843264,-2.88,8755472,0.41000000000000003,52937920,2.5
BK1017,采掘行业,986.95,-1.6,-71475864,-4.5,-42059480,-2.65,-29416384,-1.85,11231360,0.71,60244496,3.79
BK1018,橡胶制品,1015.34,-0.8300000000000001,-74523772,-2.61,-24673404,-0.87,-49850368,-1.75,8778144,0.31,62145136,2.18
BK0539,综合行业,8447.69,-0.54,-92969942,-4.15,-35853414,-1.6,-57116528,-2.55,45343664,2.02,47626272,2.12
BK0725,装修装饰,433.61,-0.5700000000000001,-94488880,-3.19,-36974864,-1.25,-57514016,-1.94,7508624,0.25,86844864,2.93
BK1028,燃气,1335.43,0.1,-99649045,-5.06,-56127605,-2.85,-43521440,-2.21,49359808,2.51,50373600,2.56
BK1030,电机,1652.2,1.22,-111235488,-2.24,-44467552,-0.9,-66767936,-1.35,54520048,1.1,97128624,1.96
BK1045,房地产服务,902.33,-1.9500000000000002,-114206172,-7.04,-81634652,-5.03,-32571520,-2.01,17866176,1.1,96340016,5.94
BK1039,电子化学品,1436.14,0.9500000000000001,-116652304,-2.07,-17067136,-0.30000000000000004,-99585168,-1.77,49717296,0.88,66935008,1.19
BK1046,游戏,1583.16,2.2800000000000002,-122836224,-0.35000000000000003,353396480,1.0,-476232704,-1.35,233775872,0.66,-110939392,-0.31
BK0428,电力行业,15862.59,0.72,-126466704,-0.85,-138503696,-0.93,12036992,0.08,-2111232,-0.01,128578048,0.86
BK0454,塑料制品,10268.95,-0.5,-132535610,-3.13,-41932330,-0.99,-90603280,-2.14,34525664,0.81,97816032,2.31
BK0437,煤炭行业,9108.32,-0.34,-141263792,-3.19,-135313088,-3.05,-5950704,-0.13,8645680,0.2,132618112,2.99
BK1016,汽车服务,1017.18,-0.8200000000000001,-158996741,-6.79,-113415093,-4.85,-45581648,-1.9500000000000002,43809424,1.87,115072048,4.92
BK0424,水泥建材,24992.33,-1.27,-160130995,-5.84,-91615875,-3.34,-68515120,-2.5,42171664,1.54,117959328,4.3
BK0450,航运港口,8765.69,-1.25,-166205696,-4.8100000000000005,-90346688,-2.61,-75859008,-2.2,41330448,1.2,124561936,3.6
BK0726,工程咨询服务,619.76,-0.56,-172940963,-4.05,-25144643,-0.59,-147796320,-3.46,40396208,0.9500000000000001,128531520,3.01
BK0733,包装材料,894.87,-1.25,-179942850,-11.72,-50741914,-3.3,-129200936,-8.41,32939136,2.15,146780336,9.56
BK1042,医药商业,1090.72,-0.8200000000000001,-180970659,-6.71,-114627011,-4.25,-66343648,-2.46,107030096,3.9699999999999998,73940544,2.74
BK1035,美容护理,837.67,-1.3900000000000001,-208534006,-6.8100000000000005,-128454006,-4.2,-80080000,-2.62,96235472,3.14,112298528,3.67
BK0731,化肥行业,1195.5,-0.75,-210992744,-9.2,-77452584,-3.38,-133540160,-5.82,52030864,2.27,158961888,6.93
BK1032,风电设备,1233.74,-0.11,-212970235,-6.4,-70486203,-2.12,-142484032,-4.28,-82060240,-2.46,295030496,8.86
BK0480,航天航空,39423.21,0.65,-213983920,-3.25,-131379120,-2.0,-82604800,-1.26,22911440,0.35000000000000003,186696336,2.84
BK0458,仪器仪表,12807.7,1.4,-230735856,-2.73,21306672,0.25,-252042528,-2.98,-39961488,-0.47000000000000003,263392816,3.12
BK0546,玻璃玻纤,36490.34,-1.0,-257140111,-8.93,-65834319,-2.29,-191305792,-6.65,58115632,2.02,197890720,6.87
BK0738,多元金融,514.59,-0.98,-257180468,-7.35,-209178148,-5.98,-48002320,-1.37,61774160,1.77,195406320,5.58
BK0479,钢铁行业,6842.89,-1.27,-273369072,-7.37,-211042912,-5.69,-62326160,-1.6800000000000002,68929456,1.8599999999999999,204013312,5.5
BK1027,小金属,1592.97,-0.25,-285342112,-3.7199999999999998,-135968288,-1.77,-149373824,-1.94,-173297136,-2.26,458639248,5.97
BK1040,中药,1537.53,-0.1,-288768256,-2.42,-144814448,-1.21,-143953808,-1.21,292355360,2.45,-4299776,-0.04
BK0436,纺织服装,10220.28,-0.63,-295021776,-4.87,-88161072,-1.45,-206860704,-3.41,-54430736,-0.9,349464800,5.76
BK0740,教育,731.91,-0.55,-296424516,-7.82,-166968356,-4.4,-129456160,-3.41,-12775408,-0.34,309199936,8.16
BK0429,交运设备,7759.32,-0.33,-305420761,-6.02,-141073641,-2.7800000000000002,-164347120,-3.24,-22833344,-0.45,326593296,6.44
BK1044,生物制品,861.1,-0.14,-312610208,-4.61,-175155216,-2.58,-137454992,-2.03,-10615920,-0.16,323935136,4.78
BK1034,电源设备,1990.77,-0.16,-326440169,-6.15,-123887881,-2.33,-202552288,-3.81,8347520,0.16,318092640,5.99
BK1029,汽车整车,1213.4,0.86,-332935168,-2.67,-406425264,-3.26,73490096,0.59,-8014480,-0.06,340949632,2.74
BK0422,物流行业,5888.01,-1.32,-342356112,-6.49,-235883888,-4.47,-106472224,-2.02,135355408,2.5700000000000003,206851584,3.92
BK1041,医疗器械,898.88,-0.35000000000000003,-348191872,-3.59,-83964432,-0.86,-264227440,-2.7199999999999998,294493024,3.03,50045376,0.52
BK0464,石油行业,4862.46,-0.62,-361592592,-9.25,-296313200,-7.58,-65279392,-1.67,221791280,5.67,139801296,3.58
BK0470,造纸印刷,8016.89,-0.23,-372143472,-6.02,-179937712,-2.91,-192205760,-3.11,7991664,0.13,360952944,5.84
BK0732,贵金属,901.31,-1.76,-373448176,-8.5,-174847936,-3.98,-198600240,-4.52,50177904,1.1400000000000001,323270272,7.36
BK0484,贸易行业,8397.98,-1.05,-374261504,-6.64,-155734352,-2.76,-218527152,-3.88,92069696,1.63,281166480,4.99
BK0433,农牧饲渔,13432.41,-0.84,-399215760,-4.8,-257507792,-3.09,-141707968,-1.7000000000000002,92526880,1.11,305436240,3.67
BK0728,环保行业,387.08,-0.8300000000000001,-465744408,-8.83,-175156440,-3.32,-290587968,-5.51,145441152,2.76,319409936,6.06
BK0736,通信服务,1027.81,0.39,-467597104,-3.01,-172240048,-1.11,-295357056,-1.9,122249472,0.79,345347824,2.23
