代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1040,中药,1512.12,0.72,276963872,2.83,168251792,1.72,108712080,1.11,-12158736,-0.12,-265187600,-2.71
BK0732,贵金属,940.39,0.5,230412608,5.08,110982832,2.45,119429776,2.63,-104918464,-2.31,-125494160,-2.76
BK0420,航空机场,4720.79,0.13,172413070,6.01,50470414,1.76,121942656,4.25,-185077376,-6.46,12664304,0.44
BK0735,计算机设备,1037.32,-0.25,150484240,0.74,293152528,1.43,-142668288,-0.7000000000000001,-120249088,-0.59,-30259712,-0.15
BK0729,船舶制造,904.17,0.19,105357408,1.6099999999999999,263600288,4.04,-158242880,-2.42,-140852640,-2.16,35495248,0.54
BK0733,包装材料,923.49,0.9,73179833,4.15,63486313,3.6,9693520,0.55,-32191584,-1.83,-41013120,-2.33
BK1045,房地产服务,910.09,0.37,72501650,8.39,108804087,12.59,-36302437,-4.2,-43581628,-5.04,-28920032,-3.35
BK0728,环保行业,405.78,1.26,51277728,0.68,163972224,2.17,-112694496,-1.49,-34228480,-0.45,-15890832,-0.21
BK0433,农牧饲渔,13912.76,0.42,22090800,0.25,92796720,1.04,-70705920,-0.79,-57494896,-0.64,34973312,0.39
BK0726,工程咨询服务,612.71,0.49,16680660,0.73,8577156,0.38,8103504,0.36,-15094688,-0.66,-1894768,-0.08
BK0457,电网设备,23453.04,1.79,-7124832,-0.03,86232480,0.38,-93357312,-0.41000000000000003,201163776,0.89,-193522688,-0.86
BK1042,医药商业,1074.48,-0.08,-27631852,-1.55,9981576,0.56,-37613428,-2.11,18980032,1.06,8651840,0.48
BK0546,玻璃玻纤,36151.66,-0.58,-31001861,-1.82,-22347445,-1.31,-8654416,-0.51,-57965440,-3.41,88455472,5.2
BK1020,非金属材料,1020.95,-0.32,-31554016,-0.84,12932896,0.34,-44486912,-1.18,1275808,0.03,25412992,0.68
BK0734,珠宝首饰,436.66,-0.22,-37159565,-3.26,-35996040,-3.16,-1163525,-0.1,-6693776,-0.59,43853344,3.85
BK0738,多元金融,520.59,-0.07,-49656784,-2.74,-4508000,-0.25,-45148784,-2.5,-62367008,-3.45,112023792,6.19
BK1043,专业服务,1003.88,-0.02,-50555702,-2.43,-23202918,-1.12,-27352784,-1.32,16543888,0.8,33931232,1.63
BK0739,工程机械,1134.49,0.07,-52547771,-1.49,-39729787,-1.12,-12817984,-0.36,61101760,1.73,-9997936,-0.28
BK0440,家用轻工,34664.57,-0.02,-58145432,-4.19,-37180757,-2.68,-20964675,-1.51,-476592,-0.03,58622032,4.22
BK0421,铁路公路,6469.93,0.30000000000000004,-63840727,-5.12,-25630520,-2.05,-38210207,-3.06,-14172544,-1.1400000000000001,78013264,6.25
BK1039,电子化学品,1454.59,-0.05,-73859838,-2.5300000000000002,-66202878,-2.27,-7656960,-0.26,51661120,1.77,22198720,0.76
BK0539,综合行业,8491.9,-0.24,-73885670,-5.84,-20985685,-1.6600000000000001,-52899985,-4.18,15661184,1.24,58224496,4.61
BK1032,风电设备,1176.65,-0.34,-74409724,-3.07,-39306140,-1.62,-35103584,-1.45,52516528,2.17,21893200,0.9
