代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0475,银行,2963.14,0.62,949524000,6.05,739633552,4.71,209890448,1.34,-502258176,-3.2,-447265792,-2.85
BK0728,环保行业,407.99,1.8900000000000001,310667296,2.56,409619936,3.38,-98952640,-0.8200000000000001,-88762000,-0.73,-222635408,-1.8399999999999999
BK0450,航运港口,9117.87,1.1,269653216,4.61,295401632,5.05,-25748416,-0.44,-154067440,-2.64,-114291616,-1.9500000000000002
BK1035,美容护理,844.69,-0.87,82680768,2.44,-19140784,-0.56,101821552,3.0,-29946624,-0.88,-52734160,-1.56
BK0427,公用事业,7972.12,0.62,73700535,4.18,77491399,4.4,-3790864,-0.22,-35694800,-2.02,-38005744,-2.16
BK1033,电池,1049.25,-0.38,58356896,0.41000000000000003,-96618576,-0.68,154975472,1.09,101396992,0.71,-164276640,-1.15
BK0476,装修建材,14012.07,-1.16,42121030,0.92,74095014,1.6099999999999999,-31973984,-0.6900000000000001,-9311120,-0.2,-32809904,-0.71
BK1028,燃气,1384.82,1.3,26320188,0.8300000000000001,81443980,2.5700000000000003,-55123792,-1.74,-144713904,-4.5600000000000005,117970496,3.7199999999999998
BK0458,仪器仪表,11877.54,-0.34,14413980,0.35000000000000003,175377596,4.31,-160963616,-3.95,-9144832,-0.22,-19038528,-0.47000000000000003
BK0734,珠宝首饰,418.34,-1.28,-7096304,-1.03,-9449236,-1.37,2352932,0.34,-2452702,-0.36,9549008,1.3900000000000001
BK1018,橡胶制品,1025.89,-1.18,-7310108,-0.44,-2273772,-0.14,-5036336,-0.30000000000000004,-51392560,-3.09,58448608,3.51
BK0479,钢铁行业,7037.76,-0.93,-22473664,-0.54,18921648,0.46,-41395312,-1.0,21616992,0.52,-4858752,-0.12
BK0474,保险,1148.75,0.4,-22711760,-0.36,107122096,1.71,-129833856,-2.07,-58487488,-0.93,81199216,1.3
BK0539,综合行业,8420.45,-1.1400000000000001,-26877048,-2.35,26246743,2.3,-53123791,-4.65,-46744448,-4.09,73621504,6.44
BK0546,玻璃玻纤,35240.98,-0.35000000000000003,-28757540,-1.1400000000000001,-38414580,-1.53,9657040,0.38,-45565744,-1.81,73160112,2.91
BK0421,铁路公路,6612.28,0.04,-32355554,-2.22,-20983847,-1.44,-11371707,-0.78,-28311056,-1.94,60666624,4.16
BK1017,采掘行业,1042.65,0.18,-41691628,-2.86,13362973,0.92,-55054601,-3.77,-56684768,-3.89,98376400,6.74
BK0725,装修装饰,447.34,-0.63,-41973618,-1.85,2165918,0.1,-44139536,-1.94,-1485840,-0.07,43289248,1.9
BK1016,汽车服务,981.0,-1.16,-47726603,-5.78,-30081907,-3.64,-17644696,-2.14,26166525,3.17,21462928,2.6
BK0424,水泥建材,26033.4,-1.1400000000000001,-50255968,-2.14,-8728352,-0.37,-41527616,-1.77,5338176,0.23,44917792,1.9100000000000001
BK0440,家用轻工,34318.23,-1.43,-52572931,-3.11,-15918132,-0.9400000000000001,-36654799,-2.17,-18862944,-1.12,71435856,4.23
BK0422,物流行业,6131.58,0.5700000000000001,-52719472,-0.8,175967984,2.66,-228687456,-3.45,-115134544,-1.74,167854944,2.5300000000000002
BK0730,农药兽药,1030.29,-1.08,-59884993,-2.74,-21977105,-1.01,-37907888,-1.74,13151504,0.6000000000000001,45185536,2.07
BK0429,交运设备,7721.19,0.6900000000000001,-62193072,-1.05,-70019392,-1.19,7826320,0.13,-28436800,-0.48,91728112,1.55
BK1039,电子化学品,1300.66,-0.81,-62559567,-3.88,-8652367,-0.54,-53907200,-3.35,12762144,0.79,49797408,3.09
BK0740,教育,646.8,-1.51,-67121747,-5.07,12487841,0.9400000000000001,-79609588,-6.01,-13230912,-1.0,80352656,6.07
BK0420,航空机场,4692.01,-1.38,-72372789,-2.69,-27205669,-1.01,-45167120,-1.6800000000000002,94072800,3.5,-21700016,-0.81
BK0733,包装材料,910.77,-1.51,-80901438,-3.93,-33206750,-1.6099999999999999,-47694688,-2.31,-10869472,-0.53,91452464,4.44
BK1043,专业服务,994.26,-1.35,-90166823,-3.88,-48767991,-2.1,-41398832,-1.78,5794016,0.25,83706576,3.6
BK0731,化肥行业,1221.48,-1.3,-104779797,-4.82,-80315445,-3.7,-24464352,-1.13,15098576,0.6900000000000001,89681216,4.13
BK1034,电源设备,1821.01,-0.88,-104984594,-3.74,-54276482,-1.9300000000000002,-50708112,-1.81,31671024,1.13,73313568,2.61
BK0732,贵金属,920.73,-1.87,-111707681,-4.5,-64869473,-2.61,-46838208,-1.8900000000000001,-45129184,-1.82,156836880,6.32
BK1032,风电设备,1094.4,-1.01,-112313477,-5.18,-49434101,-2.2800000000000002,-62879376,-2.9,6349728,0.29,105963760,4.89
BK1019,化学原料,772.86,-0.76,-116778989,-2.39,-38447341,-0.79,-78331648,-1.6099999999999999,17122752,0.35000000000000003,96627376,1.98
BK0464,石油行业,4964.41,-0.34,-121178208,-4.02,-34224208,-1.1400000000000001,-86954000,-2.88,30986352,1.03,90191856,2.99
BK0454,塑料制品,10369.48,-0.12,-127866879,-3.59,-15071743,-0.42,-112795136,-3.16,-23650784,-0.66,151016512,4.24
BK0471,化纤行业,13039.69,-1.03,-131391889,-5.7,-50154833,-2.18,-81237056,-3.52,-62255968,-2.7,191603984,8.31
BK0484,贸易行业,8486.66,-1.52,-140802503,-3.47,-51311447,-1.26,-89491056,-2.21,24142064,0.6000000000000001,116566672,2.87
BK0456,家电行业,15912.14,-1.17,-147241456,-1.6600000000000001,-49257040,-0.56,-97984416,-1.11,-144698208,-1.63,291076272,3.29
BK0470,造纸印刷,8105.6,-1.78,-160789472,-3.25,-171839536,-3.47,11050064,0.22,57789904,1.17,101273392,2.05
BK0739,工程机械,1082.8,-1.23,-166929370,-5.16,-112839594,-3.49,-54089776,-1.67,98466848,3.04,67572000,2.09
BK0437,煤炭行业,9228.26,-0.84,-169718752,-4.51,-60814464,-1.62,-108904288,-2.9,33352976,0.89,136365776,3.63
BK0428,电力行业,15565.96,-0.86,-175831648,-2.32,-37095200,-0.49,-138736448,-1.83,-138127120,-1.82,313958752,4.14
BK0726,工程咨询服务,628.07,-1.12,-176980063,-4.53,-59556191,-1.52,-117423872,-3.0,30618192,0.78,146180240,3.74
BK0738,多元金融,555.41,-1.8399999999999999,-183351808,-5.27,-54358960,-1.56,-128992848,-3.7,30107456,0.86,153244336,4.4
BK1045,房地产服务,1009.7,-2.59,-199541420,-8.12,-71589660,-2.91,-127951760,-5.21,3002752,0.12,196538672,8.0
BK0910,专用设备,2081.63,-0.39,-203582672,-0.91,-30029520,-0.13,-173553152,-0.77,-334662656,-1.49,524061184,2.34
BK1030,电机,1551.93,-2.62,-224036688,-8.37,-123996192,-4.63,-100040496,-3.74,16335264,0.61,187508176,7.0
BK1027,小金属,1575.51,-1.6800000000000002,-233667712,-4.52,-127174656,-2.46,-106493056,-2.06,19765888,0.38,213901808,4.14
BK0436,纺织服装,10583.76,-1.43,-240416846,-4.25,-130630254,-2.31,-109786592,-1.94,-44402368,-0.78,284769248,5.03
BK1020,非金属材料,955.76,-1.11,-249741009,-7.7,-136200337,-4.2,-113540672,-3.5,115591504,3.56,129420496,3.99
BK0480,航天航空,39072.64,-0.72,-276398352,-3.9699999999999998,-61389984,-0.88,-215008368,-3.08,-96286576,-1.38,369118816,5.3
BK1041,医疗器械,823.63,-2.04,-288959520,-2.7800000000000002,-128512944,-1.24,-160446576,-1.54,-187152256,-1.8,472687488,4.54
