代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0737,软件开发,879.27,-0.2,770995456,1.67,1376068864,2.99,-605073408,-1.31,-782468864,-1.7000000000000002,5632768,0.01
BK0459,电子元件,19700.78,1.3,668358912,1.76,1200311040,3.16,-531952128,-1.4,-727147008,-1.9100000000000001,48195072,0.13
BK1038,光学光电子,1241.93,0.87,521051808,2.21,706189984,3.0,-185138176,-0.79,-418047488,-1.77,-101803008,-0.43
BK0451,房地产开发,12217.5,1.4,399515696,3.68,258319104,2.38,141196592,1.3,30425872,0.28,-429941568,-3.96
BK0433,农牧饲渔,13551.34,0.61,325174128,4.14,151566240,1.9300000000000002,173607888,2.21,-70637600,-0.9,-250378816,-3.19
BK0735,计算机设备,1033.44,0.87,274268256,1.35,217469792,1.07,56798464,0.28,-149186048,-0.73,-127268352,-0.63
BK0470,造纸印刷,8291.21,0.6000000000000001,225038720,3.9,171232032,2.9699999999999998,53806688,0.93,-81232192,-1.4100000000000001,-139931680,-2.43
BK0729,船舶制造,918.83,1.72,88022304,1.17,97951920,1.3,-9929616,-0.13,-74622640,-0.99,-13399664,-0.18
BK0456,家电行业,16799.3,0.11,57202016,0.47000000000000003,67299040,0.56,-10097024,-0.08,-281837792,-2.33,222992640,1.8399999999999999
BK1045,房地产服务,919.59,1.07,39044464,2.39,120138096,7.35,-81093632,-4.96,-5110992,-0.31,-33933472,-2.08
BK1018,橡胶制品,1050.04,0.55,13273452,0.61,20798476,0.96,-7525024,-0.35000000000000003,18452784,0.85,-31519040,-1.45
BK0546,玻璃玻纤,36490.62,-0.36,12221713,0.66,-27499551,-1.49,39721264,2.16,-37733040,-2.05,24341360,1.32
BK0733,包装材料,924.1,-0.11,6678034,0.37,-5887838,-0.33,12565872,0.7000000000000001,-33703152,-1.87,26739408,1.48
BK0464,石油行业,4993.78,-0.11,4296688,0.17,-150075184,-5.84,154371872,6.01,-46049136,-1.79,41752448,1.62
BK0740,教育,686.6,0.08,3605565,0.21,10763133,0.64,-7157568,-0.42,-15180240,-0.9,11574656,0.6900000000000001
BK0730,农药兽药,1065.49,-0.1,-11489081,-0.5700000000000001,-25762217,-1.27,14273136,0.7000000000000001,-22154688,-1.09,32457152,1.6
BK0450,航运港口,8794.73,-0.23,-21338367,-0.7000000000000001,30371489,1.0,-51709856,-1.7000000000000002,104510768,3.45,-83175200,-2.74
BK1039,电子化学品,1470.9,0.07,-35428035,-0.9400000000000001,25547741,0.68,-60975776,-1.63,-15633216,-0.42,51061232,1.3599999999999999
BK0420,航空机场,4838.75,-0.02,-39778640,-1.47,-31065152,-1.15,-8713488,-0.32,56287056,2.08,-16508432,-0.61
BK1035,美容护理,838.46,-0.35000000000000003,-41499926,-2.01,-29501206,-1.43,-11998720,-0.58,-12142432,-0.59,53642352,2.6
BK1030,电机,1791.31,0.33,-42087600,-0.72,11992320,0.2,-54079920,-0.92,-103698336,-1.76,167424256,2.85
BK0482,商业百货,14269.34,0.01,-43928309,-1.25,-33243701,-0.9500000000000001,-10684608,-0.31,-58309360,-1.67,102237664,2.92
BK1032,风电设备,1196.15,-0.84,-45631260,-1.25,-6918172,-0.19,-38713088,-1.06,-61481200,-1.6800000000000002,107112464,2.93
BK1028,燃气,1365.53,-0.07,-53449289,-4.62,-18369489,-1.5899999999999999,-35079800,-3.03,18386576,1.5899999999999999,35012768,3.03
BK0476,装修建材,13394.52,-0.36,-54529544,-1.13,-46751832,-0.97,-7777712,-0.16,45099984,0.9400000000000001,9429568,0.2
BK0427,公用事业,7858.63,-0.05,-55087403,-2.99,-29347771,-1.5899999999999999,-25739632,-1.4,-4062704,-0.22,59150112,3.21
BK0474,保险,1080.55,0.17,-55094944,-1.4,-121407536,-3.09,66312592,1.69,75522784,1.92,-20427840,-0.52
BK0424,水泥建材,25065.67,-0.4,-57260961,-3.8,-27402977,-1.82,-29857984,-1.98,10388496,0.6900000000000001,46872464,3.11
BK1042,医药商业,1078.05,-1.21,-58129114,-2.96,-53713226,-2.73,-4415888,-0.22,-214736,-0.01,58343840,2.9699999999999998
BK0421,铁路公路,6375.04,-0.23,-60225440,-6.61,-17904189,-1.96,-42321251,-4.64,23614096,2.59,36611344,4.02
BK1019,化学原料,784.92,-0.25,-60492480,-1.07,-4407408,-0.08,-56085072,-0.99,-60077072,-1.07,113373776,2.01
BK0731,化肥行业,1211.4,-0.54,-64712636,-2.54,-67204268,-2.64,2491632,0.1,-24632112,-0.97,89344768,3.51
BK0739,工程机械,1130.41,-0.39,-66411126,-1.99,-124252230,-3.73,57841104,1.74,-34166928,-1.03,95141952,2.86
BK0440,家用轻工,34666.04,-0.6000000000000001,-73493132,-5.57,-8953542,-0.68,-64539590,-4.89,1219248,0.09,72273888,5.48
BK0486,文化传媒,9004.69,-0.2,-81278256,-0.35000000000000003,-202335280,-0.88,121057024,0.53,-278399232,-1.21,359675392,1.56
BK1029,汽车整车,1299.69,0.91,-81705344,-0.49,199887488,1.19,-281592832,-1.6800000000000002,-122953216,-0.73,204658608,1.22
BK0539,综合行业,8596.15,0.16,-82892738,-4.01,-11436610,-0.55,-71456128,-3.46,16060592,0.78,66832144,3.24
BK0471,化纤行业,13236.25,-0.43,-84571040,-2.15,-159228048,-4.06,74657008,1.9,47727504,1.22,35972832,0.92
BK1020,非金属材料,1012.5,-0.38,-88402941,-3.7199999999999998,-3721933,-0.16,-84681008,-3.56,-4384816,-0.18,88416608,3.7199999999999998
BK0725,装修装饰,441.63,-0.26,-90331350,-5.59,-35732907,-2.21,-54598443,-3.38,27202576,1.6800000000000002,62829712,3.89
BK1043,专业服务,1003.61,-0.46,-106840323,-4.54,-15564691,-0.66,-91275632,-3.88,13989248,0.59,91381856,3.88
BK1017,采掘行业,1026.45,-0.22,-111294061,-7.42,-44649551,-2.98,-66644510,-4.44,35406560,2.36,75887488,5.06
BK0734,珠宝首饰,431.29,-1.15,-112880833,-10.71,-58585045,-5.5600000000000005,-54295788,-5.15,25645056,2.43,87235760,8.27
BK0738,多元金融,510.83,-0.39,-157517268,-8.71,-91316068,-5.05,-66201200,-3.66,9950304,0.55,147566976,8.16
BK1046,游戏,1356.3,0.48,-158204624,-0.85,-21049552,-0.11,-137155072,-0.74,-343825152,-1.85,502029568,2.71
BK0484,贸易行业,8445.45,0.18,-158922956,-4.62,-57999564,-1.69,-100923392,-2.94,8580416,0.25,150646224,4.38
BK0437,煤炭行业,9482.76,-0.12,-166237424,-3.48,-95504304,-2.0,-70733120,-1.48,-103545424,-2.17,269782848,5.65
BK0728,环保行业,399.15,-0.28,-172384844,-3.7,-72860140,-1.56,-99524704,-2.14,-52047088,-1.12,223744608,4.8
BK0429,交运设备,7838.06,-0.49,-173225079,-5.03,-57418983,-1.67,-115806096,-3.37,15136960,0.44,157075072,4.57
BK1016,汽车服务,1052.43,-0.08,-175329129,-10.47,-84185273,-5.03,-91143856,-5.44,19678576,1.18,155476784,9.29
BK0726,工程咨询服务,605.25,-0.4,-176830063,-7.74,-71510575,-3.13,-105319488,-4.61,-3570384,-0.16,179164768,7.85
BK0538,化学制品,22326.83,0.11,-214750432,-1.8599999999999999,56739888,0.49,-271490320,-2.35,-54216112,-0.47000000000000003,266835584,2.31
BK1034,电源设备,1999.01,-0.46,-218049927,-6.13,-122379223,-3.44,-95670704,-2.69,-96831472,-2.7199999999999998,314881408,8.85
BK1041,医疗器械,884.55,-1.0,-219264224,-2.88,-107055360,-1.4100000000000001,-112208864,-1.48,-13658608,-0.18,231903152,3.05
BK0454,塑料制品,10786.51,-0.08,-224646733,-4.67,-103185069,-2.14,-121461664,-2.52,4094592,0.09,216110880,4.49
BK0436,纺织服装,10508.08,-0.28,-239980346,-6.07,-113238202,-2.86,-126742144,-3.21,2128832,0.05,237805760,6.01
BK0422,物流行业,5934.48,-0.04,-242247767,-7.78,-126020215,-4.05,-116227552,-3.73,11162592,0.36,230966432,7.42
BK0438,食品饮料,23844.9,-0.25,-248736320,-2.85,-158290448,-1.82,-90445872,-1.04,17379632,0.2,230954432,2.65
BK0458,仪器仪表,12955.06,-0.29,-251212335,-5.03,-53198543,-1.07,-198013792,-3.9699999999999998,28982544,0.58,225602288,4.52
BK0732,贵金属,887.64,-1.47,-310470064,-9.36,-148825072,-4.49,-161644992,-4.87,105744848,3.19,204725216,6.17
BK0545,通用设备,27631.04,0.16,-332281408,-1.48,106852800,0.48,-439134208,-1.96,-246711808,-1.1,566552320,2.5300000000000002
BK0736,通信服务,974.83,0.17,-347779520,-5.38,-150150896,-2.32,-197628624,-3.06,18828864,0.29,328950672,5.09
BK0480,航天航空,41261.77,-0.52,-369519872,-5.71,-270106208,-4.17,-99413664,-1.54,12293568,0.19,350912800,5.42
BK0485,旅游酒店,15608.71,-0.67,-380471248,-6.85,-262713584,-4.73,-117757664,-2.12,70186720,1.26,310284528,5.59
BK0473,证券,112679.8,-0.29,-382180592,-5.51,-196150624,-2.83,-186029968,-2.68,79339984,1.1400000000000001,302840624,4.37
BK1044,生物制品,853.21,-1.56,-390198080,-7.19,-243051280,-4.48,-147146800,-2.71,95606560,1.76,294359024,5.43
BK0479,钢铁行业,6947.16,-0.98,-395084976,-9.54,-274040112,-6.61,-121044864,-2.92,60013920,1.45,335006016,8.09
BK0428,电力行业,16464.03,-0.01,-408355456,-3.0,-242913440,-1.78,-165442016,-1.21,-24334848,-0.18,432690304,3.17
BK0457,电网设备,23077.09,-0.08,-425549888,-3.0,-76372256,-0.54,-349177632,-2.46,-74994176,-0.53,496627456,3.5
BK0727,医疗服务,1210.67,-1.34,-426573024,-5.72,-197194800,-2.64,-229378224,-3.07,53402192,0.72,373170832,5.0
BK0475,银行,2773.39,-0.77,-482521488,-4.39,-259792272,-2.36,-222729216,-2.03,1550080,0.01,480971392,4.38
BK0425,工程建设,20949.05,-0.14,-527967104,-6.07,-399800640,-4.6,-128166464,-1.47,158964752,1.83,368763296,4.24
BK1037,消费电子,1140.22,0.38,-572815888,-2.93,-197260048,-1.01,-375555840,-1.92,40960256,0.21,532016384,2.7199999999999998
BK1033,电池,1111.3,-0.74,-596722992,-5.74,-371216048,-3.5700000000000003,-225506944,-2.17,60331024,0.58,529417520,5.1
BK0465,化学制药,27866.12,-1.1,-605470768,-5.05,-476895824,-3.98,-128574944,-1.07,25583680,0.21,575845344,4.8100000000000005
BK1036,半导体,1355.97,0.63,-652677328,-1.6800000000000002,-213889744,-0.55,-438787584,-1.13,399593984,1.03,252539648,0.65
BK1031,光伏设备,1735.48,-0.55,-699655072,-3.73,-390474144,-2.08,-309180928,-1.65,-184129280,-0.98,880876032,4.7
BK1015,能源金属,577.97,-2.17,-703991968,-12.71,-298751024,-5.39,-405240944,-7.32,25578048,0.46,678413936,12.25
BK1040,中药,1506.0,-1.56,-745466608,-6.67,-423842384,-3.79,-321624224,-2.88,-83365872,-0.75,828432624,7.41
BK0477,酿酒行业,60469.08,-0.64,-751668496,-6.02,-258225504,-2.07,-493442992,-3.95,214505728,1.72,537162784,4.3
BK0910,专用设备,2259.59,-0.13,-766042624,-2.68,-137179904,-0.48,-628862720,-2.2,-146801152,-0.51,895929856,3.13
BK0481,汽车零部件,30317.22,0.74,-815044752,-1.9,-194078352,-0.45,-620966400,-1.45,-252544000,-0.59,1024978688,2.39
BK0447,互联网服务,20761.72,-0.06,-863201136,-2.55,-531426928,-1.57,-331774208,-0.98,196627200,0.58,666629120,1.97
BK0478,有色金属,14618.63,-0.65,-986561216,-5.63,-713631360,-4.08,-272929856,-1.56,240183040,1.37,745859328,4.26
BK0448,通信设备,12204.86,0.73,-1102853888,-2.35,-507242240,-1.08,-595611648,-1.27,274494208,0.59,818355200,1.74
BK1027,小金属,1739.73,-1.52,-1364036896,-6.42,-633131040,-2.98,-730905856,-3.44,296232192,1.3900000000000001,1067805184,5.03
