代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1036,半导体,1372.04,3.0,2254581504,4.59,1698938624,3.46,555642880,1.13,-771225856,-1.57,-1483514112,-3.02
BK1029,汽车整车,1325.06,4.08,1765419024,8.88,1594736912,8.02,170682112,0.86,-511060736,-2.5700000000000003,-1254358528,-6.31
BK1037,消费电子,1139.15,2.03,910510896,4.61,719200048,3.64,191310848,0.97,-421222912,-2.13,-491759104,-2.49
BK0735,计算机设备,1035.55,1.8,559849840,2.95,679575664,3.58,-119725824,-0.63,-259094784,-1.3599999999999999,-300796416,-1.58
BK0737,软件开发,862.55,0.25,362621440,0.79,738445056,1.6,-375823616,-0.81,-618758656,-1.34,252621568,0.55
BK0481,汽车零部件,30805.81,2.85,329256208,0.68,643062544,1.32,-313806336,-0.65,-388257792,-0.8,46095104,0.09
BK0732,贵金属,913.84,2.16,224159664,4.95,161941200,3.58,62218464,1.37,-105581488,-2.33,-118578192,-2.62
BK0448,通信设备,12095.7,1.16,219453024,0.5700000000000001,732416608,1.9,-512963584,-1.33,-283867648,-0.73,63458560,0.16
BK0459,电子元件,19555.36,1.76,130914912,0.45,375794528,1.29,-244879616,-0.84,-13134592,-0.05,-119762688,-0.41000000000000003
BK1034,电源设备,2016.85,1.88,73120709,1.45,55187285,1.09,17933424,0.36,68218288,1.35,-141338992,-2.8
BK0476,装修建材,13523.93,0.85,33215794,0.6900000000000001,4482402,0.09,28733392,0.6000000000000001,-151438624,-3.15,118222848,2.46
BK1020,非金属材料,1015.17,0.68,8204642,0.34,32095986,1.35,-23891344,-1.0,-3571648,-0.15,-10261200,-0.43
BK0734,珠宝首饰,435.51,1.0,2548678,0.28,3664644,0.41000000000000003,-1115966,-0.12,-16200528,-1.8,13651856,1.52
BK0474,保险,1072.48,0.38,-729664,-0.03,-11558880,-0.45,10829216,0.42,-10090592,-0.39,10820272,0.42
BK0465,化学制药,28088.27,0.58,-9987088,-0.11,98916944,1.04,-108904032,-1.15,-294409200,-3.1,300817744,3.17
BK1045,房地产服务,918.04,0.59,-14899773,-1.43,-5692861,-0.55,-9206912,-0.88,-16231120,-1.56,31130896,2.99
BK1016,汽车服务,1076.4,2.24,-17537521,-0.89,-390753,-0.02,-17146768,-0.87,-6134832,-0.31,24024144,1.22
BK0739,工程机械,1133.19,0.34,-23160268,-0.8200000000000001,-5877196,-0.21,-17283072,-0.61,-19179712,-0.68,42534672,1.5
BK0421,铁路公路,6463.31,0.12,-29379365,-2.56,-24980400,-2.18,-4398965,-0.38,-2130976,-0.19,31510352,2.75
BK0422,物流行业,6003.97,0.25,-30790432,-0.76,-30000368,-0.74,-790064,-0.02,-183375200,-4.53,214047952,5.28
BK1030,电机,1761.18,1.4100000000000001,-34058352,-0.6000000000000001,48722240,0.86,-82780592,-1.46,-93852544,-1.65,128144048,2.26
BK0473,证券,114470.69,0.52,-35729648,-0.46,-10683440,-0.14,-25046208,-0.32,-272861680,-3.5300000000000002,308591328,3.99
BK0730,农药兽药,1079.71,0.62,-40878079,-1.54,-11156383,-0.42,-29721696,-1.12,-44988496,-1.7000000000000002,84881088,3.21
BK0733,包装材料,921.51,0.17,-44027846,-3.7800000000000002,-11034932,-0.9500000000000001,-32992914,-2.83,-47714528,-4.09,91745360,7.87
BK0458,仪器仪表,12832.85,0.81,-47049152,-1.25,-3123216,-0.08,-43925936,-1.16,-17168656,-0.45,53157024,1.4100000000000001
BK0471,化纤行业,13397.02,0.79,-50762192,-1.77,-9282400,-0.32,-41479792,-1.45,-43449664,-1.52,91778432,3.21
BK1042,医药商业,1083.35,0.1,-52175652,-2.83,-36636930,-1.98,-15538722,-0.84,57124288,3.09,-4948640,-0.27
BK0546,玻璃玻纤,36658.29,0.5700000000000001,-52852424,-2.62,-34069880,-1.69,-18782544,-0.93,-23412032,-1.16,75050960,3.7199999999999998
BK0440,家用轻工,34948.17,0.11,-54509246,-3.91,-11170387,-0.8,-43338859,-3.11,20401024,1.46,34108224,2.45
BK0725,装修装饰,444.46,0.66,-55490904,-3.81,-11056656,-0.76,-44434248,-3.05,-23519984,-1.62,78942016,5.42
BK0454,塑料制品,10836.18,1.09,-57380471,-1.5,-49081367,-1.28,-8299104,-0.22,-77261264,-2.02,133032320,3.48
BK1017,采掘行业,1032.1,0.63,-64869519,-5.28,-2048927,-0.17,-62820592,-5.11,-20516560,-1.67,85386080,6.95
BK1039,电子化学品,1453.69,1.12,-70068086,-2.98,-34266134,-1.46,-35801952,-1.52,12963504,0.55,57104576,2.43
BK1043,专业服务,1009.34,1.35,-91016904,-4.4,-50216520,-2.43,-40800384,-1.97,38104656,1.8399999999999999,52744160,2.55
BK1015,能源金属,584.52,0.23,-92337296,-2.0,22994080,0.5,-115331376,-2.5,-107730864,-2.34,200068160,4.34
BK0480,航天航空,41396.97,1.26,-93491936,-1.54,-39087360,-0.64,-54404576,-0.9,13969920,0.23,79563648,1.31
BK0424,水泥建材,25265.18,0.56,-98922103,-5.92,-34538679,-2.07,-64383424,-3.86,7097984,0.43,91824112,5.5
BK0738,多元金融,521.21,0.35000000000000003,-100891777,-5.84,-32807041,-1.9,-68084736,-3.94,-54796576,-3.17,155688352,9.01
BK0436,纺织服装,10544.29,0.26,-103063217,-2.47,-72855857,-1.75,-30207360,-0.72,-68197168,-1.6400000000000001,171273552,4.11
BK0539,综合行业,8609.39,0.4,-104126049,-7.8,-47718538,-3.58,-56407511,-4.23,-5962720,-0.45,110088752,8.25
BK0447,互联网服务,20504.99,0.67,-109003200,-0.37,61294144,0.21,-170297344,-0.5700000000000001,-145444352,-0.49,254732288,0.86
BK1028,燃气,1384.73,0.30000000000000004,-110642913,-8.34,-38523679,-2.9,-72119234,-5.44,-1263776,-0.1,112178592,8.46
BK0438,食品饮料,23997.26,0.32,-126445184,-1.6600000000000001,-38113632,-0.5,-88331552,-1.16,-126100288,-1.6600000000000001,253113344,3.33
BK1018,橡胶制品,1070.35,1.77,-142610288,-3.38,5840,0.0,-142616128,-3.38,133624848,3.17,4260544,0.1
BK0484,贸易行业,8487.86,0.84,-143473006,-3.92,-53091854,-1.45,-90381152,-2.47,1099328,0.03,141588544,3.87
BK1044,生物制品,862.99,1.17,-147006240,-2.83,-59955280,-1.15,-87050960,-1.6800000000000002,75420768,1.45,70764176,1.3599999999999999
BK1032,风电设备,1191.9,0.59,-153320145,-6.05,-9832433,-0.39,-143487712,-5.66,78917904,3.11,74402240,2.93
BK1035,美容护理,833.62,0.31,-154717747,-7.33,-58760035,-2.7800000000000002,-95957712,-4.55,103085328,4.88,51632416,2.45
BK0729,船舶制造,916.06,0.9500000000000001,-157740176,-2.89,-226225536,-4.15,68485360,1.26,-28525520,-0.52,186265712,3.41
BK0456,家电行业,16830.86,0.97,-157812624,-1.1400000000000001,-123802000,-0.89,-34010624,-0.25,-91808512,-0.66,247954176,1.79
BK0479,钢铁行业,6986.59,0.47000000000000003,-163602880,-5.57,-29689696,-1.01,-133913184,-4.5600000000000005,-11668704,-0.4,175009472,5.96
BK1040,中药,1510.87,0.56,-165537184,-2.24,-113738096,-1.54,-51799088,-0.7000000000000001,-117998448,-1.6,283490912,3.84
BK0450,航运港口,8869.19,0.04,-186832682,-8.08,-42003082,-1.82,-144829600,-6.26,16954240,0.73,169672416,7.34
BK0420,航空机场,4833.73,-0.56,-187134562,-7.95,-72578594,-3.08,-114555968,-4.87,37309520,1.5899999999999999,149825040,6.37
BK1019,化学原料,791.3,0.67,-193061856,-3.39,-37839664,-0.67,-155222192,-2.73,-96908256,-1.7000000000000002,283362720,4.98
BK0740,教育,677.26,-1.32,-194274647,-11.28,-115297495,-6.7,-78977152,-4.59,20342544,1.18,173932096,10.1
BK0731,化肥行业,1223.4,-0.12,-198521352,-7.62,-50831560,-1.9500000000000002,-147689792,-5.67,6464816,0.25,192056544,7.37
BK0728,环保行业,402.45,0.56,-199942472,-4.41,-69038024,-1.52,-130904448,-2.89,-81723184,-1.8,281093328,6.2
BK1041,医疗器械,886.12,0.5700000000000001,-204770576,-3.2,-77954736,-1.22,-126815840,-1.98,100318448,1.57,104075152,1.63
BK0726,工程咨询服务,611.68,-0.26,-208292488,-8.35,-78875656,-3.16,-129416832,-5.19,27768880,1.11,175849984,7.05
BK0475,银行,2800.55,0.61,-212791312,-2.31,123866864,1.34,-336658176,-3.65,-115884848,-1.26,328676160,3.5700000000000003
BK0482,商业百货,14597.97,0.5,-218808669,-4.63,-83781693,-1.77,-135026976,-2.86,-117794112,-2.49,336602784,7.13
BK0464,石油行业,5017.98,0.17,-221645946,-9.65,-29302234,-1.28,-192343712,-8.37,-56167856,-2.45,277813792,12.1
BK0429,交运设备,8033.35,0.89,-231066380,-4.93,-92761500,-1.98,-138304880,-2.95,78341104,1.67,151663504,3.23
BK0425,工程建设,21130.14,0.54,-235372336,-2.51,-89009040,-0.9500000000000001,-146363296,-1.56,-127426288,-1.3599999999999999,362579248,3.87
BK1033,电池,1124.35,1.05,-256286624,-2.15,-140148960,-1.17,-116137664,-0.97,79730400,0.67,172259840,1.44
BK0727,医疗服务,1210.84,0.44,-266218608,-4.5600000000000005,-148431504,-2.54,-117787104,-2.02,18420000,0.32,247798592,4.25
BK0470,造纸印刷,8234.85,0.06,-271248974,-7.95,-151794254,-4.45,-119454720,-3.5,-56120464,-1.65,322134800,9.44
BK0427,公用事业,8167.28,-0.12,-292831890,-8.29,-95063362,-2.69,-197768528,-5.6,-44200560,-1.25,337032448,9.54
BK0477,酿酒行业,60732.9,-0.07,-306077680,-3.0,-161305616,-1.58,-144772064,-1.42,107293424,1.05,198784256,1.9500000000000002
BK0736,通信服务,956.89,0.71,-362594384,-5.83,-139286192,-2.24,-223308192,-3.59,205416000,3.31,157178384,2.5300000000000002
BK1038,光学光电子,1229.07,1.04,-452532544,-2.74,101789136,0.62,-554321680,-3.36,-245816576,-1.49,698001920,4.23
BK0485,旅游酒店,15767.6,-0.43,-472484416,-8.01,-281279520,-4.77,-191204896,-3.24,58336752,0.99,414147680,7.02
BK1027,小金属,1730.63,1.47,-473075728,-4.0,-268660496,-2.27,-204415232,-1.73,-16320800,-0.14,489396528,4.13
BK0478,有色金属,14603.27,-0.04,-477854112,-4.2,-155427152,-1.3599999999999999,-322426960,-2.83,-210378768,-1.85,686050576,6.02
BK0910,专用设备,2247.18,0.92,-500700112,-2.16,-346330576,-1.5,-154369536,-0.67,39118848,0.17,430470144,1.8599999999999999
BK0457,电网设备,23184.96,0.97,-522719488,-3.59,-198333296,-1.3599999999999999,-324386192,-2.23,-8329216,-0.06,524286208,3.6
BK0545,通用设备,27619.04,1.1,-536667696,-2.74,-46988912,-0.24,-489678784,-2.5,-232461056,-1.19,761794560,3.89
BK0433,农牧饲渔,13779.77,-0.21,-607056320,-7.65,-300151168,-3.7800000000000002,-306905152,-3.87,-22631456,-0.29,624365792,7.87
BK0538,化学制品,22596.77,0.87,-632270016,-4.7,-119796304,-0.89,-512473712,-3.81,42211840,0.31,590742688,4.4
BK0451,房地产开发,12233.79,0.17,-698993360,-6.9,-402085216,-3.9699999999999998,-296908144,-2.93,161916592,1.6,537076752,5.3
BK0437,煤炭行业,9516.13,-0.65,-745803888,-14.01,-542462960,-10.19,-203340928,-3.8200000000000003,96303312,1.81,649500592,12.2
BK1046,游戏,1337.6,-1.38,-778147360,-5.61,-453821600,-3.27,-324325760,-2.34,236361984,1.71,541785312,3.91
BK0486,文化传媒,9072.96,-0.55,-1020526160,-4.54,-454134608,-2.02,-566391552,-2.52,200893696,0.89,819284992,3.65
BK0428,电力行业,16766.37,-0.8200000000000001,-1389316736,-7.99,-730641120,-4.2,-658675616,-3.79,92527616,0.53,1296789504,7.46
BK1031,光伏设备,1727.08,-1.16,-1759737040,-8.04,-922216912,-4.21,-837520128,-3.83,210732288,0.96,1546711040,7.06
