代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0473,证券,130534.5,0.88,820997120,2.24,40315648,0.11,780681472,2.13,-218618624,-0.6000000000000001,-602378752,-1.6400000000000001
BK0451,房地产开发,13029.51,0.9400000000000001,737205264,3.95,528692672,2.84,208512592,1.12,-131064576,-0.7000000000000001,-606140416,-3.25
BK0474,保险,1116.63,1.11,82861120,1.98,-16055968,-0.38,98917088,2.37,-31831312,-0.76,-51029792,-1.22
BK1045,房地产服务,982.91,0.54,54726110,2.41,27294254,1.2,27431856,1.21,32348112,1.42,-87074208,-3.83
BK0471,化纤行业,12493.75,-1.01,11857821,0.39,-71762515,-2.38,83620336,2.7800000000000002,-109280544,-3.63,94292352,3.13
BK0421,铁路公路,6466.55,0.29,744972,0.04,-5049236,-0.29,5794208,0.33,8189504,0.47000000000000003,-8934496,-0.51
BK1028,燃气,1359.48,0.87,239756,0.01,53848284,2.0,-53608528,-1.99,-33379984,-1.24,32891264,1.22
BK1018,橡胶制品,988.46,-1.3900000000000001,-3941039,-0.21,16502289,0.88,-20443328,-1.09,48123568,2.5700000000000003,-46246576,-2.47
BK1035,美容护理,812.3,-0.36,-4461276,-0.13,15822420,0.46,-20283696,-0.58,-15356704,-0.44,19817984,0.5700000000000001
BK0476,装修建材,13249.07,-0.63,-16846704,-0.31,4833024,0.09,-21679728,-0.4,25306032,0.46,-8459328,-0.15
BK0424,水泥建材,24900.14,-0.52,-32382441,-1.3900000000000001,-21430649,-0.92,-10951792,-0.47000000000000003,62367872,2.68,-29985424,-1.29
BK1016,汽车服务,951.54,-1.92,-34296654,-3.27,-11164892,-1.06,-23131762,-2.2,24549040,2.34,9566032,0.91
BK0738,多元金融,528.79,-0.87,-34902064,-1.44,-19007568,-0.78,-15894496,-0.65,-58768320,-2.42,93670368,3.86
BK0546,玻璃玻纤,33418.16,-1.19,-44126944,-3.36,-19019876,-1.45,-25107068,-1.9100000000000001,-77809584,-5.92,121638624,9.25
BK0539,综合行业,8085.56,-1.9100000000000001,-46724623,-3.14,5211967,0.35000000000000003,-51936590,-3.49,12721616,0.85,34003008,2.2800000000000002
BK1031,光伏设备,1422.39,-1.23,-47403136,-0.32,-30004416,-0.21,-17398720,-0.12,190126592,1.3,-145748480,-1.0
BK0734,珠宝首饰,408.8,-2.33,-50371351,-5.29,-788874,-0.08,-49582477,-5.21,7714432,0.81,42656928,4.48
BK0733,包装材料,873.74,-1.1400000000000001,-51269246,-3.12,-35155790,-2.14,-16113456,-0.98,39718208,2.41,11412592,0.6900000000000001
BK0479,钢铁行业,6801.13,-0.26,-60445344,-1.35,27720032,0.62,-88165376,-1.98,-117928320,-2.64,178088640,3.99
BK0440,家用轻工,32342.38,-2.1,-74259943,-4.37,-12235962,-0.72,-62023981,-3.65,-39031600,-2.3,113291536,6.67
BK0725,装修装饰,425.24,-1.34,-75055549,-4.41,-10095201,-0.59,-64960348,-3.8200000000000003,-17002800,-1.0,91546224,5.38
BK1017,采掘行业,1015.41,-0.62,-77691449,-6.09,-33493501,-2.63,-44197948,-3.46,-12016592,-0.9400000000000001,89708048,7.03
BK0726,工程咨询服务,615.75,-0.6900000000000001,-78840053,-1.87,10593627,0.25,-89433680,-2.12,30735296,0.73,47146192,1.12
BK0730,农药兽药,999.42,-0.96,-83524512,-4.1,-24393568,-1.2,-59130944,-2.9,-19458032,-0.96,101821616,5.0
BK0454,塑料制品,9864.26,-1.47,-89722958,-2.45,-3853486,-0.11,-85869472,-2.35,-47370800,-1.29,124940320,3.41
BK0427,公用事业,7999.37,0.54,-92709104,-2.48,80425504,2.15,-173134608,-4.63,-23311984,-0.62,116021072,3.11
BK1042,医药商业,1058.95,-0.38,-94596902,-2.33,-3245942,-0.08,-91350960,-2.25,-48821184,-1.2,143418096,3.54
BK0739,工程机械,1043.07,-0.96,-98024180,-3.65,2995004,0.11,-101019184,-3.76,-15827200,-0.59,119953024,4.47
BK0740,教育,635.4,-2.35,-98710909,-5.2,-29111469,-1.53,-69599440,-3.66,-9617040,-0.51,108327936,5.7
BK1034,电源设备,1720.18,-1.85,-102696475,-3.9,-17069467,-0.65,-85627008,-3.25,-13476064,-0.51,116172528,4.42
BK0450,航运港口,8679.82,-0.8,-109225258,-3.69,-77389626,-2.61,-31835632,-1.08,-29046848,-0.98,136233248,4.6
BK0436,纺织服装,10038.94,-1.49,-114254537,-2.85,-42910025,-1.07,-71344512,-1.78,-34157472,-0.85,148311712,3.7
BK0420,航空机场,4385.45,-1.49,-119767371,-5.19,-45378939,-1.97,-74388432,-3.23,-40565504,-1.76,160332864,6.95
BK0465,化学制药,25853.32,-0.92,-122138768,-0.8200000000000001,-52982688,-0.36,-69156080,-0.46,347117056,2.33,-231020800,-1.55
BK1033,电池,969.55,-1.03,-128298304,-1.02,-114141712,-0.91,-14156592,-0.11,-12735488,-0.1,122176384,0.97
BK0422,物流行业,5736.01,-1.75,-130955095,-2.7,-12638039,-0.26,-118317056,-2.44,-78218960,-1.62,208841328,4.31
BK1032,风电设备,1029.86,-2.19,-135571079,-4.51,-55174759,-1.8399999999999999,-80396320,-2.68,2462128,0.08,133108960,4.43
BK0732,贵金属,957.14,-2.08,-137002352,-2.56,18970912,0.35000000000000003,-155973264,-2.91,-68986272,-1.29,205988640,3.84
BK0464,石油行业,4871.82,-0.64,-145667600,-5.62,-49322608,-1.9,-96344992,-3.7199999999999998,14518160,0.56,131149456,5.06
BK1030,电机,1463.58,-3.07,-147353713,-7.8,-51226337,-2.71,-96127376,-5.09,-19144864,-1.01,153597552,8.13
BK1043,专业服务,986.36,-1.78,-147804896,-3.27,-30690800,-0.68,-117114096,-2.59,-41673840,-0.92,187946960,4.16
BK1020,非金属材料,896.47,-1.13,-168354101,-5.93,-81160917,-2.86,-87193184,-3.07,-46630016,-1.6400000000000001,207445136,7.31
BK0458,仪器仪表,11256.69,-1.87,-168953645,-3.16,-57242493,-1.07,-111711152,-2.09,-25989408,-0.49,192294400,3.6
BK0729,船舶制造,781.1,-1.21,-180954617,-6.72,-85971769,-3.19,-94982848,-3.5300000000000002,-51105984,-1.9,232060592,8.62
BK1040,中药,1417.5,-0.88,-187262057,-2.55,-119158505,-1.62,-68103552,-0.93,-44887552,-0.61,231972672,3.16
BK0731,化肥行业,1175.94,-1.28,-192209335,-6.51,-114064567,-3.86,-78144768,-2.65,-22977456,-0.78,215186800,7.29
BK0437,煤炭行业,9107.18,-0.92,-194897495,-5.17,-87071863,-2.31,-107825632,-2.86,-56609712,-1.5,251507200,6.67
BK0429,交运设备,7038.58,-2.67,-197840156,-5.58,-86121708,-2.43,-111718448,-3.15,-3084960,-0.09,196645056,5.55
BK1039,电子化学品,1261.84,-2.03,-198942993,-7.9,-43478705,-1.73,-155464288,-6.17,-13934400,-0.55,212877392,8.45
BK0477,酿酒行业,61446.94,-1.9100000000000001,-222906144,-1.55,-496458800,-3.45,273552656,1.9,-58543616,-0.41000000000000003,281449680,1.96
BK1015,能源金属,489.65,-1.77,-259680897,-8.2,-131279201,-4.14,-128401696,-4.05,-63009840,-1.99,322690720,10.19
BK0475,银行,2950.31,0.91,-262349376,-1.87,297014912,2.12,-559364288,-3.99,-163508064,-1.17,425857424,3.04
BK0538,化学制品,20958.53,-1.32,-262908400,-2.43,-135649456,-1.25,-127258944,-1.17,42083040,0.39,215616944,1.99
BK0484,贸易行业,8080.11,-2.01,-266525130,-8.07,-92252922,-2.79,-174272208,-5.28,-14433600,-0.44,280949920,8.5
BK0478,有色金属,13508.41,-1.78,-300505504,-4.17,-93094432,-1.29,-207411072,-2.88,-30436512,-0.42,330834480,4.59
BK0482,商业百货,14515.6,-1.98,-328841055,-6.82,-178561327,-3.7,-150279728,-3.12,58050144,1.2,270790912,5.62
BK0456,家电行业,15226.23,-1.9500000000000002,-331375664,-3.98,-174611296,-2.1,-156764368,-1.88,149441968,1.79,179685136,2.16
BK1041,医疗器械,778.68,-1.67,-337998624,-3.36,-124191456,-1.24,-213807168,-2.13,-50330144,-0.5,385810048,3.84
BK1027,小金属,1490.74,-1.71,-364520832,-7.05,-53235616,-1.03,-311285216,-6.02,-137954272,-2.67,502475088,9.72
BK0727,医疗服务,1105.85,-1.78,-370065840,-4.45,-144129440,-1.73,-225936400,-2.7199999999999998,32304832,0.39,337761008,4.06
BK1044,生物制品,777.85,-1.48,-385903344,-5.51,-165560544,-2.36,-220342800,-3.14,-109018416,-1.56,492170032,7.02
BK0728,环保行业,415.66,0.79,-387744672,-1.5899999999999999,81614944,0.33,-469359616,-1.92,174562048,0.72,211494400,0.87
BK0485,旅游酒店,14487.37,-1.88,-440465808,-8.51,-153395792,-2.96,-287070016,-5.55,44401312,0.86,396064496,7.65
BK1029,汽车整车,1192.04,-1.92,-445003024,-5.55,-164458080,-2.05,-280544944,-3.5,9751152,0.12,435251872,5.43
BK0428,电力行业,14988.09,-0.26,-465379440,-4.89,-331023296,-3.48,-134356144,-1.4100000000000001,-55626528,-0.58,521005968,5.47
BK0480,航天航空,36610.64,-2.6,-477190782,-8.96,-257006814,-4.83,-220183968,-4.14,-9227184,-0.17,485134656,9.11
BK0425,工程建设,20237.93,-0.4,-511784208,-4.69,-167290720,-1.53,-344493488,-3.15,-92854672,-0.85,604884848,5.54
BK0470,造纸印刷,7715.0,-1.25,-517545792,-9.02,-373843072,-6.52,-143702720,-2.5,46753200,0.81,468987776,8.18
BK0457,电网设备,20305.35,-1.8900000000000001,-551053074,-6.45,-156012306,-1.83,-395040768,-4.63,-114421536,-1.34,663429456,7.77
BK0736,通信服务,907.38,-3.69,-571725840,-5.8,-353635296,-3.59,-218090544,-2.21,116152864,1.18,455572992,4.62
BK1019,化学原料,748.84,-1.21,-672992320,-6.5600000000000005,-252376256,-2.46,-420616064,-4.1,-531920,-0.01,670264768,6.53
BK0433,农牧饲渔,13604.21,-0.49,-703775808,-4.97,-215034064,-1.52,-488741744,-3.45,161176576,1.1400000000000001,539276288,3.81
BK0438,食品饮料,23044.51,-1.71,-735332048,-4.97,-330215072,-2.23,-405116976,-2.74,-6593024,-0.04,740468480,5.0
BK1038,光学光电子,1062.73,-2.84,-864783920,-9.06,-356813456,-3.74,-507970464,-5.32,-15826800,-0.17,880100256,9.22
BK0481,汽车零部件,26879.7,-2.79,-915931728,-4.84,-380612400,-2.01,-535319328,-2.83,-148201216,-0.78,1058150144,5.6
BK0545,通用设备,24361.22,-2.66,-1076892288,-7.07,-372941360,-2.45,-703950928,-4.62,-111959808,-0.73,1117478400,7.34
BK1046,游戏,1130.19,-4.4,-1250200944,-12.19,-574136384,-5.6,-676064560,-6.59,167017216,1.63,1083183728,10.56
BK1037,消费电子,973.48,-3.48,-1303250496,-9.2,-692749392,-4.89,-610501104,-4.31,197778944,1.4,1104342016,7.79
BK0459,电子元件,16662.25,-3.29,-1392420464,-7.85,-681416624,-3.84,-711003840,-4.01,-90334208,-0.51,1479790592,8.34
BK0910,专用设备,1958.29,-2.66,-1465792080,-7.07,-634829744,-3.06,-830962336,-4.01,10205184,0.05,1449304064,6.99
BK0486,文化传媒,8619.04,-3.35,-1837883920,-5.78,-784337680,-2.47,-1053546240,-3.31,-28662272,-0.09,1866021888,5.87
BK0735,计算机设备,933.8,-3.84,-2076884592,-11.53,-1308549408,-7.27,-768335184,-4.27,267563264,1.49,1808413184,10.04
BK1036,半导体,1105.52,-3.71,-2554054880,-9.37,-1174411744,-4.31,-1379643136,-5.06,369671936,1.3599999999999999,2183724032,8.01
BK0448,通信设备,10115.66,-3.84,-3270334000,-11.72,-1892042544,-6.78,-1378291456,-4.94,302918400,1.09,2966373888,10.63
