代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0737,软件开发,959.63,0.42,2479890944,2.73,2862954240,3.15,-383063296,-0.42,-1821618688,-2.0,-646491904,-0.71
BK0729,船舶制造,921.46,3.05,889268800,5.01,1010961472,5.69,-121692672,-0.6900000000000001,-614607616,-3.46,-274660944,-1.55
BK0480,航天航空,40346.43,2.34,503729728,5.24,471746064,4.91,31983664,0.33,-280239664,-2.92,-219387392,-2.2800000000000002
BK0910,专用设备,2197.35,1.03,393221472,1.12,582948448,1.6600000000000001,-189726976,-0.54,-512737024,-1.46,132525312,0.38
BK1030,电机,1721.27,4.18,333883552,5.08,343094832,5.22,-9211280,-0.14,-29507472,-0.45,-243771280,-3.71
BK0456,家电行业,16316.47,0.63,327144288,1.8,256053856,1.4100000000000001,71090432,0.39,-127877888,-0.7000000000000001,-199651328,-1.1
BK0481,汽车零部件,27799.26,0.39,252608256,0.8200000000000001,130755840,0.43,121852416,0.4,27471360,0.09,-280077056,-0.91
BK1033,电池,1088.98,-0.25,88777872,0.67,150949056,1.1400000000000001,-62171184,-0.47000000000000003,-154689536,-1.16,61088240,0.46
BK0733,包装材料,892.65,-0.25,53524569,3.26,40980521,2.49,12544048,0.76,15411712,0.9400000000000001,-68561904,-4.17
BK0458,仪器仪表,12963.1,1.21,39964992,0.48,-18688432,-0.22,58653424,0.7000000000000001,-62761728,-0.75,30220672,0.36
BK0539,综合行业,8377.53,-0.8300000000000001,-12951125,-0.58,-37670757,-1.69,24719632,1.11,32138416,1.44,-19187280,-0.86
BK0427,公用事业,7557.36,-0.47000000000000003,-17767874,-1.31,-5252268,-0.39,-12515606,-0.92,-5907456,-0.43,23675328,1.74
BK1017,采掘行业,977.42,-0.97,-26039644,-2.16,-11206201,-0.93,-14833443,-1.23,870496,0.07,25169152,2.09
BK0730,农药兽药,1032.83,-0.43,-36933052,-1.7000000000000002,578724,0.03,-37511776,-1.73,-50288208,-2.32,85061952,3.92
BK0545,通用设备,26697.56,1.17,-40440064,-0.14,219123200,0.74,-259563264,-0.88,-93521152,-0.32,92005120,0.31
BK1042,医药商业,1091.65,0.09,-49261597,-1.92,-15812637,-0.62,-33448960,-1.3,72719120,2.84,-23457536,-0.92
BK1045,房地产服务,885.98,-1.81,-60799179,-4.73,-37346828,-2.91,-23452351,-1.83,12198928,0.9500000000000001,48600256,3.7800000000000002
BK1016,汽车服务,1009.37,-0.77,-61983438,-3.76,-49409518,-2.99,-12573920,-0.76,-42265968,-2.56,103986368,6.3
BK1028,燃气,1317.82,-1.32,-65058457,-5.19,-15838001,-1.26,-49220456,-3.93,25060992,2.0,40008784,3.19
BK0734,珠宝首饰,414.4,-0.24,-74257132,-7.31,-14792209,-1.46,-59464923,-5.86,64215744,6.32,10041392,0.99
BK0421,铁路公路,6239.27,-1.23,-75167055,-5.31,-41705791,-2.95,-33461264,-2.36,-11520912,-0.81,86687968,6.12
BK0731,化肥行业,1185.68,-0.8200000000000001,-85696950,-4.8,-11344278,-0.64,-74352672,-4.17,9011808,0.5,76685152,4.3
BK0725,装修装饰,425.99,-1.76,-86007515,-3.2800000000000002,-28214907,-1.07,-57792608,-2.2,4460720,0.17,80894384,3.08
BK0429,交运设备,7765.49,0.08,-104917104,-1.96,-7365424,-0.14,-97551680,-1.82,-52805264,-0.99,157270288,2.94
BK1046,游戏,1626.42,2.73,-118579200,-0.30000000000000004,207382784,0.53,-325961984,-0.84,-99340032,-0.25,217919232,0.56
BK1018,橡胶制品,1010.63,-0.46,-124755333,-5.93,-30951589,-1.47,-93803744,-4.46,2397200,0.11,122290000,5.8100000000000005
BK0454,塑料制品,10211.43,-0.56,-129080765,-3.5700000000000003,-56489853,-1.56,-72590912,-2.01,16998032,0.47000000000000003,111192304,3.07
BK1043,专业服务,1016.53,-0.5,-129855928,-5.61,-27664232,-1.19,-102191696,-4.41,-20402352,-0.88,147185776,6.36
BK1032,风电设备,1227.45,-0.51,-130497280,-4.68,-77864928,-2.8,-52632352,-1.8900000000000001,-35283136,-1.27,165780432,5.95
BK0420,航空机场,4731.0,-1.09,-130947980,-5.53,-103874204,-4.39,-27073776,-1.1400000000000001,38678176,1.63,92269792,3.9
BK0740,教育,723.91,-1.09,-134431440,-3.34,-32937664,-0.8200000000000001,-101493776,-2.52,62552272,1.55,71879184,1.79
BK0440,家用轻工,34083.9,-0.89,-158307031,-8.01,-59887719,-3.03,-98419312,-4.98,30988528,1.57,127318512,6.44
BK0546,玻璃玻纤,36257.25,-0.64,-168283460,-7.85,-74358948,-3.47,-93924512,-4.38,22874560,1.07,145592624,6.79
BK1035,美容护理,835.67,-0.24,-174174160,-6.05,-42492656,-1.48,-131681504,-4.57,122832064,4.27,51342080,1.78
BK0479,钢铁行业,6779.2,-0.93,-174276800,-4.6,-104874368,-2.77,-69402432,-1.83,36607232,0.97,137367648,3.63
BK0424,水泥建材,24572.52,-1.6800000000000002,-177884267,-6.8100000000000005,-83443435,-3.19,-94440832,-3.62,7062176,0.27,170822080,6.54
BK1020,非金属材料,1012.05,-0.52,-191949216,-3.65,-166890704,-3.17,-25058512,-0.48,22480368,0.43,168096800,3.2
BK1041,医疗器械,894.29,-0.51,-194831984,-2.16,12956912,0.14,-207788896,-2.3,117728416,1.3,75244880,0.8300000000000001
BK0436,纺织服装,10109.24,-1.09,-199731840,-3.5700000000000003,-101802208,-1.82,-97929632,-1.75,18643072,0.33,181138624,3.24
BK1029,汽车整车,1211.08,-0.19,-202840416,-1.5899999999999999,-101739728,-0.8,-101100688,-0.79,-101750416,-0.8,304590816,2.39
BK0470,造纸印刷,7983.0,-0.42,-227275440,-3.7800000000000002,-222228736,-3.7,-5046704,-0.08,-5959136,-0.1,236808912,3.94
BK0726,工程咨询服务,610.73,-1.46,-230019115,-7.33,-36035163,-1.15,-193983952,-6.18,-30276752,-0.97,260097744,8.29
BK0464,石油行业,4793.67,-1.4100000000000001,-232244400,-5.29,-147945536,-3.37,-84298864,-1.92,88779648,2.02,143464752,3.27
BK0437,煤炭行业,9004.94,-1.1400000000000001,-237108816,-5.77,-162296224,-3.95,-74812592,-1.82,47163200,1.15,189945616,4.62
BK1039,电子化学品,1430.11,-0.42,-240815512,-5.17,-98413704,-2.11,-142401808,-3.06,-125054976,-2.68,365870480,7.85
BK1037,消费电子,1142.21,0.38,-251714304,-0.7000000000000001,-374445824,-1.04,122731520,0.34,-129001984,-0.36,378265088,1.05
BK0433,农牧饲渔,13315.71,-0.87,-261393536,-4.1,-169155712,-2.66,-92237824,-1.45,117204768,1.8399999999999999,143195408,2.25
BK0739,工程机械,1100.13,0.17,-264841216,-5.22,-43159712,-0.85,-221681504,-4.37,-55265904,-1.09,318306224,6.28
BK0450,航运港口,8648.42,-1.34,-280236560,-9.14,-140072000,-4.57,-140164560,-4.57,-17042080,-0.56,296563232,9.67
BK1040,中药,1525.56,-0.78,-292474688,-2.52,-213305104,-1.83,-79169584,-0.68,83743328,0.72,208153792,1.79
BK0422,物流行业,5805.3,-1.4,-313801440,-6.57,-160860624,-3.37,-152940816,-3.2,3380496,0.07,310187744,6.49
BK1019,化学原料,760.93,-0.79,-318983901,-6.78,-94159005,-2.0,-224824896,-4.78,160277680,3.4,157530672,3.35
BK0732,贵金属,892.26,-1.0,-320264400,-9.54,-232253600,-6.91,-88010800,-2.62,228282864,6.8,91981536,2.74
BK0478,有色金属,13795.46,-0.56,-322936528,-4.3,-273252544,-3.64,-49683984,-0.66,134957792,1.8,188091648,2.51
BK1034,电源设备,1987.48,-0.17,-328893584,-4.77,-218831712,-3.17,-110061872,-1.6,23470240,0.34,305423328,4.43
BK1027,小金属,1601.55,0.54,-341779616,-4.68,-247969536,-3.4,-93810080,-1.28,59613664,0.8200000000000001,282165968,3.86
BK0738,多元金融,508.89,-1.11,-343626643,-11.46,-186283171,-6.21,-157343472,-5.25,42050208,1.4,301576416,10.06
BK0728,环保行业,383.63,-0.89,-349615819,-6.84,-155131051,-3.04,-194484768,-3.81,73080192,1.43,275585792,5.39
BK1015,能源金属,583.74,-0.93,-355212864,-6.8100000000000005,-218620304,-4.19,-136592560,-2.62,18645248,0.36,336567648,6.45
BK1044,生物制品,855.28,-0.67,-363742336,-6.43,-261278208,-4.62,-102464128,-1.81,-3046192,-0.05,366282096,6.48
BK0474,保险,1057.92,-1.49,-387989568,-7.69,-355715696,-7.05,-32273872,-0.64,105081056,2.08,282908528,5.61
BK1031,光伏设备,1713.89,-0.37,-419408736,-1.81,-28898144,-0.12,-390510592,-1.69,27053056,0.12,390475776,1.69
BK0475,银行,2780.72,-0.63,-456542800,-4.27,-360978336,-3.37,-95564464,-0.89,149221728,1.3900000000000001,307321088,2.87
BK0538,化学制品,21458.49,-0.6000000000000001,-464923200,-4.55,-180039504,-1.76,-284883696,-2.79,161210848,1.58,302978880,2.9699999999999998
BK0473,证券,113949.53,-0.51,-474845936,-4.23,-344535360,-3.07,-130310576,-1.16,169158032,1.51,305687904,2.7199999999999998
BK0484,贸易行业,8275.39,-1.46,-480896320,-10.54,-238306736,-5.22,-242589584,-5.32,4828032,0.11,474932192,10.41
BK0471,化纤行业,12889.2,-0.92,-516195136,-8.65,-418380640,-7.01,-97814496,-1.6400000000000001,103087584,1.73,410900464,6.88
BK0438,食品饮料,23866.85,-1.1400000000000001,-558419888,-6.32,-336641200,-3.81,-221778688,-2.51,150446096,1.7000000000000002,406337760,4.6
BK1038,光学光电子,1218.01,-0.09,-599976704,-3.03,-175273216,-0.89,-424703488,-2.15,-48904192,-0.25,648743680,3.2800000000000002
BK0485,旅游酒店,15372.85,-2.08,-636582432,-11.18,-192323008,-3.38,-444259424,-7.8,-97702176,-1.72,734284592,12.9
BK0727,医疗服务,1271.91,-0.45,-646599728,-6.23,-369636752,-3.56,-276962976,-2.67,116263840,1.12,530335904,5.11
BK0428,电力行业,15748.55,-0.72,-657030016,-5.04,-382332736,-2.93,-274697280,-2.11,136364672,1.05,520665328,3.99
BK0465,化学制药,27793.91,-0.8200000000000001,-669212672,-6.05,-408477328,-3.69,-260735344,-2.36,145218720,1.31,521961008,4.72
BK0736,通信服务,1015.09,-1.24,-685782816,-5.19,-535999920,-4.05,-149782896,-1.13,166397728,1.26,519385088,3.93
BK0476,装修建材,13002.63,-1.79,-710524900,-10.79,-314455508,-4.78,-396069392,-6.02,61679808,0.9400000000000001,648845120,9.86
BK0482,商业百货,14193.92,-1.58,-748295552,-10.99,-573990736,-8.43,-174304816,-2.56,144300928,2.12,603994640,8.87
BK0451,房地产开发,11893.28,-1.9,-905024304,-9.09,-562212896,-5.65,-342811408,-3.44,226570432,2.2800000000000002,678453840,6.82
BK0477,酿酒行业,62570.15,-1.53,-1009802432,-5.76,-441155120,-2.52,-568647312,-3.24,-368374272,-2.1,1378176880,7.86
BK0457,电网设备,22376.89,-0.66,-1122493808,-5.8,-625468416,-3.23,-497025392,-2.5700000000000003,125956096,0.65,994507264,5.14
BK0735,计算机设备,1067.64,0.07,-1341193216,-3.83,-1300460032,-3.71,-40733184,-0.12,212411136,0.61,1128512000,3.22
BK0425,工程建设,20544.47,-1.34,-1400022528,-11.81,-892917376,-7.53,-507105152,-4.28,239239104,2.02,1160447712,9.79
BK0448,通信设备,12515.81,-0.09,-1516132096,-2.0,332477952,0.44,-1848610048,-2.44,-523995136,-0.6900000000000001,2038955520,2.69
BK0459,电子元件,19265.5,0.18,-1568753312,-4.0,-839356832,-2.14,-729396480,-1.8599999999999999,547381760,1.4,1019654400,2.6
BK0486,文化传媒,10044.4,-0.84,-1878199808,-3.81,-816411648,-1.65,-1061788160,-2.15,-52371200,-0.11,1929996800,3.91
BK1036,半导体,1398.48,-0.32,-1915654656,-3.23,-1008399872,-1.7000000000000002,-907254784,-1.53,-25510144,-0.04,1939229440,3.27
BK0447,互联网服务,22857.71,-0.52,-3394358272,-4.46,-1694673920,-2.23,-1699684352,-2.23,526144000,0.6900000000000001,2866950144,3.77
