代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1040,中药,1491.82,2.58,540933600,3.6,410028640,2.73,130904960,0.87,116494080,0.78,-657531904,-4.38
BK0465,化学制药,27267.13,1.37,451300528,2.19,407544240,1.98,43756288,0.21,58221824,0.28,-507799040,-2.46
BK0538,化学制品,22640.32,0.58,199957216,1.52,270733168,2.05,-70775952,-0.54,-115986432,-0.88,-85608192,-0.65
BK0732,贵金属,995.99,2.03,185393616,3.3,-97792048,-1.74,283185664,5.03,87364304,1.55,-272757936,-4.85
BK0728,环保行业,403.01,0.37,144765733,2.5700000000000003,228617141,4.06,-83851408,-1.49,31648384,0.56,-176657632,-3.14
BK1041,医疗器械,828.76,0.08,138927520,1.3,15852320,0.15,123075200,1.15,-227429472,-2.13,84356048,0.79
BK0477,酿酒行业,65001.67,0.6000000000000001,117282992,0.9,-56567824,-0.43,173850816,1.33,-208865536,-1.6,91582576,0.7000000000000001
BK1042,医药商业,1081.82,1.98,92823724,2.88,69579740,2.16,23243984,0.72,92714496,2.88,-185538224,-5.76
BK0464,石油行业,5048.24,0.59,88339568,3.13,-16738704,-0.59,105078272,3.7199999999999998,-26110128,-0.92,-62229424,-2.2
BK0727,医疗服务,1182.62,0.74,87335408,1.06,-7488768,-0.09,94824176,1.15,-31423232,-0.38,-55912192,-0.68
BK0484,贸易行业,8714.23,-0.03,56042952,1.46,179328472,4.67,-123285520,-3.21,-111874512,-2.91,50754544,1.32
BK1028,燃气,1383.24,0.58,31012449,2.71,2833865,0.25,28178584,2.46,8386000,0.73,-39481616,-3.45
BK0425,工程建设,21847.46,0.38,23333760,0.24,93346416,0.9500000000000001,-70012656,-0.72,-85064192,-0.87,61095744,0.62
BK0731,化肥行业,1269.43,0.23,12795287,0.5,6299031,0.25,6496256,0.25,-11503856,-0.45,-1291440,-0.05
BK0420,航空机场,4806.55,0.07,-2065649,-0.1,-12047025,-0.6000000000000001,9981376,0.49,49631856,2.46,-47566208,-2.36
