代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1033,电池,1113.02,2.9,1307811504,6.72,533982128,2.74,773829376,3.9699999999999998,-796969984,-4.09,-484106496,-2.49
BK0459,电子元件,19279.93,2.02,1017264320,3.01,1043538624,3.09,-26274304,-0.08,-358298624,-1.06,-664740352,-1.97
BK0448,通信设备,12296.24,2.08,983099392,1.62,949305856,1.56,33793536,0.06,-111267840,-0.18,-872045568,-1.44
BK1038,光学光电子,1220.91,2.16,761943136,3.8,932772704,4.65,-170829568,-0.85,-489132032,-2.44,-272791296,-1.3599999999999999
BK0473,证券,112401.93,1.63,622218768,5.4,409655440,3.55,212563328,1.8399999999999999,-238614832,-2.07,-383603936,-3.33
BK0475,银行,2782.76,0.91,609052720,6.21,632081552,6.44,-23028832,-0.23,-581138464,-5.92,-27914272,-0.28
BK1037,消费电子,1134.14,1.73,601295616,2.31,601279488,2.31,16128,0.0,-397068288,-1.52,-204503040,-0.78
BK1036,半导体,1326.57,1.23,557493728,1.3900000000000001,28249824,0.07,529243904,1.32,-563785472,-1.4,5178112,0.01
BK0471,化纤行业,13312.26,2.42,326691296,5.01,243224048,3.73,83467248,1.28,-212550624,-3.26,-110843456,-1.7000000000000002
BK1015,能源金属,577.7,2.43,284636448,3.86,98977168,1.34,185659280,2.52,-48993040,-0.66,-235643408,-3.2
BK1019,化学原料,778.04,1.98,253563696,3.84,300977984,4.5600000000000005,-47414288,-0.72,-242637312,-3.68,-12038928,-0.18
BK0437,煤炭行业,9262.07,0.98,246683664,4.03,98399760,1.6099999999999999,148283904,2.42,-151495872,-2.48,-95187776,-1.56
BK0485,旅游酒店,15226.58,0.88,236833808,3.87,204506096,3.34,32327712,0.53,-180052384,-2.94,-56781424,-0.93
BK0457,电网设备,22942.98,0.67,173066608,1.06,293309904,1.79,-120243296,-0.73,-358267392,-2.19,181413632,1.11
BK0486,文化传媒,9141.2,0.25,171213456,0.71,70076048,0.29,101137408,0.42,-208826112,-0.87,37919488,0.16
BK0538,化学制品,22059.28,2.15,122561936,0.8300000000000001,4635936,0.03,117926000,0.8,-154464768,-1.05,30285056,0.21
BK1039,电子化学品,1477.94,3.99,101553845,2.31,67873333,1.54,33680512,0.77,-9539216,-0.22,-92014640,-2.09
BK0470,造纸印刷,8176.71,1.63,100164416,1.79,112468160,2.01,-12303744,-0.22,-142120528,-2.54,33878704,0.61
BK0464,石油行业,4943.96,1.15,89800288,2.8200000000000003,54110544,1.7000000000000002,35689744,1.12,-71366720,-2.24,-18433568,-0.58
BK0740,教育,694.24,2.13,77815402,3.42,42796970,1.88,35018432,1.54,9081184,0.4,-86896576,-3.8200000000000003
BK0479,钢铁行业,6883.43,1.18,69058720,1.9100000000000001,99022640,2.73,-29963920,-0.8300000000000001,-68525648,-1.8900000000000001,-417168,-0.01
BK0474,保险,1046.66,0.05,60886960,2.22,24253664,0.88,36633296,1.33,-43465936,-1.58,-17420992,-0.63
