代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1044,生物制品,838.27,2.6,697367728,5.83,329473280,2.75,367894448,3.08,-305718096,-2.56,-378271056,-3.16
BK0727,医疗服务,1218.53,3.04,606460384,3.9699999999999998,280866976,1.8399999999999999,325593408,2.13,-25385728,-0.17,-581074432,-3.81
BK1041,医疗器械,842.52,1.6600000000000001,509889600,3.87,322090352,2.44,187799248,1.42,-186136576,-1.4100000000000001,-327213312,-2.48
BK0465,化学制药,27785.57,1.9,497833504,2.04,418197024,1.72,79636480,0.33,-152285952,-0.62,-327368192,-1.34
BK1040,中药,1502.61,0.72,244213648,1.62,226536208,1.5,17677440,0.12,-93893120,-0.62,-149834752,-0.99
BK1042,医药商业,1098.18,1.51,84767312,2.1,63730720,1.58,21036592,0.52,-57299376,-1.42,-27467920,-0.68
BK1035,美容护理,845.6,-0.30000000000000004,53224076,1.83,10515420,0.36,42708656,1.47,356048,0.01,-53580128,-1.8399999999999999
BK0427,公用事业,8014.74,0.30000000000000004,36079238,1.6800000000000002,111312774,5.17,-75233536,-3.5,-86061440,-4.0,49982208,2.32
BK0424,水泥建材,26715.16,-0.02,19005574,0.68,55792214,1.99,-36786640,-1.31,-124225408,-4.42,105219840,3.75
BK0476,装修建材,14099.24,-0.72,15941182,0.34,-31072658,-0.65,47013840,0.99,-126875840,-2.67,110934640,2.33
BK1043,专业服务,1013.07,0.13,-21247727,-0.84,6705089,0.26,-27952816,-1.1,20553152,0.81,-454144,-0.02
BK0730,农药兽药,1051.45,-0.53,-22852068,-1.1,8687084,0.42,-31539152,-1.52,30522064,1.47,-8651024,-0.42
BK0451,房地产开发,13754.32,-0.30000000000000004,-29821856,-0.16,180259648,0.9500000000000001,-210081504,-1.1,-226888960,-1.19,256710912,1.35
BK0726,工程咨询服务,643.26,-0.61,-38746736,-0.86,-16909568,-0.38,-21837168,-0.49,80528496,1.79,-45072864,-1.0
BK0421,铁路公路,6527.21,-0.87,-43192404,-4.51,-31065812,-3.24,-12126592,-1.27,41995541,4.38,1196864,0.12
BK1028,燃气,1365.28,-1.3,-51553342,-4.8,-9758747,-0.91,-41794595,-3.89,53274832,4.96,-1825152,-0.17
BK0546,玻璃玻纤,36430.47,-0.63,-54593861,-4.3,-11832333,-0.93,-42761528,-3.37,-18739536,-1.48,72646192,5.72
BK0440,家用轻工,34216.94,-1.31,-55710168,-4.99,-3424367,-0.31,-52285801,-4.69,-17297616,-1.55,73007776,6.54
BK0539,综合行业,8581.99,-0.98,-57302638,-5.31,-3102561,-0.29,-54200077,-5.02,-6906336,-0.64,64208960,5.95
BK0450,航运港口,8959.65,-0.48,-60651541,-3.07,-22255397,-1.13,-38396144,-1.94,-28864176,-1.46,90056640,4.5600000000000005
BK0464,石油行业,5009.41,-0.77,-62318752,-2.56,-421600,-0.02,-61897152,-2.54,51739920,2.12,10578832,0.43
BK1018,橡胶制品,1061.74,-1.12,-64852323,-3.77,-4642115,-0.27,-60210208,-3.5,-24658480,-1.43,85016624,4.94
BK1016,汽车服务,1005.85,-1.73,-66575980,-8.28,-26507505,-3.3,-40068475,-4.98,2884422,0.36,63545584,7.9
BK1017,采掘行业,1056.3,-0.86,-68486977,-4.85,-36006179,-2.55,-32480798,-2.3,-4930208,-0.35000000000000003,73417184,5.2
BK1039,电子化学品,1372.65,-0.67,-69785118,-5.53,-10705653,-0.85,-59079465,-4.68,-23013072,-1.82,92798176,7.35
BK0479,钢铁行业,7232.05,-0.4,-73122976,-1.85,-34581072,-0.87,-38541904,-0.97,-93835472,-2.37,166538032,4.21
BK0734,珠宝首饰,425.92,-1.04,-73944236,-10.12,-39549763,-5.41,-34394473,-4.71,46447583,6.36,27496656,3.76
BK0733,包装材料,921.78,-1.06,-79723006,-4.47,-21982158,-1.23,-57740848,-3.24,42620624,2.39,37113792,2.08
BK0420,航空机场,4761.93,-0.93,-84265597,-4.32,-84941821,-4.36,676224,0.03,51462096,2.64,32803488,1.6800000000000002
BK0731,化肥行业,1261.53,-0.62,-87501372,-4.55,-14419996,-0.75,-73081376,-3.8,2063536,0.11,85437840,4.44
BK0725,装修装饰,453.41,-1.29,-98644403,-3.91,-68132803,-2.7,-30511600,-1.21,48339952,1.92,49841200,1.98
BK0436,纺织服装,10438.13,-1.11,-105917310,-2.69,-79483918,-2.02,-26433392,-0.67,66235680,1.69,39678192,1.01
BK1032,风电设备,1145.35,-0.97,-112639221,-6.4,-61383781,-3.49,-51255440,-2.91,-25360784,-1.44,138000000,7.84
BK0484,贸易行业,8672.53,-0.48,-132787872,-3.16,-31582672,-0.75,-101205200,-2.41,4982640,0.12,123680560,2.94
BK1045,房地产服务,1052.07,-0.85,-134248064,-4.69,-35392960,-1.24,-98855104,-3.45,1957168,0.07,132290896,4.62
BK1020,非金属材料,988.1,-0.32,-141457152,-5.24,-61873568,-2.29,-79583584,-2.95,-62013408,-2.3,200523536,7.43
BK0740,教育,664.37,-1.9300000000000002,-147545988,-9.0,-64889556,-3.96,-82656432,-5.04,36968064,2.25,110577920,6.74
BK1019,化学原料,785.02,-0.78,-162556507,-4.4,-54567163,-1.48,-107989344,-2.92,-71769008,-1.94,226920176,6.14
BK1030,电机,1604.05,-1.31,-163188877,-9.17,-75917485,-4.26,-87271392,-4.9,-94214112,-5.29,248432720,13.96
BK0429,交运设备,7638.28,-1.21,-169316881,-6.08,-100077569,-3.59,-69239312,-2.49,80518880,2.89,88554288,3.18
BK0454,塑料制品,10407.66,-0.85,-179126922,-5.6,-68414250,-2.14,-110712672,-3.46,-6490128,-0.2,183755696,5.75
BK0480,航天航空,38735.94,-0.28,-182683600,-4.08,-63210464,-1.4100000000000001,-119473136,-2.67,-18004096,-0.4,196405136,4.38
BK0458,仪器仪表,12104.19,-1.16,-204714902,-7.55,-89873142,-3.31,-114841760,-4.23,-109984,0.0,197624688,7.28
BK1034,电源设备,1872.56,-1.35,-216168505,-7.74,-116048169,-4.15,-100120336,-3.58,-27283936,-0.98,243452448,8.71
BK0471,化纤行业,13300.26,-1.09,-236155658,-8.48,-77627818,-2.79,-158527840,-5.69,44928688,1.6099999999999999,186635728,6.7
BK0422,物流行业,6008.05,-0.75,-252170762,-8.17,-174214714,-5.64,-77956048,-2.5300000000000002,53541728,1.73,198457824,6.43
BK0437,煤炭行业,9422.32,-0.93,-258249999,-7.05,-119575167,-3.27,-138674832,-3.79,31026912,0.85,227223088,6.21
BK1015,能源金属,566.5,-0.7000000000000001,-276701710,-11.41,-172051678,-7.09,-104650032,-4.31,-1106496,-0.05,277808208,11.45
BK0425,工程建设,21745.89,-0.46,-279437808,-2.66,-2252416,-0.02,-277185392,-2.63,24856080,0.24,254008480,2.41
BK0485,旅游酒店,15472.11,-1.65,-283585050,-6.63,-151136858,-3.5300000000000002,-132448192,-3.1,-12220928,-0.29,295805968,6.92
BK1027,小金属,1675.07,-0.75,-298807904,-4.7,-90249056,-1.42,-208558848,-3.2800000000000002,-96999744,-1.52,395807664,6.22
BK0738,多元金融,574.56,-0.8,-313123766,-8.0,-111986502,-2.86,-201137264,-5.14,-13882320,-0.35000000000000003,327006096,8.36
BK0732,贵金属,982.47,-1.3599999999999999,-334910176,-8.21,-109357280,-2.68,-225552896,-5.53,64390512,1.58,270519648,6.64
BK0538,化学制品,22497.59,-0.63,-343314000,-2.73,-89831360,-0.71,-253482640,-2.02,69248000,0.55,274682368,2.19
BK0474,保险,1194.37,-0.25,-347730192,-8.82,-123532192,-3.13,-224198000,-5.69,342239888,8.68,5490304,0.14
BK0729,船舶制造,825.9,-0.4,-350162128,-11.92,-154765632,-5.27,-195396496,-6.65,-26733232,-0.91,376895344,12.83
BK0482,商业百货,15409.13,-1.18,-370673352,-7.35,-168589352,-3.34,-202084000,-4.01,-38642272,-0.77,409315648,8.11
BK0470,造纸印刷,8213.28,-0.92,-383287440,-9.67,-230073408,-5.8,-153214032,-3.87,-8184080,-0.21,387691728,9.78
BK0736,通信服务,953.94,-1.3599999999999999,-391438736,-7.74,-260425136,-5.15,-131013600,-2.59,-14919888,-0.30000000000000004,406358624,8.03
BK0475,银行,3022.53,0.15,-414242960,-4.17,-227274944,-2.29,-186968016,-1.88,199643824,2.01,214599136,2.16
BK0728,环保行业,400.83,-0.54,-422725856,-6.37,-171851296,-2.59,-250874560,-3.7800000000000002,200538656,3.02,220648288,3.32
BK1033,电池,1085.61,-0.5700000000000001,-487882672,-5.16,-243104784,-2.5700000000000003,-244777888,-2.59,27860720,0.29,442018208,4.67
BK0739,工程机械,1103.53,-1.31,-505384287,-12.21,-181998959,-4.4,-323385328,-7.82,-80996272,-1.96,584960672,14.14
BK0456,家电行业,16371.75,-0.75,-514047712,-5.89,-251690608,-2.88,-262357104,-3.01,124154592,1.42,399736544,4.58
BK0438,食品饮料,24793.79,-0.86,-533424928,-5.04,-39390224,-0.37,-494034704,-4.67,-48633808,-0.46,580965120,5.49
BK0477,酿酒行业,64717.44,-0.44,-559838880,-4.63,-493940336,-4.09,-65898544,-0.55,317527776,2.63,242311040,2.0
BK0457,电网设备,22048.84,-0.87,-589657280,-5.68,-212172560,-2.04,-377484720,-3.63,-13077552,-0.13,600733424,5.78
BK1031,光伏设备,1586.89,-0.67,-622440512,-4.63,-334895200,-2.49,-287545312,-2.14,-109193984,-0.81,729286272,5.42
BK0428,电力行业,15921.23,-1.16,-634207648,-7.04,-339764624,-3.77,-294443024,-3.27,-100929248,-1.12,735136880,8.16
BK0478,有色金属,14588.76,-1.33,-677396928,-7.73,-354058032,-4.04,-323338896,-3.69,99640784,1.1400000000000001,577723104,6.59
BK0545,通用设备,26079.38,-1.17,-815817760,-6.13,-348933152,-2.62,-466884608,-3.51,26140160,0.2,754240000,5.67
BK0433,农牧饲渔,14122.2,-1.25,-816310832,-9.46,-388140736,-4.5,-428170096,-4.96,47130160,0.55,767453728,8.89
BK0910,专用设备,2109.33,-1.0,-873889344,-5.68,-442741952,-2.88,-431147392,-2.8,32601344,0.21,820507392,5.33
BK1029,汽车整车,1359.13,-0.53,-873925456,-6.45,-524421984,-3.87,-349503472,-2.58,-177576960,-1.31,1051502528,7.76
BK0481,汽车零部件,28889.16,-1.45,-1029022528,-4.75,-235493264,-1.09,-793529264,-3.66,-233509120,-1.08,1253479168,5.78
BK1038,光学光电子,1159.26,-1.49,-1034000384,-9.89,-467825792,-4.47,-566174592,-5.41,49416640,0.47000000000000003,984451360,9.41
BK1037,消费电子,1070.92,-1.54,-1541150544,-10.53,-1023559216,-6.99,-517591328,-3.54,143059968,0.98,1398041744,9.55
BK0737,软件开发,878.88,-0.2,-1652134832,-3.77,-609896112,-1.3900000000000001,-1042238720,-2.38,-173993728,-0.4,1812440576,4.14
BK1046,游戏,1227.9,-3.26,-1665484784,-15.62,-637115392,-5.97,-1028369392,-9.64,88315856,0.8300000000000001,1577168896,14.79
BK0735,计算机设备,1012.7,-0.4,-1722635312,-9.66,-972975408,-5.46,-749659904,-4.21,444278784,2.49,1277251104,7.16
BK0447,互联网服务,20469.12,-0.5,-1959968384,-5.21,-800247936,-2.13,-1159720448,-3.08,-19003904,-0.05,1978289664,5.26
BK1036,半导体,1243.05,-1.17,-2470337888,-11.25,-872238272,-3.9699999999999998,-1598099616,-7.28,60595712,0.28,2408856832,10.97
BK0459,电子元件,18352.81,-1.47,-2632726768,-14.51,-1688505888,-9.31,-944220880,-5.21,132088064,0.73,2495900928,13.76
BK0486,文化传媒,9082.96,-3.06,-2811823888,-9.35,-1496362000,-4.98,-1315461888,-4.37,52955136,0.18,2756780288,9.17
BK0448,通信设备,11099.0,-2.01,-3749422368,-12.16,-2058964000,-6.68,-1690458368,-5.48,413200896,1.34,3333584384,10.81
BK0473,证券,136686.22,-0.74,-4356219392,-8.41,-2751702784,-5.31,-1604516608,-3.1,809250304,1.56,3546968832,6.84
