代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0481,汽车零部件,29546.19,2.04,762939024,1.96,596453008,1.53,166486016,0.43,-372035328,-0.96,-385161728,-0.99
BK0475,银行,2928.73,0.79,558276800,3.73,519478144,3.47,38798656,0.26,-372263680,-2.48,-186013104,-1.24
BK0477,酿酒行业,63575.51,0.9,452396192,1.8900000000000001,481196448,2.01,-28800256,-0.12,170952960,0.72,-623349248,-2.61
BK0485,旅游酒店,15776.97,0.5,451762608,4.58,216854608,2.2,234908000,2.38,-124121504,-1.26,-327641120,-3.32
BK0474,保险,1133.11,0.49,396398272,4.62,107508192,1.25,288890080,3.37,-425067152,-4.96,28668896,0.33
BK0729,船舶制造,882.56,1.5899999999999999,377416144,4.51,239495088,2.86,137921056,1.65,-109988624,-1.31,-267427520,-3.19
BK0480,航天航空,40106.91,0.97,108862528,1.06,-38969552,-0.38,147832080,1.43,76883344,0.75,-176732864,-1.71
BK1032,风电设备,1163.6,0.45,106508171,2.74,61115659,1.58,45392512,1.17,22279056,0.5700000000000001,-128787216,-3.32
BK1035,美容护理,844.58,-0.41000000000000003,74867516,2.65,73888124,2.62,979392,0.03,-62835472,-2.22,-12032048,-0.43
BK1034,电源设备,1892.64,0.02,69244825,2.03,27177433,0.8,42067392,1.23,-27956240,-0.8200000000000001,-41288576,-1.21
BK1017,采掘行业,1045.37,-0.13,17831300,1.57,-11732254,-1.03,29563554,2.6,-7713024,-0.68,-10118272,-0.89
BK0437,煤炭行业,9564.83,-0.1,16104992,0.45,-18148864,-0.5,34253856,0.9500000000000001,-111815072,-3.1,95710096,2.66
BK0420,航空机场,4809.11,0.39,-5413408,-0.2,-10431376,-0.39,5017968,0.19,-108683984,-4.05,114097392,4.25
BK1028,燃气,1383.87,-0.38,-10121350,-0.89,-7715622,-0.68,-2405728,-0.21,-34977280,-3.08,45004496,3.96
BK0738,多元金融,534.53,-0.65,-10137488,-0.36,53852480,1.9,-63989968,-2.25,-42255232,-1.49,52392736,1.8399999999999999
BK0727,医疗服务,1208.84,-0.48,-15348800,-0.22,135139808,1.94,-150488608,-2.17,8160864,0.12,7187952,0.1
BK1041,医疗器械,882.06,-0.51,-17966992,-0.22,873776,0.01,-18840768,-0.23,-30895408,-0.38,47446208,0.58
BK0734,珠宝首饰,432.25,-0.38,-31675948,-3.91,-7170871,-0.89,-24505077,-3.03,19536000,2.41,12139952,1.5
BK0429,交运设备,7703.3,-0.45,-64828539,-2.88,-6899867,-0.31,-57928672,-2.5700000000000003,20468832,0.91,44959488,2.0
