代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0486,文化传媒,9072.43,1.88,695527168,2.9,788964352,3.29,-93437184,-0.39,-348185088,-1.45,-347651584,-1.45
BK0447,互联网服务,20459.6,2.74,636561792,1.69,488378752,1.3,148183040,0.39,73197568,0.19,-709881344,-1.8900000000000001
BK0737,软件开发,876.26,2.1,546522672,1.17,490123568,1.05,56399104,0.12,-356244992,-0.76,-193454592,-0.41000000000000003
BK1046,游戏,1252.37,3.35,511614880,4.68,327813024,3.0,183801856,1.6800000000000002,-41050944,-0.38,-470563920,-4.31
BK0736,通信服务,957.61,1.85,467120192,5.15,163653936,1.8,303466256,3.35,-111372544,-1.23,-355747648,-3.92
BK0470,造纸印刷,8203.03,0.65,352388224,9.97,408117040,11.54,-55728816,-1.58,-215962064,-6.11,-137414000,-3.89
BK0420,航空机场,4838.35,-0.37,57913280,1.6600000000000001,-51604128,-1.48,109517408,3.14,89775968,2.58,-147689248,-4.24
BK0425,工程建设,21568.32,0.98,36974112,0.30000000000000004,138417536,1.1400000000000001,-101443424,-0.8300000000000001,-86939632,-0.71,49574400,0.41000000000000003
BK0726,工程咨询服务,629.02,0.05,28196838,0.8,96380934,2.73,-68184096,-1.9300000000000002,-111265712,-3.15,82432048,2.33
BK0437,煤炭行业,9360.43,-0.43,20811911,0.56,11148327,0.30000000000000004,9663584,0.26,-43198768,-1.16,22386848,0.6000000000000001
BK0725,装修装饰,447.96,0.86,7887327,0.41000000000000003,-6510593,-0.34,14397920,0.75,-44112320,-2.31,36389312,1.9
BK0421,铁路公路,6548.07,0.72,-6309245,-0.52,-3832524,-0.31,-2476721,-0.2,-3285296,-0.27,9594528,0.79
BK1035,美容护理,842.7,0.75,-10779084,-0.4,11398292,0.42,-22177376,-0.8300000000000001,46474288,1.73,-35695216,-1.33
BK0429,交运设备,7582.22,0.9400000000000001,-14103572,-0.39,54262492,1.51,-68366064,-1.9100000000000001,33082112,0.92,-35438880,-0.99
BK0424,水泥建材,26334.51,0.75,-19755765,-0.74,-14671253,-0.55,-5084512,-0.19,-37097520,-1.38,56853296,2.12
BK1016,汽车服务,992.08,0.48,-21035323,-2.21,-25360585,-2.67,4325262,0.45,1151824,0.12,19148048,2.01
