代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0447,互联网服务,20810.72,2.98,1724837536,3.84,1358550432,3.02,366287104,0.81,-108428800,-0.24,-1617206784,-3.6
BK0736,通信服务,965.46,1.9100000000000001,1671644064,11.16,1754085040,11.71,-82440976,-0.55,-628250080,-4.19,-1043393904,-6.97
BK0448,通信设备,12025.45,1.27,1503508736,2.71,1174519040,2.12,328989696,0.59,-510693632,-0.92,-994084352,-1.79
BK0735,计算机设备,1039.96,1.05,1039852016,4.44,1219560688,5.21,-179708672,-0.77,-771238912,-3.3,-269114624,-1.15
BK0737,软件开发,877.34,2.71,991965952,1.73,649443584,1.1400000000000001,342522368,0.6000000000000001,-250983936,-0.44,-728102144,-1.27
BK1038,光学光电子,1248.84,1.3900000000000001,778476416,3.36,776378240,3.35,2098176,0.01,-470472448,-2.03,-307284992,-1.33
BK1046,游戏,1335.64,1.45,467668704,2.5700000000000003,62458592,0.34,405210112,2.23,-247984384,-1.3599999999999999,-219684352,-1.21
BK0739,工程机械,1133.69,0.74,286291792,5.07,151462656,2.68,134829136,2.39,14797792,0.26,-302121312,-5.35
BK0458,仪器仪表,12781.76,0.29,199061376,3.44,178147840,3.08,20913536,0.36,37589008,0.65,-235511424,-4.08
BK0729,船舶制造,902.44,1.24,170339760,2.35,234561760,3.24,-64222000,-0.89,20877520,0.29,-191217280,-2.64
BK0480,航天航空,40695.97,0.44,111681120,2.19,121482528,2.38,-9801408,-0.19,-19469120,-0.38,-88302624,-1.73
BK0450,航运港口,8900.09,0.25,50136256,1.42,139795968,3.95,-89659712,-2.5300000000000002,24382320,0.6900000000000001,-74584272,-2.11
BK0730,农药兽药,1082.35,0.22,35758742,1.19,101552086,3.39,-65793344,-2.2,-70039920,-2.34,34533616,1.15
BK0727,医疗服务,1214.88,-0.26,32216672,0.42,83044688,1.08,-50828016,-0.66,42031808,0.54,-74248480,-0.96
BK0734,珠宝首饰,437.63,-0.41000000000000003,23098159,1.55,17056735,1.1400000000000001,6041424,0.4,-43122384,-2.89,20024224,1.34
BK1028,燃气,1389.84,0.13,-4759047,-0.34,19232980,1.3599999999999999,-23992027,-1.69,-26710544,-1.88,31377088,2.21
BK0539,综合行业,8512.03,0.04,-11050743,-0.8,-52241207,-3.7800000000000002,41190464,2.98,5739360,0.42,5311376,0.38
BK0454,塑料制品,10864.79,0.4,-14792752,-0.30000000000000004,56439008,1.1400000000000001,-71231760,-1.44,-80669600,-1.63,94268464,1.9
BK1045,房地产服务,906.74,-0.15,-20932031,-3.27,-4859788,-0.76,-16072243,-2.51,-2284103,-0.36,23216134,3.63
BK0733,包装材料,915.25,0.03,-21730254,-1.58,-13576478,-0.99,-8153776,-0.59,-20741936,-1.51,42499200,3.09
BK0725,装修装饰,443.76,0.09,-26663639,-1.58,21674233,1.29,-48337872,-2.87,-40277904,-2.39,66331376,3.94
BK1035,美容护理,832.04,-0.62,-28949759,-1.19,-31835967,-1.31,2886208,0.12,-184064,-0.01,29133808,1.2
BK0424,水泥建材,25070.65,0.19,-29550749,-1.9300000000000002,-11461357,-0.75,-18089392,-1.18,-10636352,-0.7000000000000001,40187088,2.63
BK1018,橡胶制品,1079.89,0.72,-30322067,-0.96,33801645,1.07,-64123712,-2.02,-77781056,-2.45,130060432,4.1
BK0546,玻璃玻纤,36363.73,-0.54,-41533668,-2.0,-41432276,-2.0,-101392,0.0,-102539344,-4.94,145313088,7.01
BK0738,多元金融,520.96,0.07,-41943822,-2.0,-35159582,-1.6800000000000002,-6784240,-0.32,1481312,0.07,40462512,1.9300000000000002
BK1044,生物制品,857.16,-0.48,-47580368,-0.85,-48123552,-0.86,543184,0.01,94648016,1.6800000000000002,-51028928,-0.91
BK1039,电子化学品,1455.28,0.30000000000000004,-48398740,-1.4100000000000001,3642460,0.11,-52041200,-1.51,21254544,0.62,27144192,0.79
BK0421,铁路公路,6450.7,-0.08,-48945501,-4.5600000000000005,-49155539,-4.58,210038,0.02,-25178896,-2.35,74124384,6.91
BK1042,医药商业,1075.34,-0.58,-52424478,-3.01,-41949339,-2.41,-10475139,-0.6000000000000001,29998128,1.72,22426352,1.29
BK0476,装修建材,13406.4,-0.30000000000000004,-63496651,-1.55,7897445,0.19,-71394096,-1.74,-147634000,-3.59,211130656,5.14
