代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0451,房地产开发,12305.12,1.43,412936656,3.43,367448144,3.05,45488512,0.38,-145922512,-1.21,-267014144,-2.22
BK0473,证券,115704.93,0.8,256051088,2.5700000000000003,93401424,0.9400000000000001,162649664,1.63,-184599616,-1.85,-71451456,-0.72
BK0476,装修建材,13822.45,1.44,218383056,2.98,205868960,2.81,12514096,0.17,55398576,0.76,-273781616,-3.74
BK0732,贵金属,976.83,3.37,142542464,2.15,277992928,4.2,-135450464,-2.05,1743920,0.03,-144286400,-2.18
BK1045,房地产服务,931.55,1.57,137299582,8.62,135989342,8.53,1310240,0.08,-60116608,-3.77,-77182976,-4.84
BK0450,航运港口,8985.46,0.8300000000000001,101652555,3.15,68211819,2.12,33440736,1.04,-36606720,-1.1400000000000001,-65144816,-2.02
BK0726,工程咨询服务,619.91,1.85,80735235,2.46,26466099,0.81,54269136,1.65,66535456,2.03,-146055776,-4.45
BK0486,文化传媒,9173.29,1.3900000000000001,69503824,0.24,606426192,2.09,-536922368,-1.85,-85366784,-0.29,15786240,0.05
BK0733,包装材料,930.87,0.67,27709561,1.3,38239129,1.79,-10529568,-0.49,26770112,1.25,-54602736,-2.56
BK1042,医药商业,1072.81,0.03,16137063,1.09,13512943,0.91,2624120,0.18,2521200,0.17,-18658256,-1.26
BK0546,玻璃玻纤,36446.83,0.17,8129266,0.48,21822690,1.29,-13693424,-0.81,-14424304,-0.85,5463136,0.32
BK0734,珠宝首饰,444.03,2.13,2125309,0.15,-12365425,-0.86,14490734,1.01,-12900320,-0.9,10775024,0.75
BK1035,美容护理,832.2,0.36,-12011239,-0.8300000000000001,-9158573,-0.63,-2852666,-0.2,14173616,0.98,-2162384,-0.15
BK0440,家用轻工,34819.1,0.61,-13837483,-1.21,-10312404,-0.9,-3525079,-0.31,12961248,1.1400000000000001,876224,0.08
BK1046,游戏,1284.72,0.29,-18638176,-0.19,-30811808,-0.32,12173632,0.13,-94379760,-0.98,113017920,1.17
BK1017,采掘行业,1054.14,0.45,-23670802,-1.88,-3518426,-0.28,-20152376,-1.6,19503696,1.55,4167104,0.33
BK0470,造纸印刷,8271.35,0.77,-29512768,-0.7000000000000001,4248752,0.1,-33761520,-0.81,11356640,0.27,13878880,0.33
BK0424,水泥建材,25478.97,0.85,-34668720,-1.33,-2463088,-0.09,-32205632,-1.24,-52986704,-2.03,87655392,3.36
BK0474,保险,1077.95,0.17,-38000416,-1.26,-77754544,-2.5700000000000003,39754128,1.32,90674112,3.0,-52673680,-1.74
BK1018,橡胶制品,1085.51,-0.53,-40412437,-1.4,12223163,0.42,-52635600,-1.83,-16010000,-0.56,46846768,1.63
BK0436,纺织服装,10473.99,0.58,-41627190,-1.1,-14788774,-0.39,-26838416,-0.71,-30581536,-0.81,72354272,1.9100000000000001
BK0738,多元金融,524.41,0.38,-42502861,-2.64,-29487757,-1.83,-13015104,-0.81,-3304272,-0.21,45807136,2.84
BK0740,教育,681.65,1.3599999999999999,-44117963,-2.3,22759461,1.19,-66877424,-3.49,27287088,1.42,16830880,0.88
BK1028,燃气,1395.08,-0.05,-47982213,-3.99,1191462,0.1,-49173675,-4.09,-16475536,-1.37,64334624,5.35
BK1039,电子化学品,1443.72,-0.43,-51565428,-1.9300000000000002,12484044,0.47000000000000003,-64049472,-2.4,-22135152,-0.8300000000000001,73700592,2.76
BK0447,互联网服务,20489.73,0.43,-56065584,-0.19,-13047088,-0.04,-43018496,-0.14,-215142656,-0.72,270874624,0.91
BK0454,塑料制品,10847.32,-0.28,-59383811,-1.32,41034941,0.91,-100418752,-2.23,-77221968,-1.71,134337760,2.98
BK0731,化肥行业,1270.05,0.14,-66385072,-1.6800000000000002,-69038224,-1.75,2653152,0.07,26069456,0.66,40315600,1.02
BK0539,综合行业,8478.5,-0.01,-67108582,-6.39,-17447460,-1.6600000000000001,-49661122,-4.73,-30054928,-2.86,97163504,9.26
BK0730,农药兽药,1087.65,-0.15,-74685815,-2.73,-82415543,-3.01,7729728,0.28,23459040,0.86,50804192,1.8599999999999999
BK0739,工程机械,1138.4,-0.05,-76585747,-2.24,-12449955,-0.36,-64135792,-1.87,26004016,0.76,49283312,1.44
BK0725,装修装饰,448.35,0.42,-89540413,-5.62,-26628903,-1.67,-62911510,-3.95,-5874896,-0.37,95109248,5.97
BK0421,铁路公路,6553.79,0.56,-90067604,-6.8,-36978151,-2.79,-53089453,-4.01,4306512,0.33,85761104,6.48
BK1043,专业服务,1003.47,-0.35000000000000003,-90439140,-4.35,-25808964,-1.24,-64630176,-3.11,12381488,0.6000000000000001,77280400,3.7199999999999998
BK0727,医疗服务,1185.18,-0.31,-94520886,-1.78,-144709206,-2.73,50188320,0.9500000000000001,3044688,0.06,91476208,1.73
BK1016,汽车服务,1032.54,-0.65,-100927703,-10.05,-72284199,-7.2,-28643504,-2.85,41129072,4.1,59649808,5.94
BK0478,有色金属,14543.12,-0.43,-102676880,-1.22,-60198416,-0.72,-42478464,-0.5,-54179904,-0.64,154775248,1.8399999999999999
BK0427,公用事业,8152.89,0.37,-119701826,-4.54,-18858946,-0.72,-100842880,-3.83,53072000,2.01,66629856,2.5300000000000002
BK0425,工程建设,21196.72,0.39,-128811344,-1.67,-68425552,-0.89,-60385792,-0.78,-51230496,-0.66,179645776,2.32
BK0464,石油行业,5091.42,0.05,-129016608,-4.99,-72283232,-2.79,-56733376,-2.19,134631728,5.2,-5615136,-0.22
BK0422,物流行业,6011.73,0.27,-129783551,-3.79,-101510655,-2.9699999999999998,-28272896,-0.8300000000000001,15373120,0.45,114390976,3.34
BK1032,风电设备,1169.98,-1.05,-131833087,-5.12,-101354191,-3.94,-30478896,-1.18,-63061152,-2.45,194894224,7.57
BK0471,化纤行业,13434.58,-0.15,-136693586,-6.58,-77812386,-3.75,-58881200,-2.84,8361120,0.4,126926736,6.11
BK0485,旅游酒店,15298.53,-0.14,-139354284,-4.01,7187988,0.21,-146542272,-4.22,-20638672,-0.59,159992960,4.61
BK0484,贸易行业,8531.3,0.38,-140164912,-3.5300000000000002,-55744288,-1.4,-84420624,-2.12,-63713360,-1.6,203465008,5.12
BK0429,交运设备,7808.98,-0.71,-142369678,-5.14,-43545534,-1.57,-98824144,-3.5700000000000003,60121728,2.17,81675872,2.95
BK0479,钢铁行业,6922.77,0.07,-146254486,-5.27,-71697942,-2.58,-74556544,-2.68,36999200,1.33,103616432,3.73
BK0437,煤炭行业,9488.98,0.19,-158408494,-4.47,-4638382,-0.13,-153770112,-4.33,-24973152,-0.7000000000000001,183381648,5.17
BK1041,医疗器械,860.27,-0.64,-165349674,-2.95,-163433882,-2.92,-1915792,-0.03,-7364816,-0.13,172041920,3.07
BK0482,商业百货,15009.7,1.4100000000000001,-181694128,-2.58,-8914656,-0.13,-172779472,-2.46,5985104,0.09,175709008,2.5
BK0737,软件开发,870.06,0.46,-194372864,-0.47000000000000003,375238912,0.92,-569611776,-1.3900000000000001,-363424768,-0.89,548132608,1.34
BK1020,非金属材料,1011.59,-0.74,-202364373,-6.98,-46745253,-1.6099999999999999,-155619120,-5.37,40633104,1.4,155831392,5.37
BK0728,环保行业,406.91,0.61,-220203173,-3.0,-124051525,-1.69,-96151648,-1.31,99034768,1.35,120321952,1.6400000000000001
BK1044,生物制品,842.83,-0.6900000000000001,-223042528,-4.51,-148012976,-3.0,-75029552,-1.52,35694976,0.72,187088016,3.79
BK0465,化学制药,27481.6,-0.38,-226289504,-2.7800000000000002,-138895104,-1.7000000000000002,-87394400,-1.07,5119456,0.06,217588992,2.67
BK0456,家电行业,16733.7,0.1,-233020016,-2.14,10959568,0.1,-243979584,-2.25,52086304,0.48,180340400,1.6600000000000001
BK0433,农牧饲渔,14007.29,-0.07,-233854336,-3.02,-89747344,-1.16,-144106992,-1.8599999999999999,55904016,0.72,170794336,2.21
BK0420,航空机场,4736.01,-0.61,-258887910,-9.38,-184284454,-6.68,-74603456,-2.7,62281856,2.26,196606064,7.12
BK1019,化学原料,794.46,-0.25,-268733461,-5.72,-140853461,-3.0,-127880000,-2.7199999999999998,25611152,0.54,234953344,5.0
BK0458,仪器仪表,12603.88,-0.9,-269706887,-6.11,-151583671,-3.43,-118123216,-2.68,29256944,0.66,231017680,5.23
BK0480,航天航空,40345.21,-1.01,-272433668,-5.45,-138025364,-2.76,-134408304,-2.69,161734208,3.23,107608528,2.15
BK1034,电源设备,1965.41,-1.12,-316712049,-8.41,-119139217,-3.16,-197572832,-5.25,-70291648,-1.87,387003680,10.28
BK1030,电机,1736.94,-1.23,-319970257,-9.07,-108134961,-3.06,-211835296,-6.0,-23973296,-0.68,319198736,9.05
BK1040,中药,1490.24,-0.35000000000000003,-337244065,-5.94,-175866033,-3.1,-161378032,-2.84,278576,0.0,336908512,5.94
BK0438,食品饮料,23815.16,0.05,-341924816,-4.31,-152303824,-1.92,-189620992,-2.39,-42735680,-0.54,382707712,4.83
BK0736,通信服务,960.84,-0.02,-343588992,-4.54,-300283344,-3.9699999999999998,-43305648,-0.5700000000000001,90641664,1.2,252947312,3.34
BK0477,酿酒行业,60406.88,-0.35000000000000003,-350559696,-3.33,-232320096,-2.21,-118239600,-1.12,39375280,0.37,311184400,2.96
BK0729,船舶制造,892.99,-0.93,-350986112,-8.88,-139914464,-3.54,-211071648,-5.34,30101120,0.76,320884976,8.12
BK1015,能源金属,570.1,-0.49,-384502058,-10.3,-113959002,-3.05,-270543056,-7.25,39264288,1.05,345237760,9.25
