代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0735,计算机设备,997.44,0.76,690364496,3.9,1195822368,6.75,-505457872,-2.85,-647244800,-3.65,-43840512,-0.25
BK0470,造纸印刷,8258.11,0.48,513556624,13.15,530061360,13.57,-16504736,-0.42,-284159136,-7.28,-229998064,-5.89
BK0729,船舶制造,879.94,2.06,402319744,7.44,256656928,4.75,145662816,2.69,-159807024,-2.96,-242512720,-4.48
BK0736,通信服务,951.55,0.9,184725840,2.36,86807648,1.11,97918192,1.25,-63895744,-0.81,-120830064,-1.54
BK1041,医疗器械,875.97,1.1,110634592,1.3900000000000001,33694640,0.42,76939952,0.97,-20112832,-0.25,-90821200,-1.1400000000000001
BK0459,电子元件,18861.06,0.08,75645264,0.32,376274000,1.57,-300628736,-1.25,-97451008,-0.41000000000000003,18727936,0.08
BK0465,化学制药,27907.0,1.13,36743184,0.28,128885856,0.99,-92142672,-0.71,-12267008,-0.09,-25314560,-0.19
BK1044,生物制品,850.95,1.3599999999999999,28749648,0.36,-40040416,-0.5,68790064,0.86,78742176,0.99,-91532576,-1.15
BK0440,家用轻工,34953.64,0.35000000000000003,27290408,1.8,15871280,1.05,11419128,0.75,4585456,0.30000000000000004,-31875856,-2.1
BK0725,装修装饰,447.31,0.6900000000000001,26819202,1.13,84539890,3.56,-57720688,-2.43,-63178160,-2.66,36351664,1.53
BK0420,航空机场,4741.4,0.54,-259824,-0.01,-23233376,-0.72,22973552,0.71,82446800,2.54,-82186976,-2.5300000000000002
BK1043,专业服务,989.16,0.02,-16716581,-0.88,7989883,0.42,-24706464,-1.3,31876096,1.6800000000000002,-15240176,-0.8
BK1034,电源设备,1893.44,0.17,-18824882,-0.59,38185998,1.2,-57010880,-1.79,-79720288,-2.5,98545152,3.09
BK1042,医药商业,1086.9,0.84,-18849863,-0.88,-24563895,-1.1400000000000001,5714032,0.27,-22131008,-1.03,40980880,1.9100000000000001
BK0734,珠宝首饰,434.1,-1.13,-21577305,-2.68,-6464562,-0.8,-15112743,-1.88,-15591846,-1.94,37169152,4.62
BK1017,采掘行业,1036.57,-0.07,-22103166,-2.11,-6466560,-0.62,-15636606,-1.49,7777952,0.74,14325216,1.37
BK1028,燃气,1381.59,0.15,-28402542,-2.84,-20632270,-2.06,-7770272,-0.78,36379392,3.64,-8069600,-0.81
BK0726,工程咨询服务,631.04,1.76,-34941471,-0.59,-59990287,-1.02,25048816,0.43,163364608,2.7800000000000002,-126224656,-2.15
BK0480,航天航空,39548.73,0.32,-38995382,-0.89,-50673078,-1.16,11677696,0.27,59633264,1.37,-20534064,-0.47000000000000003
BK0450,航运港口,8972.17,0.22,-40318303,-1.7000000000000002,-19930431,-0.84,-20387872,-0.86,-66560016,-2.81,106459824,4.49
BK1035,美容护理,839.63,-0.61,-40781364,-2.0,-22186916,-1.09,-18594448,-0.91,50306800,2.47,-9525408,-0.47000000000000003
