代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0470,造纸印刷,8073.11,-0.4,513581584,10.92,563931776,11.99,-50350192,-1.07,-263294368,-5.6,-251078576,-5.34
BK0736,通信服务,927.77,0.13,251491680,3.31,139333392,1.83,112158288,1.47,-117124864,-1.54,-134366832,-1.77
BK0728,环保行业,417.24,2.27,150825968,1.05,349209296,2.42,-198383328,-1.38,57038336,0.4,-208865792,-1.45
BK0735,计算机设备,965.2,0.31,91485136,0.76,279573904,2.33,-188088768,-1.57,-197091760,-1.6400000000000001,105198592,0.88
BK1039,电子化学品,1305.75,0.39,69204494,4.09,76720510,4.54,-7516016,-0.44,-9625376,-0.5700000000000001,-59579120,-3.52
BK0425,工程建设,21367.25,0.67,63831040,0.63,154287232,1.53,-90456192,-0.9,-84584576,-0.84,20631776,0.2
BK0732,贵金属,921.66,0.1,32930119,1.3900000000000001,-20876441,-0.88,53806560,2.27,-58610256,-2.47,25680144,1.08
BK0731,化肥行业,1217.53,-0.32,23513262,1.27,116648958,6.29,-93135696,-5.02,-46767424,-2.52,23254160,1.25
BK0464,石油行业,4931.29,-0.67,14689679,0.56,72018031,2.73,-57328352,-2.17,-13393616,-0.51,-1296064,-0.05
BK1019,化学原料,768.24,-0.6000000000000001,-3608296,-0.07,61652600,1.17,-65260896,-1.23,14261104,0.27,-15690784,-0.30000000000000004
BK0539,综合行业,8396.64,-0.28,-7976385,-0.67,7568597,0.63,-15544982,-1.3,37111344,3.11,-29134944,-2.44
BK0725,装修装饰,447.54,0.05,-12062588,-0.55,37849780,1.71,-49912368,-2.26,-14825776,-0.67,26722288,1.21
BK0734,珠宝首饰,415.77,-0.61,-19878874,-3.48,3551998,0.62,-23430872,-4.1,-3035753,-0.53,22914624,4.01
BK1045,房地产服务,1007.9,-0.18,-21735240,-1.1400000000000001,23167528,1.22,-44902768,-2.36,-108402512,-5.69,130137744,6.83
BK1028,燃气,1402.99,1.31,-29473845,-0.87,50503659,1.5,-79977504,-2.37,-64855744,-1.92,94130800,2.79
BK1043,专业服务,990.58,-0.37,-32907925,-1.69,-19739109,-1.01,-13168816,-0.68,-2947552,-0.15,35976432,1.85
BK1018,橡胶制品,1015.53,-1.01,-34341503,-2.02,-6892133,-0.4,-27449370,-1.6099999999999999,14279568,0.84,19109184,1.12
BK1016,汽车服务,970.57,-1.06,-35628425,-4.71,-20581370,-2.7199999999999998,-15047055,-1.99,23640970,3.12,11994800,1.58
BK0740,教育,647.85,0.16,-42738840,-2.94,-2108952,-0.15,-40629888,-2.8,-28631520,-1.97,71370352,4.92
BK1032,风电设备,1083.7,-0.98,-44318314,-1.92,-1288250,-0.06,-43030064,-1.87,-47558896,-2.06,91877216,3.99
BK0440,家用轻工,34294.86,-0.07,-46375963,-3.13,-17286687,-1.17,-29089276,-1.96,-5789152,-0.39,52165120,3.52
BK0479,钢铁行业,6959.16,-1.12,-59029792,-1.47,-98522976,-2.45,39493184,0.98,76700512,1.9100000000000001,-17573184,-0.44
BK0730,农药兽药,1025.01,-0.51,-59726818,-2.69,-20693058,-0.93,-39033760,-1.75,8590448,0.39,51889344,2.33
BK0421,铁路公路,6598.03,-0.22,-59846397,-3.45,-3758864,-0.22,-56087533,-3.23,26636944,1.54,33209456,1.92
BK0546,玻璃玻纤,35026.66,-0.61,-66599916,-3.27,-31125260,-1.53,-35474656,-1.74,59061616,2.9,5473344,0.27
BK0471,化纤行业,12935.11,-0.8,-83075731,-3.45,-32645939,-1.35,-50429792,-2.09,29386368,1.22,51754384,2.15
BK0436,纺织服装,10622.93,0.37,-83988452,-1.46,22793708,0.4,-106782160,-1.85,-124199248,-2.16,208133888,3.62
BK1017,采掘行业,1029.27,-1.28,-84789991,-5.25,-63525931,-3.93,-21264060,-1.32,43966240,2.7199999999999998,40823760,2.5300000000000002
BK0427,公用事业,8103.81,1.65,-88442315,-3.66,-17029307,-0.7000000000000001,-71413008,-2.95,-17271696,-0.71,105714016,4.37
BK0424,水泥建材,25893.49,-0.54,-88929382,-4.28,-48013686,-2.31,-40915696,-1.97,42174784,2.03,46754608,2.25
BK0454,塑料制品,10280.46,-0.86,-91750476,-2.9,-32224620,-1.02,-59525856,-1.88,18231808,0.58,55507568,1.75
BK0739,工程机械,1071.95,-1.0,-95499528,-4.08,-53127720,-2.27,-42371808,-1.81,56194704,2.4,39355568,1.6800000000000002
BK0733,包装材料,903.31,-0.8200000000000001,-97767194,-5.51,-40741359,-2.3,-57025835,-3.21,13314432,0.75,84505232,4.76
BK0484,贸易行业,8445.13,-0.49,-101982417,-3.2,-47076001,-1.48,-54906416,-1.72,22448224,0.7000000000000001,79211648,2.48
BK0726,工程咨询服务,635.17,1.13,-104399216,-2.91,-23163488,-0.65,-81235728,-2.26,-49112080,-1.37,151684736,4.23
BK0448,通信设备,10672.92,0.03,-107652128,-0.48,139055072,0.63,-246707200,-1.11,-138063360,-0.62,244958976,1.1
BK0485,旅游酒店,14855.96,-0.86,-107805392,-2.18,-46759888,-0.9500000000000001,-61045504,-1.23,36216208,0.73,71589184,1.45
BK0727,医疗服务,1142.06,-0.97,-118430000,-1.9,22545760,0.36,-140975760,-2.26,-36797312,-0.59,155227312,2.49
BK0737,软件开发,844.85,0.01,-135538816,-0.33,21794432,0.05,-157333248,-0.38,-273425152,-0.66,407153152,0.98
BK0437,煤炭行业,9134.9,-1.01,-137296646,-4.09,-79031686,-2.35,-58264960,-1.73,20091488,0.6000000000000001,117205168,3.49
BK0476,装修建材,13921.48,-0.65,-138202489,-2.39,-76386073,-1.32,-61816416,-1.07,-26737984,-0.46,164940496,2.85
BK1035,美容护理,834.97,-1.15,-153641525,-4.45,-35210373,-1.02,-118431152,-3.43,79669232,2.31,73972288,2.14
BK0477,酿酒行业,63146.44,0.05,-162094912,-1.01,-136952272,-0.85,-25142640,-0.16,74892032,0.47000000000000003,87202800,0.54
BK0438,食品饮料,23626.26,-0.65,-165742432,-1.94,-57903920,-0.68,-107838512,-1.26,-16102256,-0.19,178558416,2.09
BK0729,船舶制造,803.05,-0.27,-169717777,-6.08,-141204689,-5.05,-28513088,-1.02,32469024,1.16,137248752,4.91
BK0480,航天航空,38387.06,-1.75,-169910182,-3.26,-95702550,-1.8399999999999999,-74207632,-1.43,55153520,1.06,114352992,2.2
BK1034,电源设备,1788.73,-1.77,-177064478,-6.58,-30442670,-1.13,-146621808,-5.45,38642224,1.44,138422256,5.14
BK1030,电机,1525.04,-1.73,-181972438,-8.56,-94954758,-4.46,-87017680,-4.09,-13514848,-0.64,187316816,8.81
BK1044,生物制品,804.95,-0.72,-195609093,-3.61,-114514181,-2.11,-81094912,-1.5,104623792,1.9300000000000002,79924736,1.47
BK0538,化学制品,21793.49,-0.86,-198252320,-1.94,24849776,0.24,-223102096,-2.18,65008784,0.64,131388176,1.29
BK1020,非金属材料,939.48,-1.7000000000000002,-201316408,-8.54,-42217144,-1.79,-159099264,-6.75,48075760,2.04,141061184,5.98
BK1042,医药商业,1089.42,-2.26,-215509070,-4.11,-80851950,-1.54,-134657120,-2.5700000000000003,-135661552,-2.59,351170624,6.7
BK0458,仪器仪表,11756.85,-1.02,-233932058,-5.82,-108853914,-2.71,-125078144,-3.11,118234240,2.94,102893632,2.56
BK1037,消费电子,1025.66,-0.56,-235641808,-2.06,-45202432,-0.4,-190439376,-1.67,65649856,0.5700000000000001,169337680,1.48
BK1041,医疗器械,816.65,-0.85,-249913632,-2.71,-74400160,-0.81,-175513472,-1.9100000000000001,118794736,1.29,131925024,1.43
BK0478,有色金属,13885.91,-0.99,-254923816,-4.35,-188459896,-3.21,-66463920,-1.13,135764512,2.31,124502448,2.12
BK1015,能源金属,515.56,-0.78,-266456038,-8.05,-129215782,-3.9,-137240256,-4.15,-50041616,-1.51,316497648,9.56
BK0450,航运港口,9046.68,-0.78,-267768352,-5.3,-146359248,-2.9,-121409104,-2.4,95690512,1.8900000000000001,169855568,3.36
BK0482,商业百货,14947.67,-0.79,-278661755,-5.82,-170271067,-3.56,-108390688,-2.26,-42567184,-0.89,321228944,6.71
BK1027,小金属,1558.73,-1.07,-280353575,-6.16,-152176967,-3.34,-128176608,-2.8200000000000003,57110368,1.26,223243168,4.91
BK0738,多元金融,546.81,-1.55,-282967989,-8.77,-183206005,-5.68,-99761984,-3.09,46448448,1.44,236519536,7.33
BK1040,中药,1458.55,-0.71,-311915248,-3.66,-99225088,-1.16,-212690160,-2.49,-95708480,-1.12,407508336,4.78
BK0429,交运设备,7624.07,-1.26,-319666350,-6.34,-78786574,-1.56,-240879776,-4.78,131205664,2.6,180092496,3.5700000000000003
BK0475,银行,2923.48,-1.34,-325682880,-2.36,-362576160,-2.63,36893280,0.27,230756816,1.67,94926080,0.6900000000000001
BK1038,光学光电子,1106.5,-0.74,-329489104,-4.65,-141301168,-1.99,-188187936,-2.66,98328752,1.3900000000000001,230865360,3.26
BK0474,保险,1110.67,-3.31,-336697024,-5.46,-323493216,-5.24,-13203808,-0.21,114104976,1.85,222592032,3.61
BK0433,农牧饲渔,13432.77,-1.31,-363691066,-5.69,-233642650,-3.66,-130048416,-2.04,182588384,2.86,180691344,2.83
BK0428,电力行业,15438.42,-0.8200000000000001,-381929728,-4.95,-244145440,-3.17,-137784288,-1.79,38486688,0.5,343443040,4.45
BK1046,游戏,1154.9,-0.53,-426552976,-5.09,-23448736,-0.28,-403104240,-4.8100000000000005,-400704688,-4.78,827257648,9.87
BK0456,家电行业,15794.81,-0.74,-442432320,-5.18,-316149104,-3.7,-126283216,-1.48,50208416,0.59,390564400,4.58
BK0422,物流行业,6003.14,-2.09,-545185616,-7.54,-401011040,-5.55,-144174576,-2.0,147618064,2.04,397036960,5.49
BK0486,文化传媒,8535.64,-0.21,-560595536,-3.24,-158256352,-0.91,-402339184,-2.32,-136292864,-0.79,696845312,4.03
BK1036,半导体,1156.12,-1.04,-585872080,-2.7800000000000002,-288572816,-1.37,-297299264,-1.4100000000000001,159121408,0.76,426733568,2.03
BK0465,化学制药,26677.83,-0.8300000000000001,-600803040,-4.21,-251038496,-1.76,-349764544,-2.45,83032320,0.58,513317888,3.6
BK0545,通用设备,25736.88,-0.97,-631770912,-3.6,-327600768,-1.87,-304170144,-1.73,82733568,0.47000000000000003,537202944,3.06
BK0910,专用设备,2063.65,-0.86,-663355408,-3.23,-308458912,-1.5,-354896496,-1.73,163145984,0.79,487596032,2.37
BK0457,电网设备,21238.41,-1.22,-724252240,-7.71,-226123952,-2.41,-498128288,-5.3,143534384,1.53,578664464,6.16
BK0459,电子元件,17580.3,-0.98,-724768704,-5.04,-464878992,-3.23,-259889712,-1.81,26085888,0.18,696284672,4.84
BK0481,汽车零部件,28055.38,-0.86,-756980720,-3.94,-319956432,-1.6600000000000001,-437024288,-2.27,91058688,0.47000000000000003,644771840,3.35
BK0420,航空机场,4544.91,-3.14,-770119856,-11.07,-687237568,-9.87,-82882288,-1.19,344527904,4.95,425591968,6.12
BK1033,电池,1027.55,-2.07,-852962512,-6.2,-397428752,-2.89,-455533760,-3.31,361096448,2.62,481688912,3.5
BK0451,房地产开发,13238.69,-1.87,-856920752,-5.66,-361558656,-2.39,-495362096,-3.27,-239733504,-1.58,1096654336,7.24
BK1029,汽车整车,1238.86,-1.48,-883034592,-9.69,-576099456,-6.32,-306935136,-3.37,-153485584,-1.6800000000000002,1036520160,11.37
BK0447,互联网服务,19576.63,0.55,-1087156944,-3.45,-530902736,-1.6800000000000002,-556254208,-1.76,186883584,0.59,900369920,2.85
BK1031,光伏设备,1466.36,-2.2,-1737101232,-10.23,-913818528,-5.38,-823282704,-4.85,137310720,0.81,1597277568,9.41
BK0473,证券,130054.03,-2.64,-4347792384,-9.59,-2958324736,-6.53,-1389467648,-3.07,282597888,0.62,4065194496,8.97
