成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:21:48,0.0,-100.00%,--,0,0,中性盘
09:24:51,0.0,-100.00%,--,0,0,卖盘
09:25:00,22.16,+0.68%,+22.16,498,1104765,卖盘
09:25:00,22.16,+0.68%,--,498,1104765,--
09:25:00,22.16,+0.68%,-0.04,498,1104765,中性盘
09:30:02,22.12,+0.50%,-0.04,86,190232,卖盘
09:30:05,22.1,+0.41%,-0.02,163,361468,中性盘
09:30:08,22.13,+0.55%,+0.03,409,906666,中性盘
09:30:11,22.16,+0.68%,+0.03,552,1225049,买盘
09:30:14,22.15,+0.64%,-0.01,214,474187,中性盘
09:30:17,22.19,+0.82%,+0.04,501,1113428,买盘
09:30:20,22.15,+0.64%,-0.04,390,863916,卖盘
09:30:23,22.18,+0.77%,+0.03,84,187732,买盘
09:30:26,22.19,+0.82%,+0.01,622,1380329,中性盘
09:30:29,22.21,+0.91%,+0.02,267,593473,卖盘
09:30:32,22.27,+1.18%,+0.06,263,587772,买盘
09:30:35,22.3,+1.32%,+0.03,365,814084,买盘
09:30:38,22.27,+1.18%,-0.03,190,424845,卖盘
09:30:41,22.23,+1.00%,-0.04,494,1100274,卖盘
09:30:44,22.25,+1.09%,+0.02,70,156573,买盘
09:30:47,22.17,+0.73%,-0.08,201,446504,卖盘
09:30:50,22.23,+1.00%,+0.06,43,95589,中性盘
09:30:53,22.2,+0.86%,-0.03,50,112754,卖盘
09:30:56,22.18,+0.77%,-0.02,21,46578,卖盘
09:30:59,22.19,+0.82%,+0.01,33,74958,买盘
09:31:02,22.2,+0.86%,+0.01,82,182440,买盘
09:31:05,22.2,+0.86%,--,216,480719,卖盘
09:31:08,22.2,+0.86%,--,165,367432,卖盘
09:31:11,22.23,+1.00%,+0.03,29,64467,买盘
09:31:14,22.23,+1.00%,--,95,212563,买盘
09:31:17,22.18,+0.77%,-0.05,222,492662,卖盘
09:31:20,22.15,+0.64%,-0.03,31,70769,卖盘
09:31:23,22.15,+0.64%,--,109,242786,卖盘
09:31:26,22.15,+0.64%,--,89,197556,买盘
09:31:29,22.14,+0.59%,-0.01,22,48774,中性盘
09:31:32,22.13,+0.55%,-0.01,110,245156,中性盘
09:31:35,22.12,+0.50%,-0.01,374,828217,卖盘
09:31:38,22.12,+0.50%,--,91,202885,卖盘
09:31:41,22.12,+0.50%,--,3,6636,卖盘
09:31:44,22.12,+0.50%,--,6,14334,卖盘
09:31:47,22.12,+0.50%,--,32,70850,卖盘
09:31:50,22.14,+0.59%,+0.02,52,115128,中性盘
09:31:53,22.15,+0.64%,+0.01,86,192351,买盘
09:31:56,22.12,+0.50%,-0.03,14,30990,卖盘
09:31:59,22.12,+0.50%,--,9,19908,卖盘
09:32:02,22.15,+0.64%,+0.03,164,365276,买盘
09:32:05,22.15,+0.64%,--,60,133941,卖盘
09:32:08,22.08,+0.32%,-0.07,253,559750,卖盘
09:32:11,22.11,+0.45%,+0.03,23,52555,中性盘
09:32:14,22.15,+0.64%,+0.04,30,66605,买盘
09:32:17,22.1,+0.41%,-0.05,36,81571,卖盘
09:32:20,22.12,+0.50%,+0.02,5,12785,卖盘
09:32:23,22.12,+0.50%,--,12,26544,卖盘
09:32:26,22.09,+0.36%,-0.03,42,94965,卖盘
09:32:29,22.12,+0.50%,+0.03,10,22120,中性盘
09:32:32,22.12,+0.50%,--,30,67643,买盘
09:32:35,22.12,+0.50%,--,100,221886,卖盘
09:32:38,22.11,+0.45%,-0.01,70,154770,卖盘
09:32:41,22.11,+0.45%,--,52,116542,卖盘
09:32:44,22.1,+0.41%,-0.01,79,174988,卖盘
09:32:50,22.11,+0.45%,+0.01,26,57486,买盘
09:32:53,22.14,+0.59%,+0.03,84,187349,买盘
09:32:53,22.14,+0.59%,-0.04,84,187349,中性盘
09:32:56,22.1,+0.41%,-0.04,37,82124,卖盘
09:32:59,22.16,+0.68%,+0.06,118,262685,买盘
09:33:02,22.1,+0.41%,-0.06,29,64090,卖盘
09:33:05,22.12,+0.50%,+0.02,10,22120,卖盘
09:33:08,22.14,+0.59%,+0.02,23,51166,买盘
09:33:11,22.14,+0.59%,--,26,59667,卖盘
09:33:14,22.13,+0.55%,-0.01,14,30982,卖盘
09:33:17,22.13,+0.55%,--,3,8210,卖盘
09:33:20,22.12,+0.50%,-0.01,12,26544,卖盘
09:33:26,22.12,+0.50%,--,28,62577,卖盘
09:33:29,22.12,+0.50%,--,71,157605,卖盘
09:33:32,22.1,+0.41%,-0.02,51,112710,卖盘
09:33:35,22.12,+0.50%,+0.02,14,31034,买盘
09:33:38,22.12,+0.50%,--,4,8981,买盘
09:33:41,22.12,+0.50%,--,10,22120,买盘
09:33:44,22.12,+0.50%,--,9,21235,买盘
09:33:47,22.1,+0.41%,-0.02,26,58565,卖盘
09:33:50,22.1,+0.41%,--,4,8840,卖盘
09:33:53,22.1,+0.41%,--,2,4420,卖盘
09:33:56,22.1,+0.41%,--,57,125970,卖盘
09:33:59,22.1,+0.41%,--,62,138213,卖盘
09:34:02,22.1,+0.41%,--,127,281289,买盘
09:34:05,22.1,+0.41%,--,122,270725,买盘
09:34:08,22.1,+0.41%,--,72,159253,买盘
09:34:14,22.09,+0.36%,-0.01,93,207602,卖盘
09:34:17,22.09,+0.36%,--,6,13254,卖盘
09:34:20,22.1,+0.41%,+0.01,20,44200,买盘
09:34:23,22.08,+0.32%,-0.02,7,16626,卖盘
09:34:32,22.08,+0.32%,--,154,342174,卖盘
09:34:35,22.08,+0.32%,--,30,66240,卖盘
09:34:41,22.08,+0.32%,--,310,685385,卖盘
09:34:44,22.08,+0.32%,--,10,22080,买盘
09:34:50,22.07,+0.27%,-0.01,91,202205,卖盘
09:34:53,22.08,+0.32%,+0.01,2,4416,买盘
09:34:56,22.07,+0.27%,-0.01,7,16884,买盘
09:34:59,22.07,+0.27%,--,2,4414,买盘
09:35:02,22.07,+0.27%,--,7,15449,买盘
09:35:05,22.04,+0.14%,-0.03,287,632702,卖盘
09:35:08,22.05,+0.18%,+0.01,58,127890,买盘
09:35:11,22.04,+0.14%,-0.01,2,4408,中性盘
09:35:14,22.04,+0.14%,--,47,103588,卖盘
09:35:17,22.03,+0.09%,-0.01,139,307120,卖盘
09:35:20,22.03,+0.09%,--,0,0,卖盘
09:35:23,22.04,+0.14%,+0.01,32,70528,买盘
09:35:26,22.03,+0.09%,-0.01,62,138084,卖盘
09:35:29,22.02,+0.05%,-0.01,19,42433,卖盘
09:35:32,22.02,+0.05%,--,83,183581,卖盘
09:35:35,22.02,+0.05%,--,35,78677,卖盘
09:35:38,22.02,+0.05%,--,32,72380,买盘
09:35:41,22.02,+0.05%,--,166,365972,买盘
