成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:22:27,0.0,-100.00%,--,0,0,中性盘
09:24:51,0.0,-100.00%,--,0,0,卖盘
09:25:00,20.81,+0.43%,+20.81,143,298186,卖盘
09:25:00,20.81,+0.43%,--,143,298186,--
09:25:00,20.81,+0.43%,--,143,298186,中性盘
09:30:04,20.81,+0.43%,--,157,328049,卖盘
09:30:07,20.85,+0.63%,+0.04,240,501547,买盘
09:30:10,20.79,+0.34%,-0.06,462,960851,卖盘
09:30:13,20.82,+0.48%,+0.03,190,397454,买盘
09:30:17,20.85,+0.63%,+0.03,8,17785,买盘
09:30:19,20.87,+0.72%,+0.02,147,307081,买盘
09:30:23,20.88,+0.77%,+0.01,113,235944,买盘
09:30:26,20.9,+0.87%,+0.02,73,153594,买盘
09:30:29,20.9,+0.87%,--,81,171046,卖盘
09:30:32,20.9,+0.87%,--,526,1100636,卖盘
09:30:35,20.87,+0.72%,-0.03,838,1749532,卖盘
09:30:37,20.9,+0.87%,+0.03,72,150814,买盘
09:30:40,20.87,+0.72%,-0.03,127,265529,中性盘
09:30:43,20.85,+0.63%,-0.02,49,103854,中性盘
09:30:47,20.88,+0.77%,+0.03,41,86464,中性盘
09:30:49,20.85,+0.63%,-0.03,26,55795,卖盘
09:30:56,20.81,+0.43%,-0.04,60,124860,卖盘
09:30:58,20.81,+0.43%,--,0,0,卖盘
09:31:02,20.82,+0.48%,+0.01,11,22902,卖盘
09:31:05,20.86,+0.68%,+0.04,20,43618,买盘
09:31:10,20.86,+0.68%,--,41,87320,中性盘
09:31:14,20.86,+0.68%,--,0,0,买盘
09:31:17,20.83,+0.53%,-0.03,99,208008,中性盘
09:31:20,20.83,+0.53%,--,0,0,买盘
09:31:22,20.83,+0.53%,--,0,0,中性盘
09:31:26,20.85,+0.63%,+0.02,17,35445,买盘
09:31:29,20.86,+0.68%,+0.01,46,97750,买盘
09:31:32,20.84,+0.58%,-0.02,27,56768,中性盘
09:31:34,20.85,+0.63%,+0.01,115,241214,买盘
09:31:37,20.88,+0.77%,+0.03,37,78759,买盘
09:31:41,20.88,+0.77%,--,121,252648,买盘
09:31:43,20.88,+0.77%,--,132,275741,买盘
09:31:46,20.89,+0.82%,+0.01,24,51515,中性盘
09:31:50,20.85,+0.63%,-0.04,213,445314,卖盘
09:31:52,20.82,+0.48%,-0.03,25,52112,卖盘
09:31:55,20.8,+0.39%,-0.02,24,50981,卖盘
09:31:59,20.85,+0.63%,+0.05,5,10425,买盘
09:32:02,20.85,+0.63%,--,0,0,买盘
09:32:04,20.83,+0.53%,-0.02,20,43451,中性盘
09:32:07,20.86,+0.68%,+0.03,14,29204,买盘
09:32:11,20.88,+0.77%,+0.02,47,99326,买盘
09:32:14,20.87,+0.72%,-0.01,21,43827,中性盘
09:32:16,20.85,+0.63%,-0.02,17,37301,卖盘
09:32:20,20.86,+0.68%,+0.01,91,190348,卖盘
09:32:22,20.87,+0.72%,+0.01,5,12501,中性盘
09:32:25,20.88,+0.77%,+0.01,28,60260,买盘
09:32:28,20.9,+0.87%,+0.02,68,143604,买盘
09:32:32,20.88,+0.77%,-0.02,14,30464,卖盘
09:32:38,20.87,+0.72%,-0.01,48,101178,卖盘
09:32:40,20.86,+0.68%,-0.01,65,135590,卖盘
09:32:43,20.85,+0.63%,-0.01,20,42784,卖盘
09:32:46,20.85,+0.63%,--,0,0,卖盘
09:32:49,20.87,+0.72%,+0.02,25,53970,卖盘
09:32:53,20.87,+0.72%,--,64,134695,卖盘
09:32:56,20.87,+0.72%,--,5,10435,买盘
09:32:59,20.86,+0.68%,-0.01,2,4172,中性盘
09:33:02,20.87,+0.72%,+0.01,36,76927,买盘
09:33:04,20.87,+0.72%,--,34,72210,买盘
09:33:08,20.87,+0.72%,--,0,0,卖盘
09:33:11,20.9,+0.87%,+0.03,20,43597,买盘
09:33:17,20.9,+0.87%,--,2,4180,买盘
09:33:20,20.91,+0.92%,+0.01,96,201656,买盘
09:33:22,20.9,+0.87%,-0.01,23,50056,中性盘
09:33:25,20.9,+0.87%,--,13,27170,买盘
09:33:28,20.9,+0.87%,--,134,281147,买盘
09:33:32,20.91,+0.92%,+0.01,4,10246,买盘
09:33:34,20.91,+0.92%,--,18,39436,买盘
09:42:10,20.77,+0.24%,--,30,63930,中性盘
09:42:14,20.77,+0.24%,--,22,47106,买盘
09:42:17,20.78,+0.29%,+0.01,28,59971,买盘
09:42:19,20.78,+0.29%,--,5,10390,买盘
09:42:22,20.77,+0.24%,-0.01,35,72695,卖盘
