股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
优彩资源,1.17%,0.0%,inf
国创高新,4.24%,0.0%,inf
奕瑞科技,1.08%,0.0%,inf
嘉曼服饰,5.64%,-0.07%,76.70400000000163
嵘泰股份,1.52%,0.03%,47.18079999999263
富春染织,1.64%,0.06%,25.813600000000545
彩蝶实业,6.34%,0.26%,24.497759999999655
大洋生物,1.12%,-0.15%,7.347200000000416
荣盛发展,5.28%,0.76%,6.943199999999994
内蒙新华,1.31%,-0.24%,5.5150999999997925
晶雪节能,4.36%,0.86%,5.060164705882407
威士顿,17.96%,-3.91%,4.5905544910179605
坤泰股份,1.07%,-0.24%,4.470459999999939
星华新材,1.02%,0.23%,4.355400000000247
梦洁股份,1.14%,0.28%,4.024199999999906
苏州规划,14.43%,-3.88%,3.7203500000000047
普邦股份,1.75%,-0.48%,3.657500000000078
趣睡科技,1.71%,-0.49%,3.517936363636382
通达股份,1.56%,0.49%,3.1667999999999257
赛伦生物,1.25%,0.41%,3.065625000000066
长荣股份,1.01%,-0.33%,3.060300000000065
中荣股份,1.24%,0.41%,3.0255999999999306
优利德,1.68%,0.58%,2.891538461538484
福莱新材,7.33%,2.57%,2.8548421052631654
华通线缆,3.7%,-1.31%,2.815363636363651
必得科技,3.97%,1.41%,2.807357142857131
蒙泰高新,1.76%,0.63%,2.7880470588235013
四方光电,1.45%,0.52%,2.7767499999999607
富临运业,1.32%,-0.56%,2.339699999999998
君逸数码,9.52%,-4.17%,2.282358974358971
长华集团,1.65%,0.85%,1.9433333333333358
金春股份,1.04%,0.57%,1.829359999999974
名雕股份,6.25%,3.53%,1.7717391304347792
金刚光伏,1.99%,-1.14%,1.7472200000000058
容百科技,1.23%,-0.72%,1.71746842105262
利仁科技,2.23%,1.32%,1.6895184210526197
大宏立,16.94%,10.54%,1.6066171945701355
天元股份,1.56%,1.01%,1.5415636363636191
蓝天燃气,2.24%,1.53%,1.4619733333333298
乐心医疗,2.66%,1.88%,1.416799999999991
山水比德,5.07%,3.65%,1.3899775280898865
桂发祥,1.36%,-0.99%,1.368654545454553
神州数码,3.1%,2.28%,1.3580735294117652
朗坤环境,6.37%,4.72%,1.3498333333333326
*ST西发,8.13%,-6.02%,1.3495799999999976
爱朋医疗,1.74%,-1.35%,1.2883565217391286
弘宇股份,1.18%,-0.93%,1.2734923076923175
天山电子,3.78%,3.03%,1.2458880000000006
甬矽电子,4.52%,3.65%,1.239131531531532
海创药业,1.15%,-1.0%,1.1499999999999928
未来电器,5.54%,-4.87%,1.1364486486486485
远翔新材,2.65%,-2.37%,1.1183716216216186
豪恩汽电,5.83%,-5.24%,1.1124879227053135
美利信,2.87%,2.62%,1.0964044943820217
华新环保,6.83%,6.23%,1.0963480519480497
迈威生物,1.75%,1.62%,1.0820000000000065
研奥股份,4.19%,3.89%,1.0769681318681315
德迈仕,3.96%,3.72%,1.0640065573770505
万事利,1.47%,-1.45%,1.01238260869565
中润光学,1.18%,1.18%,1.0013611111111123
美邦股份,1.27%,1.31%,0.9667874999999919
港通医疗,11.71%,-12.13%,0.9655226415094331
楚环科技,1.64%,1.71%,0.9588533333333273
浪莎股份,1.89%,2.02%,0.9375545454545504
王力安防,1.35%,1.45%,0.9342000000000089
金富科技,4.05%,4.4%,0.9199285714285674
聚力文化,1.64%,1.8%,0.9102000000000093
致尚科技,8.8%,-9.79%,0.8985440613026823
汇隆新材,2.59%,2.88%,0.8980428571428535
华安鑫创,1.55%,1.73%,0.8979666666666665
顺控发展,1.91%,2.13%,0.8966388888888814
青岛食品,1.7%,-1.9%,0.8932285714285676
华纺股份,1.42%,1.61%,0.8832399999999954
华生科技,2.25%,2.57%,0.874090909090909
鸿铭股份,3.37%,3.87%,0.8706220689655197
双枪科技,2.92%,3.38%,0.8645567567567588
通源环境,6.17%,7.15%,0.8632123809523803
超捷股份,4.46%,5.32%,0.8379106382978723
建科股份,6.26%,7.51%,0.8339471264367807
东来技术,1.26%,1.52%,0.8298818181818158
南凌科技,1.1%,1.41%,0.7825714285714261
力盛体育,2.94%,-3.8%,0.7743324324324341
爱威科技,1.08%,1.41%,0.7678799999999982
联翔股份,2.36%,3.1%,0.7606461538461544
美芝股份,2.44%,3.29%,0.7427647058823531
上声电子,1.75%,-2.43%,0.7191826923076929
拓山重工,6.34%,8.98%,0.7057911764705885
东南电子,1.36%,-1.93%,0.7048000000000029
中天精装,1.08%,1.54%,0.7015304347826072
时空科技,1.26%,1.84%,0.6865384615384605
兴源环境,3.42%,5.03%,0.6797250000000012
多浦乐,1.94%,2.86%,0.6777313351498662
同兴环保,2.21%,3.27%,0.6754312499999993
航材股份,5.54%,8.27%,0.6702380368098159
真爱美家,1.66%,2.49%,0.6657025641025631
小崧股份,1.18%,-1.82%,0.6473142857142885
欧圣电气,1.98%,3.17%,0.62500754716981
中科环保,2.95%,4.72%,0.6247678571428565
正强股份,3.18%,5.1%,0.6238970149253731
腾亚精工,2.8%,4.66%,0.6004090909090916
炜冈科技,1.2%,2.0%,0.600000000000001
泽璟制药,1.14%,1.91%,0.5957555555555538
金埔园林,3.98%,6.76%,0.5884714285714286
恒辉安防,1.02%,1.74%,0.5871000000000002
建研设计,3.65%,6.47%,0.5643461538461529
洪兴股份,2.49%,4.44%,0.5609229729729742
汇洁股份,1.22%,2.18%,0.5591666666666676
园林股份,1.52%,2.73%,0.5567000000000026
宿迁联盛,1.55%,-2.81%,0.5510249999999997
智翔金泰,1.99%,3.63%,0.5481366336633674
森林包装,1.09%,2.02%,0.5399133333333321
中天服务,2.67%,5.0%,0.5340000000000009
杭州园林,3.84%,7.39%,0.51968
迎丰股份,1.63%,3.23%,0.5052999999999996
铜牛信息,4.47%,8.86%,0.5042674121405759
新莱福,11.57%,23.0%,0.5031091365461847
飞鹿股份,1.37%,2.74%,0.4997521739130465
众望布艺,1.32%,2.66%,0.497112
盛邦安全,4.07%,8.22%,0.4948727710843374
赛恩斯,2.72%,5.5%,0.49461052631578967
锴威特,13.86%,-28.16%,0.4921220930232558
本川智能,1.11%,-2.3%,0.48318979591836864
森鹰窗业,4.37%,9.26%,0.4721731707317072
