代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sh600383,金地集团,8.26,1.98,56646739,6.42,30456756,3.45,26189983,2.9699999999999998,-31035431,-3.52,-25611313,-2.9,1691654378,1
sh601881,中国银河,13.36,1.06,53357677,3.66,38942989,2.67,14414688,0.99,-105814176,-7.26,52456512,3.6,1691654393,1
sh600029,南方航空,7.02,4.15,50987493,7.98,39313704,6.15,11673789,1.83,2037902,0.32,-53025394,-8.3,1691654388,1
sz000983,山西焦煤,8.6,0.9400000000000001,50870590,13.57,20087156,5.36,30783434,8.21,-48838471,-13.03,-2032119,-0.54,1691652885,0
sh600903,贵州燃气,9.31,10.05,50765970,13.95,42431934,11.66,8334036,2.29,-30961869,-8.51,-19804101,-5.44,1691654375,1
sz002371,北方华创,284.66,1.48,50198673,3.79,18249441,1.38,31949232,2.41,-40725600,-3.08,-9473072,-0.72,1691652846,0
sh601377,兴业证券,7.27,1.96,49896926,5.3,82734958,8.78,-32838032,-3.49,-13134120,-1.3900000000000001,-36762807,-3.9,1691654401,1
sh688472,阿特斯,16.68,4.97,49868904,5.87,-25262104,-2.98,75131008,8.85,-15307424,-1.8,-34561480,-4.07,1691654390,1
sh603318,水发燃气,8.69,10.0,49475205,13.55,52712402,14.43,-3237197,-0.89,-29424250,-8.06,-20050955,-5.49,1691654386,1
sh600621,华鑫股份,13.15,1.7000000000000002,49234376,7.21,22330804,3.27,26903572,3.94,-33920952,-4.97,-15313423,-2.24,1691654398,1
sh688063,派能科技,164.98,5.82,48987071,5.05,38078302,3.93,10908769,1.13,-62904000,-6.49,13916922,1.44,1691654385,1
sh600009,上海机场,47.83,3.55,48891531,4.42,34682347,3.14,14209184,1.28,19057408,1.72,-67948937,-6.14,1691654393,1
sz001299,美能能源,17.44,10.03,48682627,47.86,55474233,54.54,-6791606,-6.68,-27150228,-26.69,-21532397,-21.17,1691652882,0
sh600155,华创云信,8.4,3.07,48426572,3.79,80390716,6.29,-31964144,-2.5,-22131664,-1.73,-26294915,-2.06,1691654398,1
sz301362,C民爆,59.3,2.42,48375764,4.3,58172020,5.17,-9796256,-0.87,-7539072,-0.67,-40836688,-3.63,1691652876,0
sz000568,泸州老窖,237.0,-0.13,47027110,4.83,53767153,5.52,-6740043,-0.6900000000000001,-24808704,-2.55,-22218409,-2.2800000000000002,1691652882,0
sh600004,白云机场,14.39,3.75,44201428,8.66,31249454,6.12,12951974,2.54,-36063863,-7.07,-8137565,-1.5899999999999999,1691654400,1
sz002602,世纪华通,5.58,1.82,43504708,4.32,76559738,7.6,-33055030,-3.2800000000000002,8015840,0.8,-51520565,-5.12,1691652897,0
sz301287,康力源,45.62,6.34,42268683,12.02,12492684,3.55,29775999,8.47,-10767584,-3.06,-31501099,-8.96,1691652885,0
sh600958,东方证券,11.21,1.45,42116352,4.1,37968112,3.7,4148240,0.4,-6996848,-0.68,-35119505,-3.42,1691654386,1
sz000712,锦龙股份,16.56,6.5600000000000005,40999920,2.13,194544464,10.1,-153544544,-7.97,-56959888,-2.96,15959952,0.8300000000000001,1691652885,0
sz002714,牧原股份,43.31,1.45,40517464,6.29,121556232,18.86,-81038768,-12.57,-45525462,-7.06,5008000,0.78,1691652870,0
sh601688,华泰证券,17.98,0.39,39137344,2.37,66043104,3.99,-26905760,-1.63,-19068224,-1.15,-20069120,-1.21,1691654388,1
sz000617,中油资本,7.42,1.6400000000000001,39101004,6.06,33231324,5.15,5869680,0.91,-8990440,-1.3900000000000001,-30110565,-4.66,1691652885,0
sz001331,胜通能源,18.78,10.02,39024513,44.22,37074221,42.01,1950292,2.21,-19846660,-22.49,-19177853,-21.73,1691652858,0
sz003816,中国广核,3.07,0.33,38147746,19.4,41912385,21.32,-3764639,-1.9100000000000001,-20412746,-10.38,-17735000,-9.02,1691652870,0
sz001366,播恩集团,16.39,6.71,37256430,17.37,44533342,20.77,-7276912,-3.39,-19618052,-9.15,-17638378,-8.23,1691652864,0
sz300708,聚灿光电,11.03,7.19,37242865,9.34,25372556,6.36,11870309,2.98,11239928,2.8200000000000003,-48482794,-12.15,1691652846,0
sz300027,华谊兄弟,3.05,-0.97,37089106,15.94,0,0.0,37089106,15.94,-52621777,-22.61,15532670,6.67,1691652879,0
sz300483,首华燃气,14.78,19.97,36371725,8.4,69966387,16.16,-33594662,-7.76,-30801028,-7.11,-5570698,-1.29,1691652870,0
sh601186,中国铁建,10.4,-0.38,36165475,7.17,7277351,1.44,28888124,5.73,-19017958,-3.77,-17147517,-3.4,1691654386,1
sh600851,海欣股份,7.78,4.57,36055888,8.7,13621849,3.29,22434039,5.41,-7915212,-1.9100000000000001,-28140677,-6.79,1691654380,1
sz300223,北京君正,80.42,0.76,35203894,10.31,24792602,7.26,10411292,3.05,-32464482,-9.51,-2739412,-0.8,1691652873,0
sh603569,长久物流,12.88,6.27,35076819,10.47,36781058,10.98,-1704239,-0.51,-12364487,-3.69,-22712332,-6.78,1691654390,1
sh600123,兰花科创,8.93,3.24,33930005,19.24,24055446,13.64,9874559,5.6,-15529109,-8.8,-18400896,-10.43,1691654373,1
sh601699,潞安环能,16.29,2.91,33684401,7.84,7187594,1.67,26496807,6.17,-10429113,-2.43,-23255289,-5.41,1691654392,1
sz300085,银之杰,14.99,4.75,33633150,3.79,27474070,3.09,6159080,0.6900000000000001,-21481312,-2.42,-12151843,-1.37,1691652855,0
sz000903,云内动力,2.8200000000000003,10.16,33012572,42.99,35843288,46.67,-2830716,-3.69,-16164804,-21.05,-16847768,-21.94,1691652870,0
sz002896,中大力德,33.33,1.15,32588233,9.04,10778249,2.99,21809984,6.05,-5163116,-1.43,-27425117,-7.61,1691652867,0
sh600996,贵广网络,11.23,5.25,32511563,5.34,24885256,4.09,7626307,1.25,-4859397,-0.8,-27652165,-4.54,1691654394,1
sz002652,扬子新材,3.12,9.86,30733561,30.94,28315071,28.5,2418490,2.43,-16005762,-16.11,-14727797,-14.83,1691652867,0
sz300377,赢时胜,9.77,5.51,30490785,4.6,21202306,3.2,9288479,1.4,-5712027,-0.86,-24778759,-3.74,1691652864,0
sh601952,苏垦农发,12.72,1.92,30063328,13.97,5595414,2.6,24467914,11.37,9662552,4.49,-39725881,-18.46,1691654377,1
sz002647,仁东控股,6.47,4.35,30062345,8.55,26869895,7.64,3192450,0.91,-15966982,-4.54,-14095363,-4.01,1691652885,0
sh603688,石英股份,91.73,1.9100000000000001,29738632,6.51,5120893,1.12,24617739,5.39,-10628913,-2.33,-19109718,-4.18,1691654382,1
sz301503,智迪科技,37.5,4.02,29262411,9.3,12317735,3.92,16944676,5.39,-7368200,-2.34,-21894211,-6.96,1691652858,0
sh603778,乾景园林,5.46,10.08,29214003,52.45,32420115,58.2,-3206112,-5.76,-12482106,-22.41,-16731897,-30.04,1691654392,1
sz000723,美锦能源,8.31,3.23,29102456,3.2,27306762,3.0,1795694,0.2,-19462064,-2.14,-9640394,-1.06,1691652897,0
sh601872,招商轮船,6.52,4.15,28845852,9.43,23195026,7.58,5650826,1.85,-11501954,-3.76,-17343898,-5.67,1691654379,1
sh688599,天合光能,37.38,1.25,28192814,9.32,1671595,0.55,26521219,8.76,-5225894,-1.73,-22966921,-7.59,1691654385,1
sh600221,海航控股,1.69,2.42,27670695,15.16,37470194,20.53,-9799499,-5.37,-17290897,-9.47,-10379797,-5.69,1691654384,1
sz002929,润建股份,37.33,1.3599999999999999,27663155,15.69,11291480,6.41,16371675,9.29,9976189,5.66,-37639345,-21.35,1691652891,0
sh601696,中银证券,12.35,1.98,27592193,2.12,33895745,2.61,-6303552,-0.48,-12306704,-0.9500000000000001,-15285480,-1.18,1691654400,1
sh600109,国金证券,10.56,1.54,27479725,3.04,32104802,3.55,-4625077,-0.51,-36768633,-4.06,9288905,1.03,1691654382,1
sh600157,永泰能源,1.51,1.34,27344349,5.67,7622824,1.58,19721525,4.09,-19329395,-4.01,-8014953,-1.6600000000000001,1691654377,1
sz300008,天海防务,5.02,2.24,27241561,7.99,-2123989,-0.62,29365550,8.61,-1942604,-0.5700000000000001,-25298956,-7.42,1691652867,0
sz000728,国元证券,7.88,1.6800000000000002,27189466,4.1,27818502,4.19,-629036,-0.09,-47225578,-7.12,20036111,3.02,1691652903,0
sz301202,朗威股份,37.58,4.01,26613994,6.58,4501122,1.11,22112872,5.47,5054250,1.25,-31668244,-7.83,1691652864,0
sz300245,天玑科技,10.44,11.42,26460286,4.5,32194483,5.47,-5734197,-0.97,17885637,3.04,-44345923,-7.54,1691652846,0
sh600446,金证股份,14.98,1.35,26427946,4.45,4638009,0.78,21789937,3.67,-1889924,-0.32,-24538021,-4.13,1691654389,1
sz002505,鹏都农牧,2.09,2.45,26420505,17.43,29811594,19.67,-3391089,-2.24,-15677491,-10.34,-10743015,-7.09,1691652861,0
sz300347,泰格医药,69.8,0.79,26412358,3.22,13988304,1.71,12424054,1.51,-9674224,-1.18,-16738145,-2.04,1691652858,0
sz300659,中孚信息,24.64,2.41,26221251,5.48,1774233,0.37,24447018,5.11,-15070592,-3.15,-11150659,-2.33,1691652849,0
sz301303,真兰仪表,24.6,5.62,26078657,9.39,4670100,1.6800000000000002,21408557,7.71,9163367,3.3,-35242025,-12.69,1691652870,0
sh688612,威迈斯,49.03,2.15,25976403,14.33,10754151,5.93,15222252,8.39,-66667,-0.04,-25909737,-14.29,1691654383,1
sz002352,顺丰控股,48.89,0.43,25691377,9.24,-1409974,-0.51,27101351,9.75,-48600378,-17.48,22909001,8.24,1691652900,0
sz300189,神农科技,4.18,2.96,25042140,4.6,13931929,2.56,11110211,2.04,-29966026,-5.5,4923885,0.9,1691652849,0
sz300751,迈为股份,205.98,1.19,24888302,4.88,32177474,6.31,-7289172,-1.43,-26978738,-5.29,2090436,0.41000000000000003,1691652876,0
sh600702,舍得酒业,143.5,0.9400000000000001,24882435,2.26,18374949,1.67,6507486,0.59,10538496,0.96,-35420944,-3.22,1691654375,1
sh600811,东方集团,2.43,1.25,24687466,23.59,20096861,19.2,4590605,4.39,-13827064,-13.21,-10860403,-10.38,1691654400,1
sh600378,昊华科技,38.27,-2.27,24543634,12.33,7428428,3.73,17115206,8.6,-18832378,-9.46,-5711255,-2.87,1691654374,1
sz002236,大华股份,21.13,0.0,24405297,3.63,6812525,1.01,17592772,2.62,-29355604,-4.37,4950308,0.74,1691652849,0
sh603087,甘李药业,42.06,1.5,24218439,8.34,13742771,4.73,10475668,3.61,6623965,2.2800000000000002,-30842404,-10.62,1691654391,1
sh600237,铜峰电子,7.8100000000000005,2.36,24187680,18.64,6447533,4.97,17740147,13.67,-8436369,-6.5,-15751310,-12.14,1691654390,1
sh601800,中国交建,11.37,0.35000000000000003,23774319,9.58,15699542,6.33,8074777,3.25,-23689234,-9.55,-85085,-0.03,1691654380,1
sh688318,财富趋势,161.8,6.92,23419003,1.56,-24930933,-1.6600000000000001,48349936,3.22,17823296,1.19,-41242306,-2.75,1691654390,1
sz300438,鹏辉能源,44.43,2.11,23284035,7.8100000000000005,11986417,4.02,11297618,3.79,-13587704,-4.5600000000000005,-9696332,-3.25,1691652858,0
sh600114,东睦股份,8.75,7.23,23096533,5.64,7980433,1.9500000000000002,15116100,3.69,-33253895,-8.12,10157364,2.48,1691654400,1
sh603619,中曼石油,20.7,2.22,22659084,14.53,3041057,1.9500000000000002,19618027,12.58,1116378,0.72,-23775461,-15.25,1691654383,1
sz301376,致欧科技,25.8,2.06,22635470,11.02,-320866,-0.16,22956336,11.18,20325866,9.9,-42961335,-20.92,1691652900,0
sh603186,华正新材,34.62,5.36,22523141,14.3,12435576,7.9,10087565,6.4,-6093357,-3.87,-16429784,-10.43,1691654375,1
sh600428,中远海特,6.28,1.9500000000000002,22499581,10.49,9135882,4.26,13363699,6.23,7951749,3.71,-30451330,-14.2,1691654388,1
sh601519,大智慧,9.26,4.28,22372128,1.6,39490880,2.8200000000000003,-17118752,-1.22,25722880,1.8399999999999999,-48095008,-3.44,1691654399,1
sz300573,兴齐眼药,171.8,1.57,22171777,17.42,-549197,-0.43,22720974,17.85,-4032203,-3.17,-18139574,-14.25,1691652876,0
sh600737,中粮糖业,8.38,0.6000000000000001,22139752,14.34,7673798,4.97,14465954,9.37,-383632,-0.25,-21756120,-14.1,1691654375,1
sh688627,精智达,89.07,4.79,22125410,8.0,-65216,-0.02,22190626,8.02,-23727991,-8.58,1602582,0.58,1691654399,1
sz300144,宋城演艺,13.1,1.31,21919613,8.86,638524,0.26,21281089,8.6,5634843,2.2800000000000002,-27554455,-11.14,1691652852,0
sh601456,国联证券,11.63,4.12,21841452,1.4100000000000001,31702268,2.04,-9860816,-0.63,-3904656,-0.25,-17936800,-1.15,1691654394,1
sh688700,东威科技,70.17,1.53,21626075,10.01,2112164,0.98,19513911,9.03,-12339855,-5.71,-9286219,-4.3,1691654387,1
sz300604,长川科技,39.5,0.28,21441264,11.2,9465521,4.94,11975743,6.26,13568035,7.09,-35009298,-18.29,1691652870,0
sz300494,盛天网络,16.68,0.12,21438286,6.93,6850308,2.21,14587978,4.71,16188936,5.23,-37627224,-12.16,1691652864,0
sz300898,熊猫乳品,30.3,7.48,21330328,3.74,14493675,2.54,6836653,1.2,-11592065,-2.03,-9738264,-1.71,1691652864,0
sh603690,至纯科技,27.65,1.88,21238939,11.37,5623507,3.01,15615432,8.36,-1583274,-0.85,-19655664,-10.52,1691654385,1
sh601100,恒立液压,68.61,0.4,21138605,10.73,11345656,5.76,9792949,4.97,13699329,6.95,-34837934,-17.68,1691654383,1
sh601919,中远海控,9.92,0.81,21030508,6.27,20056675,5.98,973833,0.29,-10178350,-3.04,-10852158,-3.24,1691654392,1
sh601689,拓普集团,71.79,-1.25,20740515,5.93,-13771284,-3.94,34511799,9.87,29210289,8.35,-49950805,-14.28,1691654401,1
sz000039,中集集团,7.58,2.02,20689678,16.24,13285484,10.43,7404194,5.8100000000000005,-290096,-0.23,-20399583,-16.01,1691652864,0
sh600610,中毅达,13.27,6.76,20680029,6.13,6698137,1.99,13981892,4.14,-6749676,-2.0,-13930353,-4.13,1691654395,1
sz300892,品渥食品,28.9,2.7,20633534,7.55,208292,0.08,20425242,7.47,-9852906,-3.6,-10780628,-3.94,1691652888,0
sh600900,长江电力,22.09,-0.09,20523640,4.03,31752026,6.24,-11228386,-2.21,-37945507,-7.45,17421866,3.42,1691654376,1
sh600115,中国东航,4.87,2.31,20424722,3.18,18928176,2.94,1496546,0.23,-29942272,-4.66,9517550,1.48,1691654387,1
sz002500,山西证券,6.74,0.9,20286064,5.83,18230053,5.24,2056011,0.59,-34238546,-9.83,13952482,4.01,1691652852,0
sz300804,广康生化,37.98,5.91,20142935,8.85,8527372,3.75,11615563,5.11,3507710,1.54,-23650646,-10.4,1691652885,0
sh600048,保利发展,14.13,0.93,20017497,2.93,19839713,2.9,177784,0.03,8660477,1.27,-28677974,-4.19,1691654382,1
sh600369,XD西南证,4.78,2.36,19711019,1.92,57005563,5.55,-37294544,-3.63,-44311776,-4.31,24600770,2.39,1691654382,1
sh603191,望变电气,18.74,1.63,19669665,16.59,11843495,9.99,7826170,6.6,2535567,2.14,-22205232,-18.73,1691654395,1
sh600028,中国石化,6.2,1.1400000000000001,19662994,3.39,34418150,5.94,-14755156,-2.54,14727080,2.54,-34390075,-5.93,1691654376,1
sz002699,*ST美盛,1.69,4.97,19513043,20.19,-3542946,-3.67,23055989,23.85,-8093441,-8.37,-11419603,-11.81,1691652900,0
sz002032,苏 泊 尔,49.87,-1.56,19368888,17.57,2375136,2.15,16993752,15.41,-6176056,-5.6,-13192832,-11.97,1691652897,0
sh600703,三安光电,16.71,1.15,19364096,6.86,996603,0.35000000000000003,18367493,6.51,-14502283,-5.14,-4861813,-1.72,1691654374,1
sh688570,天玛智控,27.39,2.89,19336717,14.16,5705551,4.18,13631166,9.98,1096147,0.8,-20432864,-14.96,1691654375,1
sz000812,陕西金叶,5.85,3.36,19247530,5.53,13131749,3.77,6115781,1.76,589472,0.17,-19837002,-5.7,1691652885,0
sz000998,隆平高科,16.35,1.49,19166930,10.47,4246597,2.32,14920333,8.15,1756315,0.96,-20923247,-11.43,1691652900,0
sh603306,华懋科技,28.07,1.7000000000000002,19111600,21.74,6863827,7.8100000000000005,12247773,13.93,-4133698,-4.7,-14977902,-17.04,1691654390,1
sz002736,国信证券,10.24,0.6900000000000001,18838207,3.12,-1546790,-0.26,20384997,3.37,-11378009,-1.88,-7460198,-1.23,1691652861,0
sz300546,雄帝科技,19.34,4.94,18759342,7.59,5211913,2.11,13547429,5.48,1134839,0.46,-19894180,-8.05,1691652888,0
sz300300,海峡创新,4.54,1.57,18622545,12.26,6635413,4.37,11987132,7.89,5258788,3.46,-23881335,-15.73,1691652876,0
sz301439,泓淋电力,18.43,1.94,18426339,10.88,9682952,5.72,8743387,5.16,-1134291,-0.67,-17292047,-10.21,1691652891,0
sz300706,阿石创,28.36,3.69,18366531,4.61,16767536,4.21,1598995,0.4,-48797,-0.01,-18317735,-4.6,1691652873,0
sz002068,黑猫股份,13.82,0.36,18310804,10.76,2967528,1.74,15343276,9.02,1927054,1.13,-20237858,-11.9,1691652858,0
sh600138,中青旅,13.49,2.27,18069193,7.21,12390944,4.95,5678249,2.27,-3370958,-1.35,-14698234,-5.87,1691654379,1
sz300619,金银河,70.99,1.62,18016285,19.43,2342820,2.5300000000000002,15673465,16.9,-6172882,-6.66,-11843403,-12.77,1691652876,0
sz301159,三维天地,44.1,8.09,17942406,5.79,2831932,0.91,15110474,4.87,8804617,2.84,-26747024,-8.63,1691652894,0
sz301291,明阳电气,32.29,0.84,17873963,7.4,1603999,0.66,16269964,6.73,-3361930,-1.3900000000000001,-14512032,-6.01,1691652888,0
sh600085,同仁堂,56.85,0.78,17801448,4.58,-2827275,-0.73,20628723,5.31,-38166035,-9.82,20364588,5.24,1691654372,1
sh601108,财通证券,8.9,1.37,17776326,2.76,34425725,5.34,-16649399,-2.58,-27743112,-4.3,9966787,1.55,1691654400,1
sz002131,利欧股份,2.34,0.0,17715529,7.55,25148916,10.72,-7433387,-3.17,-9212549,-3.93,-8502982,-3.63,1691652876,0
sh601868,中国能建,2.43,0.8300000000000001,17676240,7.34,25815368,10.72,-8139128,-3.38,-23102364,-9.59,5426123,2.25,1691654382,1
sh600782,新钢股份,4.29,-0.46,17674525,18.09,-1561710,-1.6,19236235,19.69,-1667972,-1.71,-16006555,-16.38,1691654392,1
sz002928,华夏航空,9.3,7.76,17593441,3.69,13683410,2.87,3910031,0.8200000000000001,9330559,1.96,-26924001,-5.65,1691652852,0
sz002670,国盛金控,10.99,5.57,17573206,1.46,32827030,2.73,-15253824,-1.27,-7620128,-0.63,-9953056,-0.8300000000000001,1691652855,0
sh603800,道森股份,31.76,3.15,17377454,14.45,3526074,2.93,13851380,11.52,4655687,3.87,-22033142,-18.32,1691654397,1
sz301210,金杨股份,47.78,2.31,17351769,9.0,213378,0.11,17138391,8.89,-6883911,-3.5700000000000003,-10467858,-5.43,1691652870,0
sz000011,深物业A,10.31,1.78,17342278,11.15,4571310,2.94,12770968,8.21,10183664,6.55,-27525942,-17.7,1691652855,0
sh600160,巨化股份,16.35,-1.8599999999999999,17287768,1.88,-33775367,-3.67,51063135,5.54,-21296032,-2.31,4008256,0.44,1691654386,1
sz001234,泰慕士,37.75,0.13,17212528,21.58,18206,0.02,17194322,21.56,-6293981,-7.89,-10918547,-13.69,1691652861,0
sz301320,豪江智能,21.97,3.15,17159241,6.8100000000000005,3729678,1.48,13429563,5.33,-21202,-0.01,-17138038,-6.8,1691652882,0
sh600022,山东钢铁,1.55,0.0,17033658,18.19,11420242,12.19,5613416,5.99,-4109703,-4.39,-12923955,-13.8,1691654400,1
sz300603,立昂技术,12.37,2.83,16863850,11.74,239864,0.17,16623986,11.57,-3751265,-2.61,-13112585,-9.13,1691652849,0
sh600522,中天科技,14.77,0.54,16809951,5.27,23276406,7.3,-6466455,-2.03,-4080974,-1.28,-12728978,-3.99,1691654385,1
sz001324,长青科技,22.0,4.02,16789796,7.88,11667518,5.48,5122278,2.4,-9570394,-4.49,-7219402,-3.39,1691652891,0
sh600133,东湖高新,7.27,1.11,16651903,14.42,-1245418,-1.08,17897321,15.5,-10766921,-9.33,-5884982,-5.1,1691654386,1
sz000090,天健集团,6.43,0.47000000000000003,16531058,3.7800000000000002,4518741,1.03,12012317,2.75,-45681826,-10.45,29150768,6.67,1691652888,0
sh603283,赛腾股份,40.6,2.65,16507693,6.06,9237303,3.39,7270390,2.67,42906485,15.76,-59414179,-21.83,1691654399,1
sz000937,冀中能源,6.48,1.57,16504204,11.72,9275458,6.59,7228746,5.13,-7363675,-5.23,-9140530,-6.49,1691652861,0
sh600571,信雅达,10.58,3.12,16407651,5.0,11674916,3.56,4732735,1.44,1687943,0.51,-18095594,-5.52,1691654388,1
sh605090,九丰能源,23.75,5.27,16398785,6.4,4084726,1.6,12314059,4.8100000000000005,4002011,1.56,-20400796,-7.97,1691654395,1
sh601958,金钼股份,12.01,2.21,16362368,5.49,10324918,3.46,6037450,2.03,-5624280,-1.8900000000000001,-10738088,-3.6,1691654380,1
sh688160,步科股份,62.92,2.23,16354877,8.98,4781883,2.63,11572994,6.35,2913389,1.6,-19268267,-10.58,1691654385,1
sh601088,中国神华,28.12,1.04,16290734,2.48,10310704,1.57,5980030,0.91,-86188563,-13.14,69897824,10.66,1691654401,1
sh601900,南方传媒,18.37,-0.92,16273453,3.02,12857224,2.38,3416229,0.63,-5191246,-0.96,-11082207,-2.06,1691654375,1
