代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz002261,拓维信息,20.0,10.01,730288336,12.79,750418800,13.14,-20130464,-0.35000000000000003,-416492352,-7.29,-313795968,-5.49,1687849884,0
sz002475,立讯精密,31.46,3.66,591436496,17.36,312219696,9.17,279216800,8.2,-165322960,-4.85,-426113520,-12.51,1687849833,0
sh600072,中船科技,28.25,10.01,584111232,14.98,637258800,16.34,-53147568,-1.3599999999999999,-275173392,-7.06,-308937840,-7.92,1687849869,1
sh688629,N华丰,23.11,149.57,413348416,40.64,135372031,13.31,277976385,27.33,34034208,3.35,-447382604,-43.99,1687849884,1
sh601390,中国中铁,7.52,6.21,345315216,18.63,181978288,9.82,163336928,8.81,-156548416,-8.45,-188766800,-10.18,1687849885,1
sh688620,N安凯微,14.29,33.8,331341868,40.13,83517842,10.12,247824026,30.02,89819087,10.88,-421160967,-51.01,1687849884,1
sz000002,万  科Ａ,14.33,4.22,265491327,18.04,198321583,13.48,67169744,4.5600000000000005,-109437216,-7.44,-156054122,-10.6,1687849845,0
sz002739,万达电影,12.86,10.01,234236240,26.73,186922459,21.33,47313781,5.4,-85219154,-9.73,-149017088,-17.01,1687849866,0
sz000651,格力电器,36.88,2.5300000000000002,214351392,10.17,205876256,9.77,8475136,0.4,-42010592,-1.99,-172340800,-8.18,1687849884,0
sz002459,晶澳科技,42.43,1.58,209000504,11.45,103967256,5.7,105033248,5.75,-38091520,-2.09,-170908992,-9.36,1687849830,0
sz000858,五 粮 液,166.12,1.99,195023088,5.9,97867920,2.96,97155168,2.94,-62298528,-1.88,-132724560,-4.01,1687849833,0
sh601398,工商银行,4.8100000000000005,0.84,192120544,18.83,156217345,15.31,35903199,3.52,-41430503,-4.06,-150690043,-14.77,1687849877,1
sz000610,西安旅游,17.3,9.98,179040259,39.55,163807666,36.19,15232593,3.37,-79594365,-17.58,-99445895,-21.97,1687849845,0
sz300315,掌趣科技,7.09,4.57,176635456,4.77,139539632,3.76,37095824,1.0,-616096,-0.02,-176019376,-4.75,1687849815,0
sh688111,金山办公,504.55,5.62,172552192,6.89,172005664,6.87,546528,0.02,-170717216,-6.82,-1834987,-0.07,1687849884,1
sz301170,N锡南,41.0,20.59,166002047,24.37,28053299,4.12,137948748,20.25,151662893,22.26,-317664937,-46.63,1687849830,0
sh600036,招商银行,32.82,0.64,157054730,13.87,52555498,4.64,104499232,9.23,-109774336,-9.69,-47280394,-4.17,1687849881,1
sz000837,秦川机床,16.34,10.03,151204933,10.39,144542053,9.94,6662880,0.46,-61643696,-4.24,-89561264,-6.16,1687849839,0
sz000723,美锦能源,7.4,9.96,150410182,28.47,143379495,27.14,7030687,1.33,-46406381,-8.79,-104003801,-19.69,1687849839,0
sz002271,东方雨虹,28.68,7.98,150356163,11.37,133391235,10.09,16964928,1.28,-22104464,-1.67,-128251696,-9.7,1687849854,0
sh601989,中国重工,4.89,5.84,143755023,10.36,140478959,10.12,3276064,0.24,-51017360,-3.68,-92737663,-6.68,1687849877,1
sh601857,中国石油,7.73,3.62,142367360,8.6,9730240,0.59,132637120,8.01,-70207936,-4.24,-72159429,-4.36,1687849878,1
sz002168,惠程科技,5.04,10.04,141610274,28.61,153217415,30.96,-11607141,-2.35,-67135452,-13.56,-74474822,-15.05,1687849857,0
sz002792,通宇通讯,17.38,10.0,134667409,23.03,160643837,27.47,-25976428,-4.44,-83625561,-14.3,-51041848,-8.73,1687849857,0
sh600338,西藏珠峰,18.3,9.98,133074425,22.96,116525122,20.1,16549303,2.85,-50409860,-8.7,-82664566,-14.26,1687849880,1
sh600706,曲江文旅,17.22,10.03,128758582,32.82,149875593,38.2,-21117011,-5.38,-59935340,-15.28,-68823243,-17.54,1687849860,1
sh601288,农业银行,3.5300000000000002,1.73,124295830,8.65,234851760,16.35,-110555930,-7.7,-128960254,-8.98,4664423,0.32,1687849870,1
sh600415,小商品城,8.69,2.7199999999999998,119260612,9.14,46660740,3.58,72599872,5.5600000000000005,-49236608,-3.77,-70024016,-5.37,1687849870,1
sz000063,中兴通讯,44.39,6.07,117650368,1.65,45304032,0.64,72346336,1.01,165625440,2.32,-283275808,-3.9699999999999998,1687849827,0
sz002043,兔 宝 宝,11.09,10.02,112669813,27.24,96887762,23.43,15782051,3.8200000000000003,-40123725,-9.7,-72546089,-17.54,1687849845,0
sz300724,捷佳伟创,106.99,1.24,109987165,13.8,60394209,7.58,49592956,6.22,-47401870,-5.95,-62585294,-7.85,1687849860,0
sh603806,福斯特,35.23,3.92,109564904,10.62,29417115,2.85,80147789,7.77,-2995360,-0.29,-106569552,-10.33,1687849885,1
sh600776,东方通信,11.76,10.01,105913374,23.49,141288298,31.34,-35374924,-7.85,-62756989,-13.92,-43156387,-9.57,1687849883,1
sh688981,中芯国际,51.39,0.8200000000000001,103474081,10.35,8400289,0.84,95073792,9.51,-28752656,-2.88,-74721433,-7.48,1687849884,1
sh600537,亿晶光电,7.38,7.11,98915610,10.0,102619200,10.37,-3703590,-0.37,-47418374,-4.79,-51497232,-5.21,1687849882,1
sh601155,新城控股,14.75,9.99,95380188,14.58,94695870,14.47,684318,0.1,-35481524,-5.42,-59898663,-9.15,1687849876,1
sh601186,中国铁建,9.82,5.03,93250212,8.39,55220372,4.97,38029840,3.42,-88908784,-8.0,-4341424,-0.39,1687849864,1
sh600031,三一重工,16.56,1.28,93248133,12.51,83252836,11.17,9995297,1.34,-54601908,-7.32,-38646228,-5.18,1687849864,1
sh600481,双良节能,14.15,4.04,92147950,16.81,76186646,13.89,15961304,2.91,-38939474,-7.1,-53208476,-9.7,1687849870,1
sz000961,中南建设,1.52,10.14,90991910,36.78,83635627,33.8,7356283,2.9699999999999998,-48215657,-19.49,-42776253,-17.29,1687849860,0
sh601669,中国电建,5.78,2.48,85833945,14.44,73336279,12.34,12497666,2.1,-60677957,-10.21,-25155987,-4.23,1687849876,1
sh601668,中国建筑,5.9,3.69,85390096,6.49,31547584,2.4,53842512,4.09,-60917536,-4.63,-24472557,-1.8599999999999999,1687849880,1
sh688261,东微半导,139.87,3.17,85187822,22.81,33687909,9.02,51499913,13.79,-33959622,-9.09,-51228200,-13.71,1687849884,1
sz002418,康盛股份,3.36,10.16,83294070,21.36,104381342,26.77,-21087272,-5.41,-56118263,-14.39,-27175807,-6.97,1687849851,0
sz002156,通富微电,22.6,0.09,83274008,8.53,15502533,1.5899999999999999,67771475,6.94,-56631712,-5.8,-26642288,-2.73,1687849833,0
sh600570,恒生电子,44.88,-0.77,82877592,4.89,77904072,4.59,4973520,0.29,-60976928,-3.6,-21900656,-1.29,1687849868,1
sz002329,皇氏集团,6.57,10.05,81992424,40.34,76625486,37.7,5366938,2.64,-29564422,-14.55,-52428002,-25.79,1687849863,0
sh600519,贵州茅台,1711.05,0.12,81755088,3.15,153717664,5.92,-71962576,-2.77,-81539408,-3.14,-215661,-0.01,1687849868,1
sh600048,保利发展,13.43,3.15,81278719,8.43,55026714,5.71,26252005,2.7199999999999998,-3298464,-0.34,-77980248,-8.09,1687849869,1
sh601988,中国银行,3.86,2.12,80329248,11.47,108312248,15.47,-27983000,-4.0,-50859567,-7.26,-29469687,-4.21,1687849871,1
sz002027,分众传媒,6.92,0.73,80269220,13.63,45374710,7.71,34894510,5.93,-54916743,-9.33,-25352476,-4.31,1687849854,0
sz000860,顺鑫农业,34.24,9.99,79920613,7.76,50678740,4.92,29241873,2.84,-5649600,-0.55,-74271024,-7.21,1687849878,0
sh600482,中国动力,22.61,10.02,79872873,9.08,92655449,10.53,-12782576,-1.45,-24875760,-2.83,-54997119,-6.25,1687849875,1
sh600637,东方明珠,7.89,2.47,79544826,27.29,21487139,7.37,58057687,19.92,-10523030,-3.61,-69021797,-23.68,1687849872,1
sh600992,XD贵绳股,17.35,10.02,74517052,34.11,69406257,31.77,5110795,2.34,-31118443,-14.24,-43398608,-19.86,1687849871,1
sz000725,京东方Ａ,4.04,1.25,73296237,5.94,154056653,12.48,-80760416,-6.54,541120,0.04,-73837369,-5.98,1687849884,0
sh603169,兰石重装,7.43,8.31,72940374,11.36,34080904,5.31,38859470,6.05,-30198824,-4.7,-42741550,-6.66,1687849881,1
sz300008,天海防务,5.15,6.63,72436962,6.71,103847538,9.62,-31410576,-2.91,-15547408,-1.44,-56889558,-5.27,1687849845,0
sh600383,金地集团,7.48,5.06,72153825,12.85,33658040,5.99,38495785,6.86,-8558264,-1.52,-63595562,-11.33,1687849856,1
sz002051,中工国际,11.63,10.03,69931242,18.14,67894353,17.61,2036889,0.53,-48852993,-12.67,-21078250,-5.47,1687849827,0
sh688025,杰普特,83.27,9.12,69589545,17.03,7670527,1.88,61919018,15.15,-25255758,-6.18,-44333786,-10.85,1687849885,1
sz300680,隆盛科技,22.94,6.8,69536559,15.62,24377940,5.48,45158619,10.14,-36432864,-8.18,-33103696,-7.44,1687849830,0
sh601636,旗滨集团,8.94,3.59,69535028,16.92,11395204,2.77,58139824,14.14,24550939,5.97,-94085968,-22.89,1687849871,1
sz002380,科远智慧,22.88,10.0,68417332,39.1,69919624,39.96,-1502292,-0.86,-33780399,-19.3,-34636933,-19.79,1687849878,0
sz000333,美的集团,59.69,2.67,68138912,2.39,79444080,2.79,-11305168,-0.4,184661328,6.48,-252800224,-8.87,1687849881,0
sh600085,同仁堂,55.9,2.47,66886683,13.52,77162838,15.59,-10276155,-2.08,-15972568,-3.23,-50914117,-10.29,1687849883,1
sh601916,XR浙商银,2.54,-1.17,66800903,10.75,125243592,20.15,-58442689,-9.4,-13525618,-2.18,-53275284,-8.57,1687849873,1
sh600633,浙数文化,15.94,5.42,66130788,7.04,50324152,5.36,15806636,1.6800000000000002,-21697248,-2.31,-44433535,-4.73,1687849886,1
sh601226,华电重工,7.61,9.97,64798831,24.69,79482571,30.29,-14683740,-5.6,-31330593,-11.94,-33468238,-12.75,1687849879,1
sz300258,精锻科技,12.33,4.67,64700697,12.81,44331267,8.77,20369430,4.03,-17987627,-3.56,-46713070,-9.25,1687849875,0
sz002599,盛通股份,9.08,6.32,64608913,13.58,21510656,4.52,43098257,9.06,537042,0.11,-65145955,-13.69,1687849857,0
sh601890,亚星锚链,11.46,6.21,64534524,10.32,31612662,5.06,32921862,5.27,-21439691,-3.43,-43094832,-6.89,1687849868,1
sz000425,徐工机械,6.47,1.73,63966460,16.12,7309397,1.8399999999999999,56657063,14.28,-72622425,-18.31,8655964,2.18,1687849851,0
sz002896,中大力德,43.25,4.42,63729945,4.01,6496249,0.41000000000000003,57233696,3.6,-74000112,-4.66,10270160,0.65,1687849845,0
sh601939,建设银行,6.24,1.63,62430774,15.71,30411558,7.65,32019216,8.06,-52809013,-13.29,-9621760,-2.42,1687849882,1
sh601868,中国能建,2.33,1.75,62238000,17.73,72059282,20.53,-9821282,-2.8,-43911234,-12.51,-18326767,-5.22,1687849870,1
sz300423,昇辉科技,12.12,15.32,62174695,8.2,76827373,10.13,-14652678,-1.9300000000000002,-17018245,-2.24,-45156449,-5.96,1687849830,0
sz300302,同有科技,15.12,12.42,61735565,6.12,23307972,2.31,38427593,3.81,-6767328,-0.67,-54968231,-5.45,1687849860,0
sz002572,索菲亚,18.59,10.0,61369801,15.94,47851446,12.43,13518355,3.51,-5818080,-1.51,-55551721,-14.43,1687849836,0
sh600050,中国联通,4.93,3.79,61017826,5.63,43069906,3.9699999999999998,17947920,1.6600000000000001,-4681584,-0.43,-56336250,-5.2,1687849878,1
sh603051,鹿山新材,45.05,10.01,60811725,36.6,60887095,36.64,-75370,-0.05,-38752803,-23.32,-22058921,-13.28,1687849866,1
sh601658,邮储银行,4.96,1.6400000000000001,59860851,11.43,50443835,9.63,9417016,1.8,2532185,0.48,-62393037,-11.91,1687849862,1
