代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sh600029,南方航空,6.37,5.64,191278803,22.1,109493604,12.65,81785199,9.45,-30210172,-3.49,-161068623,-18.61,1688368659,1
sz300763,锦浪科技,107.9,3.65,183170517,13.43,106647141,7.82,76523376,5.61,-33823472,-2.48,-149347040,-10.95,1688368650,0
sz000799,酒鬼酒,96.66,7.22,181289450,15.83,83806341,7.32,97483109,8.51,-6922640,-0.6000000000000001,-174366800,-15.22,1688368653,0
sz000980,众泰汽车,2.71,10.16,171873780,34.22,117471133,23.39,54402647,10.83,-83369099,-16.6,-88504681,-17.62,1688368620,0
sz000957,中通客车,11.62,10.04,171391960,25.88,202002842,30.51,-30610882,-4.62,-66052519,-9.98,-105339445,-15.91,1688368659,0
sh600586,金晶科技,8.49,9.97,166695258,36.83,177476909,39.21,-10781651,-2.38,-75463004,-16.67,-91232254,-20.16,1688368670,1
sh601888,中国中免,115.23,4.25,163381232,4.97,70186320,2.13,93194912,2.83,27657872,0.84,-191039120,-5.8100000000000005,1688368670,1
sz300059,东方财富,14.45,1.76,162977760,5.85,79374480,2.85,83603280,3.0,-34815888,-1.25,-128161888,-4.6,1688368650,0
sh601857,中国石油,7.82,4.69,155212533,11.7,103688421,7.82,51524112,3.89,-54536096,-4.11,-100676445,-7.59,1688368672,1
sh601668,中国建筑,5.78,0.7000000000000001,153980607,12.35,109537999,8.78,44442608,3.56,-105534688,-8.46,-48445900,-3.88,1688368672,1
sh600036,招商银行,33.72,2.93,152242349,10.05,133730029,8.83,18512320,1.22,5428448,0.36,-157670796,-10.41,1688368645,1
sh600418,江淮汽车,13.08,3.89,142797558,9.92,60113846,4.18,82683712,5.74,-88273584,-6.13,-54523984,-3.79,1688368662,1
sh600887,伊利股份,29.13,2.86,141538263,10.66,72324631,5.44,69213632,5.21,-69101168,-5.2,-72437088,-5.45,1688368655,1
sz000001,平安银行,11.49,2.32,140217081,13.88,88823459,8.8,51393622,5.09,-49463458,-4.9,-90753614,-8.99,1688368614,0
sz300827,上能电气,42.0,16.5,135252901,7.28,209516245,11.28,-74263344,-4.0,-114812608,-6.18,-20440288,-1.1,1688368620,0
sz300378,鼎捷软件,35.6,3.94,132160059,7.38,76866315,4.29,55293744,3.09,-21830336,-1.22,-110329728,-6.16,1688368590,0
sz000543,皖能电力,7.26,10.0,128781248,28.9,128842824,28.91,-61576,-0.01,-53768952,-12.07,-75012296,-16.83,1688368659,0
sh601658,邮储银行,4.98,1.8399999999999999,126831539,15.8,105452765,13.14,21378774,2.66,-89347285,-11.13,-37484252,-4.67,1688368656,1
sz000568,泸州老窖,218.0,4.02,125386879,6.59,68331967,3.59,57054912,3.0,-26143168,-1.37,-99243696,-5.21,1688368614,0
sh600009,上海机场,47.04,3.5700000000000003,121340248,14.78,62428650,7.6,58911598,7.18,-49539616,-6.03,-71800631,-8.75,1688368666,1
sh600072,中船科技,29.35,4.19,120369056,3.56,93120736,2.75,27248320,0.81,-23110528,-0.68,-97258528,-2.88,1688368663,1
sh688032,禾迈股份,392.82,10.61,119377705,11.29,43055577,4.07,76322128,7.22,-113716016,-10.75,-5661687,-0.54,1688368673,1
sh600686,金龙汽车,8.95,9.95,119128949,18.19,83937491,12.82,35191458,5.37,-38934717,-5.95,-80194233,-12.25,1688368654,1
sz002531,天顺风能,16.21,6.43,118479892,14.97,67250806,8.5,51229086,6.47,-17433120,-2.2,-101046776,-12.76,1688368641,0
sz002623,亚玛顿,30.73,9.99,118142738,26.23,95103728,21.12,23039010,5.12,-62369156,-13.85,-55773582,-12.38,1688368647,0
sh601336,新华保险,39.6,7.7,117988673,11.96,86930545,8.81,31058128,3.15,6693488,0.68,-124682172,-12.64,1688368647,1
sh688390,固德威,176.6,5.84,114859329,9.25,55327329,4.45,59532000,4.79,-33078288,-2.66,-81781047,-6.58,1688368673,1
sz000725,京东方Ａ,4.16,1.71,113075632,5.34,-43346512,-2.05,156422144,7.39,-78732480,-3.7199999999999998,-34343136,-1.62,1688368620,0
sz000661,长春高新,142.41,4.48,110734675,9.03,85247923,6.95,25486752,2.08,-75286592,-6.14,-35448080,-2.89,1688368665,0
sz300769,德方纳米,117.23,6.35,109992400,5.02,86703696,3.96,23288704,1.06,-82880832,-3.7800000000000002,-27111584,-1.24,1688368620,0
sz000630,铜陵有色,3.0,3.81,109708853,18.15,79891326,13.21,29817527,4.93,-45325825,-7.5,-64383028,-10.65,1688368650,0
sh601988,中国银行,3.98,1.79,107619532,14.99,104425006,14.55,3194526,0.45,-52621260,-7.33,-54998273,-7.66,1688368659,1
sz002739,万达电影,13.07,4.23,106472329,11.07,71955072,7.48,34517257,3.59,41659968,4.33,-148132282,-15.4,1688368647,0
sh600050,中国联通,4.91,2.29,106330603,9.14,120272379,10.33,-13941776,-1.2,-72484448,-6.23,-33846144,-2.91,1688368673,1
sz300438,鹏辉能源,49.49,3.02,104816368,10.98,35448115,3.71,69368253,7.27,6702272,0.7000000000000001,-111518621,-11.69,1688368620,0
sh601111,中国国航,8.81,6.92,103758992,6.69,-26350096,-1.7000000000000002,130109088,8.38,-1176736,-0.08,-102582254,-6.61,1688368660,1
sz000656,金科股份,1.22,9.91,99085119,45.12,123129818,56.07,-24044699,-10.95,-55242802,-25.15,-43842317,-19.96,1688368668,0
sh601390,中国中铁,7.79,2.77,98499770,7.85,75656810,6.03,22842960,1.82,-14898720,-1.19,-83601056,-6.66,1688368672,1
sz300366,创意信息,13.15,6.39,98440294,9.36,9614303,0.91,88825991,8.45,-21839664,-2.08,-76600640,-7.29,1688368665,0
sz300474,景嘉微,92.73,3.04,98346197,6.79,58969797,4.07,39376400,2.7199999999999998,-20686048,-1.43,-77660144,-5.37,1688368620,0
sh600519,贵州茅台,1724.1,1.96,97792336,2.98,119258992,3.63,-21466656,-0.65,-97426896,-2.96,-365445,-0.01,1688368661,1
sh600048,保利发展,13.12,0.6900000000000001,97378504,16.27,53193757,8.89,44184747,7.38,-80342576,-13.43,-17035927,-2.85,1688368659,1
sh688063,派能科技,209.5,5.67,93491433,8.44,34061049,3.07,59430384,5.37,-87828400,-7.93,-5663033,-0.51,1688368674,1
sh600028,中国石化,6.53,2.67,92347037,12.07,-409329,-0.05,92756366,12.13,-29193226,-3.8200000000000003,-63153817,-8.26,1688368648,1
sh600449,宁夏建材,17.12,10.03,92098334,24.9,110006362,29.75,-17908028,-4.84,-50219687,-13.58,-41878647,-11.32,1688368663,1
sz300124,汇川技术,64.7,0.76,91060915,8.44,15894665,1.47,75166250,6.97,-4537760,-0.42,-86523152,-8.02,1688368620,0
sh601186,中国铁建,10.22,3.76,90365376,7.02,46368512,3.6,43996864,3.42,-14609360,-1.1400000000000001,-75756013,-5.89,1688368658,1
sh601728,中国电信,5.74,1.9500000000000002,87727824,6.03,-35293872,-2.43,123021696,8.46,13199120,0.91,-100926944,-6.94,1688368661,1
sz002229,鸿博股份,36.4,3.76,84602139,3.98,101683435,4.79,-17081296,-0.8,-64829136,-3.05,-19772992,-0.93,1688368671,0
sh688981,中芯国际,51.0,0.9500000000000001,78918914,5.4,-55567838,-3.8,134486752,9.2,-29252512,-2.0,-49666400,-3.4,1688368674,1
sh600705,中航产融,3.9699999999999998,3.66,78115340,18.26,46429028,10.85,31686312,7.41,-16852125,-3.94,-61263213,-14.32,1688368657,1
sz300258,精锻科技,14.76,1.8599999999999999,78074658,11.84,37050700,5.62,41023958,6.22,-48155450,-7.3,-29919208,-4.54,1688368635,0
sz000617,中油资本,7.4,2.35,77885981,9.05,15621294,1.82,62264687,7.24,-23428610,-2.7199999999999998,-54457372,-6.33,1688368668,0
sh601688,华泰证券,14.09,2.32,77638706,10.21,82002986,10.78,-4364280,-0.5700000000000001,-45452923,-5.98,-32185784,-4.23,1688368665,1
sz000928,中钢国际,10.62,10.05,77431544,9.96,121597013,15.65,-44165469,-5.68,-10923435,-1.4100000000000001,-66508109,-8.56,1688368614,0
sh600115,中国东航,5.03,5.67,77016545,13.28,11176017,1.9300000000000002,65840528,11.36,-749993,-0.13,-76266551,-13.15,1688368658,1
sz002271,东方雨虹,27.23,-0.11,76766065,11.25,14912070,2.19,61853995,9.07,-25937130,-3.8,-50828926,-7.45,1688368647,0
sz000975,银泰黄金,12.4,5.98,76154619,12.77,14489468,2.43,61665151,10.34,-37087872,-6.22,-39066747,-6.55,1688368614,0
sh601939,建设银行,6.34,1.28,75535421,14.03,49204484,9.14,26330937,4.89,-47873657,-8.89,-27661764,-5.14,1688368653,1
sh601100,恒立液压,64.7,0.58,74806983,10.06,77629308,10.44,-2822325,-0.38,10095235,1.3599999999999999,-84902224,-11.42,1688368653,1
sh600938,中国海油,18.62,2.76,74691566,11.97,26144796,4.19,48546770,7.78,-23430283,-3.75,-51261283,-8.21,1688368666,1
sz002117,东港股份,11.59,9.96,74355369,15.4,91875996,19.03,-17520627,-3.63,-33335212,-6.91,-41020157,-8.5,1688368614,0
sz300144,宋城演艺,12.78,3.06,73982288,15.62,27073935,5.71,46908353,9.9,-7853676,-1.6600000000000001,-66128612,-13.96,1688368620,0
sh605117,德业股份,160.54,7.35,73772625,7.13,42770029,4.13,31002596,3.0,-44627168,-4.31,-29145457,-2.8200000000000003,1688368670,1
sh601288,农业银行,3.62,2.55,72688596,5.64,108231248,8.4,-35542652,-2.76,-19533520,-1.52,-53155060,-4.12,1688368669,1
sz002150,通润装备,18.01,6.0,71083574,11.56,48217372,7.84,22866202,3.7199999999999998,-34486790,-5.61,-36596784,-5.95,1688368638,0
sz002771,真视通,16.54,9.97,71053434,20.91,85458068,25.15,-14404634,-4.24,-30179159,-8.88,-40874274,-12.03,1688368671,0
sh603138,海量数据,20.94,9.98,71009258,25.59,78548082,28.31,-7538824,-2.7199999999999998,-30271117,-10.91,-40738142,-14.68,1688368655,1
sh600776,XD东方通,14.76,3.94,70830448,3.44,42701616,2.07,28128832,1.37,-43337648,-2.1,-27492784,-1.34,1688368655,1
sh601916,浙商银行,2.73,3.41,70534202,14.09,85062693,16.99,-14528491,-2.9,-14678255,-2.93,-55855947,-11.16,1688368663,1
sz002444,巨星科技,23.09,5.53,70533209,8.69,36566883,4.51,33966326,4.19,-56156998,-6.92,-14376206,-1.77,1688368671,0
sh688348,昱能科技,204.48,8.86,69459589,6.08,48065477,4.2,21394112,1.87,-23727136,-2.08,-45732462,-4.0,1688368674,1
sh600487,亨通光电,14.87,1.43,68717006,8.31,30841363,3.73,37875643,4.58,-14414895,-1.74,-54302119,-6.57,1688368655,1
sz300015,爱尔眼科,18.99,2.37,68498621,8.47,31631090,3.91,36867531,4.5600000000000005,-31226544,-3.86,-37272077,-4.61,1688368650,0
sz000821,京山轻机,21.0,2.64,68347696,3.25,142703712,6.78,-74356016,-3.5300000000000002,-99886352,-4.75,31538672,1.5,1688368656,0
sh603990,麦迪科技,23.43,6.26,67870111,13.11,82768273,15.99,-14898162,-2.88,-35518335,-6.86,-32351777,-6.25,1688368655,1
sh601225,陕西煤业,18.56,2.03,67755399,9.14,-13402174,-1.81,81157573,10.95,14080789,1.9,-81836187,-11.04,1688368670,1
sh601766,中国中车,6.61,1.69,66960584,13.57,51979410,10.54,14981174,3.04,-20169589,-4.09,-46790996,-9.48,1688368671,1
sh600367,红星发展,15.87,9.98,66650385,23.98,71449550,25.71,-4799165,-1.73,-39838068,-14.33,-26812317,-9.65,1688368651,1
sh603993,洛阳钼业,5.5600000000000005,4.32,65606918,7.74,-3039398,-0.36,68646316,8.1,1037536,0.12,-66644445,-7.87,1688368652,1
sh600570,恒生电子,44.47,0.41000000000000003,64991648,5.4,35587776,2.96,29403872,2.44,-8517648,-0.71,-56474000,-4.69,1688368660,1
sh600004,白云机场,15.08,5.16,64751240,14.23,41220448,9.06,23530792,5.17,-20915099,-4.6,-43836140,-9.63,1688368674,1
sh601669,中国电建,5.86,2.09,64696873,8.26,27258722,3.48,37438151,4.78,-21130532,-2.7,-43566341,-5.5600000000000005,1688368671,1
sz300567,精测电子,96.68,1.6099999999999999,63860360,13.07,26837209,5.49,37023151,7.58,14563342,2.98,-78423701,-16.05,1688368665,0
sh600941,中国移动,94.8,1.6099999999999999,63101606,4.69,64499462,4.8,-1397856,-0.1,-61688464,-4.59,-1413152,-0.11,1688368653,1
sh600026,中远海能,13.75,8.78,62484373,7.14,48398617,5.53,14085756,1.6099999999999999,-1395376,-0.16,-61089008,-6.98,1688368667,1
sh601702,华峰铝业,15.05,10.01,62124599,12.57,56357230,11.4,5767369,1.17,-34396305,-6.96,-27728294,-5.61,1688368645,1
sh688248,南网科技,42.18,9.87,61723027,11.97,23681671,4.59,38041356,7.37,1137114,0.22,-62860141,-12.19,1688368674,1
sz002920,德赛西威,156.82,0.65,61633906,4.44,31815666,2.29,29818240,2.15,-34741936,-2.5,-26891984,-1.94,1688368629,0
sz300443,金雷股份,37.6,6.06,60652069,16.98,1288069,0.36,59364000,16.62,-21329351,-5.97,-39322717,-11.01,1688368635,0
sz002256,兆新股份,2.4,10.09,59796506,44.84,58635984,43.97,1160522,0.87,-23602459,-17.7,-36194047,-27.14,1688368638,0
sz002989,中天精装,17.93,10.0,59290810,55.83,64250872,60.5,-4960062,-4.67,-28678346,-27.0,-30612464,-28.83,1688368668,0
sh600985,淮北矿业,12.09,4.95,58871149,10.89,19023973,3.52,39847176,7.37,1875885,0.35000000000000003,-60747034,-11.24,1688368663,1
sz002518,科士达,41.55,3.85,58343746,5.36,37150066,3.41,21193680,1.9500000000000002,-19938416,-1.83,-38405328,-3.5300000000000002,1688368638,0
sh601168,西部矿业,10.82,2.95,58016060,13.74,34242755,8.11,23773305,5.63,-40254139,-9.53,-17761920,-4.21,1688368673,1
sh688582,C芯动,48.2,2.88,57662050,5.8100000000000005,-93019809,-9.38,150681859,15.19,82278674,8.3,-139940720,-14.11,1688368674,1
sh600580,卧龙电驱,14.51,-0.68,57388469,5.1,-6129108,-0.55,63517577,5.65,15712928,1.4,-73101408,-6.5,1688368670,1
sz300565,科信技术,18.34,9.04,57076642,10.99,16258658,3.13,40817984,7.86,-12823980,-2.47,-44252660,-8.52,1688368650,0
sh601633,长城汽车,26.16,3.93,56795715,6.88,40390249,4.9,16405466,1.99,-6735195,-0.8200000000000001,-50060525,-6.07,1688368651,1
sh600021,上海电力,10.92,1.3900000000000001,56683486,7.92,18273607,2.55,38409879,5.37,6172084,0.86,-62855569,-8.79,1688368671,1
sh600763,通策医疗,100.46,3.7199999999999998,56605846,12.83,23347306,5.29,33258540,7.54,-4302096,-0.97,-52303750,-11.85,1688368651,1
sh600399,抚顺特钢,10.91,6.96,55422461,4.77,70664573,6.09,-15242112,-1.31,-23474480,-2.02,-31947984,-2.75,1688368663,1
sz000034,神州数码,28.34,6.58,54706218,4.88,27747520,2.48,26958698,2.41,19908656,1.78,-74614880,-6.66,1688368623,0
sz002043,兔 宝 宝,11.35,4.03,54516023,8.63,3809332,0.6000000000000001,50706691,8.03,23155867,3.67,-77671891,-12.3,1688368635,0
sz300068,南都电源,20.85,7.7,54481510,5.76,17129655,1.81,37351855,3.95,-35889200,-3.8,-18592321,-1.97,1688368650,0
sz300491,通合科技,30.27,5.47,54242121,13.48,23920235,5.94,30321886,7.53,-21785967,-5.41,-32456154,-8.06,1688368635,0
sz300496,中科创达,97.58,1.28,53905847,6.09,21913408,2.48,31992439,3.61,12366800,1.4,-66272642,-7.49,1688368650,0
sz301395,N仁信,24.49,-8.21,53024888,16.96,3984683,1.27,49040205,15.68,12807448,4.1,-65832337,-21.06,1688368605,0
sh603185,弘元绿能,76.24,2.27,52893628,11.54,20399555,4.45,32494073,7.09,7764600,1.69,-60658228,-13.24,1688368647,1
sh603322,超讯通信,30.75,5.02,52889990,6.9,50009046,6.52,2880944,0.38,-11907276,-1.55,-40982715,-5.35,1688368662,1
sz000683,远兴能源,7.24,0.7000000000000001,52863083,16.57,-1056012,-0.33,53919095,16.9,-5068199,-1.5899999999999999,-47794885,-14.98,1688368623,0
sh600133,东湖高新,7.25,10.02,52117814,5.64,52973227,5.73,-855413,-0.09,-28316384,-3.07,-23801431,-2.58,1688368657,1
sz000002,万  科Ａ,14.15,0.93,52117110,7.04,42387258,5.73,9729852,1.31,-68109946,-9.2,15992836,2.16,1688368674,0
sh601319,中国人保,6.07,3.94,51806768,11.54,47957433,10.69,3849335,0.86,-12978809,-2.89,-38827958,-8.65,1688368672,1
sz002304,洋河股份,134.51,2.41,51246344,8.02,20389087,3.19,30857257,4.83,-13942720,-2.18,-37303624,-5.84,1688368662,0
sz300598,诚迈科技,48.51,5.07,51023928,14.0,11690687,3.21,39333241,10.8,578376,0.16,-51602304,-14.16,1688368635,0
sz002336,人人乐,13.55,9.98,50951670,31.52,47373676,29.3,3577994,2.21,-19676929,-12.17,-31274741,-19.35,1688368665,0
sz002322,理工能科,10.96,5.38,50436994,9.75,47080849,9.1,3356145,0.65,-20497391,-3.96,-29939603,-5.79,1688368617,0
sz300850,新强联,39.97,6.93,49498994,9.2,24819399,4.62,24679595,4.59,10047513,1.87,-59546508,-11.07,1688368665,0
sh600710,苏美达,9.11,6.43,49160585,9.51,17628189,3.41,31532396,6.1,-14857895,-2.87,-34302691,-6.63,1688368650,1
sh603259,药明康德,63.69,2.21,49034591,4.24,50426161,4.36,-1391570,-0.12,18380320,1.5899999999999999,-67414896,-5.83,1688368650,1
sz300825,阿尔特,18.46,0.93,48815323,13.54,7910760,2.19,40904563,11.34,-25733264,-7.14,-23082058,-6.4,1688368650,0
sz300666,江丰电子,71.94,5.86,48574790,8.05,43166537,7.16,5408253,0.9,-36046277,-5.98,-12528513,-2.08,1688368620,0
sz300130,新国都,28.38,0.18,47742247,5.08,18453833,1.97,29288414,3.12,-28051504,-2.99,-19690752,-2.1,1688368650,0
sz000539,粤电力Ａ,7.61,4.25,47704953,8.4,22482157,3.96,25222796,4.44,-29297208,-5.16,-18407744,-3.24,1688368641,0
sh601021,春秋航空,61.0,6.14,47658805,12.38,31728554,8.24,15930251,4.14,21167975,5.5,-68826780,-17.88,1688368648,1
sz002723,小崧股份,11.24,9.98,46821030,12.96,62782483,17.38,-15961453,-4.42,-24791168,-6.86,-22029862,-6.1,1688368668,0
sz000966,长源电力,5.69,1.97,46798369,16.3,23400806,8.15,23397563,8.15,-7750475,-2.7,-39047895,-13.6,1688368623,0
sz002532,天山铝业,6.22,3.84,46135559,12.1,6502870,1.71,39632689,10.4,-26665239,-6.99,-19470320,-5.11,1688368644,0
sh600141,兴发集团,22.65,1.94,45660916,14.45,36085838,11.42,9575078,3.03,-13382552,-4.23,-32278365,-10.21,1688368657,1
sz300812,易天股份,25.8,3.2,45625433,12.13,11834038,3.15,33791395,8.99,-10316600,-2.74,-35308833,-9.39,1688368635,0
sh601788,光大证券,16.25,2.27,45623079,6.01,47486625,6.26,-1863546,-0.25,-4175952,-0.55,-41447119,-5.46,1688368658,1
sh688388,嘉元科技,27.39,1.75,44948805,11.7,17054436,4.44,27894369,7.26,-11300694,-2.94,-33648113,-8.76,1688368673,1
sz300551,古鳌科技,22.97,4.98,44815526,13.81,27239679,8.4,17575847,5.42,-19066386,-5.88,-25749141,-7.94,1688368665,0
sh603105,芯能科技,17.24,2.07,44591280,12.71,4695956,1.34,39895324,11.37,-14134978,-4.03,-30456302,-8.68,1688368649,1
sz002156,通富微电,22.91,1.37,44417870,3.22,-2252098,-0.16,46669968,3.39,19530640,1.42,-63948496,-4.64,1688368650,0
sz301311,昆船智能,32.84,11.4,43871600,4.28,47063652,4.59,-3192052,-0.31,-21290048,-2.08,-22581547,-2.2,1688368620,0
sh688608,恒玄科技,122.83,1.49,43854165,16.36,34760735,12.97,9093430,3.39,-15700941,-5.86,-28153224,-10.5,1688368673,1
sz301155,海力风电,82.77,7.38,43791531,9.35,21062951,4.5,22728580,4.85,-15800832,-3.37,-27990698,-5.98,1688368620,0
sh688559,海目星,49.38,5.04,43765969,14.56,18813427,6.26,24952542,8.3,-22565094,-7.51,-21200876,-7.05,1688368673,1
sh600916,中国黄金,12.12,2.62,43594351,17.68,29075183,11.79,14519168,5.89,-21759434,-8.83,-21834917,-8.86,1688368651,1
sz002126,银轮股份,17.1,-3.39,43513976,6.82,-4319284,-0.68,47833260,7.5,-28127920,-4.41,-15386048,-2.41,1688368671,0
sz002965,祥鑫科技,58.87,5.73,43172142,7.42,34515076,5.93,8657066,1.49,-39519550,-6.8,-3652592,-0.63,1688368656,0
sz002719,麦趣尔,10.12,10.0,43011867,22.64,32455565,17.08,10556302,5.5600000000000005,-22241986,-11.71,-20769881,-10.93,1688368617,0
sz300693,盛弘股份,41.85,13.35,42821377,3.08,54763345,3.94,-11941968,-0.86,-39668304,-2.85,-3153072,-0.23,1688368665,0
sz002355,兴民智通,5.18,5.71,42477355,8.31,49534352,9.69,-7056997,-1.38,-30408063,-5.95,-12069292,-2.36,1688368617,0
sh600446,金证股份,14.22,-2.2,42091863,7.48,53402185,9.49,-11310322,-2.01,-67307306,-11.96,25215443,4.48,1688368660,1
sz000859,国风新材,5.45,10.1,42009556,34.62,39103232,32.22,2906324,2.39,-20018649,-16.5,-21990907,-18.12,1688368620,0
sz000831,中国稀土,29.97,1.25,41972208,7.69,30453285,5.58,11518923,2.11,-9697202,-1.78,-32275007,-5.92,1688368665,0
sz300129,泰胜风能,10.11,5.42,41855516,8.77,11788920,2.47,30066596,6.3,-1105245,-0.23,-40750271,-8.54,1688368635,0
sh603212,赛伍技术,20.83,0.1,41608931,8.65,17793804,3.7,23815127,4.95,-494947,-0.1,-41113985,-8.55,1688368672,1
sh603099,长白山,14.1,9.98,41509959,13.62,26287330,8.63,15222629,4.99,7234225,2.37,-48744184,-15.99,1688368654,1
sh603667,五洲新春,14.94,0.4,41068359,12.03,-530749,-0.16,41599108,12.18,-15457046,-4.53,-25611314,-7.5,1688368651,1
sh600584,长电科技,31.66,1.57,40977768,4.47,76823523,8.38,-35845755,-3.91,-44209760,-4.82,3231992,0.35000000000000003,1688368666,1
sz300343,联创股份,7.49,5.79,40270000,10.24,21538488,5.48,18731512,4.76,-8890941,-2.26,-31379058,-7.98,1688368650,0
sh600872,中炬高新,37.37,1.58,40052627,14.89,25144971,9.35,14907656,5.54,-12505538,-4.65,-27547088,-10.24,1688368671,1
sz000776,广发证券,14.85,0.9500000000000001,40019157,8.35,4343528,0.91,35675629,7.44,-25742717,-5.37,-14276441,-2.98,1688368647,0
sh600309,万华化学,87.58,-0.30000000000000004,39986899,4.37,-2708680,-0.30000000000000004,42695579,4.67,-30738784,-3.36,-9248114,-1.01,1688368670,1
sh603738,泰晶科技,17.44,5.0,39944819,5.27,36359304,4.8,3585515,0.47000000000000003,-13125006,-1.73,-26819807,-3.54,1688368660,1
sz002568,百润股份,37.3,2.61,39456543,16.81,5964573,2.54,33491970,14.27,6391862,2.7199999999999998,-45848405,-19.54,1688368668,0
sh600158,中体产业,10.34,1.77,38788708,16.3,22593493,9.49,16195215,6.8100000000000005,8037419,3.38,-46826127,-19.68,1688368656,1
sh601369,陕鼓动力,9.28,1.87,38615405,14.55,29988890,11.3,8626515,3.25,-14712757,-5.54,-23902647,-9.01,1688368659,1
sh601985,中国核电,7.11,0.85,37887570,11.96,35222878,11.12,2664692,0.84,-18465708,-5.83,-19421863,-6.13,1688368647,1
sz300604,长川科技,48.03,1.1400000000000001,37852085,8.01,-6068092,-1.28,43920177,9.29,5332428,1.13,-43184513,-9.14,1688368665,0
sh688425,铁建重工,4.82,0.21,37767894,20.1,2674729,1.42,35093165,18.68,-27614642,-14.7,-10153253,-5.4,1688368673,1
sh600919,江苏银行,7.42,0.9500000000000001,37690500,8.47,45131815,10.14,-7441315,-1.67,-8179003,-1.8399999999999999,-29511496,-6.63,1688368666,1
sz300847,中船汉光,23.84,3.88,37638042,5.03,6156720,0.8200000000000001,31481322,4.21,-6147216,-0.8200000000000001,-31490835,-4.21,1688368620,0
sz002590,万安科技,10.23,3.02,37400728,8.16,16033312,3.5,21367416,4.66,-28798646,-6.28,-8602081,-1.88,1688368653,0
sh603288,海天味业,48.27,3.03,36827248,6.3,4859000,0.8300000000000001,31968248,5.47,34242982,5.85,-71070230,-12.15,1688368671,1
sh600795,国电电力,3.87,1.04,36779714,11.59,47501496,14.96,-10721782,-3.38,-17591364,-5.54,-19188350,-6.04,1688368670,1
sh600862,中航高科,26.01,2.77,36673152,5.17,-295411,-0.04,36968563,5.21,-17304793,-2.44,-19368360,-2.73,1688368663,1
sh600060,海信视像,23.99,-3.07,36397689,13.4,24777795,9.13,11619894,4.28,2346173,0.86,-38743862,-14.27,1688368662,1
