代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz002261,拓维信息,21.76,10.01,1392968112,33.27,1409809504,33.67,-16841392,-0.4,-680294320,-16.25,-712673792,-17.02,1688628900,0
sz000988,华工科技,43.05,7.36,348724912,5.49,621462784,9.78,-272737872,-4.29,-346325168,-5.45,-2399744,-0.04,1688628891,0
sz000100,TCL科技,4.1,2.76,340074704,17.18,261407168,13.21,78667536,3.9699999999999998,-156135904,-7.89,-183938800,-9.29,1688628873,0
sz002230,科大讯飞,67.14,3.8,329797296,4.73,443413632,6.35,-113616336,-1.63,-212664736,-3.05,-117132560,-1.6800000000000002,1688628864,0
sz000725,京东方Ａ,4.22,1.9300000000000002,325924688,16.47,183074976,9.25,142849712,7.22,-153744816,-7.77,-172179898,-8.7,1688628864,0
sh603083,剑桥科技,63.17,4.07,298169488,10.11,276762016,9.39,21407472,0.73,-157182512,-5.33,-140986992,-4.78,1688630196,1
sz000980,众泰汽车,3.39,10.06,248298223,23.15,146339077,13.65,101959146,9.51,-78934896,-7.36,-169363336,-15.79,1688628867,0
sz002920,德赛西威,165.45,3.43,221407472,8.4,50788496,1.9300000000000002,170618976,6.47,-170508896,-6.47,-50898560,-1.9300000000000002,1688628903,0
sz300008,天海防务,5.52,10.84,214024084,10.91,170548788,8.7,43475296,2.22,-104086912,-5.31,-109937184,-5.61,1688628849,0
sz002229,鸿博股份,36.89,6.9,206447216,6.45,146365024,4.58,60082192,1.88,-79441888,-2.48,-127005312,-3.9699999999999998,1688628888,0
sz002654,万润科技,9.63,10.06,204836843,21.5,209229687,21.96,-4392844,-0.46,-102230536,-10.73,-102606315,-10.77,1688628870,0
sz002463,沪电股份,23.9,4.78,192796752,5.41,265318512,7.44,-72521760,-2.03,-147821536,-4.15,-44975232,-1.26,1688628897,0
sz000977,浪潮信息,48.01,3.18,186845408,2.83,149052464,2.26,37792944,0.5700000000000001,-66189472,-1.0,-120655952,-1.83,1688628888,0
sz000021,深科技,20.45,3.2800000000000002,175221776,8.98,97011840,4.97,78209936,4.01,-71703584,-3.67,-103518208,-5.3,1688628858,0
sz002962,五方光电,15.76,5.77,158369870,16.42,203468322,21.09,-45098452,-4.68,-103737099,-10.75,-54632775,-5.66,1688628852,0
sz002527,新时达,13.61,7.42,155636720,8.03,227872464,11.76,-72235744,-3.73,-90267776,-4.66,-65368928,-3.37,1688628867,0
sh600707,彩虹股份,5.83,10.0,132026405,25.55,143857429,27.84,-11831024,-2.29,-52056897,-10.08,-79969509,-15.48,1688630202,1
sz300657,弘信电子,22.69,19.99,129036256,9.75,141537520,10.69,-12501264,-0.9400000000000001,-80990320,-6.12,-48045925,-3.63,1688628885,0
sz002426,胜利精密,2.49,10.18,128588225,29.22,134183712,30.49,-5595487,-1.27,-56513337,-12.84,-72074889,-16.38,1688628864,0
sz002892,科力尔,15.19,9.99,126337902,10.53,104312302,8.69,22025600,1.8399999999999999,-55412832,-4.62,-70925072,-5.91,1688628846,0
sz002115,三维通信,6.7,6.52,122980390,13.65,112198777,12.45,10781613,1.2,-30838897,-3.42,-92141496,-10.23,1688628846,0
sz300476,胜宏科技,24.79,4.82,122727263,8.08,6318287,0.42,116408976,7.67,-26289936,-1.73,-96437328,-6.35,1688628870,0
sz002050,三花智控,28.82,-0.96,115468265,9.85,52644888,4.49,62823377,5.36,-70612800,-6.03,-44855456,-3.83,1688628861,0
sz002271,东方雨虹,26.45,0.53,115358620,12.06,16347280,1.71,99011340,10.35,-8988080,-0.9400000000000001,-106370539,-11.12,1688628852,0
sz002403,爱仕达,11.58,9.97,115263511,27.36,135012092,32.05,-19748581,-4.69,-49923154,-11.85,-65340358,-15.51,1688628855,0
sh601216,君正集团,4.3,4.37,114691327,26.31,115451601,26.48,-760274,-0.17,-52878525,-12.13,-61812802,-14.18,1688630192,1
