代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz300059,东方财富,16.14,10.02,3520886096,21.32,3187488080,19.3,333398016,2.02,-1345483296,-8.15,-2175402960,-13.17,1690529235,0
sh600030,中信证券,23.67,9.99,2186226768,21.48,2713767088,26.67,-527540320,-5.18,-1117660624,-10.98,-1068566000,-10.5,1690529218,1
sz000625,长安汽车,14.84,6.46,996335328,16.34,616232944,10.1,380102384,6.23,-350714000,-5.75,-645621328,-10.59,1690529229,0
sh601688,华泰证券,16.9,8.4,715318080,15.03,558148240,11.73,157169840,3.3,-326647472,-6.87,-388670608,-8.17,1690529220,1
sh601318,中国平安,51.93,4.11,621321024,9.46,383565920,5.84,237755104,3.62,-23452528,-0.36,-597868512,-9.11,1690529231,1
sz000977,浪潮信息,47.12,4.43,615616928,10.53,885896736,15.15,-270279808,-4.62,-288912112,-4.94,-326704816,-5.59,1690529217,0
sz000001,平安银行,12.26,4.34,600911248,21.16,671461648,23.64,-70550400,-2.48,-259269808,-9.13,-341641456,-12.03,1690529187,0
sz002146,荣盛发展,2.76,9.96,561209484,24.33,416835900,18.07,144373584,6.26,-294219152,-12.75,-266990320,-11.57,1690529217,0
sh601127,赛力斯,42.24,10.0,553160672,16.71,597980496,18.07,-44819824,-1.35,-277385216,-8.38,-275775456,-8.33,1690529245,1
sz000776,广发证券,16.05,5.59,547413568,19.01,392739104,13.64,154674464,5.37,-207407248,-7.2,-340006336,-11.81,1690529235,0
sh601881,中国银河,14.17,10.02,546586720,14.66,547891696,14.69,-1304976,-0.03,-203585280,-5.46,-343001440,-9.2,1690529224,1
sh600958,东方证券,10.82,6.92,471606128,19.95,271195648,11.47,200410480,8.48,-160550496,-6.79,-311055616,-13.16,1690529247,1
sh601601,中国太保,30.6,5.92,462770384,12.01,181059120,4.7,281711264,7.31,-244441920,-6.35,-218328464,-5.67,1690529241,1
sh601099,太平洋,3.64,9.97,461911072,11.48,609636432,15.15,-147725360,-3.67,-185048688,-4.6,-276862384,-6.88,1690529247,1
sh601012,隆基绿能,29.5,2.9699999999999998,452671232,11.28,281715600,7.02,170955632,4.26,-156795840,-3.91,-295875424,-7.38,1690529247,1
sh601162,天风证券,3.58,10.15,445767568,18.57,533440624,22.22,-87673056,-3.65,-162998896,-6.79,-282768656,-11.78,1690529231,1
sh601059,信达证券,16.34,10.03,408680923,28.96,444221067,31.48,-35540144,-2.52,-203137824,-14.4,-205543100,-14.57,1690529246,1
sz002594,比亚迪,267.0,2.5,369930704,8.07,413554272,9.02,-43623568,-0.9500000000000001,-116136944,-2.5300000000000002,-253793744,-5.54,1690529235,0
sh601555,东吴证券,9.13,10.0,366861168,12.89,207706096,7.3,159155072,5.59,-142561648,-5.01,-224299536,-7.88,1690529233,1
sh601377,兴业证券,6.9,6.32,355966842,20.91,287154362,16.87,68812480,4.04,-124411680,-7.31,-231555152,-13.6,1690529237,1
sh600036,招商银行,35.1,4.28,347087328,7.96,268079232,6.15,79008096,1.81,38860112,0.89,-385947440,-8.86,1690529242,1
sh600050,中国联通,5.3,4.33,341205328,14.83,313252800,13.61,27952528,1.21,-209087728,-9.09,-132117600,-5.74,1690529220,1
sh601788,光大证券,18.76,8.13,340049680,10.89,250039280,8.0,90010400,2.88,-119067968,-3.81,-220981696,-7.07,1690529218,1
sz000002,万  科Ａ,15.23,3.39,338874720,11.67,31426048,1.08,307448672,10.59,-174393152,-6.01,-164481584,-5.67,1690529187,0
sh600570,恒生电子,39.89,7.87,336310208,13.05,198566016,7.7,137744192,5.34,-126895584,-4.92,-209414608,-8.12,1690529219,1
sh688646,N逸飞,56.5,20.73,336085055,41.83,105904930,13.18,230180125,28.65,58158961,7.24,-394244012,-49.06,1690529246,1
sh600519,贵州茅台,1897.0,3.21,333811616,4.55,-126958400,-1.73,460770016,6.29,-333094544,-4.54,-717062,-0.01,1690529221,1
sz000750,国海证券,4.09,9.95,324147408,19.69,343287936,20.85,-19140528,-1.16,-168042560,-10.21,-156104851,-9.48,1690529220,0
sz000858,五 粮 液,181.18,1.52,320361856,5.57,302031488,5.25,18330368,0.32,9102560,0.16,-329464416,-5.73,1690529238,0
sh601668,中国建筑,6.02,3.61,294390423,17.34,209251127,12.33,85139296,5.02,-167823232,-9.89,-126567195,-7.46,1690529233,1
sz300033,同花顺,192.1,16.76,291791968,7.69,179358592,4.72,112433376,2.96,-126939200,-3.34,-164852784,-4.34,1690529190,0
sh601375,中原证券,4.35,10.13,287765645,24.76,288327085,24.81,-561440,-0.05,-137011748,-11.79,-150753882,-12.97,1690529226,1
sh600383,金地集团,8.46,9.3,281368074,11.97,329190714,14.01,-47822640,-2.03,-122807840,-5.23,-158560240,-6.75,1690529244,1
sz002142,宁波银行,28.41,5.18,264546486,12.51,183102758,8.66,81443728,3.85,-171908768,-8.13,-92637728,-4.38,1690529235,0
sh600837,XD海通证,10.31,6.51,262515448,19.16,185395704,13.53,77119744,5.63,-159007712,-11.6,-103507734,-7.55,1690529228,1
sh601633,长城汽车,28.17,8.47,227795529,15.53,82094217,5.6,145701312,9.93,-74981904,-5.11,-152813616,-10.42,1690529234,1
sh601519,大智慧,7.8,10.01,226600024,21.95,165398292,16.02,61201732,5.93,-50500624,-4.89,-176099399,-17.06,1690529230,1
sh601066,中信建投,26.8,7.16,225808732,15.23,199422940,13.45,26385792,1.78,-109093904,-7.36,-116714832,-7.87,1690529236,1
sh600369,西南证券,4.31,9.95,220853596,25.02,231029661,26.17,-10176065,-1.15,-111369486,-12.62,-109484106,-12.4,1690529246,1
sz002043,兔 宝 宝,12.21,7.11,217572177,14.11,144738257,9.38,72833920,4.72,-106107520,-6.88,-111464672,-7.23,1690529196,0
sh600155,华创云信,7.52,9.94,214180464,14.02,209423376,13.71,4757088,0.31,-79017552,-5.17,-135162927,-8.85,1690529233,1
sz000728,国元证券,7.3,6.41,211674118,18.13,149933046,12.84,61741072,5.29,-84970928,-7.28,-126703188,-10.85,1690529193,0
sh601108,财通证券,8.23,6.33,208623802,17.39,140675146,11.72,67948656,5.66,-62420768,-5.2,-146203050,-12.18,1690529229,1
sh600536,中国软件,52.66,4.73,207842277,10.47,204025701,10.27,3816576,0.19,-48543280,-2.44,-159298992,-8.02,1690529234,1
sz300750,宁德时代,230.05,1.35,205281792,4.77,116900752,2.7199999999999998,88381040,2.05,-17978896,-0.42,-187302912,-4.35,1690529235,0
sh601211,国泰君安,15.69,5.23,205120199,13.47,168649895,11.07,36470304,2.39,-106822912,-7.01,-98297283,-6.45,1690529239,1
sh600702,舍得酒业,153.95,3.09,197960344,9.44,132909848,6.34,65050496,3.1,-5473264,-0.26,-192487056,-9.18,1690529235,1
sh601888,中国中免,125.97,4.12,196739728,4.87,231005616,5.72,-34265888,-0.85,57245200,1.42,-253984944,-6.29,1690529235,1
sh600446,金证股份,13.97,10.0,189056280,17.49,166329928,15.38,22726352,2.1,-67960016,-6.29,-121096250,-11.2,1690529220,1
sz000617,中油资本,7.34,4.11,187153942,12.17,122697334,7.98,64456608,4.19,-19451472,-1.26,-167702464,-10.9,1690529241,0
sz002797,第一创业,6.26,5.92,185635551,16.39,114416295,10.1,71219256,6.29,-50290400,-4.44,-135345147,-11.95,1690529208,0
sh600705,中航产融,4.09,4.87,184559846,15.14,190696038,15.65,-6136192,-0.5,-65939344,-5.41,-118620506,-9.73,1690529247,1
sz000333,美的集团,59.74,2.15,181407785,12.74,121632089,8.54,59775696,4.2,40935056,2.87,-222342843,-15.61,1690529220,0
sh600999,招商证券,14.98,5.87,177667058,19.1,119900188,12.89,57766870,6.21,-59447889,-6.39,-118219167,-12.71,1690529226,1
sh601336,新华保险,45.58,7.86,176102783,10.29,157423311,9.2,18679472,1.09,-38056096,-2.22,-138046656,-8.06,1690529237,1
sh601901,方正证券,7.2,5.26,175496795,22.0,125421629,15.72,50075166,6.28,-46267204,-5.8,-129229597,-16.2,1690529240,1
sh600109,国金证券,9.6,5.61,172509278,14.95,77541150,6.72,94968128,8.23,-45036592,-3.9,-127472683,-11.04,1690529244,1
sz300308,中际旭创,126.9,-0.78,172173488,3.96,298673216,6.87,-126499728,-2.91,-140246128,-3.23,-31927360,-0.73,1690529235,0
sh600280,中央商场,5.19,9.96,171980380,13.8,150546723,12.08,21433657,1.72,-107202464,-8.61,-64777936,-5.2,1690529221,1
sh600276,恒瑞医药,49.05,1.9500000000000002,165023192,9.01,88536984,4.84,76486208,4.18,29658832,1.62,-194682032,-10.63,1690529226,1
sh601696,中银证券,11.35,5.68,163985109,14.4,95216757,8.36,68768352,6.04,-50975424,-4.48,-113009678,-9.92,1690529232,1
sz000651,格力电器,38.8,1.6,163393810,10.36,79660818,5.05,83732992,5.31,-39100608,-2.48,-124293216,-7.88,1690529202,0
sh601878,浙商证券,10.85,5.75,163097453,15.3,112846477,10.59,50250976,4.71,-42172272,-3.96,-120925187,-11.35,1690529229,1
sh600048,保利发展,14.39,4.96,161025888,7.31,67766128,3.07,93259760,4.23,-60715920,-2.75,-100309968,-4.55,1690529243,1
sh600909,华安证券,5.36,7.85,160434267,17.98,101364455,11.36,59069812,6.62,-40671082,-4.5600000000000005,-119763180,-13.42,1690529230,1
sz002500,山西证券,6.55,8.26,153758608,19.67,100894882,12.9,52863726,6.76,-43166986,-5.52,-110591613,-14.14,1690529232,0
sh600887,伊利股份,28.48,2.59,150825935,8.98,160419423,9.56,-9593488,-0.5700000000000001,-40301280,-2.4,-110524656,-6.58,1690529245,1
sh600095,湘财股份,8.84,7.8,146775743,10.41,96707535,6.86,50068208,3.55,-37620096,-2.67,-109155648,-7.74,1690529237,1
sz002939,长城证券,8.81,5.51,146763421,16.14,118349453,13.01,28413968,3.12,-43766976,-4.8100000000000005,-102996454,-11.33,1690529187,0
sh601860,紫金银行,2.9,9.85,146756401,24.74,176035961,29.68,-29279560,-4.94,-75970483,-12.81,-70785913,-11.93,1690529227,1
sz000783,长江证券,6.58,6.47,146571237,19.12,87703402,11.44,58867835,7.68,-48043815,-6.27,-98527422,-12.85,1690529238,0
sz000100,TCL科技,4.28,1.6600000000000001,140737898,12.42,85318153,7.53,55419745,4.89,-36289648,-3.2,-104448244,-9.22,1690529211,0
sh600031,三一重工,17.56,2.87,140567253,9.43,161429189,10.83,-20861936,-1.4,-123887904,-8.31,-16679344,-1.12,1690529247,1
sh601658,邮储银行,5.23,5.02,138824384,12.55,118329264,10.7,20495120,1.85,-147659562,-13.35,8835174,0.8,1690529219,1
sz002762,金发拉比,10.53,10.03,138420901,47.5,121301320,41.62,17119581,5.87,-67432418,-23.14,-70988484,-24.36,1690529190,0
sh600009,上海机场,46.46,4.62,133239498,9.81,145691226,10.73,-12451728,-0.92,-71997808,-5.3,-61241696,-4.51,1690529226,1
sh601995,中金公司,39.95,7.54,132146576,5.74,118745984,5.16,13400592,0.58,16438464,0.71,-148585040,-6.45,1690529244,1
sh603083,剑桥科技,55.6,0.93,130645362,7.73,141282210,8.36,-10636848,-0.63,-88382400,-5.23,-42262960,-2.5,1690529242,1
sz002673,西部证券,7.16,5.92,129643290,15.29,97804555,11.54,31838735,3.76,-37677217,-4.44,-91966079,-10.85,1690529220,0
sz000166,申万宏源,5.09,6.04,128432467,10.87,96920339,8.2,31512128,2.67,-16721888,-1.4100000000000001,-111710574,-9.45,1690529217,0
sz301315,威士顿,65.8,20.01,123738532,20.09,103362438,16.78,20376094,3.31,-48112113,-7.8100000000000005,-75626420,-12.28,1690529205,0
sh601236,红塔证券,8.11,6.01,119736655,17.41,97624641,14.19,22112014,3.21,-36127022,-5.25,-83609632,-12.15,1690529218,1
sz000686,东北证券,8.05,7.19,119394183,17.0,87358179,12.43,32036004,4.5600000000000005,-24941766,-3.55,-94452417,-13.44,1690529217,0
sh601990,南京证券,8.75,5.17,115689865,14.89,41506816,5.34,74183049,9.55,-22760019,-2.93,-92929841,-11.96,1690529237,1
sz000792,盐湖股份,19.97,3.2,115355991,11.07,45264191,4.34,70091800,6.72,-111372848,-10.69,-3983146,-0.38,1690529211,0
sz002670,国盛金控,9.56,7.3,115186069,12.49,69776156,7.57,45409913,4.92,-40789440,-4.42,-74396627,-8.07,1690529187,0
sh600585,海螺水泥,25.9,3.06,113256428,10.72,112362300,10.63,894128,0.08,-103239992,-9.77,-10016430,-0.9500000000000001,1690529240,1
sh600906,财达证券,7.98,6.83,111031976,17.17,79231131,12.25,31800845,4.92,-12187198,-1.88,-98844776,-15.29,1690529230,1
sz002488,金固股份,7.88,10.06,109005974,17.23,137573063,21.74,-28567089,-4.51,-63394245,-10.02,-45611733,-7.21,1690529229,0
sz002926,华西证券,9.09,5.57,107735350,17.35,33026606,5.32,74708744,12.03,-26918728,-4.33,-80816622,-13.01,1690529223,0
sh688318,财富趋势,126.48,20.0,107460945,11.33,130390961,13.75,-22930016,-2.42,-49934032,-5.27,-57526907,-6.07,1690529247,1
sh601166,兴业银行,16.49,3.06,106743680,5.89,127369344,7.03,-20625664,-1.1400000000000001,14478448,0.8,-121222120,-6.69,1690529224,1
sh601136,首创证券,17.72,9.99,102860580,5.9,125948980,7.22,-23088400,-1.32,-30939216,-1.77,-71921360,-4.12,1690529229,1
sh601628,中国人寿,36.45,5.74,102430300,7.09,127651276,8.83,-25220976,-1.75,13217008,0.91,-115647296,-8.0,1690529227,1
sh600919,江苏银行,7.2,1.8399999999999999,101567184,9.69,91827520,8.76,9739664,0.93,-82053740,-7.83,-19513439,-1.8599999999999999,1690529226,1
sh601319,XD中国人,6.34,2.76,101008154,14.72,63129377,9.2,37878777,5.52,-24474295,-3.5700000000000003,-76533858,-11.15,1690529236,1
sz000063,中兴通讯,39.36,0.87,99739680,5.23,120432432,6.31,-20692752,-1.08,-36922784,-1.94,-62816880,-3.29,1690529205,0
sz002920,德赛西威,157.81,0.77,97855857,9.22,92994150,8.76,4861707,0.46,-942960,-0.09,-96912896,-9.13,1690529235,0
sh601198,东兴证券,8.97,6.53,97553292,16.77,51684521,8.89,45868771,7.89,-18854041,-3.24,-78699251,-13.53,1690529222,1
sh600927,永安期货,18.39,8.56,95466841,17.34,53859854,9.78,41606987,7.5600000000000005,-15363745,-2.79,-80103096,-14.55,1690529221,1
sh600381,青海春天,8.9,10.01,94818591,38.68,90453108,36.9,4365483,1.78,-49828980,-20.32,-44989611,-18.35,1690529237,1
sh601919,中远海控,10.1,2.85,94134740,8.7,136126129,12.58,-41991389,-3.88,-97880777,-9.05,3746032,0.35000000000000003,1690529223,1
sz300803,指南针,58.28,19.99,93923504,5.16,128786864,7.08,-34863360,-1.92,-66374432,-3.65,-27549087,-1.51,1690529205,0
sz002703,浙江世宝,16.09,4.08,93732512,4.94,59359392,3.13,34373120,1.81,11507008,0.61,-105239520,-5.55,1690529211,0
sh600918,中泰证券,7.57,5.87,90356743,10.56,39276927,4.59,51079816,5.97,-4119360,-0.48,-86237385,-10.07,1690529248,1
