代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz000063,中兴通讯,39.9,0.18,94366864,4.43,4438960,0.21,89927904,4.22,-107130928,-5.03,12764064,0.6000000000000001,1690959852,0
sz300394,天孚通信,98.33,0.66,94239039,6.67,-13046289,-0.92,107285328,7.59,25523216,1.81,-119762256,-8.47,1690959900,0
sh603828,柯利达,4.24,10.13,92222119,25.93,94392224,26.54,-2170105,-0.61,-44958062,-12.64,-47264056,-13.29,1690959902,1
sz002156,通富微电,22.31,2.2,90932981,6.3,38666469,2.68,52266512,3.62,-45281728,-3.14,-45651232,-3.16,1690959900,0
sz300760,迈瑞医疗,296.04,0.27,90274847,8.84,94026108,9.21,-3751261,-0.37,-7445488,-0.73,-82829369,-8.11,1690959900,0
sz002351,漫步者,17.25,4.29,88851933,15.78,32403555,5.75,56448378,10.02,-16786098,-2.98,-72065835,-12.8,1690959864,0
sz300059,东方财富,16.17,1.63,87244384,1.04,73786528,0.88,13457856,0.16,64100144,0.76,-151344528,-1.8,1690959900,0
sh601136,首创证券,18.25,2.8200000000000003,86350375,5.88,44468263,3.03,41882112,2.85,-28425504,-1.94,-57924896,-3.95,1690959903,1
sh603918,金桥信息,26.04,3.25,84882341,7.48,31810854,2.8,53071487,4.67,-45882192,-4.04,-39000144,-3.44,1690959901,1
sz002472,双环传动,31.81,4.98,81635742,5.19,78037694,4.96,3598048,0.23,30153680,1.92,-111789440,-7.11,1690959873,0
sh688012,中微公司,143.5,1.46,81274855,7.59,19432791,1.81,61842064,5.77,-19751328,-1.8399999999999999,-61523516,-5.74,1690959903,1
sh688050,爱博医疗,185.38,-6.41,78730763,17.53,21324855,4.75,57405908,12.78,-58782203,-13.09,-19948560,-4.44,1690959903,1
sz002587,奥拓电子,7.15,8.01,78273718,15.38,75472682,14.83,2801036,0.55,-26924839,-5.29,-51348880,-10.09,1690959888,0
sh601108,财通证券,8.74,4.05,73945824,3.9,128144144,6.76,-54198320,-2.86,-44382304,-2.34,-29563520,-1.56,1690959901,1
sz002813,路畅科技,38.02,10.01,72517400,19.38,65672586,17.56,6844814,1.83,-29895509,-7.99,-42621892,-11.39,1690959894,0
sh603662,柯力传感,28.17,2.85,70516755,15.92,39666615,8.96,30850140,6.97,-8044164,-1.82,-62472590,-14.11,1690959901,1
sz300457,赢合科技,27.06,3.36,67951546,6.53,15350658,1.48,52600888,5.06,-2256160,-0.22,-65695378,-6.32,1690959900,0
sh688037,芯源微,154.36,2.83,66715316,11.59,22324345,3.88,44390971,7.71,-19256513,-3.34,-47458802,-8.24,1690959903,1
sh601020,华钰矿业,9.96,0.61,66383235,11.44,10167361,1.75,56215874,9.68,12422672,2.14,-78805908,-13.58,1690959902,1
sz002123,梦网科技,16.07,0.88,65080037,18.11,-3935520,-1.09,69015557,19.2,-33388476,-9.29,-31691561,-8.82,1690959843,0
sz000837,秦川机床,13.38,2.92,63477620,10.31,27722890,4.5,35754730,5.8100000000000005,-3406846,-0.55,-60070773,-9.76,1690959873,0
sh600649,城投控股,4.93,6.25,62379186,9.08,75577403,11.0,-13198217,-1.92,-27838313,-4.05,-34540874,-5.03,1690959902,1
sz300657,弘信电子,17.15,2.88,61904462,12.31,34872642,6.93,27031820,5.37,-3167107,-0.63,-58737356,-11.68,1690959900,0
sz300475,香农芯创,36.79,2.14,59633550,4.79,53061022,4.26,6572528,0.53,52467696,4.22,-112101264,-9.01,1690959900,0
sz300567,精测电子,91.61,2.62,58474691,10.96,54231906,10.16,4242785,0.8,9971423,1.87,-68446116,-12.83,1690959900,0
sh601633,长城汽车,30.22,2.27,58351847,5.14,62232663,5.48,-3880816,-0.34,-56304592,-4.96,-2047248,-0.18,1690959901,1
sz300896,爱美客,445.22,-2.51,57767164,5.96,59443910,6.13,-1676746,-0.17,-57641072,-5.94,-126091,-0.01,1690959900,0
sz000797,中国武夷,3.8200000000000003,4.66,57504753,7.33,86001487,10.96,-28496734,-3.63,-44497980,-5.67,-13006774,-1.6600000000000001,1690959849,0
sh600968,海油发展,3.17,1.28,57354849,30.07,80019737,41.95,-22664888,-11.88,-24411070,-12.8,-32943779,-17.27,1690959901,1
sh688017,绿的谐波,126.95,3.67,54795470,12.92,17536355,4.14,37259115,8.79,-26447837,-6.24,-28347633,-6.69,1690959903,1
sh600516,方大炭素,6.43,2.55,54451726,7.31,24397400,3.2800000000000002,30054326,4.04,-15160354,-2.04,-39291373,-5.28,1690959901,1
sh603728,鸣志电器,62.43,4.4,54304323,6.21,32621876,3.73,21682447,2.48,-1935488,-0.22,-52368844,-5.99,1690959902,1
sz002585,双星新材,11.01,6.07,54041131,8.15,-7022230,-1.06,61063361,9.21,32627539,4.92,-86668670,-13.07,1690959864,0
sh688188,柏楚电子,229.55,5.08,53768104,21.94,2518473,1.03,51249631,20.91,-51842365,-21.15,-1925738,-0.79,1690959903,1
sh600958,东方证券,10.79,0.9400000000000001,53477057,4.68,49575953,4.34,3901104,0.34,-25002640,-2.19,-28474400,-2.49,1690959901,1
sz002865,钧达股份,107.3,1.48,53457037,10.29,7394148,1.42,46062889,8.87,-1542898,-0.30000000000000004,-51914139,-9.99,1690959891,0
sh600584,长电科技,33.36,0.48,52754445,7.36,26507500,3.7,26246945,3.66,4865460,0.68,-57619914,-8.04,1690959901,1
sz300258,精锻科技,13.14,3.79,52445948,16.16,16684019,5.14,35761929,11.02,6656851,2.05,-59102800,-18.22,1690959900,0
sz000712,锦龙股份,14.11,3.98,52386774,15.11,39084212,11.28,13302562,3.84,-19606836,-5.66,-32779938,-9.46,1690959882,0
sz300295,三六五网,15.45,11.31,51449058,7.09,79418390,10.94,-27969332,-3.85,-39514901,-5.44,-11934150,-1.6400000000000001,1690959900,0
sz002846,英联股份,13.12,9.97,50246292,27.15,35672071,19.28,14574221,7.88,-10322689,-5.58,-39923603,-21.57,1690959873,0
sz301499,维科精密,50.93,20.0,50146405,4.83,91080411,8.77,-40934006,-3.94,-48359792,-4.65,-1786624,-0.17,1690959897,0
sz300502,新易盛,54.59,1.53,50041952,2.23,55382880,2.47,-5340928,-0.24,99455056,4.44,-149497008,-6.67,1690959900,0
sz000890,法尔胜,5.93,10.02,49378913,11.43,62248914,14.41,-12870001,-2.98,-30393184,-7.03,-18985729,-4.39,1690959879,0
sh600641,万业企业,18.79,1.29,49113769,14.39,13523732,3.96,35590037,10.43,-25817283,-7.57,-23296486,-6.83,1690959888,1
sz300033,同花顺,184.9,0.6900000000000001,49018967,2.48,24510599,1.24,24508368,1.24,24252480,1.22,-73271456,-3.7,1690959900,0
sz002588,史丹利,6.5,3.17,48967071,11.87,28432524,6.89,20534547,4.98,11242752,2.73,-60209823,-14.6,1690959867,0
sh600743,华远地产,2.3,3.14,48711184,10.19,63930500,13.38,-15219316,-3.18,-11094554,-2.32,-37616631,-7.87,1690959891,1
sh603496,恒为科技,19.64,10.03,48525514,11.24,68197385,15.79,-19671871,-4.5600000000000005,-29779196,-6.9,-18746319,-4.34,1690959901,1
sz002371,北方华创,283.29,0.5700000000000001,46465395,3.13,43214451,2.91,3250944,0.22,-18361344,-1.24,-28104048,-1.8900000000000001,1690959885,0
sz300417,南华仪器,13.15,19.98,46414695,27.42,46408605,27.42,6090,0.0,-25457799,-15.04,-20956896,-12.38,1690959900,0
sz002180,纳思达,35.83,1.24,45461218,10.42,-3474831,-0.8,48936049,11.22,18357525,4.21,-63818743,-14.63,1690959864,0
sh601878,浙商证券,10.9,0.74,45130113,7.72,28039235,4.8,17090878,2.92,-18248903,-3.12,-26881209,-4.6,1690959901,1
sz301255,通力科技,48.35,6.45,44530486,7.84,7183852,1.26,37346634,6.58,27672887,4.87,-72203374,-12.71,1690959867,0
sz002463,沪电股份,22.49,-0.97,44181409,3.23,-11281439,-0.8200000000000001,55462848,4.05,16318512,1.19,-60499920,-4.42,1690959891,0
sh600468,百利电气,6.3,9.95,43657280,44.35,66611267,67.67,-22953987,-23.32,-22372616,-22.73,-21284663,-21.62,1690959899,1
sz002222,福晶科技,26.83,2.68,42440285,7.16,38094502,6.43,4345783,0.73,-11423839,-1.9300000000000002,-31016445,-5.24,1690959891,0
sh688041,海光信息,60.72,3.02,42422320,4.71,20650523,2.3,21771797,2.42,33902176,3.77,-76324503,-8.48,1690959901,1
sh688072,拓荆科技,348.85,4.49,41692450,7.44,611529,0.11,41080921,7.33,-38386384,-6.85,-3306063,-0.59,1690959901,1
sh600031,三一重工,17.41,0.81,41560774,6.2,17408796,2.6,24151978,3.6,-71538834,-10.67,29978058,4.47,1690959901,1
sz300024,机器人,13.67,1.56,41474686,8.06,17347453,3.37,24127233,4.69,-2409567,-0.47000000000000003,-39065120,-7.59,1690959900,0
sh601211,国泰君安,15.47,-0.19,40655355,5.64,48339303,6.7,-7683948,-1.07,-56452405,-7.83,15797049,2.19,1690959901,1
sz300169,天晟新材,7.07,6.48,40649073,4.7,47023812,5.43,-6374739,-0.74,-44384192,-5.13,3735126,0.43,1690959900,0
sz000514,渝 开 发,5.26,7.79,40624917,11.73,62332908,18.0,-21707991,-6.27,-22614881,-6.53,-18010036,-5.2,1690959894,0
sh601111,中国国航,9.27,-0.54,40208183,9.64,-4836153,-1.16,45044336,10.8,-29128388,-6.98,-11079796,-2.66,1690959876,1
sz002992,宝明科技,61.93,10.0,40112255,13.88,36780796,12.73,3331459,1.15,-7154001,-2.48,-32958254,-11.4,1690959891,0
sz300678,中科信息,39.18,1.4,39876920,6.91,32842941,5.69,7033979,1.22,-10172427,-1.76,-29704492,-5.14,1690959900,0
sh688320,禾川科技,37.69,6.41,39715154,18.19,15510062,7.1,24205092,11.09,-13119884,-6.01,-26595269,-12.18,1690959901,1
sh601699,潞安环能,15.97,-2.26,39689187,8.76,-7847580,-1.73,47536767,10.49,-89096930,-19.67,49407743,10.91,1690959902,1
sz300751,迈为股份,196.98,6.07,39675243,5.62,24049401,3.41,15625842,2.21,16266029,2.3,-55941271,-7.92,1690959900,0
sz001979,招商蛇口,14.11,0.5,39561707,7.63,-795393,-0.15,40357100,7.78,-20479264,-3.95,-19082442,-3.68,1690959891,0
sz300264,佳创视讯,6.84,7.21,39274091,10.17,27114199,7.02,12159892,3.15,-1373710,-0.36,-37900382,-9.81,1690959900,0
sz002475,立讯精密,33.35,0.30000000000000004,38770921,2.8,36219881,2.61,2551040,0.18,-37904784,-2.73,-866128,-0.06,1690959876,0
sz002154,报 喜 鸟,6.5,2.52,38336666,12.13,25657525,8.12,12679141,4.01,-22970491,-7.27,-15366177,-4.86,1690959879,0
sh688111,金山办公,414.77,0.31,38075609,6.45,2550453,0.43,35525156,6.02,-36381760,-6.16,-1693846,-0.29,1690959901,1
sh600665,天地源,5.09,4.09,37901462,7.7,50180848,10.19,-12279386,-2.49,-19127958,-3.88,-18773505,-3.81,1690959901,1
sh600895,张江高科,17.26,5.57,37862289,2.45,50894753,3.3,-13032464,-0.84,1537792,0.1,-39400080,-2.55,1690959900,1
sz000510,新金路,5.98,2.4,37782526,16.1,9658787,4.11,28123739,11.98,5497081,2.34,-43279608,-18.44,1690959891,0
sh688322,奥比中光-UW,35.25,1.88,36648659,17.05,19279751,8.97,17368908,8.08,-2920564,-1.3599999999999999,-33728095,-15.69,1690959901,1
sh600728,佳都科技,5.96,1.53,36574514,10.43,24063393,6.86,12511121,3.5700000000000003,-13154135,-3.75,-23420379,-6.68,1690959902,1
sz300779,惠城环保,48.6,-2.5700000000000003,36353864,18.57,8740580,4.46,27613284,14.1,17922479,9.15,-54276345,-27.72,1690959900,0
sz300913,兆龙互连,35.45,3.7199999999999998,35468775,6.9,9048548,1.76,26420227,5.14,20072819,3.9,-55541593,-10.8,1690959900,0
sh600159,大龙地产,3.83,5.51,35016878,8.21,31380542,7.36,3636336,0.85,-10632810,-2.49,-24384070,-5.72,1690959902,1
sz002230,科大讯飞,61.82,1.5899999999999999,34678480,1.34,52884992,2.04,-18206512,-0.7000000000000001,-29863024,-1.15,-4815440,-0.19,1690959873,0
sz000568,泸州老窖,237.42,-0.07,34420978,3.5,-17774445,-1.81,52195423,5.3,-30902848,-3.14,-3518121,-0.36,1690959870,0
sh603160,汇顶科技,53.65,1.65,33004277,12.17,7322493,2.7,25681784,9.47,7957569,2.93,-40961846,-15.1,1690959901,1
sz300366,创意信息,12.02,1.78,32960077,10.12,4575986,1.4100000000000001,28384091,8.72,5966787,1.83,-38926865,-11.95,1690959900,0
sz301007,德迈仕,18.46,6.09,32915538,6.02,9856960,1.8,23058578,4.22,12511268,2.29,-45426806,-8.31,1690959900,0
sz002520,日发精机,6.07,5.2,32900127,13.72,25310669,10.56,7589458,3.17,3037526,1.27,-35937654,-14.99,1690959897,0
sh688521,芯原股份,70.55,1.22,32425787,9.55,21370575,6.3,11055212,3.26,-10346981,-3.05,-22078806,-6.51,1690959901,1
sh600675,中华企业,4.02,5.51,32409125,8.94,44003321,12.13,-11594196,-3.2,-15927843,-4.39,-16481281,-4.55,1690959873,1
sz002027,分众传媒,7.48,-0.66,32275210,4.85,-11484498,-1.73,43759708,6.58,-72930706,-10.96,40655497,6.11,1690959849,0
sh601995,中金公司,40.08,1.67,31679136,3.43,7611119,0.8200000000000001,24068017,2.6,-6219824,-0.67,-25459304,-2.75,1690959894,1
sz002131,利欧股份,2.44,1.67,31645543,4.25,45861705,6.16,-14216162,-1.9100000000000001,-95913,-0.01,-31549631,-4.24,1690959852,0
sh603767,中马传动,13.11,9.98,31255985,6.19,23565112,4.67,7690873,1.52,657663,0.13,-31913648,-6.32,1690959900,1
sh603806,福斯特,34.3,0.23,30985209,15.71,12977145,6.58,18008064,9.13,10549263,5.35,-41534471,-21.06,1690959901,1
sh603005,晶方科技,22.5,0.72,30838851,6.4,13662992,2.84,17175859,3.56,-13348439,-2.77,-17490413,-3.63,1690959901,1
sz002771,真视通,16.87,5.44,30261807,13.12,8731467,3.79,21530340,9.34,-16272775,-7.06,-13989033,-6.07,1690959894,0
sh603667,五洲新春,14.6,3.11,30025144,19.78,11547338,7.61,18477806,12.17,5138854,3.39,-35163998,-23.17,1690959900,1
sh601555,东吴证券,8.97,0.22,29919450,2.21,27022122,1.99,2897328,0.21,26637424,1.96,-56556864,-4.17,1690959901,1
sz002031,巨轮智能,3.94,2.87,29870458,3.15,21158227,2.23,8712231,0.92,13356416,1.4100000000000001,-43226864,-4.55,1690959876,0
sz002747,埃斯顿,23.19,1.53,29743559,7.12,-1037024,-0.25,30780583,7.37,23932614,5.73,-53676173,-12.85,1690959879,0
sz300476,胜宏科技,23.34,0.56,29723824,4.26,29280969,4.2,442855,0.06,-30617067,-4.39,893243,0.13,1690959900,0
sz300525,博思软件,16.92,1.32,29539007,14.79,5188136,2.6,24350871,12.2,-14684300,-7.35,-14854707,-7.44,1690959900,0
sz300003,乐普医疗,20.03,-2.58,29479174,6.79,5593043,1.29,23886131,5.5,881083,0.2,-30360256,-6.99,1690959900,0
sz300275,梅安森,15.72,0.38,28513590,13.18,16054106,7.42,12459484,5.76,-28869638,-13.35,356048,0.16,1690959900,0
sz000932,华菱钢铁,6.01,-0.33,28461354,5.47,19832810,3.81,8628544,1.6600000000000001,-42822917,-8.24,14361562,2.76,1690959843,0
sz301217,铜冠铜箔,14.35,3.39,28387199,10.04,2370792,0.84,26016407,9.2,1707624,0.6000000000000001,-30094823,-10.64,1690959900,0
sz000988,华工科技,36.76,0.52,28360422,1.44,27360134,1.3900000000000001,1000288,0.05,-33856976,-1.72,5496560,0.28,1690959876,0
sh688160,步科股份,59.45,6.41,27763871,9.74,17325357,6.08,10438514,3.66,3069977,1.08,-30833847,-10.82,1690959901,1
sz002670,国盛金控,9.46,0.11,27760187,6.37,23679348,5.44,4080839,0.9400000000000001,-1267192,-0.29,-26492995,-6.08,1690959858,0
sh600079,人福医药,21.55,-3.36,27463931,2.8200000000000003,37535781,3.85,-10071850,-1.03,-155448208,-15.94,127984276,13.12,1690959885,1
sz300580,贝斯特,23.21,3.8,27395553,12.3,-948320,-0.43,28343873,12.72,17406531,7.8100000000000005,-44802085,-20.11,1690959900,0
sz003029,吉大正元,24.88,3.8,27254524,14.63,3556800,1.9100000000000001,23697724,12.72,-5930560,-3.18,-21323964,-11.45,1690959882,0
sz300007,汉威科技,16.9,1.26,27093820,10.96,15632778,6.33,11461042,4.64,22694240,9.18,-49788061,-20.15,1690959900,0
sz002215,诺 普 信,6.88,-3.51,26956244,12.7,20806361,9.8,6149883,2.9,-6910323,-3.26,-20045919,-9.44,1690959882,0
sz000048,京基智农,21.3,3.7,26947804,9.78,854478,0.31,26093326,9.47,12564753,4.5600000000000005,-39512556,-14.34,1690959897,0
sz301272,英华特,70.28,6.18,26785604,14.49,6216986,3.36,20568618,11.13,-5526623,-2.99,-21258982,-11.5,1690959879,0
sz000925,众合科技,8.2,3.4,26702081,17.03,12045023,7.68,14657058,9.35,-2830666,-1.81,-23871415,-15.22,1690959891,0
sz300604,长川科技,42.29,-0.12,26475511,10.16,6886197,2.64,19589314,7.51,-26590610,-10.2,115100,0.04,1690959900,0
sh603220,中贝通信,16.58,3.88,26370313,7.01,3290748,0.87,23079565,6.13,-5511869,-1.46,-20858444,-5.54,1690959899,1
sz002941,新疆交建,15.95,1.33,26280721,8.97,6602639,2.25,19678082,6.71,-16834776,-5.74,-9445946,-3.22,1690959894,0
sz002876,三利谱,34.37,3.2800000000000002,26039660,13.56,14424196,7.51,11615464,6.05,7427345,3.87,-33467005,-17.43,1690959843,0
sh688020,方邦股份,49.01,9.06,26000019,25.82,6046917,6.0,19953102,19.81,-5369594,-5.33,-20630426,-20.49,1690959901,1
sh601186,XD中国铁,10.49,-0.1,25956830,3.51,14570650,1.97,11386180,1.54,-22336259,-3.02,-3620570,-0.49,1690959902,1
sh600748,上实发展,5.03,-0.79,25952650,4.73,-3417588,-0.62,29370238,5.35,-1214907,-0.22,-24737742,-4.51,1690959901,1
sz300638,广和通,21.75,3.18,25839348,7.8100000000000005,-16188,0.0,25855536,7.8100000000000005,-23068069,-6.97,-2771278,-0.84,1690959900,0
sh603444,吉比特,437.91,0.5,25458316,9.04,28664712,10.18,-3206396,-1.1400000000000001,-25437753,-9.03,-20563,-0.01,1690959901,1
sh600449,宁夏建材,16.74,2.76,24908924,12.73,6565379,3.36,18343545,9.38,-9072768,-4.64,-15836156,-8.1,1690959901,1
sh600683,京投发展,7.01,5.89,24657579,3.54,43369240,6.22,-18711661,-2.68,-15033421,-2.16,-9624158,-1.38,1690959902,1
sh601198,东兴证券,9.26,0.98,24576629,4.87,23695249,4.69,881380,0.17,-57817937,-11.45,33241308,6.58,1690959885,1
sz301221,光庭信息,62.78,3.0,24465552,7.71,7501369,2.36,16964183,5.35,-67688,-0.02,-24397864,-7.69,1690959900,0
sh601528,瑞丰银行,5.83,1.75,24404904,12.17,8713042,4.34,15691862,7.82,2233413,1.11,-26638316,-13.28,1690959882,1
sz002365,永安药业,10.43,4.93,24242712,11.95,7687327,3.79,16555385,8.16,8662081,4.27,-32904793,-16.22,1690959873,0
sh688047,龙芯中科,99.27,-2.99,24173358,6.4,23775515,6.3,397843,0.11,27556884,7.3,-51730241,-13.7,1690959901,1
sz000700,模塑科技,7.26,3.5700000000000003,24153451,3.84,3214850,0.51,20938601,3.33,-1559425,-0.25,-22594026,-3.59,1690959873,0
sz300346,南大光电,32.21,1.19,23955202,6.19,9953294,2.5700000000000003,14001908,3.62,-9762026,-2.52,-14193177,-3.67,1690959900,0
sz301313,凡拓数创,41.13,3.99,23699457,11.16,7850695,3.7,15848762,7.46,-1216395,-0.5700000000000001,-22483062,-10.58,1690959888,0
sz300737,科顺股份,10.35,1.37,23646227,6.36,-12923141,-3.47,36569368,9.83,-2148430,-0.58,-21497798,-5.78,1690959900,0
sh600988,赤峰黄金,15.01,0.2,23590132,8.73,12699769,4.7,10890363,4.03,-18776457,-6.95,-4813675,-1.78,1690959900,1
sz300068,南都电源,17.47,0.98,23440901,7.74,-2295086,-0.76,25735987,8.5,7781439,2.5700000000000003,-31222340,-10.31,1690959900,0
sz002085,万丰奥威,6.61,1.07,23348371,11.8,4377744,2.21,18970627,9.59,1513997,0.77,-24862367,-12.56,1690959888,0
sz300576,容大感光,38.37,4.55,23283830,3.77,28191680,4.57,-4907850,-0.8,11737257,1.9,-35021087,-5.67,1690959900,0
sh603800,道森股份,33.28,10.02,23179289,9.61,16307033,6.76,6872256,2.85,-13181498,-5.46,-9997791,-4.14,1690959901,1
sz300164,通源石油,4.88,0.62,23168068,14.76,13345788,8.5,9822280,6.26,-11132480,-7.09,-12035588,-7.67,1690959900,0
sz300579,数字认证,32.05,3.79,23148974,8.14,25976778,9.13,-2827804,-0.99,-3913292,-1.38,-19235681,-6.76,1690959900,0
sh601169,北京银行,4.59,-1.5,22561142,7.52,28023457,9.34,-5462315,-1.82,4218236,1.4100000000000001,-26779377,-8.93,1690959902,1
sz000898,鞍钢股份,3.16,0.96,22409254,8.92,19146470,7.62,3262784,1.3,-11170389,-4.45,-11238864,-4.48,1690959891,0
sz002698,博实股份,18.15,3.36,22408132,9.08,-5694336,-2.31,28102468,11.39,16532635,6.7,-38940766,-15.78,1690959879,0
sz300364,中文在线,15.93,2.58,22292115,3.92,14300880,2.52,7991235,1.4100000000000001,-4353940,-0.77,-17938175,-3.15,1690959900,0
sz000661,长春高新,143.49,-1.29,22107173,3.17,18685476,2.68,3421697,0.49,-32466252,-4.66,10359078,1.49,1690959858,0
sh688066,航天宏图,60.49,0.37,21931023,10.86,4317009,2.14,17614014,8.72,-15143,-0.01,-21915881,-10.85,1690959901,1
sz300660,江苏雷利,29.84,1.29,21790758,4.8100000000000005,9427760,2.08,12362998,2.73,10224383,2.26,-32015141,-7.07,1690959900,0
sh601696,中银证券,11.48,0.79,21770827,3.15,27686289,4.01,-5915462,-0.86,8226119,1.19,-29996945,-4.34,1690959900,1
sz300860,锋尚文化,61.3,3.7,21742999,20.86,19281468,18.5,2461531,2.36,-11011651,-10.57,-10731347,-10.3,1690959900,0
sz002177,御银股份,4.54,5.83,21716522,4.48,20836339,4.3,880183,0.18,-11149243,-2.3,-10567279,-2.18,1690959894,0
sz300042,朗科科技,36.49,2.07,21711890,5.0,9264962,2.13,12446928,2.86,-7912564,-1.82,-13799327,-3.17,1690959900,0
sz300161,华中数控,45.5,4.5,21667926,8.87,11990304,4.91,9677622,3.96,5363042,2.19,-27030969,-11.06,1690959900,0
sz002697,红旗连锁,6.17,1.65,21643627,5.85,11084219,2.99,10559408,2.85,-8091719,-2.19,-13551907,-3.66,1690959876,0
sz002008,大族激光,24.48,0.37,21642829,9.76,7982870,3.6,13659959,6.16,-21424782,-9.67,-218046,-0.1,1690959849,0
sz300807,天迈科技,30.78,3.25,21598425,14.04,8644926,5.62,12953499,8.42,1828091,1.19,-23426516,-15.23,1690959900,0
sz002068,黑猫股份,12.75,0.55,21588067,10.33,7430043,3.55,14158024,6.77,1344290,0.64,-22932357,-10.97,1690959849,0
sh688318,财富趋势,149.98,7.2,21361603,1.24,67053219,3.89,-45691616,-2.65,17890624,1.04,-39252220,-2.27,1690959901,1
sh688617,惠泰医疗,325.69,-1.6099999999999999,21314425,7.25,10590341,3.6,10724084,3.65,-13404403,-4.5600000000000005,-7910022,-2.69,1690959901,1
sh600267,海正药业,10.94,-1.35,21147455,13.44,5919691,3.76,15227764,9.68,14527321,9.23,-35674776,-22.67,1690959879,1
sh688258,卓易信息,60.62,4.39,20864782,10.55,21572642,10.91,-707860,-0.36,-8382710,-4.24,-12482070,-6.31,1690959901,1
sh688582,芯动联科,40.85,5.12,20806475,10.04,9371187,4.52,11435288,5.52,-4440596,-2.14,-16365880,-7.9,1690959901,1
sh688502,茂莱光学,197.5,10.1,20731362,5.98,-5490969,-1.58,26222331,7.5600000000000005,-7965374,-2.3,-12765988,-3.68,1690959901,1
sz300782,卓胜微,125.11,1.72,20427209,2.69,-40265993,-5.3,60693202,7.98,26690349,3.51,-47117555,-6.2,1690959900,0
sh688776,国光电气,89.66,2.12,20420405,5.74,34529167,9.71,-14108762,-3.9699999999999998,-3976463,-1.12,-16443942,-4.62,1690959901,1
sh600779,水井坊,73.41,0.52,20341203,4.78,17149975,4.03,3191228,0.75,-24094789,-5.67,3753587,0.88,1690959902,1
sz002405,四维图新,11.28,1.08,20271920,4.82,17485024,4.15,2786896,0.66,-16846918,-4.0,-3425002,-0.81,1690959849,0
sh603888,新华网,30.3,8.6,20241985,2.71,16547312,2.22,3694673,0.5,-11959927,-1.6,-8282057,-1.11,1690959901,1
sh688195,腾景科技,36.36,1.1400000000000001,20202863,13.86,7351408,5.04,12851455,8.82,5591512,3.84,-25794375,-17.69,1690959901,1
sh688036,传音控股,127.29,0.13,20170174,6.26,11545092,3.58,8625082,2.67,8799744,2.73,-28969919,-8.98,1690959901,1
sz002251,步 步 高,5.42,0.74,19781108,5.42,14382110,3.94,5398998,1.48,-22148272,-6.07,2367164,0.65,1690959888,0
sh688116,天奈科技,29.39,1.8399999999999999,19750767,11.31,13507081,7.74,6243686,3.58,-5960933,-3.41,-13789836,-7.9,1690959901,1
sz002436,兴森科技,13.8,2.76,19735682,5.32,20074214,5.41,-338532,-0.09,-17267148,-4.66,-2468534,-0.67,1690959858,0
