代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz002077,大港股份,16.26,10.01,271946082,41.41,264356409,40.26,7589673,1.16,-113747649,-17.32,-158198430,-24.09,1689233703,0
sz002654,万润科技,10.9,9.99,246812320,15.42,285711664,17.85,-38899344,-2.43,-140336176,-8.77,-106476172,-6.65,1689233646,0
sh600584,长电科技,32.96,5.07,214518680,13.21,136405416,8.4,78113264,4.8100000000000005,-61084848,-3.76,-153433824,-9.45,1689235191,1
sz002594,比亚迪,267.83,0.84,208656336,9.43,182047936,8.22,26608400,1.2,-98409568,-4.45,-110246768,-4.98,1689233667,0
sz002607,中公教育,5.03,3.5,206190738,12.67,274315986,16.86,-68125248,-4.19,-81011584,-4.98,-125179168,-7.69,1689233646,0
sz300058,蓝色光标,9.3,5.8,192695348,9.62,247578964,12.36,-54883616,-2.74,-113875872,-5.68,-78819472,-3.93,1689233700,0
sh600702,舍得酒业,134.28,7.17,191387314,10.55,205039618,11.31,-13652304,-0.75,-82853088,-4.57,-108534224,-5.99,1689235200,1
sh601857,中国石油,8.24,5.91,191284384,9.04,66340048,3.14,124944336,5.91,-76166592,-3.6,-115117792,-5.44,1689235197,1
sz300457,赢合科技,21.44,13.14,188006997,14.33,244403909,18.63,-56396912,-4.3,-63071648,-4.8100000000000005,-124935353,-9.52,1689233676,0
sz002236,大华股份,22.5,3.7800000000000002,187846224,8.02,79555920,3.4,108290304,4.62,-69829504,-2.98,-118016704,-5.04,1689233649,0
sz002409,雅克科技,83.11,10.01,185535056,10.9,299059360,17.57,-113524304,-6.67,-119700256,-7.03,-65834784,-3.87,1689233661,0
sh603259,药明康德,67.13,5.88,183736560,6.53,107841920,3.83,75894640,2.7,9582048,0.34,-193318608,-6.87,1689235174,1
sz300015,爱尔眼科,19.34,4.94,181804267,12.17,100127643,6.7,81676624,5.47,-40819248,-2.73,-140985024,-9.44,1689233697,0
sh600559,老白干酒,24.91,3.4,181251546,19.65,91578628,9.93,89672918,9.72,-46540000,-5.04,-134711552,-14.6,1689235192,1
sh601601,中国太保,28.61,4.0,178365137,17.02,58683232,5.6,119681905,11.42,-40269792,-3.84,-138095344,-13.18,1689235177,1
sh600050,中国联通,4.65,1.53,167277016,20.85,84642811,10.55,82634205,10.3,-76655818,-9.55,-90621197,-11.29,1689235185,1
sz000603,盛达资源,12.53,5.5600000000000005,161250353,18.05,110650840,12.39,50599513,5.66,-33178784,-3.71,-128071581,-14.34,1689233655,0
sh601288,农业银行,3.61,1.69,153935364,13.53,175932224,15.47,-21996860,-1.9300000000000002,-64841368,-5.7,-89094003,-7.83,1689235184,1
sh601949,中国出版,11.55,10.0,153802281,20.84,142298384,19.28,11503897,1.56,-61896982,-8.39,-91905296,-12.45,1689235182,1
sz002602,世纪华通,6.77,4.15,152630187,8.76,125581979,7.21,27048208,1.55,-70597968,-4.05,-82032224,-4.71,1689233667,0
sz300760,迈瑞医疗,300.25,0.9400000000000001,148645635,18.9,56672886,7.21,91972749,11.7,-200279034,-25.47,51633402,6.57,1689233655,0
sh603986,兆易创新,118.25,4.45,146938800,4.84,52683664,1.73,94255136,3.1,64869040,2.14,-211807840,-6.97,1689235185,1
sz300769,德方纳米,130.75,6.62,145198809,10.15,70662841,4.94,74535968,5.21,21819552,1.53,-167018336,-11.68,1689233664,0
sh603212,赛伍技术,21.71,9.98,144996101,17.07,185702927,21.86,-40706826,-4.79,-65653257,-7.73,-79342852,-9.34,1689235185,1
sh601688,华泰证券,14.53,3.2,144411478,13.77,13686955,1.3,130724523,12.46,-60261792,-5.74,-84149695,-8.02,1689235183,1
sz300476,胜宏科技,24.1,8.31,141906404,11.98,102170564,8.63,39735840,3.35,-36266480,-3.06,-105639936,-8.92,1689233664,0
sz002241,歌尔股份,18.65,3.1,136131115,10.67,129740027,10.17,6391088,0.5,-39968960,-3.13,-96162144,-7.54,1689233670,0
sz000933,神火股份,14.64,6.94,134509896,11.32,66602632,5.6,67907264,5.71,-67159072,-5.65,-67350832,-5.67,1689233649,0
sz002739,万达电影,14.64,5.25,131992653,11.84,67060637,6.02,64932016,5.83,-57120480,-5.13,-74872183,-6.72,1689233700,0
sz002670,国盛金控,9.29,6.9,130701783,12.15,111635300,10.38,19066483,1.77,-76881520,-7.15,-53820272,-5.0,1689233685,0
sz300751,迈为股份,183.2,5.83,127943753,7.96,114992105,7.16,12951648,0.81,-13258848,-0.8300000000000001,-114684912,-7.14,1689233652,0
sz002845,同兴达,16.8,10.02,125343550,26.34,115430315,24.26,9913235,2.08,-54351009,-11.42,-70992542,-14.92,1689233700,0
sz300398,飞凯材料,18.81,7.06,123877456,16.78,75618349,10.24,48259107,6.54,-28212989,-3.8200000000000003,-95664461,-12.96,1689233679,0
sh603993,洛阳钼业,5.8,5.07,123840769,9.23,4972657,0.37,118868112,8.86,-66126256,-4.93,-57714512,-4.3,1689235177,1
sh601881,中国银河,12.12,4.21,122829016,8.94,58438856,4.25,64390160,4.69,-50054624,-3.64,-72774384,-5.3,1689235197,1
sh688390,固德威,184.5,3.36,121909946,10.31,31100234,2.63,90809712,7.68,-21986320,-1.8599999999999999,-99923610,-8.45,1689235181,1
sz002400,省广集团,5.13,10.09,120355260,38.08,138430465,43.8,-18075205,-5.72,-60342724,-19.09,-60012536,-18.99,1689233685,0
sz000506,中润资源,4.22,9.9,116731589,41.39,110161024,39.06,6570565,2.33,-54020888,-19.15,-62710702,-22.23,1689233655,0
sh603501,韦尔股份,107.8,-0.16,115501480,8.58,25357848,1.88,90143632,6.69,-99935664,-7.42,-15565792,-1.16,1689235189,1
sh600667,太极实业,7.51,5.18,114163230,13.07,117001783,13.4,-2838553,-0.33,-27748146,-3.18,-86415085,-9.89,1689235197,1
sh600938,中国海油,19.75,2.49,113692550,14.64,32650604,4.2,81041946,10.44,-52116228,-6.71,-61576322,-7.93,1689235191,1
sh688041,海光信息,76.94,2.67,112625694,8.46,68040286,5.11,44585408,3.35,-37073856,-2.79,-75551831,-5.68,1689235197,1
sz300122,智飞生物,46.0,2.77,112514351,14.63,19802080,2.5700000000000003,92712271,12.05,-85417456,-11.11,-27096889,-3.52,1689233673,0
sz000799,酒鬼酒,95.05,4.28,112054335,10.22,16419862,1.5,95634473,8.72,-1293872,-0.12,-110760450,-10.1,1689233697,0
sh601615,明阳智能,17.57,4.65,111121187,14.81,90731294,12.1,20389893,2.7199999999999998,-23807753,-3.17,-87313440,-11.64,1689235198,1
sz002027,分众传媒,7.35,3.81,109947426,9.68,98587506,8.68,11359920,1.0,-51151312,-4.51,-58796128,-5.18,1689233646,0
sz000004,国华网安,17.36,10.01,109697498,38.76,124350388,43.93,-14652890,-5.18,-51453491,-18.18,-58244007,-20.58,1689233655,0
sz002279,久其软件,6.59,8.57,108605968,21.82,86284156,17.34,22321812,4.49,-32370846,-6.5,-76235123,-15.32,1689233682,0
sh601888,中国中免,119.1,2.54,107707760,3.33,123208224,3.81,-15500464,-0.48,909328,0.03,-108617088,-3.36,1689235201,1
sz002123,梦网科技,14.48,2.33,106855646,16.89,71112021,11.24,35743625,5.65,-42117723,-6.66,-64737922,-10.23,1689233661,0
sz300502,新易盛,63.4,6.84,105786224,2.8200000000000003,33184112,0.88,72602112,1.9300000000000002,-56325840,-1.5,-49460384,-1.32,1689233670,0
sz002371,北方华创,289.53,1.83,104218439,7.19,93475655,6.45,10742784,0.74,-25891024,-1.79,-78327408,-5.41,1689233679,0
sh600150,中国船舶,30.67,1.42,102236448,5.35,44434784,2.33,57801664,3.03,-41942592,-2.2,-60293856,-3.16,1689235189,1
sz300302,同有科技,15.1,13.53,101708563,8.02,83434531,6.58,18274032,1.44,-33983200,-2.68,-67725344,-5.34,1689233691,0
sz301218,华是科技,28.12,20.02,100263396,31.65,149988160,47.35,-49724764,-15.7,-64641602,-20.41,-35621795,-11.25,1689233697,0
sz300660,江苏雷利,34.22,7.27,100109464,14.35,37430654,5.37,62678810,8.98,-9902598,-1.42,-90206866,-12.93,1689233652,0
sh688525,佰维存储,92.0,15.85,98654900,7.96,66134324,5.34,32520576,2.62,-42424096,-3.42,-56230802,-4.54,1689235195,1
sh688111,金山办公,431.5,1.6,98557152,6.39,75372544,4.89,23184608,1.5,-96772080,-6.28,-1785061,-0.12,1689235194,1
sz002050,三花智控,27.81,0.07,98370909,9.29,-52834091,-4.99,151205000,14.28,16891136,1.5899999999999999,-115262048,-10.88,1689233664,0
sz002271,东方雨虹,26.47,2.24,98350848,11.82,44134499,5.3,54216349,6.52,-37612534,-4.52,-60738309,-7.3,1689233658,0
sz300975,商络电子,9.5,19.95,98287231,23.92,111577194,27.16,-13289963,-3.23,-57336405,-13.95,-40950826,-9.97,1689233703,0
sz002352,顺丰控股,47.27,0.68,97955811,12.77,26127277,3.41,71828534,9.37,-46883568,-6.11,-51072244,-6.66,1689233667,0
sh601788,光大证券,16.52,2.67,95102133,10.37,43721009,4.77,51381124,5.6,-27683872,-3.02,-67418266,-7.35,1689235181,1
sh600415,小商品城,8.36,3.85,94728590,10.22,66255664,7.15,28472926,3.07,-63367883,-6.84,-31360712,-3.38,1689235185,1
sz300118,东方日升,26.03,3.91,94577762,7.12,61989250,4.66,32588512,2.45,-85152928,-6.41,-9424832,-0.71,1689233649,0
sh600809,山西汾酒,212.96,4.22,90246144,3.63,154601792,6.21,-64355648,-2.59,-53091264,-2.13,-37154896,-1.49,1689235197,1
sh600633,浙数文化,16.26,6.41,88622443,11.57,59027887,7.71,29594556,3.87,-32697594,-4.27,-55924842,-7.3,1689235200,1
sh600030,中信证券,20.47,1.94,87711216,5.34,53176384,3.24,34534832,2.1,-21481360,-1.31,-66229850,-4.03,1689235180,1
sz301159,三维天地,43.28,19.99,87157326,31.36,84360732,30.35,2796594,1.01,-51749833,-18.62,-35407493,-12.74,1689233652,0
sz002812,恩捷股份,95.92,2.18,86682328,11.94,70386853,9.7,16295475,2.25,-47283094,-6.52,-39399233,-5.43,1689233679,0
sz002893,京能热力,17.47,5.69,86663299,5.57,93828915,6.03,-7165616,-0.46,-91719888,-5.89,5056576,0.32,1689233673,0
sz300814,中富电路,28.57,19.99,84115906,17.19,97840553,20.0,-13724647,-2.81,-49068985,-10.03,-35046923,-7.16,1689233652,0
sh688256,寒武纪-U,200.1,1.94,83492608,4.34,68382480,3.55,15110128,0.79,-70538960,-3.67,-12953651,-0.67,1689235185,1
sz300458,全志科技,29.43,4.7,82976913,10.89,53292191,7.0,29684722,3.9,-16794784,-2.21,-66182125,-8.69,1689233682,0
sz301308,江波龙,116.5,9.65,82655476,7.22,81563476,7.12,1092000,0.1,-25998272,-2.27,-56657178,-4.95,1689233697,0
sz300251,光线传媒,8.55,4.65,79583366,17.35,14490493,3.16,65092873,14.19,-11490405,-2.51,-68092960,-14.85,1689233646,0
sh688300,联瑞新材,55.08,6.43,78918455,14.1,32387045,5.79,46531410,8.31,-6894738,-1.23,-72023717,-12.87,1689235181,1
sz000630,铜陵有色,3.1,2.65,75545007,15.61,32419625,6.7,43125382,8.91,-8263033,-1.71,-67281973,-13.91,1689233664,0
sh603290,斯达半导,237.68,1.45,74438727,10.3,38954753,5.39,35483974,4.91,-35891280,-4.97,-38547451,-5.34,1689235185,1
sh601336,新华保险,40.42,2.02,73648525,12.94,37114079,6.52,36534446,6.42,6966170,1.22,-80614696,-14.17,1689235173,1
sz002185,华天科技,9.6,3.11,73177005,21.76,31403962,9.34,41773043,12.42,-19615748,-5.83,-53561258,-15.93,1689233652,0
sz002723,小崧股份,12.16,5.83,72184086,13.4,79969041,14.84,-7784955,-1.44,-35997231,-6.68,-36186855,-6.72,1689233688,0
sh600026,中远海能,14.07,2.7800000000000002,71488588,12.09,36095371,6.1,35393217,5.99,-15347165,-2.6,-56141422,-9.5,1689235192,1
sh603629,利通电子,24.44,9.99,71386290,13.61,93984407,17.92,-22598117,-4.31,-23822903,-4.54,-47563386,-9.07,1689235192,1
sh603083,剑桥科技,62.2,2.84,71345968,2.48,82766048,2.88,-11420080,-0.4,-83522432,-2.91,12176464,0.42,1689235177,1
sh603888,新华网,32.48,6.18,70968687,6.24,75504175,6.64,-4535488,-0.4,-33549168,-2.95,-37419520,-3.29,1689235176,1
sz002529,海源复材,16.32,9.97,70144446,42.34,68359058,41.27,1785388,1.08,-38512257,-23.25,-31632189,-19.1,1689233646,0
sz002655,共达电声,13.75,10.0,69420848,19.83,88678539,25.33,-19257691,-5.5,-35262134,-10.07,-34158714,-9.76,1689233673,0
sh603198,迎驾贡酒,65.48,5.8,66576363,19.67,46768747,13.82,19807616,5.85,-27921472,-8.25,-38654892,-11.42,1689235179,1
sz002414,高德红外,8.37,3.7199999999999998,65687725,15.89,38713421,9.36,26974304,6.52,-22647168,-5.48,-43040557,-10.41,1689233670,0
sz300142,沃森生物,26.91,2.2,65317474,12.91,45746623,9.04,19570851,3.87,-13580484,-2.68,-51736991,-10.22,1689233703,0
sh601800,中国交建,11.23,1.81,65312502,16.03,31104927,7.63,34207575,8.39,-49903064,-12.25,-15409438,-3.7800000000000002,1689235175,1
sz000936,华西股份,11.48,1.5899999999999999,64723651,4.73,36715395,2.69,28008256,2.05,-57262160,-4.19,-7461488,-0.55,1689233652,0
sh601600,中国铝业,5.9,2.79,64490653,5.45,27927629,2.36,36563024,3.09,-16628192,-1.4100000000000001,-47862467,-4.05,1689235193,1
sz002129,TCL中环,31.34,0.71,63343691,6.42,55593753,5.64,7749938,0.79,-32284432,-3.27,-31059261,-3.15,1689233676,0
sz000617,中油资本,7.03,3.23,63301519,8.11,77567954,9.94,-14266435,-1.83,-44937220,-5.76,-18364298,-2.35,1689233664,0
sh603288,海天味业,45.35,2.46,62176291,9.14,30181978,4.44,31994313,4.7,3768054,0.55,-65944342,-9.69,1689235197,1
sh600719,大连热电,9.46,10.0,61530061,7.31,109028165,12.96,-47498104,-5.65,-67974686,-8.08,6444625,0.77,1689235200,1
sh688123,聚辰股份,69.32,4.4,61202979,12.45,31420145,6.39,29782834,6.06,-3915146,-0.8,-57287831,-11.65,1689235195,1
sz000977,浪潮信息,42.2,2.43,60969840,1.29,85735120,1.81,-24765280,-0.52,-69598896,-1.47,8629056,0.18,1689233673,0
sh603728,鸣志电器,69.02,3.79,60518503,13.31,36579594,8.04,23938909,5.26,-11761905,-2.59,-48756598,-10.72,1689235192,1
sz300773,拉卡拉,19.98,3.04,60431330,13.1,42836884,9.28,17594446,3.81,-48959040,-10.61,-11472291,-2.49,1689233670,0
sh600887,伊利股份,28.99,2.22,60051189,6.64,47286475,5.23,12764714,1.4100000000000001,-43735111,-4.84,-16316075,-1.8,1689235180,1
sh688169,石头科技,360.08,1.72,59670517,10.77,51332315,9.27,8338202,1.51,-52585856,-9.5,-7084665,-1.28,1689235199,1
sz000776,广发证券,14.95,1.3599999999999999,59177502,11.03,18178918,3.39,40998584,7.64,-27973258,-5.21,-31204243,-5.82,1689233682,0
sh600199,金种子酒,25.63,2.15,59171476,14.76,36377214,9.07,22794262,5.69,3430668,0.86,-62602144,-15.62,1689235189,1
sz000100,TCL科技,4.25,1.43,58951313,5.73,77505284,7.53,-18553971,-1.8,-65458944,-6.36,6507627,0.63,1689233691,0
sh601858,中国科传,32.9,6.27,58582140,5.98,25743380,2.63,32838760,3.35,-1554480,-0.16,-57027648,-5.82,1689235178,1
sh601360,三六零,11.81,1.55,58385733,3.45,95322661,5.63,-36936928,-2.18,-92237392,-5.45,33851648,2.0,1689235201,1
sh600490,鹏欣资源,3.86,7.22,58101549,10.9,20059296,3.76,38042253,7.13,-13888651,-2.6,-44212898,-8.29,1689235182,1
sh600601,方正科技,3.64,9.97,58023535,5.48,113370896,10.7,-55347361,-5.22,-23208446,-2.19,-34815091,-3.29,1689235200,1
sz300763,锦浪科技,113.8,0.18,57445371,3.12,6483099,0.35000000000000003,50962272,2.77,3051200,0.17,-60496560,-3.2800000000000002,1689233661,0
sz002199,东晶电子,10.19,10.04,57257929,21.46,52297537,19.6,4960392,1.8599999999999999,-28496813,-10.68,-28761116,-10.78,1689233646,0
sz000807,云铝股份,13.15,5.54,57132354,5.39,38230882,3.6,18901472,1.78,-27278352,-2.5700000000000003,-29854000,-2.81,1689233703,0
sh600683,京投发展,5.93,5.52,57095914,12.91,60586475,13.7,-3490561,-0.79,-30213599,-6.83,-26882316,-6.08,1689235202,1
sh601958,金钼股份,11.68,3.91,57089688,11.6,18943572,3.85,38146116,7.75,-36785620,-7.47,-20304069,-4.12,1689235177,1
sh603938,三孚股份,22.03,9.99,55697721,27.11,42535284,20.71,13162437,6.41,-22109442,-10.76,-33588280,-16.35,1689235185,1
sh600088,中视传媒,14.0,7.69,55675063,14.17,39841858,10.14,15833205,4.03,-18691747,-4.76,-36983317,-9.41,1689235200,1
sh601900,南方传媒,20.24,5.91,55577325,7.01,54458958,6.87,1118367,0.14,-25447915,-3.21,-30129415,-3.8,1689235200,1
sz000001,平安银行,11.43,1.69,54944897,4.29,53601713,4.18,1343184,0.1,-35081504,-2.74,-19863417,-1.55,1689233655,0
sz300408,三环集团,31.65,3.77,54891816,10.37,55578909,10.5,-687093,-0.13,-48198583,-9.11,-6693233,-1.26,1689233685,0
sh600346,恒力石化,14.99,0.47000000000000003,54809770,15.22,6233646,1.73,48576124,13.49,-58076801,-16.13,3267029,0.91,1689235191,1
sh688535,华海诚科,111.0,20.0,53536749,5.83,85264253,9.29,-31727504,-3.46,-25840163,-2.81,-27696574,-3.02,1689235197,1
sz002526,山东矿机,2.67,9.88,53135010,44.5,73579734,61.62,-20444724,-17.12,-27594660,-23.11,-25540349,-21.39,1689233667,0
sz000014,沙河股份,12.27,10.04,52974220,15.18,45899787,13.15,7074433,2.03,-25136274,-7.2,-27837947,-7.98,1689233661,0
sh600460,士兰微,31.48,2.41,52925305,10.32,25837114,5.04,27088191,5.28,-12603180,-2.46,-40322124,-7.86,1689235191,1
sh600779,水井坊,63.75,4.7,52027550,12.5,15675975,3.77,36351575,8.74,2356511,0.5700000000000001,-54384061,-13.07,1689235196,1
sh600905,三峡能源,5.39,0.56,51998535,15.21,71292316,20.86,-19293781,-5.64,-33690622,-9.86,-18307913,-5.36,1689235201,1
sz000568,泸州老窖,227.25,6.27,51443312,2.2,84110112,3.6,-32666800,-1.4,59873152,2.56,-111316448,-4.76,1689233697,0
sh600487,亨通光电,14.38,1.99,51339901,10.72,48878797,10.21,2461104,0.51,-25760949,-5.38,-25578953,-5.34,1689235179,1
sz300678,中科信息,44.0,2.73,51188443,4.27,72859691,6.08,-21671248,-1.81,-58337264,-4.87,7148816,0.6000000000000001,1689233673,0
sz300759,康龙化成,40.21,5.04,49608250,5.09,48214533,4.95,1393717,0.14,-18707504,-1.92,-30900736,-3.17,1689233652,0
sz000725,京东方Ａ,4.28,0.47000000000000003,48692059,5.43,45693174,5.1,2998885,0.33,-38299313,-4.27,-10392746,-1.16,1689233649,0
sz300413,芒果超媒,35.1,7.47,48592178,5.6,29571855,3.41,19020323,2.19,-403792,-0.05,-48188390,-5.55,1689233694,0
sh600438,通威股份,34.76,0.29,48557464,4.43,29558344,2.7,18999120,1.73,-50119792,-4.57,1562336,0.14,1689235180,1
sh688012,中微公司,144.55,1.31,48026320,6.07,50056221,6.33,-2029901,-0.26,-55721184,-7.05,7694861,0.97,1689235199,1
sz300123,亚光科技,7.64,3.24,47876632,9.47,4503909,0.89,43372723,8.58,19365951,3.83,-67242584,-13.3,1689233688,0
sh600958,东方证券,10.03,2.03,47711470,7.9,26962100,4.46,20749370,3.43,-19524521,-3.23,-28186948,-4.67,1689235190,1
sz002103,广博股份,6.2,5.8,47621558,9.64,77011949,15.59,-29390391,-5.95,-35451725,-7.18,-12169833,-2.46,1689233661,0
sz300033,同花顺,162.7,3.07,46885314,4.26,54472098,4.95,-7586784,-0.6900000000000001,31031088,2.8200000000000003,-77916380,-7.08,1689233658,0
sz000960,锡业股份,16.54,3.7,46845094,8.77,8234361,1.54,38610733,7.23,-22362738,-4.19,-24482356,-4.58,1689233646,0
sh600845,宝信软件,52.69,0.92,46631388,11.02,23453486,5.54,23177902,5.48,-36296725,-8.58,-10334662,-2.44,1689235202,1
sz001287,中电港,27.49,6.63,46400411,6.59,25676059,3.65,20724352,2.94,14766048,2.1,-61166453,-8.69,1689233661,0
sz002139,拓邦股份,12.52,3.73,46050767,8.42,-18432879,-3.37,64483646,11.8,-4004570,-0.73,-42046197,-7.69,1689233697,0
sh603118,共进股份,13.79,7.23,45896294,7.11,44976519,6.97,919775,0.14,-5492358,-0.85,-40403935,-6.26,1689235189,1
sh605588,冠石科技,47.99,6.86,45465547,12.1,13297230,3.54,32168317,8.56,-10909596,-2.9,-34555952,-9.2,1689235182,1
sz002174,游族网络,13.72,2.24,45354596,5.52,43562582,5.3,1792014,0.22,-26054640,-3.17,-19299952,-2.35,1689233700,0
sz002304,洋河股份,134.95,2.29,44900787,5.02,-39687185,-4.43,84587972,9.45,7760944,0.87,-52661726,-5.88,1689233679,0
sh600763,通策医疗,105.47,3.0,44233067,9.59,41151716,8.92,3081351,0.67,9684568,2.1,-53917636,-11.69,1689235176,1
sz002213,大为股份,17.46,7.91,43376026,7.58,37245247,6.51,6130779,1.07,-20259678,-3.54,-23116348,-4.04,1689233691,0
sh601595,上海电影,27.6,5.54,42960457,7.17,35151047,5.87,7809410,1.3,-23479159,-3.92,-19481298,-3.25,1689235187,1
sh601555,东吴证券,7.68,3.36,42857797,5.89,13638215,1.87,29219582,4.01,-15441899,-2.12,-27415899,-3.77,1689235195,1
sz002679,福建金森,14.12,9.97,42618926,32.82,60500115,46.58,-17881189,-13.77,-20008684,-15.41,-22610242,-17.41,1689233694,0
sz301230,泓博医药,52.44,20.0,42555407,10.36,47447636,11.55,-4892229,-1.19,-49622565,-12.08,7067159,1.72,1689233649,0
sh605376,博迁新材,34.92,7.15,42455243,14.5,24997129,8.54,17458114,5.96,-5096922,-1.74,-37358321,-12.76,1689235198,1
sh601028,玉龙股份,11.3,3.29,42269282,16.59,13110463,5.15,29158819,11.45,-4815310,-1.8900000000000001,-37453971,-14.7,1689235181,1
sz002920,德赛西威,165.37,1.6400000000000001,41952527,4.14,23798128,2.35,18154399,1.79,-64716432,-6.39,22763888,2.25,1689233694,0
sh601186,中国铁建,10.23,2.4,41773233,6.22,55552139,8.28,-13778906,-2.05,-63037383,-9.39,21264148,3.17,1689235183,1
sz300499,高澜股份,17.02,7.18,41692913,7.57,13073657,2.37,28619256,5.2,-7254178,-1.32,-34438734,-6.25,1689233655,0
sh601668,中国建筑,5.71,1.24,41601815,5.78,34995960,4.87,6605855,0.92,-18616553,-2.59,-22985263,-3.2,1689235198,1
sh600963,岳阳林纸,7.11,3.64,41478685,14.73,13833804,4.91,27644881,9.82,-27290100,-9.69,-14188586,-5.04,1689235199,1
sh688223,晶科能源,13.08,1.4,40922925,7.63,-13722745,-2.56,54645670,10.19,-3582274,-0.67,-37340651,-6.96,1689235185,1
sz301013,利和兴,15.19,4.47,40689905,9.17,-5556625,-1.25,46246530,10.43,25815822,5.82,-66505727,-15.0,1689233703,0
sz002131,利欧股份,2.27,3.18,40560474,12.03,56583837,16.79,-16023363,-4.75,-26137208,-7.75,-14423266,-4.28,1689233661,0
sh603517,绝味食品,36.19,6.19,40010812,8.02,16121739,3.23,23889073,4.79,16100447,3.23,-56111258,-11.25,1689235176,1
sh688008,澜起科技,61.48,4.06,39647212,3.5300000000000002,-19516356,-1.74,59163568,5.26,-65744480,-5.85,26097266,2.32,1689235191,1
sh601061,中信金属,9.1,3.76,39363928,12.06,11433389,3.5,27930539,8.56,-17634583,-5.4,-21729345,-6.66,1689235173,1
sz300347,泰格医药,65.14,3.87,39325180,5.6,12925744,1.8399999999999999,26399436,3.76,5926428,0.84,-45251608,-6.45,1689233700,0
sz300724,捷佳伟创,107.5,0.43,39097091,5.8100000000000005,-1128802,-0.17,40225893,5.98,-24298066,-3.61,-14799026,-2.2,1689233688,0
sz002156,通富微电,22.08,4.64,39029200,3.23,31663617,2.62,7365583,0.61,-44886640,-3.71,5857440,0.48,1689233646,0
sz300231,银信科技,9.02,7.38,38881075,14.76,20860907,7.92,18020168,6.84,-5803686,-2.2,-33077389,-12.56,1689233673,0
sz002142,宁波银行,25.46,2.13,38187572,5.0,8809784,1.15,29377788,3.84,-54612573,-7.15,16424999,2.15,1689233670,0
sz000860,顺鑫农业,31.99,3.8,37900848,7.38,6386704,1.24,31514144,6.14,-12269107,-2.39,-25631742,-4.99,1689233658,0
sh603893,瑞芯微,76.57,1.96,37840745,14.47,9886340,3.7800000000000002,27954405,10.69,-7585633,-2.9,-30255111,-11.57,1689235199,1
sz301439,泓淋电力,19.46,3.95,37602797,11.67,1499349,0.47000000000000003,36103448,11.2,-2951526,-0.92,-34651271,-10.75,1689233646,0
sh600516,方大炭素,6.31,1.45,37457650,22.14,12872134,7.61,24585516,14.53,-22541926,-13.33,-14915724,-8.82,1689235200,1
sz300456,赛微电子,24.45,3.16,37354502,5.45,5678607,0.8300000000000001,31675895,4.62,-8668149,-1.26,-28686352,-4.19,1689233652,0
sz002559,亚威股份,8.76,6.18,37239354,12.68,8163808,2.7800000000000002,29075546,9.9,6475702,2.21,-43715055,-14.89,1689233676,0
sz000821,京山轻机,19.4,4.08,37182117,3.96,22796287,2.43,14385830,1.53,-18967504,-2.02,-18214608,-1.94,1689233658,0
sz300528,幸福蓝海,12.67,14.87,37099261,5.18,13659259,1.9100000000000001,23440002,3.27,11629648,1.62,-48728905,-6.8,1689233691,0
