代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sh600418,江淮汽车,13.95,5.05,128922771,8.26,63610531,4.08,65312240,4.19,-2564528,-0.16,-126358224,-8.1,1689060635,1
sh600276,恒瑞医药,48.24,1.32,128835780,11.07,47041908,4.04,81793872,7.03,-104010080,-8.93,-24825696,-2.13,1689060645,1
sz000988,华工科技,43.11,8.86,128140704,2.29,281554688,5.02,-153413984,-2.74,12962544,0.23,-141103264,-2.52,1689060606,0
sz002383,合众思壮,7.8100000000000005,10.0,127730421,36.26,137339182,38.99,-9608761,-2.73,-52096851,-14.79,-75633570,-21.47,1689060588,0
sz002036,联创电子,12.08,3.16,120678787,9.98,119017955,9.85,1660832,0.14,-60251168,-4.98,-60427616,-5.0,1689060600,0
sz000963,华东医药,45.72,3.74,119651452,16.76,88549961,12.4,31101491,4.36,-62233159,-8.72,-57418292,-8.04,1689060594,0
sz300198,纳川股份,3.1,20.16,117774736,29.38,0,0.0,117774736,29.38,-58999667,-14.72,-58775068,-14.66,1689060624,0
sh688981,中芯国际,50.3,1.17,113325222,11.52,60040774,6.1,53284448,5.42,-60611424,-6.16,-52713790,-5.36,1689060644,1
sz002409,雅克科技,76.86,6.75,107606902,8.15,152607430,11.56,-45000528,-3.41,-42422080,-3.21,-65184838,-4.94,1689060630,0
sz000063,中兴通讯,43.31,2.15,107085600,3.29,289874896,8.91,-182789296,-5.62,-82934848,-2.55,-24150752,-0.74,1689060633,0
sz300394,天孚通信,100.3,2.48,106677663,10.32,75989807,7.35,30687856,2.9699999999999998,-42664368,-4.13,-64013296,-6.19,1689060618,0
sz300455,航天智装,13.52,19.96,105716866,20.81,126927740,24.98,-21210874,-4.17,-58587194,-11.53,-47129671,-9.28,1689060612,0
sz002371,北方华创,293.77,2.54,101243152,5.53,71444976,3.9,29798176,1.63,-67595584,-3.69,-33647568,-1.8399999999999999,1689060636,0
sh603933,睿能科技,20.11,10.01,97998959,19.19,110039438,21.55,-12040479,-2.36,-39742830,-7.78,-58256128,-11.41,1689060621,1
sz300223,北京君正,95.2,6.4,92465205,4.05,83171893,3.64,9293312,0.41000000000000003,-50134736,-2.19,-42330480,-1.85,1689060639,0
sz000670,盈方微,6.77,10.08,90452790,46.86,86881506,45.01,3571284,1.85,-32524617,-16.85,-57928173,-30.01,1689060597,0
sz002384,东山精密,25.86,2.9,90370280,14.87,3596455,0.59,86773825,14.28,2510820,0.41000000000000003,-92881109,-15.28,1689060636,0
sz002352,顺丰控股,47.33,1.94,89943642,11.7,-203209,-0.03,90146851,11.73,-67676644,-8.81,-22266989,-2.9,1689060597,0
sz000683,远兴能源,7.36,4.55,88401273,15.77,50717217,9.04,37684056,6.72,-2084317,-0.37,-86316957,-15.39,1689060636,0
sh688256,寒武纪-U,210.3,6.77,87350320,3.62,112968960,4.68,-25618640,-1.06,-81245312,-3.37,-6105004,-0.25,1689060633,1
sz002512,达华智能,4.33,9.9,84455063,29.24,91240253,31.59,-6785190,-2.35,-30862642,-10.69,-53592421,-18.56,1689060645,0
sz000725,京东方Ａ,4.26,1.19,83952869,8.62,86729386,8.91,-2776517,-0.29,-51741360,-5.32,-32211506,-3.31,1689060606,0
sh603290,斯达半导,237.83,3.95,80077710,8.52,76041535,8.09,4036175,0.43,-17207392,-1.83,-62870331,-6.69,1689060628,1
sz002199,东晶电子,9.57,10.0,79339858,43.99,69398017,38.48,9941841,5.51,-34986802,-19.4,-44353057,-24.59,1689060588,0
sz300638,广和通,23.75,4.58,77236039,11.84,18442881,2.83,58793158,9.01,11848017,1.82,-89084056,-13.65,1689060555,0
sh601899,紫金矿业,11.84,2.6,75892432,5.28,72192352,5.02,3700080,0.26,-77826736,-5.42,1934320,0.13,1689060641,1
sz002941,新疆交建,16.47,5.04,71792503,15.28,44215042,9.41,27577461,5.87,-36456361,-7.76,-35336143,-7.52,1689060597,0
sh600584,长电科技,31.81,4.09,69307681,7.38,30650476,3.27,38657205,4.12,-30615968,-3.26,-38691712,-4.12,1689060633,1
sz301486,C致尚,61.13,2.17,69155597,9.28,-13619794,-1.83,82775391,11.1,-9499877,-1.27,-59655714,-8.0,1689060585,0
sh688008,澜起科技,61.97,1.5899999999999999,68345916,4.94,60660476,4.38,7685440,0.56,-106060208,-7.66,37714288,2.73,1689060638,1
sz300782,卓胜微,115.61,4.39,67454585,7.07,68776489,7.21,-1321904,-0.14,7068112,0.74,-74522687,-7.8100000000000005,1689060570,0
sh600745,闻泰科技,50.75,3.4,67134566,7.11,33658240,3.56,33476326,3.54,-14903056,-1.58,-52231508,-5.53,1689060631,1
sz300634,彩讯股份,26.99,7.7,67074669,10.94,39924007,6.51,27150662,4.43,-5150186,-0.84,-61924484,-10.1,1689060633,0
sz002475,立讯精密,33.24,1.81,65980874,4.11,57207018,3.56,8773856,0.55,-2353984,-0.15,-63626880,-3.96,1689060642,0
sh603444,吉比特,435.0,-2.13,65720851,12.64,1426570,0.27,64294281,12.37,-65619248,-12.62,-101596,-0.02,1689060640,1
sz002993,奥海科技,36.54,9.99,64339144,12.43,55570240,10.73,8768904,1.69,-7978931,-1.54,-56360213,-10.88,1689060624,0
sh600522,中天科技,15.67,2.42,64105190,9.15,-870922,-0.12,64976112,9.28,-3292083,-0.47000000000000003,-60813108,-8.68,1689060622,1
sz300474,景嘉微,86.88,2.99,63304322,5.07,33375218,2.67,29929104,2.4,12863744,1.03,-76168074,-6.1,1689060636,0
sh688390,固德威,171.77,1.65,62752449,8.29,63465559,8.38,-713110,-0.09,-17735936,-2.34,-45016517,-5.95,1689060622,1
sh601168,西部矿业,11.19,2.66,62256479,15.56,69574460,17.39,-7317981,-1.83,-39465360,-9.86,-22791119,-5.7,1689060645,1
sz300124,汇川技术,68.54,3.74,61164991,5.44,25366975,2.26,35798016,3.18,-43022496,-3.83,-18142496,-1.6099999999999999,1689060630,0
sh603728,鸣志电器,68.36,2.84,60607438,9.99,13381316,2.21,47226122,7.79,-70600491,-11.64,9993053,1.65,1689060634,1
sh601555,东吴证券,7.55,1.48,59715487,15.12,-4139448,-1.05,63854935,16.17,-34519371,-8.74,-25196116,-6.38,1689060643,1
sz002223,鱼跃医疗,36.41,1.17,58108504,17.27,7637321,2.27,50471183,15.0,12834933,3.81,-70943437,-21.08,1689060621,0
sh600988,赤峰黄金,13.63,2.1,57932522,11.32,30171210,5.9,27761312,5.43,-10439634,-2.04,-47492889,-9.28,1689060638,1
sh603786,科博达,76.2,4.38,57780101,13.77,30963153,7.38,26816948,6.39,-12796949,-3.05,-44983153,-10.72,1689060636,1
sz002101,广东鸿图,21.65,3.99,56527398,6.25,18202867,2.01,38324531,4.24,-18541680,-2.05,-37985712,-4.2,1689060600,0
sz301261,C恒工,59.29,18.58,56523837,6.83,21362853,2.58,35160984,4.25,4539472,0.55,-61063315,-7.38,1689060624,0
sz002292,奥飞娱乐,9.77,5.97,56455664,4.85,47854867,4.11,8600797,0.74,-14247296,-1.22,-42208352,-3.62,1689060624,0
sh603773,沃格光电,33.89,10.0,56446722,19.41,63052252,21.68,-6605530,-2.27,-36558348,-12.57,-19888375,-6.84,1689060631,1
sh600699,均胜电子,19.88,6.37,55173701,3.45,-3240907,-0.2,58414608,3.66,17962640,1.12,-73136352,-4.58,1689060637,1
sz002026,山东威达,10.08,10.04,55146684,27.57,55124613,27.56,22071,0.01,-21894877,-10.95,-33251807,-16.62,1689060591,0
sz002151,北斗星通,35.89,3.13,54687276,5.26,17408070,1.67,37279206,3.58,18498832,1.78,-73186112,-7.04,1689060621,0
sz301308,江波龙,107.0,9.32,54292143,6.72,41541287,5.14,12750856,1.58,429888,0.05,-54722023,-6.78,1689060621,0
sz002049,紫光国微,95.6,1.8399999999999999,53857075,3.76,47880883,3.35,5976192,0.42,-27188672,-1.9,-26668400,-1.8599999999999999,1689060609,0
sh600603,广汇物流,7.49,2.46,53144530,22.86,25669644,11.04,27474886,11.82,4215367,1.81,-57359897,-24.67,1689060644,1
sh688123,聚辰股份,67.19,4.17,52180891,9.75,19147653,3.58,33033238,6.18,12905131,2.41,-65086022,-12.17,1689060637,1
sh688416,恒烁股份,87.06,7.28,51935987,11.71,16949131,3.8200000000000003,34986856,7.89,-23264205,-5.25,-28671783,-6.46,1689060622,1
sz000100,TCL科技,4.2,0.48,51613784,5.72,96501888,10.69,-44888104,-4.97,-39547448,-4.38,-12066343,-1.34,1689060627,0
sz002446,盛路通信,9.58,5.39,50529105,6.63,35264985,4.63,15264120,2.0,-3341088,-0.44,-47188010,-6.19,1689060633,0
sh603788,宁波高发,15.49,10.01,50299319,19.17,51928085,19.79,-1628766,-0.62,-24508210,-9.34,-25791109,-9.83,1689060628,1
sh600050,中国联通,4.72,0.85,47757386,9.24,32696570,6.32,15060816,2.91,-45255299,-8.75,-2502087,-0.48,1689060634,1
sh688012,中微公司,148.48,1.17,47410029,5.78,7501704,0.91,39908325,4.87,-61020160,-7.44,13610123,1.6600000000000001,1689060645,1
sh603348,文灿股份,45.08,10.0,46599276,15.99,61502033,21.11,-14902757,-5.11,-30029601,-10.31,-16569676,-5.69,1689060647,1
sz002747,埃斯顿,25.92,0.19,45710280,11.37,13897359,3.46,31812921,7.91,-15452062,-3.84,-30258219,-7.53,1689060600,0
sh601360,三六零,12.15,1.08,44648149,2.86,76640197,4.9,-31992048,-2.05,-28590832,-1.83,-16057312,-1.03,1689060643,1
sz000516,国际医学,8.9,2.77,44129235,16.19,17938749,6.58,26190486,9.61,-19330437,-7.09,-24798799,-9.1,1689060621,0
sz300679,电连技术,38.1,4.99,43637800,7.4,31456998,5.33,12180802,2.06,-2390317,-0.41000000000000003,-41247483,-6.99,1689060606,0
sz000938,紫光股份,30.55,1.3599999999999999,43413233,4.6,23446046,2.48,19967187,2.11,22411408,2.37,-65824640,-6.97,1689060636,0
sh688777,中控技术,55.44,-3.5300000000000002,43255075,3.87,42233224,3.7800000000000002,1021851,0.09,99732304,8.93,-142987385,-12.8,1689060636,1
sz300991,创益通,18.82,12.63,42819090,15.03,13693835,4.8100000000000005,29125255,10.22,-12956515,-4.55,-29862574,-10.48,1689060555,0
sh688535,华海诚科,79.08,20.0,42583336,12.63,54821329,16.26,-12237993,-3.63,-16641249,-4.93,-25942088,-7.69,1689060639,1
sh601601,中国太保,27.09,0.59,42469520,10.78,12154147,3.08,30315373,7.69,-16165773,-4.1,-26303747,-6.68,1689060625,1
sz300661,圣邦股份,88.8,4.47,42024349,8.97,-23644909,-5.05,65669258,14.02,29671572,6.33,-71695922,-15.31,1689060540,0
sz300999,金龙鱼,40.73,1.19,41962193,16.08,29475393,11.3,12486800,4.79,-22718233,-8.71,-19243959,-7.38,1689060627,0
sz002977,天箭科技,35.81,10.02,41746548,29.18,53736640,37.56,-11990092,-8.38,-19178101,-13.41,-22568447,-15.78,1689060639,0
sh688017,绿的谐波,134.0,2.32,41667380,8.36,36747323,7.38,4920057,0.99,-25518650,-5.12,-16148731,-3.24,1689060642,1
sh688110,东芯股份,39.74,5.72,41559688,5.53,61796288,8.22,-20236600,-2.69,-8766276,-1.17,-32793407,-4.36,1689060637,1
sz002413,雷科防务,5.66,6.79,41364333,5.76,35848474,4.99,5515859,0.77,10735111,1.5,-52099443,-7.26,1689060633,0
sh605555,德昌股份,19.34,5.8,40658034,12.15,45308760,13.54,-4650726,-1.3900000000000001,-18941160,-5.66,-21716873,-6.49,1689060631,1
sz002405,四维图新,12.1,1.85,40127446,7.19,12094543,2.17,28032903,5.03,-19518141,-3.5,-20609304,-3.69,1689060597,0
sz002156,通富微电,22.56,0.89,39470363,6.23,-1996843,-0.32,41467206,6.55,-1008001,-0.16,-38462361,-6.08,1689060615,0
sh603893,瑞芯微,76.31,5.12,39388164,9.38,30815175,7.34,8572989,2.04,11730445,2.79,-51118611,-12.17,1689060617,1
sz002670,国盛金控,8.89,2.89,39285092,9.0,20348122,4.66,18936970,4.34,-1553286,-0.36,-37731806,-8.65,1689060618,0
sz002912,中新赛克,45.4,6.25,38789901,9.07,30808197,7.2,7981704,1.87,-15284182,-3.5700000000000003,-23505720,-5.49,1689060627,0
sh603319,湘油泵,19.26,3.55,38423860,8.57,38126648,8.5,297212,0.07,-26612956,-5.93,-11810904,-2.63,1689060639,1
sh600887,伊利股份,28.5,0.42,37903165,6.85,20795161,3.76,17108004,3.09,-31374248,-5.67,-6528916,-1.18,1689060623,1
sz002415,海康威视,34.2,0.44,37820582,5.32,5260458,0.74,32560124,4.58,-31969002,-4.49,-5851582,-0.8200000000000001,1689060633,0
sh600425,青松建化,4.5600000000000005,4.59,37535832,14.09,40232199,15.1,-2696367,-1.01,-15015574,-5.64,-22520257,-8.45,1689060620,1
sz002335,科华数据,40.95,2.92,37320020,5.78,33405964,5.17,3914056,0.61,26071637,4.04,-63391658,-9.82,1689060642,0
sh603596,伯特利,93.04,8.6,37062835,2.7199999999999998,149107,0.01,36913728,2.71,-51653184,-3.8,14590367,1.07,1689060630,1
sz300026,红日药业,5.22,2.35,36822008,19.36,27991020,14.71,8830988,4.64,-12385840,-6.51,-24436168,-12.85,1689060603,0
sz002997,瑞鹄模具,32.27,6.57,36508322,10.96,17438229,5.23,19070093,5.72,-25970551,-7.79,-10537771,-3.16,1689060612,0
sh688603,C天承,91.19,4.68,36197558,7.4,13364427,2.73,22833131,4.67,-17839427,-3.65,-18358131,-3.75,1689060630,1
sz301186,超达装备,46.63,19.99,35919821,9.64,31179425,8.37,4740396,1.27,-19477414,-5.23,-16442406,-4.41,1689060585,0
sh688306,均普智能,6.25,12.21,35835026,9.94,-772979,-0.21,36608005,10.16,-11318470,-3.14,-24516555,-6.8,1689060635,1
sh601208,东材科技,13.28,3.03,35082543,15.74,6886207,3.09,28196336,12.65,6138811,2.75,-41221354,-18.49,1689060632,1
sh600875,东方电气,19.34,2.17,35001556,11.26,10145435,3.26,24856121,8.0,-11700976,-3.76,-23300581,-7.5,1689060639,1
sh605118,力鼎光电,17.93,6.66,34941636,17.5,24542211,12.29,10399425,5.21,-11942670,-5.98,-22998965,-11.52,1689060620,1
sz000040,东旭蓝天,4.48,2.99,34715179,11.07,15912567,5.07,18802612,5.99,-5631680,-1.8,-29083499,-9.27,1689060621,0
sz000004,国华网安,16.81,10.01,34597637,8.24,34524597,8.22,73040,0.02,-18230151,-4.34,-16367487,-3.9,1689060588,0
sh600845,宝信软件,52.4,5.77,34511362,5.19,54551979,8.21,-20040617,-3.02,-74442404,-11.2,39931042,6.01,1689060618,1
sh600580,卧龙电驱,13.91,1.76,34458725,8.83,26763312,6.86,7695413,1.97,-8178063,-2.1,-26280661,-6.73,1689060637,1
sz300580,贝斯特,23.79,7.7,34374530,8.81,7936590,2.03,26437940,6.78,5163580,1.32,-39538109,-10.13,1689060606,0
sh600114,东睦股份,8.36,5.82,34341333,17.46,13381645,6.8100000000000005,20959688,10.66,-23373820,-11.89,-10967513,-5.58,1689060644,1
sh601890,亚星锚链,11.26,0.9,33997150,13.62,7956728,3.19,26040422,10.43,5733361,2.3,-39730512,-15.91,1689060630,1
sh603009,北特科技,7.69,6.51,33941219,15.05,9803187,4.35,24138032,10.71,-6698619,-2.9699999999999998,-27242599,-12.08,1689060643,1
sh600547,山东黄金,24.94,4.0,33767272,4.38,34536152,4.48,-768880,-0.1,14909378,1.94,-48676651,-6.32,1689060620,1
sh603659,璞泰来,40.68,3.91,33559788,4.77,18227428,2.59,15332360,2.18,-24233418,-3.44,-9326369,-1.32,1689060639,1
sh603688,石英股份,108.52,-0.71,33376974,8.59,14182219,3.65,19194755,4.94,12933822,3.33,-46310796,-11.92,1689060632,1
sh600489,中金黄金,10.86,2.07,33298049,10.49,22738652,7.16,10559397,3.33,-33596522,-10.58,298473,0.09,1689060617,1
sz300657,弘信电子,22.31,-0.76,33294536,4.25,16474683,2.1,16819853,2.15,-10152256,-1.29,-23142280,-2.95,1689060540,0
sz002316,亚联发展,5.07,4.97,32587215,9.32,21643216,6.19,10943999,3.13,-17066421,-4.88,-15520794,-4.44,1689060597,0
sz002307,北新路桥,5.23,4.18,32107667,15.58,36294574,17.62,-4186907,-2.03,-7600926,-3.69,-24506742,-11.89,1689060630,0
sz300328,宜安科技,7.0,2.94,32038983,15.5,12069573,5.84,19969410,9.66,-304249,-0.15,-31734734,-15.35,1689060621,0
sz002389,航天彩虹,22.28,1.4100000000000001,31914900,11.22,-16470863,-5.79,48385763,17.02,-3891328,-1.37,-28023571,-9.86,1689060585,0
sh600083,博信股份,7.99,10.06,31711799,32.08,26637184,26.94,5074615,5.13,-13733367,-13.89,-17978432,-18.18,1689060616,1
sh688037,芯源微,157.74,-0.92,31402570,10.24,5435759,1.77,25966811,8.46,-3028805,-0.99,-28373765,-9.25,1689060622,1
sh600109,国金证券,8.93,1.02,31356177,16.09,10782537,5.53,20573640,10.55,-26928306,-13.81,-4427871,-2.27,1689060624,1
sz000570,苏常柴Ａ,7.39,9.97,31183582,39.93,35452786,45.39,-4269204,-5.47,-13200757,-16.9,-17982826,-23.03,1689060642,0
sh688630,芯碁微装,78.0,2.7800000000000002,31043733,20.52,11970399,7.91,19073334,12.61,-5286988,-3.5,-25756745,-17.03,1689060639,1
sh600330,天通股份,11.15,1.27,30937613,8.14,24006694,6.32,6930919,1.82,-15478486,-4.07,-15459125,-4.07,1689060642,1
sh601633,长城汽车,26.22,2.34,30894936,7.25,30376967,7.13,517969,0.12,-29166475,-6.85,-1728460,-0.41000000000000003,1689060623,1
sz002548,金新农,7.72,3.35,30854369,12.08,16425086,6.43,14429283,5.65,-15503014,-6.07,-15351356,-6.01,1689060627,0
sz002265,西仪股份,14.85,4.21,30743483,14.41,4386668,2.06,26356815,12.35,-1245798,-0.58,-29497685,-13.82,1689060597,0
sz002837,英维克,31.57,4.5,30259314,7.42,23884643,5.86,6374671,1.56,12642611,3.1,-42901925,-10.52,1689060642,0
sh688385,复旦微电,59.23,3.2800000000000002,29847641,5.53,19785762,3.66,10061879,1.8599999999999999,14607212,2.7,-44454853,-8.23,1689060630,1
sh603105,芯能科技,18.24,2.13,29755914,8.17,29725678,8.16,30236,0.01,-12343561,-3.39,-17412353,-4.78,1689060621,1
sz001260,坤泰股份,24.1,10.0,29727615,23.56,27550494,21.83,2177121,1.73,-9347655,-7.41,-20379959,-16.15,1689060609,0
sh688629,华丰科技,26.18,13.33,29531138,4.73,14665830,2.35,14865308,2.38,-37899147,-6.08,8368008,1.34,1689060634,1
sh600862,中航高科,25.04,1.09,28576668,16.22,16710593,9.49,11866075,6.74,-12991254,-7.38,-15585414,-8.85,1689060634,1
sz300491,通合科技,30.06,5.55,28288323,11.21,6563492,2.6,21724831,8.61,-10666481,-4.23,-17621842,-6.98,1689060645,0
sh603993,洛阳钼业,5.53,1.1,28155231,6.76,15583681,3.74,12571550,3.02,-3815733,-0.92,-24339498,-5.84,1689060625,1
sh688120,华海清科,227.82,-1.42,28061144,8.96,-6286863,-2.01,34348007,10.97,-26756491,-8.54,-1304653,-0.42,1689060623,1
sz300747,锐科激光,30.18,3.93,27996906,7.59,8932479,2.42,19064427,5.17,-10451859,-2.83,-17545048,-4.75,1689060555,0
sh603799,华友钴业,45.99,2.66,27650699,2.13,49882443,3.84,-22231744,-1.71,-39361920,-3.03,11711216,0.9,1689060626,1
sh601126,四方股份,15.49,2.24,27639107,13.62,5818373,2.87,21820734,10.75,-10817042,-5.33,-16822065,-8.29,1689060646,1
sh600031,三一重工,16.71,0.48,27626061,5.93,3423420,0.73,24202641,5.2,-7814126,-1.6800000000000002,-19811935,-4.25,1689060626,1
sz002337,赛象科技,6.64,4.57,27365840,4.96,25069254,4.54,2296586,0.42,-11008868,-1.99,-16356972,-2.96,1689060615,0
sh600480,凌云股份,8.72,9.96,27179498,40.18,44043978,65.11,-16864480,-24.93,-14521416,-21.47,-12658082,-18.71,1689060631,1
sh600225,卓朗科技,6.5,0.31,26545863,10.06,16143644,6.12,10402219,3.94,8397637,3.18,-34943499,-13.24,1689060639,1
sh688208,道通科技,32.8,3.34,26463001,11.12,4760746,2.0,21702255,9.12,4005567,1.6800000000000002,-30468568,-12.8,1689060643,1
sz000932,华菱钢铁,5.02,2.45,26230072,12.6,27588870,13.25,-1358798,-0.65,-12634055,-6.07,-13596017,-6.53,1689060606,0
sz002496,辉丰股份,3.09,9.96,26118851,5.69,44717108,9.74,-18598257,-4.05,-19643426,-4.28,-6475425,-1.4100000000000001,1689060603,0
sz001337,四川黄金,31.88,4.11,26105010,7.5600000000000005,16457169,4.76,9647841,2.79,3580215,1.04,-29685226,-8.59,1689060618,0
sz301215,中汽股份,6.8,5.1,25908209,6.91,16343881,4.36,9564328,2.55,1437978,0.38,-27346187,-7.3,1689060603,0
sz002185,华天科技,9.42,2.73,25866256,13.02,5503281,2.77,20362975,10.25,-1578778,-0.79,-24287479,-12.22,1689060627,0
sh600989,宝丰能源,13.23,0.99,25718510,11.19,6622788,2.88,19095722,8.31,998852,0.43,-26717362,-11.62,1689060644,1
sz000887,中鼎股份,13.8,3.68,25704934,5.17,7852161,1.58,17852773,3.59,8248802,1.6600000000000001,-33953737,-6.82,1689060630,0
sz002213,大为股份,16.45,4.38,25175568,10.63,27927766,11.79,-2752198,-1.16,-20551530,-8.68,-4624038,-1.9500000000000002,1689060618,0
sh600919,江苏银行,7.33,1.1,25171464,8.46,40896336,13.74,-15724872,-5.28,-10737069,-3.61,-14434395,-4.85,1689060634,1
sz301117,佳缘科技,69.1,3.32,24731791,22.08,3259803,2.91,21471988,19.17,-9175442,-8.19,-15556349,-13.89,1689060555,0
sh603306,华懋科技,32.22,3.6,24649020,11.93,11956418,5.79,12692602,6.14,16879106,8.17,-41528125,-20.1,1689060633,1
sz002355,兴民智通,5.34,5.74,24593298,5.21,15949613,3.38,8643685,1.83,-17421556,-3.69,-7171743,-1.52,1689060624,0
sz300499,高澜股份,16.64,2.34,24540512,8.73,5894025,2.1,18646487,6.63,-5653305,-2.01,-18887207,-6.72,1689060633,0
sh601985,中国核电,7.33,-0.54,24492901,6.96,8963443,2.55,15529458,4.41,-27772884,-7.89,3279984,0.93,1689060644,1
sz000409,云鼎科技,9.98,6.62,24486771,10.76,-788188,-0.35000000000000003,25274959,11.1,-7549813,-3.32,-16936957,-7.44,1689060615,0
sh600379,宝光股份,10.61,5.36,24332887,13.96,14887825,8.54,9445062,5.42,-680000,-0.39,-23652886,-13.57,1689060644,1
sh600846,同济科技,10.01,1.9300000000000002,24264846,15.85,4495123,2.94,19769723,12.91,-17605501,-11.5,-6659346,-4.35,1689060631,1
sz300458,全志科技,28.32,3.36,23973761,4.69,28674515,5.61,-4700754,-0.92,5905231,1.16,-29878992,-5.85,1689060615,0
sz002085,万丰奥威,6.89,4.87,23690513,9.53,287444,0.12,23403069,9.41,-8882553,-3.5700000000000003,-14807959,-5.96,1689060627,0
sh601939,建设银行,6.29,1.13,23683037,5.6,27452477,6.49,-3769440,-0.89,-20397691,-4.82,-3285345,-0.78,1689060646,1
sh600038,中直股份,40.51,2.22,23530122,10.79,5375515,2.47,18154607,8.33,-12290527,-5.64,-11239595,-5.16,1689060626,1
sh603131,上海沪工,14.97,9.99,23340325,43.24,28709466,53.19,-5369141,-9.95,-11519415,-21.34,-11820910,-21.9,1689060624,1
sh601398,工商银行,4.83,1.26,22994416,2.63,97850419,11.21,-74856003,-8.58,-33404606,-3.83,10410190,1.19,1689060621,1
sz300302,同有科技,14.27,3.03,22635236,3.5300000000000002,16037355,2.5,6597881,1.03,-11199423,-1.74,-11435814,-1.78,1689060585,0
sz300903,科翔股份,11.77,6.9,22591528,7.07,6751038,2.11,15840490,4.96,-8356967,-2.61,-14234561,-4.45,1689060633,0
sh688047,龙芯中科,116.0,1.76,22317110,8.75,10296307,4.03,12020803,4.71,-24588770,-9.64,2271658,0.89,1689060631,1
sz300928,华安鑫创,57.44,-0.79,22195597,3.45,40207662,6.25,-18012065,-2.8,-13467181,-2.09,-8728415,-1.3599999999999999,1689060642,0
sz000785,居然之家,4.14,2.99,22178027,14.23,6705146,4.3,15472881,9.93,-9188192,-5.9,-12989835,-8.34,1689060636,0
