代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sh601059,信达证券,21.2,9.39,528994032,15.2,719378672,20.66,-190384640,-5.47,-295692816,-8.49,-233301216,-6.7,1692171262,1
sz301487,盟固利,50.9,19.99,426422762,29.58,474847290,32.94,-48424528,-3.36,-205195664,-14.24,-221227101,-15.35,1692171234,0
sz301498,N乖宝,58.45,46.16,321464785,17.45,101191037,5.49,220273748,11.96,284253440,15.43,-605718224,-32.88,1692171237,0
sh688592,N司南,64.46,27.64,301012029,37.84,64597253,8.12,236414776,29.72,45412005,5.71,-346424025,-43.55,1692171259,1
sz000812,陕西金叶,5.92,10.04,196392757,50.37,205215344,52.63,-8822587,-2.26,-87632010,-22.48,-108760748,-27.89,1692171249,0
sh600602,云赛智联,14.65,6.78,188239824,7.85,191629984,7.99,-3390160,-0.14,-54481072,-2.27,-133758752,-5.58,1692171244,1
sh601162,天风证券,3.83,2.68,186303248,6.62,226173872,8.04,-39870624,-1.42,-35692272,-1.27,-150610992,-5.35,1692171247,1
sz002235,安妮股份,8.47,10.0,186088145,12.65,224377841,15.25,-38289696,-2.6,-95496224,-6.49,-90591920,-6.16,1692171240,0
sz301316,慧博云通,34.86,20.0,182219752,26.85,195359596,28.79,-13139844,-1.94,-95025853,-14.0,-87193900,-12.85,1692171222,0
sh601136,首创证券,28.37,7.46,180403632,3.89,405923888,8.75,-225520256,-4.86,-168300064,-3.63,-12103568,-0.26,1692171249,1
sz002451,摩恩电气,8.86,10.06,180125833,22.98,139756910,17.83,40368923,5.15,-75369592,-9.61,-104756242,-13.36,1692171267,0
sh600048,保利发展,14.25,1.9300000000000002,171863797,11.71,110311125,7.52,61552672,4.19,-14162784,-0.97,-157700992,-10.75,1692171267,1
sz300377,赢时胜,10.0,13.25,166817629,12.55,231200989,17.4,-64383360,-4.84,-114413744,-8.61,-52403864,-3.94,1692171246,0
sh601456,国联证券,11.99,4.08,144973520,6.72,91067696,4.22,53905824,2.5,-9466400,-0.44,-135507136,-6.28,1692171249,1
sh600276,恒瑞医药,41.01,1.26,141296304,5.44,98016592,3.77,43279712,1.67,-1342848,-0.05,-139953440,-5.39,1692171251,1
sh600367,红星发展,15.58,10.03,140585054,34.83,145234462,35.98,-4649408,-1.15,-62479298,-15.48,-78105756,-19.35,1692171253,1
sz000982,中银绒业,1.8399999999999999,10.18,133869258,34.59,123611514,31.94,10257744,2.65,-70330164,-18.17,-63539094,-16.42,1692171246,0
sz000006,深振业Ａ,5.87,8.7,131796169,10.27,163701737,12.76,-31905568,-2.49,-71678912,-5.59,-60117245,-4.69,1692171267,0
sh600322,天房发展,2.8200000000000003,10.16,125383775,24.15,127621411,24.58,-2237636,-0.43,-60699778,-11.69,-64683997,-12.46,1692171266,1
sz002271,东方雨虹,29.44,1.76,122863008,12.43,14054949,1.42,108808059,11.01,67434416,6.82,-190297429,-19.25,1692171240,0
sh600383,金地集团,8.3,3.75,121148858,9.7,32327242,2.59,88821616,7.11,-19958832,-1.6,-101190025,-8.11,1692171265,1
sh600683,京投发展,7.21,10.08,120382184,20.46,156229623,26.55,-35847439,-6.09,-49197863,-8.36,-71184321,-12.1,1692171261,1
sh603083,剑桥科技,49.9,1.73,105368855,6.8100000000000005,88728055,5.73,16640800,1.07,-51106192,-3.3,-54262672,-3.51,1692171267,1
sh600918,中泰证券,8.08,2.67,97238855,12.28,60349526,7.62,36889329,4.66,15169653,1.92,-112408515,-14.19,1692171243,1
sh600109,国金证券,10.13,0.7000000000000001,87813638,11.75,34178409,4.57,53635229,7.18,-9711052,-1.3,-78102586,-10.45,1692171266,1
sh600155,华创云信,7.84,0.77,81031941,9.19,33505936,3.8,47526005,5.39,9385684,1.06,-90417624,-10.25,1692171252,1
sz002475,立讯精密,31.84,-2.03,80152763,5.8,15996123,1.16,64156640,4.64,18806960,1.3599999999999999,-98959728,-7.16,1692171219,0
sh600239,云南城投,2.94,6.14,80106147,11.5,93309165,13.39,-13203018,-1.8900000000000001,-50641998,-7.27,-29464150,-4.23,1692171271,1
sh600159,大龙地产,3.66,9.91,78712687,19.1,72538105,17.6,6174582,1.5,-34432552,-8.36,-44280135,-10.75,1692171249,1
sz002244,滨江集团,10.24,2.4,78422924,20.68,26207349,6.91,52215575,13.77,8276525,2.18,-86699449,-22.86,1692171261,0
sh601688,华泰证券,17.26,-0.52,76295295,4.5600000000000005,48679583,2.91,27615712,1.65,-65179216,-3.9,-11116064,-0.66,1692171243,1
sh600266,城建发展,7.53,1.8900000000000001,75892155,7.89,63647467,6.61,12244688,1.27,-35088060,-3.65,-40804104,-4.24,1692171265,1
sz300942,易瑞生物,15.54,20.0,74711772,21.6,78477448,22.68,-3765676,-1.09,-41685367,-12.05,-33026406,-9.55,1692171234,0
sh688981,中芯国际,47.55,0.06,74343927,11.32,18217300,2.77,56126627,8.54,-61492308,-9.36,-12851626,-1.96,1692171260,1
sh601888,中国中免,116.81,0.61,72727724,5.05,-25537556,-1.77,98265280,6.82,-40546224,-2.81,-32181520,-2.23,1692171260,1
sz000710,贝瑞基因,11.9,9.98,66969774,54.77,65779638,53.8,1190136,0.97,-32357475,-26.46,-34612299,-28.31,1692171216,0
sz002146,荣盛发展,2.65,4.74,66421830,4.62,66252646,4.61,169184,0.01,-77797744,-5.42,11375920,0.79,1692171228,0
sz000750,国海证券,4.05,1.0,65813269,8.84,20415615,2.74,45397654,6.1,1375066,0.18,-67188337,-9.02,1692171255,0
sh600376,首开股份,4.99,6.85,65336342,19.37,68314208,20.26,-2977866,-0.88,-28634144,-8.49,-36702199,-10.88,1692171248,1
sz000514,渝 开 发,5.41,9.96,64154471,24.37,44849167,17.03,19305304,7.33,-17047655,-6.47,-47106815,-17.89,1692171261,0
sz300760,迈瑞医疗,271.75,1.43,63612019,3.5700000000000003,21425299,1.2,42186720,2.37,80491872,4.52,-144103888,-8.09,1692171249,0
sz301515,港通医疗,48.3,4.77,62325134,9.78,49851812,7.82,12473322,1.96,-46028757,-7.22,-16296381,-2.56,1692171225,0
sh601997,贵阳银行,5.79,2.66,60843429,21.9,53394799,19.22,7448630,2.68,-20677896,-7.44,-40165534,-14.46,1692171265,1
sz002939,长城证券,9.21,0.77,60507860,10.15,-2654799,-0.45,63162659,10.6,7245074,1.22,-67752935,-11.37,1692171258,0
sh601555,东吴证券,9.17,-0.11,59582593,4.46,66793041,5.0,-7210448,-0.54,11201424,0.84,-70784016,-5.29,1692171255,1
sz300465,高伟达,11.38,4.69,59472946,9.06,21098209,3.21,38374737,5.85,28653368,4.37,-88126310,-13.43,1692171234,0
sh600864,哈投股份,6.3,2.11,57661455,8.66,43821777,6.58,13839678,2.08,1745932,0.26,-59407387,-8.92,1692171264,1
sz000728,国元证券,7.68,1.5899999999999999,57029307,6.71,24336662,2.87,32692645,3.85,2643552,0.31,-59672856,-7.03,1692171216,0
sh600085,同仁堂,57.7,0.35000000000000003,54585478,12.27,1205258,0.27,53380220,12.0,-63596497,-14.3,9011019,2.03,1692171258,1
sz002652,扬子新材,3.25,10.17,52488678,55.6,48847366,51.74,3641312,3.86,-26455458,-28.02,-26033220,-27.57,1692171237,0
sz301172,君逸数码,51.25,5.45,50926442,5.42,55824232,5.94,-4897790,-0.52,-30807760,-3.2800000000000002,-20118672,-2.14,1692171243,0
sh600438,通威股份,32.82,-1.26,50919335,5.37,-33055950,-3.49,83975285,8.86,53672464,5.66,-104591808,-11.03,1692171269,1
sh600621,华鑫股份,12.8,2.73,50104053,6.76,35533192,4.79,14570861,1.97,-2532263,-0.34,-47571790,-6.42,1692171253,1
sz000002,万  科Ａ,14.54,1.75,49888483,4.35,31593875,2.75,18294608,1.5899999999999999,-40690608,-3.55,-9197856,-0.8,1692171261,0
sh601988,中国银行,3.81,-0.26,48842444,9.94,-21366972,-4.35,70209416,14.29,-37517467,-7.64,-11324977,-2.31,1692171243,1
sz000428,华天酒店,5.0,4.17,48805559,10.51,27556610,5.93,21248949,4.57,-11761636,-2.5300000000000002,-37043923,-7.98,1692171231,0
sh600657,信达地产,5.04,4.13,48770887,15.82,42523652,13.79,6247235,2.03,-16993954,-5.51,-31776934,-10.31,1692171244,1
sz002463,沪电股份,21.4,-0.23,48620575,4.58,54566269,5.14,-5945694,-0.56,30852928,2.91,-79473504,-7.49,1692171225,0
