代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz002151,北斗星通,39.24,5.65,48766416,1.73,-16003648,-0.5700000000000001,64770064,2.3,-33842304,-1.2,-14924096,-0.53,1687332144,0
sh601658,邮储银行,4.99,0.2,48594279,10.7,43164323,9.51,5429956,1.2,-28307455,-6.23,-20286824,-4.47,1687332190,1
sh603565,中谷物流,10.85,6.16,46112098,16.57,22598939,8.12,23513159,8.45,-9578499,-3.44,-36533600,-13.12,1687332175,1
sz300639,凯普生物,9.41,13.78,45758208,13.14,25197422,7.24,20560786,5.9,-12377624,-3.55,-33380584,-9.59,1687332150,0
sz301310,鑫宏业,73.88,1.62,45580145,9.25,6542659,1.33,39037486,7.92,-20524881,-4.16,-25055264,-5.08,1687332150,0
sh600148,长春一东,18.25,10.01,45405875,10.73,61056667,14.43,-15650792,-3.7,-25263520,-5.97,-20142355,-4.76,1687332180,1
sz002771,真视通,16.08,2.75,44629748,8.31,3746857,0.7000000000000001,40882891,7.61,-20645756,-3.84,-23983992,-4.47,1687332141,0
sz002553,南方精工,15.58,10.03,44191112,53.29,56633300,68.3,-12442188,-15.0,-20338132,-24.53,-23852980,-28.77,1687332153,0
sz300168,万达信息,13.95,-2.45,44017637,5.71,22789230,2.95,21228407,2.75,-15183683,-1.97,-28833962,-3.74,1687332165,0
sh688561,奇安信-U,61.79,-1.17,43584318,14.77,-16415027,-5.5600000000000005,59999345,20.34,3989966,1.35,-47574284,-16.13,1687332201,1
sh603220,中贝通信,15.43,4.97,43200257,8.41,48880382,9.51,-5680125,-1.11,-13105723,-2.55,-30094534,-5.86,1687332175,1
sz002657,中科金财,17.68,0.97,42741801,9.07,19580845,4.15,23160956,4.91,622200,0.13,-43364001,-9.2,1687332177,0
sh603966,法兰泰克,13.14,6.74,42571102,15.83,35786582,13.3,6784520,2.52,-12735164,-4.73,-29835938,-11.09,1687332190,1
sz300185,通裕重工,2.7800000000000002,2.58,42330847,12.93,0,0.0,42330847,12.93,536743,0.16,-42867590,-13.09,1687332165,0
sz002902,铭普光磁,34.12,0.56,41597635,4.36,37001133,3.88,4596502,0.48,-7937551,-0.8300000000000001,-33660080,-3.5300000000000002,1687332159,0
sz002456,欧菲光,5.6,1.63,41073629,7.53,31140531,5.71,9933098,1.82,803591,0.15,-41877218,-7.68,1687332195,0
sh603228,景旺电子,25.7,-0.58,40890951,9.5,83331329,19.37,-42440378,-9.86,-29971657,-6.97,-10919295,-2.54,1687332187,1
sz002284,亚太股份,8.76,3.67,40337733,11.32,20196838,5.67,20140895,5.65,-9589346,-2.69,-30748387,-8.63,1687332150,0
sh603998,方盛制药,13.03,8.58,39411805,13.14,39082712,13.03,329093,0.11,-7628030,-2.54,-31783776,-10.6,1687332200,1
sh600048,保利发展,13.12,-0.23,39100730,7.16,9207829,1.69,29892901,5.47,-55936837,-10.24,16836107,3.08,1687332198,1
sz000821,京山轻机,19.09,1.92,39085129,4.06,47287634,4.91,-8202505,-0.85,2647232,0.28,-41732368,-4.34,1687332180,0
sz002708,光洋股份,7.08,2.16,38769715,7.92,46485359,9.49,-7715644,-1.58,-15912172,-3.25,-22857544,-4.67,1687332159,0
sz002920,德赛西威,158.88,-0.51,38668843,2.5300000000000002,36133915,2.37,2534928,0.17,44189088,2.9,-82857936,-5.43,1687332192,0
sz002298,中电兴发,6.85,2.09,38544288,15.59,34019184,13.76,4525104,1.83,-3280076,-1.33,-35264212,-14.26,1687332162,0
sz300667,必创科技,20.76,9.73,38003646,7.46,16645032,3.27,21358614,4.19,4404152,0.86,-42407798,-8.33,1687332195,0
sh600860,京城股份,11.18,10.04,37384611,26.74,42039029,30.07,-4654418,-3.33,-19010981,-13.6,-18373631,-13.14,1687332200,1
sz002068,黑猫股份,10.69,3.19,37056864,6.7,-284573,-0.05,37341437,6.75,17533729,3.17,-54590593,-9.86,1687332159,0
sh688036,传音控股,148.26,0.24,36728703,4.69,76878423,9.81,-40149720,-5.12,-16370944,-2.09,-20357754,-2.6,1687332201,1
sz002544,普天科技,23.78,2.77,35924922,9.14,-2806561,-0.71,38731483,9.85,-2130301,-0.54,-33794621,-8.59,1687332141,0
sz002183,怡 亚 通,5.31,1.92,35376131,15.69,18957589,8.41,16418542,7.28,-13981245,-6.2,-21394887,-9.49,1687332171,0
sh601939,建设银行,6.22,0.97,35245269,5.48,-27838614,-4.33,63083883,9.81,-2909139,-0.45,-32336129,-5.03,1687332182,1
sh600667,太极实业,7.18,-0.42,35137095,6.9,26891963,5.28,8245132,1.62,-37973844,-7.46,2836749,0.56,1687332179,1
sz003038,鑫铂股份,38.43,3.11,35042376,8.72,21346218,5.31,13696158,3.41,-1535592,-0.38,-33506784,-8.34,1687332141,0
sh603489,DR八方股,65.66,5.77,34966696,9.59,15606738,4.28,19359958,5.31,-5374200,-1.47,-29592496,-8.12,1687332182,1
sh603322,超讯通信,38.92,0.31,34776388,3.0,44110644,3.8,-9334256,-0.8,-72642784,-6.26,37866400,3.26,1687332171,1
sz002490,山东墨龙,4.37,10.08,34660385,35.12,43838045,44.41,-9177660,-9.3,-11981083,-12.14,-22679301,-22.98,1687332168,0
sz300912,凯龙高科,22.85,11.25,34576637,7.86,19861403,4.51,14715234,3.34,5353939,1.22,-39930577,-9.08,1687332150,0
sz301030,仕净科技,64.51,5.25,34057328,7.08,8886109,1.85,25171219,5.23,21880731,4.55,-55938059,-11.63,1687332195,0
sh601006,大秦铁路,7.36,0.41000000000000003,34031135,18.31,20360282,10.95,13670853,7.35,-8605916,-4.63,-25425219,-13.68,1687332171,1
sz000887,中鼎股份,13.18,-0.15,33976948,9.51,6951368,1.9500000000000002,27025580,7.57,9014534,2.52,-42991483,-12.04,1687332183,0
sz002199,东晶电子,8.37,9.99,33740109,27.16,32250586,25.96,1489523,1.2,-15795346,-12.72,-17944764,-14.45,1687332141,0
sz002548,金新农,6.62,3.2800000000000002,33521447,9.02,8432883,2.27,25088564,6.75,9301457,2.5,-42822905,-11.52,1687332147,0
sz301133,金钟股份,27.56,6.62,33304633,12.95,-932432,-0.36,34237065,13.31,9219815,3.59,-42524447,-16.54,1687332150,0
sz300253,卫宁健康,11.5,1.5,32884374,3.5700000000000003,30661876,3.33,2222498,0.24,22687840,2.47,-55572212,-6.04,1687332180,0
sz301129,瑞纳智能,72.5,3.75,32881688,19.2,24200473,14.13,8681215,5.07,-4701214,-2.75,-28180475,-16.46,1687332150,0
sh688515,裕太微-U,185.22,1.19,32779749,5.91,2917878,0.53,29861871,5.38,-5703066,-1.03,-27076683,-4.88,1687332200,1
sh600326,西藏天路,6.53,4.82,32587303,8.37,15564077,4.0,17023226,4.37,-1373588,-0.35000000000000003,-31213715,-8.02,1687332192,1
sz301060,兰卫医学,18.13,6.33,32530139,7.45,6243467,1.43,26286672,6.02,-2228145,-0.51,-30301993,-6.94,1687332180,0
sz003015,日久光电,9.35,3.89,32220847,14.76,13472964,6.17,18747883,8.59,-10860145,-4.98,-21360702,-9.79,1687332183,0
sz300842,帝科股份,81.52,1.72,32023609,5.08,2291641,0.36,29731968,4.71,-9785952,-1.55,-22237657,-3.52,1687332150,0
sh688165,埃夫特-U,13.3,2.07,31940929,5.2,5881036,0.96,26059893,4.24,-9972882,-1.62,-21968048,-3.58,1687332200,1
sz300266,兴源环境,3.24,5.19,30567728,22.51,0,0.0,30567728,22.51,-10917850,-8.04,-19649877,-14.47,1687332195,0
sz300374,中铁装配,18.51,2.04,30545618,7.84,7263894,1.8599999999999999,23281724,5.98,-10016090,-2.5700000000000003,-20529529,-5.27,1687332195,0
sh603197,保隆科技,56.72,1.69,30488828,7.92,7871180,2.05,22617648,5.88,-8116365,-2.11,-22372463,-5.8100000000000005,1687332185,1
sh600237,铜峰电子,7.6,4.97,30447036,8.38,11761085,3.24,18685951,5.14,-8615387,-2.37,-21831649,-6.01,1687332189,1
sz002858,力盛体育,27.4,-4.63,30377880,7.03,40690135,9.41,-10312255,-2.39,-23519268,-5.44,-6858612,-1.5899999999999999,1687332156,0
sz300170,汉得信息,12.26,-0.73,30212623,1.67,49632879,2.74,-19420256,-1.07,-46416256,-2.56,16203648,0.9,1687332195,0
sz002058,威尔泰,10.95,10.05,29891386,27.02,37741787,34.12,-7850401,-7.1,-15697211,-14.19,-14194175,-12.83,1687332141,0
sh603236,移远通信,63.67,0.44,29749188,5.71,6811038,1.31,22938150,4.4,14580826,2.8,-44330014,-8.51,1687332197,1
sz300769,德方纳米,97.23,-1.4100000000000001,29696802,10.32,-12590446,-4.37,42287248,14.69,-20551283,-7.14,-9145519,-3.18,1687332180,0
sz002851,麦格米特,36.18,10.0,29230098,4.6,18440897,2.9,10789201,1.7000000000000002,1318267,0.21,-30548365,-4.8100000000000005,1687332147,0
sh600310,桂东电力,4.68,6.36,29180457,3.11,30828040,3.29,-1647583,-0.18,-16247168,-1.73,-12933280,-1.38,1687332198,1
sh600775,南京熊猫,10.9,3.61,28960196,9.35,14687439,4.74,14272757,4.61,-4727612,-1.53,-24232585,-7.83,1687332195,1
sz300916,朗特智能,50.52,6.6,28878248,10.1,17555271,6.14,11322977,3.96,-17011611,-5.95,-11866639,-4.15,1687332195,0
sz000151,中成股份,12.7,3.59,28843521,7.43,17341329,4.47,11502192,2.96,-12424658,-3.2,-16418863,-4.23,1687332156,0
sz000001,平安银行,11.35,-0.09,28078667,3.99,-20455180,-2.91,48533847,6.9,-11001474,-1.56,-17077193,-2.43,1687332171,0
sh601800,中国交建,10.76,-0.65,27982374,5.84,22561382,4.71,5420992,1.13,16813369,3.51,-44795744,-9.36,1687332178,1
sh603486,科沃斯,75.0,-2.6,27756796,6.44,1227084,0.28,26529712,6.15,-5371690,-1.25,-22385107,-5.19,1687332200,1
sh600079,人福医药,25.13,-1.26,27634359,10.55,11457158,4.37,16177201,6.18,16640172,6.35,-44274531,-16.9,1687332196,1
sh603052,可川科技,36.83,10.01,27517830,13.66,50951802,25.29,-23433972,-11.63,-17331021,-8.6,-10186808,-5.06,1687332191,1
sz301368,丰立智能,63.17,2.63,27482481,3.33,-28678225,-3.47,56160706,6.8,-15663392,-1.9,-11819082,-1.43,1687332165,0
sh600157,永泰能源,1.44,2.13,27293375,4.76,19758604,3.44,7534771,1.31,-11782687,-2.05,-15510687,-2.7,1687332183,1
sh600282,南钢股份,3.35,-0.89,27292760,25.99,20833452,19.84,6459308,6.15,-2550088,-2.43,-24742671,-23.56,1687332173,1
sz300140,中环装备,8.76,3.79,27179387,12.75,9711135,4.55,17468252,8.19,11073954,5.19,-38253341,-17.94,1687332180,0
sh688391,钜泉科技,71.22,4.69,26440134,17.24,9460678,6.17,16979456,11.07,-14456524,-9.43,-11983610,-7.82,1687332200,1
sz300051,三五互联,13.67,1.26,26401408,7.04,2745420,0.73,23655988,6.3,-6145048,-1.6400000000000001,-20256359,-5.4,1687332165,0
sh603788,宁波高发,12.45,9.98,26256898,13.54,10449327,5.39,15807571,8.15,-15411815,-7.95,-10845083,-5.59,1687332192,1
sz002846,英联股份,10.39,2.9699999999999998,26230959,12.59,-3636716,-1.75,29867675,14.34,8815191,4.23,-35046151,-16.82,1687332177,0
sh600137,浪莎股份,17.34,10.03,25927401,36.28,27038859,37.84,-1111458,-1.56,-11096812,-15.53,-14830589,-20.75,1687332171,1
sz301159,三维天地,41.43,2.55,25812747,14.2,-2013717,-1.11,27826464,15.3,-4450504,-2.45,-21362243,-11.75,1687332165,0
sz002209,达 意 隆,9.91,4.76,25737319,11.31,17769683,7.8100000000000005,7967636,3.5,4211982,1.85,-29949301,-13.16,1687332153,0
sz000690,宝新能源,6.82,1.94,25729673,8.46,8953308,2.94,16776365,5.51,-25530109,-8.39,-199565,-0.07,1687332195,0
sz000555,神州信息,12.89,-1.45,25653479,10.99,6435908,2.76,19217571,8.23,322679,0.14,-25976157,-11.13,1687332165,0
sz300551,古鳌科技,22.2,-2.12,25538382,9.74,20745671,7.92,4792711,1.83,-1461858,-0.56,-24076524,-9.19,1687332165,0
sh688390,固德威,169.0,-1.74,25444421,4.17,1489154,0.24,23955267,3.93,-23781218,-3.9,-1663204,-0.27,1687332202,1
sz000409,云鼎科技,10.05,-0.30000000000000004,25397067,11.13,11372538,4.98,14024529,6.15,-10599146,-4.65,-14797921,-6.49,1687332180,0
sz002028,思源电气,45.15,-1.46,24724255,15.86,12105177,7.77,12619078,8.1,-10730993,-6.88,-13993262,-8.98,1687332180,0
sh601966,玲珑轮胎,22.07,-0.41000000000000003,24342172,10.6,8086203,3.52,16255969,7.08,-14641038,-6.38,-9701134,-4.22,1687332191,1
sz300471,厚普股份,13.29,2.94,24228717,13.47,5288337,2.94,18940380,10.53,1958120,1.09,-26186838,-14.55,1687332195,0
sh600736,苏州高新,5.24,3.35,24149679,6.52,23273392,6.28,876287,0.24,-1878471,-0.51,-22271208,-6.01,1687332188,1
sh688321,微芯生物,21.97,2.14,23987843,16.57,6228699,4.3,17759144,12.27,1784589,1.23,-25772433,-17.81,1687332202,1
sz301255,通力科技,41.7,11.2,23933789,3.68,30622864,4.71,-6689075,-1.03,-18077541,-2.7800000000000002,-5856249,-0.9,1687332150,0
sh600501,航天晨光,15.8,1.54,23888655,8.48,9381625,3.33,14507030,5.15,-1820433,-0.65,-22068223,-7.84,1687332176,1
sz002129,TCL中环,32.2,-1.4100000000000001,23836254,1.97,-10748050,-0.89,34584304,2.86,-18965392,-1.57,-4870880,-0.4,1687332186,0
sh688576,西山科技,141.0,0.41000000000000003,23736048,8.21,9916286,3.43,13819762,4.78,-10023512,-3.47,-13712536,-4.74,1687332202,1
sz300025,华星创业,14.23,4.86,23548494,4.55,-8305887,-1.6099999999999999,31854381,6.16,6497116,1.26,-30045609,-5.8100000000000005,1687332165,0
sz300447,全信股份,19.29,1.9,23360059,5.78,10587948,2.62,12772111,3.16,-3019806,-0.75,-20340253,-5.03,1687332195,0
sz300118,东方日升,23.83,-0.13,23328281,2.69,35289930,4.08,-11961649,-1.38,14936336,1.73,-38264619,-4.42,1687332135,0
sz300280,紫天科技,55.18,-5.59,23225008,3.21,22755127,3.15,469881,0.06,-32868879,-4.55,9643866,1.33,1687332165,0
sz301221,光庭信息,69.55,10.31,23126193,3.8200000000000003,2506904,0.41000000000000003,20619289,3.41,-4979854,-0.8200000000000001,-18146339,-3.0,1687332150,0
sz002117,东港股份,10.61,0.0,22996762,6.65,1621691,0.47000000000000003,21375071,6.18,-9013023,-2.6,-13983738,-4.04,1687332144,0
sh601065,江盐集团,13.12,2.5,22908626,4.52,886272,0.17,22022354,4.35,-1755266,-0.35000000000000003,-21153359,-4.18,1687332190,1
sh600732,爱旭股份,30.2,0.47000000000000003,22420110,2.54,31604830,3.5700000000000003,-9184720,-1.04,-14376770,-1.63,-8043340,-0.91,1687332200,1
sh688205,德科立,79.68,-12.14,22414391,5.11,-6909508,-1.57,29323899,6.68,-27916736,-6.36,5502345,1.25,1687332202,1
sz300278,华昌达,4.22,2.43,22160371,7.4,-1865390,-0.62,24025761,8.02,11691186,3.9,-33851557,-11.3,1687332195,0
sz002841,视源股份,73.32,1.23,22101797,5.39,4267068,1.04,17834729,4.35,-8321889,-2.03,-13779908,-3.36,1687332180,0
sh688678,福立旺,21.15,-3.91,22024497,6.98,1558799,0.49,20465698,6.48,27109070,8.59,-49133568,-15.56,1687332202,1
sz300503,昊志机电,13.75,3.54,21999718,2.9,13389481,1.77,8610237,1.1400000000000001,-2424976,-0.32,-19574756,-2.58,1687332195,0
sh603286,日盈电子,20.05,5.36,21711037,5.59,2871511,0.74,18839526,4.85,-3696346,-0.9500000000000001,-18014692,-4.64,1687332173,1
sh601390,中国中铁,7.39,0.96,21597799,1.67,57243879,4.43,-35646080,-2.76,-28062304,-2.17,6464512,0.5,1687332181,1
sh600497,驰宏锌锗,5.08,-0.39,21559278,10.72,20791118,10.34,768160,0.38,-10891468,-5.41,-10667810,-5.3,1687332197,1
sz300100,双林股份,8.67,6.51,21434114,7.35,6624595,2.27,14809519,5.08,4672787,1.6,-26106902,-8.95,1687332195,0
sh601126,四方股份,15.4,0.92,21421439,11.28,8934590,4.7,12486849,6.57,2904856,1.53,-24326296,-12.81,1687332183,1
sh605162,新中港,10.29,10.05,21239515,7.31,20445939,7.04,793576,0.27,-5853004,-2.01,-15386511,-5.29,1687332193,1
sz000920,沃顿科技,9.78,1.98,21125261,11.68,6579322,3.64,14545939,8.04,-5115633,-2.83,-16009629,-8.85,1687332168,0
sz300522,世名科技,13.46,5.73,20913449,12.7,10518523,6.39,10394926,6.31,3422388,2.08,-24335835,-14.77,1687332180,0
sz300875,捷强装备,40.27,0.6000000000000001,20657503,9.25,4140651,1.85,16516852,7.4,9935745,4.45,-30593248,-13.7,1687332150,0
sz000861,海印股份,2.09,2.96,20329174,16.68,19827180,16.26,501994,0.41000000000000003,-14914483,-12.23,-5414691,-4.44,1687332195,0
sz300751,迈为股份,145.08,-2.75,20299703,5.15,4131649,1.05,16168054,4.1,-21726540,-5.51,1426839,0.36,1687332180,0
sz002418,康盛股份,3.09,3.34,20253297,10.3,8065370,4.1,12187927,6.2,6206723,3.16,-26460020,-13.46,1687332189,0
sz300201,海伦哲,3.85,6.65,20179880,12.85,9477677,6.03,10702203,6.8100000000000005,-6551833,-4.17,-13628046,-8.68,1687332150,0
sz002249,大洋电机,5.52,1.6600000000000001,20163467,9.34,2547106,1.18,17616361,8.16,1660234,0.77,-21823700,-10.11,1687332195,0
sh600683,京投发展,6.28,1.29,20110029,6.8,16420325,5.55,3689704,1.25,2212906,0.75,-22322934,-7.54,1687332190,1
sh688409,富创精密,111.03,-2.63,20067587,9.8,-3608150,-1.76,23675737,11.57,-7865134,-3.84,-12202452,-5.96,1687332202,1
