代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sh688347,N华虹,53.06,2.04,1334884292,38.85,557745046,16.23,777139246,22.62,457548704,13.32,-1792433008,-52.16,1691392136,1
sz300760,迈瑞医疗,268.81,-6.04,357066816,7.43,177544736,3.69,179522080,3.73,-337965808,-7.03,-19100992,-0.4,1691392095,0
sh600864,哈投股份,7.41,9.94,207409248,12.9,220300176,13.71,-12890928,-0.8,-110521072,-6.88,-96888174,-6.03,1691392134,1
sh601138,工业富联,24.98,5.09,203109136,3.5700000000000003,249391872,4.38,-46282736,-0.81,-250542848,-4.4,47433712,0.8300000000000001,1691392134,1
sh600095,湘财股份,10.18,7.61,201262928,10.07,179638464,8.99,21624464,1.08,-105200752,-5.27,-96062176,-4.8100000000000005,1691392136,1
sh600369,西南证券,5.15,5.53,191449296,8.29,142710848,6.18,48738448,2.11,-110664752,-4.79,-80784544,-3.5,1691392133,1
sh601901,方正证券,8.16,2.64,189742205,10.4,113637453,6.23,76104752,4.17,-92208592,-5.05,-97533632,-5.35,1691392136,1
sz002235,安妮股份,7.13,10.03,180482254,34.91,194826487,37.68,-14344233,-2.77,-72610853,-14.04,-107871401,-20.86,1691392110,0
sh601900,南方传媒,20.17,9.98,177651212,19.22,187055572,20.24,-9404360,-1.02,-80605238,-8.72,-97045969,-10.5,1691392134,1
sz000831,中国稀土,31.84,4.39,167293322,13.06,170372410,13.3,-3079088,-0.24,-57735744,-4.51,-109557584,-8.55,1691392134,0
sz002670,国盛金控,11.31,10.02,152742719,9.27,119736095,7.27,33006624,2.0,-71838336,-4.36,-80904384,-4.91,1691392080,0
sh600531,豫光金铅,8.01,10.03,145305900,17.16,124291412,14.68,21014488,2.48,-43956776,-5.19,-101349123,-11.97,1691392127,1
sh600621,华鑫股份,14.16,6.39,142516545,9.97,109809601,7.68,32706944,2.29,-46175728,-3.23,-96340824,-6.74,1691392136,1
sz002355,兴民智通,5.83,10.0,141634619,20.89,142210819,20.97,-576200,-0.08,-61546561,-9.08,-80088059,-11.81,1691392095,0
sh600127,金健米业,9.15,9.98,131570500,11.49,156666639,13.68,-25096139,-2.19,-64352368,-5.62,-67218144,-5.87,1691392135,1
