代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz000795,英洛华,7.44,10.06,154007553,24.67,163260305,26.15,-9252752,-1.48,-61657587,-9.88,-92349968,-14.79,1688022483,0
sz002472,双环传动,35.93,5.3,150474000,3.51,174962320,4.08,-24488320,-0.5700000000000001,105185872,2.45,-255659888,-5.96,1688022519,0
sz002765,蓝黛科技,8.53,5.05,147915189,15.61,138556016,14.62,9359173,0.99,-89948313,-9.49,-57966883,-6.12,1688022489,0
sz000821,京山轻机,20.77,5.54,147194763,9.66,164128219,10.77,-16933456,-1.11,-94203488,-6.18,-52991248,-3.48,1688022492,0
sz002555,三七互娱,34.58,5.27,144979808,3.87,-15864480,-0.42,160844288,4.29,-36358896,-0.97,-108620944,-2.9,1688022501,0
sz002129,TCL中环,32.35,1.67,144324769,11.14,122846977,9.49,21477792,1.6600000000000001,-71235616,-5.5,-73089159,-5.64,1688022528,0
sz300378,鼎捷软件,34.74,20.0,143552027,10.76,167130395,12.53,-23578368,-1.77,-91136400,-6.83,-52415604,-3.93,1688022540,0
sz300748,金力永磁,30.49,8.82,137117109,9.61,69250997,4.86,67866112,4.76,-36404176,-2.55,-100712933,-7.06,1688022495,0
sz002654,万润科技,8.78,10.03,136693455,38.71,124220979,35.18,12472476,3.5300000000000002,-73411264,-20.79,-63282191,-17.92,1688022510,0
sz300182,捷成股份,6.35,7.26,132770026,11.93,78832730,7.08,53937296,4.85,16059968,1.44,-148830002,-13.37,1688022540,0
sz300308,中际旭创,148.01,4.25,127424208,1.88,177831920,2.62,-50407712,-0.74,-56428560,-0.8300000000000001,-70995648,-1.05,1688022480,0
sz000151,中成股份,13.32,9.99,127387740,35.17,116275759,32.11,11111981,3.07,-65697001,-18.14,-61690739,-17.03,1688022495,0
sh600580,卧龙电驱,13.66,3.33,125644076,14.57,90673530,10.52,34970546,4.06,-32259955,-3.74,-93384114,-10.83,1688022539,1
sz300827,上能电气,36.35,8.64,124990583,12.62,67061320,6.77,57929263,5.85,-4581184,-0.46,-120409415,-12.16,1688022435,0
sz301368,丰立智能,64.08,20.0,124578570,16.17,159654274,20.73,-35075704,-4.55,-70899529,-9.21,-53679046,-6.97,1688022510,0
sz002605,姚记科技,46.78,9.99,123204374,12.04,136885048,13.38,-13680674,-1.34,-60290096,-5.89,-62914278,-6.15,1688022525,0
sh600366,宁波韵升,8.73,9.95,122819157,32.66,114082098,30.34,8737059,2.32,-51389227,-13.67,-71429930,-19.0,1688022519,1
sh601800,中国交建,10.94,1.77,117435250,20.14,103101861,17.68,14333389,2.46,-60946399,-10.45,-56488852,-9.69,1688022519,1
sz300024,机器人,16.65,3.22,116097824,3.99,136275408,4.69,-20177584,-0.6900000000000001,-32874704,-1.13,-83223136,-2.86,1688022510,0
sz300780,德恩精工,18.64,20.03,113955586,19.72,105329442,18.23,8626144,1.49,-57533904,-9.96,-56421683,-9.76,1688022525,0
sz301138,华研精机,36.98,19.99,109248722,43.82,127457154,51.12,-18208432,-7.3,-62506819,-25.07,-46741903,-18.75,1688022525,0
sh603290,斯达半导,212.69,3.8,106698570,10.84,65105695,6.62,41592875,4.23,-45336160,-4.61,-61362401,-6.24,1688022532,1
sh600835,上海机电,17.6,10.0,102910300,11.8,86069068,9.87,16841232,1.9300000000000002,-62425120,-7.16,-40485192,-4.64,1688022532,1
sh600133,东湖高新,6.42,9.93,102582832,25.31,87703470,21.64,14879362,3.67,-51703418,-12.76,-50879414,-12.55,1688022527,1
sz002576,通达动力,19.0,10.02,102259317,29.92,87684679,25.66,14574638,4.26,-37997356,-11.12,-64261961,-18.8,1688022501,0
sz002547,春兴精工,4.8100000000000005,10.07,101146159,62.57,95688111,59.2,5458048,3.38,-41362663,-25.59,-59783496,-36.98,1688022516,0
sh601138,工业富联,23.8,3.5700000000000003,94413680,2.35,135605136,3.37,-41191456,-1.02,-79234496,-1.97,-15179200,-0.38,1688022537,1
sz002689,远大智能,4.98,9.93,92641987,56.3,95895710,58.28,-3253723,-1.98,-38377216,-23.32,-54264770,-32.98,1688022534,0
sz000595,宝塔实业,6.09,9.93,90510402,43.97,81178731,39.43,9331671,4.53,-44194749,-21.47,-46315653,-22.5,1688022495,0
sz002337,赛象科技,6.36,10.03,89119804,33.29,80520060,30.08,8599744,3.21,-41700632,-15.58,-47419172,-17.71,1688022513,0
sz300394,天孚通信,102.56,5.16,85447873,3.6,62852065,2.64,22595808,0.9500000000000001,-4085696,-0.17,-81362160,-3.42,1688022540,0
sz000768,中航西飞,25.72,3.96,85206489,7.66,52202329,4.69,33004160,2.9699999999999998,-90253856,-8.11,5047360,0.45,1688022531,0
sz001269,欧晶科技,73.58,7.09,83835388,10.53,32802175,4.12,51033213,6.41,-16938281,-2.13,-66897101,-8.4,1688022504,0
sz000021,深科技,19.95,6.4,83680672,3.5300000000000002,68126544,2.88,15554128,0.66,-74220528,-3.13,-9460144,-0.4,1688022519,0
sz300502,新易盛,60.6,6.32,81766224,1.77,185229056,4.01,-103462832,-2.24,91873872,1.99,-173640080,-3.76,1688022525,0
sh601288,农业银行,3.49,-0.85,80654701,8.05,85707744,8.55,-5053043,-0.5,-92925153,-9.27,12270447,1.22,1688022539,1
sz300223,北京君正,88.25,2.32,79984574,7.95,46457646,4.62,33526928,3.33,-31149296,-3.1,-48835275,-4.85,1688022510,0
sz001282,三联锻造,37.29,10.0,79686528,25.8,60985220,19.74,18701308,6.05,-33096792,-10.71,-46589736,-15.08,1688022510,0
sz002560,通达股份,8.65,5.88,79468988,18.69,39064496,9.19,40404492,9.5,-17705163,-4.16,-61763827,-14.53,1688022528,0
sh688498,源杰科技,271.18,4.7,78656172,9.13,100621043,11.68,-21964871,-2.55,-75827776,-8.8,-2828409,-0.33,1688022541,1
sz300913,兆龙互连,46.61,19.21,76229840,5.65,83345744,6.18,-7115904,-0.53,-47234464,-3.5,-28995360,-2.15,1688022525,0
sz002571,德力股份,7.03,10.02,75174407,43.19,83084523,47.74,-7910116,-4.54,-36112784,-20.75,-39061622,-22.44,1688022531,0
sh603496,恒为科技,17.89,10.02,73904962,15.59,77776918,16.4,-3871956,-0.8200000000000001,-30861609,-6.51,-43043352,-9.08,1688022536,1
sz002241,歌尔股份,17.73,1.96,73211680,6.85,42235812,3.95,30975868,2.9,-21434272,-2.01,-51777408,-4.84,1688022495,0
sz300498,温氏股份,18.12,3.25,72444683,9.55,14889103,1.96,57555580,7.58,-9474873,-1.25,-62969815,-8.3,1688022540,0
sz300403,汉宇集团,9.86,8.23,68919257,6.93,27775676,2.79,41143581,4.13,7792880,0.78,-76712132,-7.71,1688022525,0
sz002577,雷柏科技,16.5,10.0,68907594,38.64,71813546,40.26,-2905952,-1.63,-38660579,-21.68,-30247014,-16.96,1688022522,0
sz000100,TCL科技,3.85,0.26,68889687,6.3,19539607,1.79,49350080,4.51,-57426192,-5.25,-11463488,-1.05,1688022540,0
sz000975,银泰黄金,11.66,0.78,67107505,23.33,18579127,6.46,48528378,16.87,1590580,0.55,-68698086,-23.88,1688022525,0
sh688120,华海清科,240.65,-0.6900000000000001,66161361,12.8,27698598,5.36,38462763,7.44,-61316592,-11.86,-4844762,-0.9400000000000001,1688022541,1
sz002517,恺英网络,16.16,4.53,65570012,6.69,51277390,5.23,14292622,1.46,10503408,1.07,-76073411,-7.76,1688022513,0
sz300124,汇川技术,64.0,1.17,63661403,7.89,17240624,2.14,46420779,5.76,16678304,2.07,-80339699,-9.96,1688022540,0
sz002600,领益智造,6.88,3.61,63599965,7.65,25207488,3.03,38392477,4.62,-14006880,-1.6800000000000002,-49593089,-5.96,1688022537,0
sh600633,浙数文化,16.5,0.73,63266730,7.5,23310768,2.76,39955962,4.73,-4281456,-0.51,-58985287,-6.99,1688022513,1
sh688017,绿的谐波,161.4,3.66,63117211,5.79,26155451,2.4,36961760,3.39,6504768,0.6000000000000001,-69621987,-6.39,1688022541,1
sz300057,万顺新材,7.9,4.64,62693440,17.2,11209806,3.08,51483634,14.12,-37885705,-10.39,-24807735,-6.8100000000000005,1688022495,0
sh603583,捷昌驱动,21.7,9.98,62465971,25.34,53258809,21.6,9207162,3.73,-28426195,-11.53,-34039776,-13.81,1688022540,1
sz002848,高斯贝尔,11.13,9.98,62218631,30.36,69732774,34.02,-7514143,-3.67,-27399719,-13.37,-34818912,-16.99,1688022507,0
sz300456,赛微电子,23.18,3.81,61437217,7.04,63945111,7.32,-2507894,-0.29,-16380384,-1.88,-45056823,-5.16,1688022510,0
sz301205,联特科技,308.0,19.06,59333796,3.69,62883460,3.91,-3549664,-0.22,7225680,0.45,-66559472,-4.14,1688022510,0
sz003029,吉大正元,31.5,9.99,58793702,19.01,35123575,11.35,23670127,7.65,-13251150,-4.28,-45542552,-14.72,1688022516,0
sh600570,恒生电子,45.3,2.03,58352085,3.52,12026581,0.73,46325504,2.8,-20158640,-1.22,-38193456,-2.31,1688022532,1
sz002614,奥佳华,8.33,10.04,56784840,47.5,51397658,43.0,5387182,4.51,-33826519,-28.3,-22958321,-19.21,1688022531,0
sh600592,龙溪股份,10.99,10.01,56388938,22.94,53374236,21.71,3014702,1.23,-29424853,-11.97,-26964085,-10.97,1688022541,1
sh600415,小商品城,8.74,1.27,55013877,4.89,44672085,3.9699999999999998,10341792,0.92,-16460688,-1.46,-38553184,-3.42,1688022529,1
sz000600,建投能源,7.96,-1.97,54284357,7.42,22883039,3.13,31401318,4.29,-41784770,-5.71,-12499594,-1.71,1688022525,0
sh600416,湘电股份,18.51,2.38,53717358,12.39,22606752,5.21,31110606,7.17,-4485526,-1.03,-49231832,-11.35,1688022538,1
sh601100,恒立液压,63.86,1.45,53594307,15.64,38339905,11.19,15254402,4.45,-14024541,-4.09,-39569767,-11.55,1688022521,1
sz300224,正海磁材,12.68,6.29,53394175,13.33,12626068,3.15,40768107,10.18,-3114841,-0.78,-50279334,-12.56,1688022525,0
sh601939,建设银行,6.2,0.0,53170745,14.17,45809713,12.21,7361032,1.96,-9572139,-2.55,-43598605,-11.62,1688022517,1
sz300114,中航电测,49.2,5.35,53159872,3.5700000000000003,-8004880,-0.54,61164752,4.1,-17432928,-1.17,-35726943,-2.4,1688022540,0
sz002008,大族激光,26.19,2.91,52945154,6.69,37232587,4.7,15712567,1.98,18322069,2.31,-71267227,-9.0,1688022486,0
sh600105,永鼎股份,7.21,2.56,51209901,5.63,64552480,7.1,-13342579,-1.47,-43313488,-4.76,-7896400,-0.87,1688022540,1
sh605117,德业股份,147.68,-0.34,51129715,14.01,24977074,6.84,26152641,7.17,-30518599,-8.36,-20611116,-5.65,1688022539,1
sz300751,迈为股份,160.85,6.52,49562984,4.28,1590056,0.14,47972928,4.14,-15829328,-1.37,-33733664,-2.91,1688022540,0
sh600111,北方稀土,24.07,1.65,49417519,8.13,37746434,6.21,11671085,1.92,-342356,-0.06,-49075163,-8.07,1688022529,1
sh603728,鸣志电器,75.7,5.37,49019817,4.02,41534905,3.4,7484912,0.61,158112,0.01,-49177920,-4.03,1688022536,1
sh600276,恒瑞医药,47.05,1.8399999999999999,48458441,3.4,-13850103,-0.97,62308544,4.38,69247584,4.87,-117706016,-8.27,1688022512,1
sz002835,同为股份,21.79,9.99,48293275,11.86,70551101,17.32,-22257826,-5.46,-32982047,-8.1,-15311227,-3.76,1688022483,0
sz301141,中科磁业,47.73,14.35,48081752,10.61,13170715,2.91,34911037,7.7,-4608261,-1.02,-43473493,-9.59,1688022495,0
sh600770,综艺股份,5.73,9.98,48040551,26.22,37177349,20.29,10863202,5.93,-26049884,-14.22,-21990668,-12.0,1688022521,1
sz002777,久远银海,37.05,-0.11,47868865,5.16,10032654,1.08,37836211,4.08,-42887216,-4.63,-4981664,-0.54,1688022504,0
sh600667,太极实业,7.32,3.54,47830495,8.95,53883335,10.09,-6052840,-1.13,-9496723,-1.78,-38333772,-7.18,1688022540,1
sz003021,兆威机电,85.9,7.55,47205290,9.95,15630681,3.3,31574609,6.66,-22936056,-4.84,-24269233,-5.12,1688022537,0
sz301323,新莱福,41.77,7.6,46827624,14.07,25145237,7.5600000000000005,21682387,6.52,-17518702,-5.26,-29308923,-8.81,1688022510,0
sz000790,华神科技,5.26,10.04,46711441,30.03,57784436,37.15,-11072995,-7.12,-15209849,-9.78,-31501591,-20.25,1688022537,0
sh603165,荣晟环保,16.34,10.03,45212212,22.52,52700463,26.25,-7488251,-3.73,-30707709,-15.29,-14504502,-7.22,1688022536,1
sh603118,共进股份,12.08,3.96,45044912,5.42,25882344,3.11,19162568,2.31,-15790400,-1.9,-29254528,-3.52,1688022532,1
sz300969,恒帅股份,80.88,7.94,44683777,15.12,2697835,0.91,41985942,14.21,1299808,0.44,-45983585,-15.56,1688022525,0
sh603286,日盈电子,20.44,10.01,44276590,39.84,45780504,41.19,-1503914,-1.35,-24732107,-22.25,-19544483,-17.59,1688022531,1
sz002126,银轮股份,17.1,4.33,43816997,7.7,15266031,2.68,28550966,5.02,-20931239,-3.68,-22885757,-4.02,1688022522,0
sz002902,铭普光磁,30.58,8.63,43771924,4.04,44812692,4.14,-1040768,-0.1,-25046848,-2.31,-18725072,-1.73,1688022519,0
sz002979,雷赛智能,24.53,10.0,43562817,14.55,29025522,9.7,14537295,4.86,-15386984,-5.14,-28175833,-9.41,1688022513,0
sh603444,吉比特,513.5,2.15,43132011,7.77,-4471397,-0.81,47603408,8.57,-43057328,-7.75,-74681,-0.01,1688022515,1
sh601633,长城汽车,25.12,0.76,43027774,11.2,-3987957,-1.04,47015731,12.24,-29900259,-7.78,-13127515,-3.42,1688022521,1
sz002424,贵州百灵,8.89,1.37,42905675,6.1,-5673583,-0.81,48579258,6.91,18489024,2.63,-61394699,-8.74,1688022537,0
sz300494,盛天网络,43.49,8.21,42060178,4.39,26893874,2.81,15166304,1.58,-29167952,-3.05,-12892215,-1.35,1688022450,0
sh601398,工商银行,4.78,-0.8300000000000001,41640253,4.91,-2300932,-0.27,43941185,5.18,-42729891,-5.04,1089635,0.13,1688022540,1
sh688416,恒烁股份,77.57,7.59,41462251,8.96,12922652,2.79,28539599,6.16,-11854570,-2.56,-29607681,-6.39,1688022540,1
sz002176,江特电机,11.75,3.25,41137998,6.42,20278434,3.16,20859564,3.25,-10912165,-1.7000000000000002,-30225833,-4.72,1688022492,0
sh688165,埃夫特-U,12.76,11.25,40708543,9.65,15742940,3.73,24965603,5.92,-17562229,-4.16,-23146314,-5.49,1688022540,1
sh688320,禾川科技,47.44,10.25,40679584,9.99,24865413,6.11,15814171,3.88,-21729776,-5.34,-18949808,-4.65,1688022540,1
sz002623,亚玛顿,27.88,6.7,40616298,15.43,26065303,9.9,14550995,5.53,-9880065,-3.75,-30736234,-11.68,1688022519,0
sz300146,汤臣倍健,23.94,0.42,40386558,17.74,11014605,4.84,29371953,12.9,-13990873,-6.15,-26395685,-11.59,1688022465,0
sz301315,C威士顿,63.75,2.02,39327652,6.06,40985020,6.31,-1657368,-0.26,-24297056,-3.74,-15030596,-2.31,1688022480,0
sz002093,国脉科技,8.41,5.92,39156410,9.26,19278150,4.5600000000000005,19878260,4.7,9600931,2.27,-48757342,-11.54,1688022501,0
sz002351,漫步者,20.22,6.65,39065262,4.85,36874521,4.57,2190741,0.27,-55774156,-6.92,16708894,2.07,1688022519,0
sh601668,中国建筑,5.98,0.34,38246773,3.6,-118467355,-11.16,156714128,14.77,-56808260,-5.35,18561495,1.75,1688022512,1
sh688012,中微公司,155.06,-0.28,38121219,4.79,-21152695,-2.66,59273914,7.45,-33368032,-4.19,-4753180,-0.6000000000000001,1688022540,1
sz003038,鑫铂股份,42.53,10.01,38073743,13.04,57931695,19.84,-19857952,-6.8,-29718763,-10.18,-8354982,-2.86,1688022489,0
sz002112,三变科技,11.99,1.35,37825307,7.3,237627,0.05,37587680,7.26,-12058394,-2.33,-25766913,-4.97,1688022531,0
sz002204,大连重工,5.18,2.7800000000000002,37818312,19.31,24099541,12.31,13718771,7.01,-13311173,-6.8,-24507140,-12.51,1688022522,0
sh600728,佳都科技,7.12,3.04,36849553,8.88,32556289,7.85,4293264,1.03,522172,0.13,-37371726,-9.01,1688022524,1
sz002044,美年健康,7.06,2.17,36770110,15.95,18998825,8.24,17771285,7.71,-11494176,-4.99,-25275934,-10.97,1688022522,0
sh603988,中电电机,11.53,10.02,36287167,27.04,43733336,32.59,-7446169,-5.55,-10614492,-7.91,-25672675,-19.13,1688022538,1
sh603368,柳药集团,22.46,9.99,36039986,23.53,33651500,21.97,2388486,1.56,-11115137,-7.26,-24924849,-16.27,1688022535,1
sz000802,北京文化,7.89,5.34,36020659,7.74,22916029,4.93,13104630,2.8200000000000003,-3693377,-0.79,-32327283,-6.95,1688022537,0
sz002249,大洋电机,5.77,2.49,35944335,9.31,12543683,3.25,23400652,6.06,6507383,1.69,-42451718,-10.99,1688022507,0
sh688629,C华丰,22.3,6.8,35624719,3.73,20920239,2.19,14704480,1.54,-6353184,-0.67,-29271528,-3.06,1688022540,1
sh600028,中国石化,6.3,-0.32,35588769,5.6,3147513,0.5,32441256,5.11,5675546,0.89,-41264315,-6.49,1688022515,1
sh603915,国茂股份,21.45,4.58,35559171,8.28,13552550,3.16,22006621,5.13,15875401,3.7,-51434572,-11.98,1688022524,1
sz300130,新国都,26.35,2.85,35522648,5.6,8647075,1.3599999999999999,26875573,4.24,17781957,2.8,-53304605,-8.4,1688022510,0
sz300747,锐科激光,30.48,5.87,35314484,6.76,28850893,5.52,6463591,1.24,4368224,0.84,-39682709,-7.6,1688022480,0
sh688008,澜起科技,55.67,0.52,34974941,5.48,10330046,1.62,24644895,3.86,-7140202,-1.12,-27834739,-4.36,1688022540,1
sh603667,五洲新春,14.76,4.83,34220359,9.18,12471353,3.34,21749006,5.83,-23245892,-6.23,-10974468,-2.94,1688022519,1
sz001380,华纬科技,33.3,5.38,34099530,14.21,17940587,7.48,16158943,6.74,-15668988,-6.53,-18430542,-7.68,1688022537,0
sz300593,新雷能,22.23,4.91,33677093,6.09,7568095,1.37,26108998,4.72,26705158,4.83,-60382250,-10.92,1688022480,0
sh600211,西藏药业,58.94,5.84,33667493,7.66,29859739,6.8,3807754,0.87,20685301,4.71,-54352795,-12.37,1688022537,1
sz300866,安克创新,88.62,3.62,33657700,12.89,28476521,10.91,5181179,1.98,-7149536,-2.74,-26508164,-10.15,1688022525,0
sh605100,华丰股份,18.41,9.98,33589039,34.59,31237190,32.17,2351849,2.42,-11248495,-11.58,-22340542,-23.01,1688022532,1
sz002941,新疆交建,15.32,5.66,33033417,9.26,-1255492,-0.35000000000000003,34288909,9.61,-5011989,-1.4,-28021428,-7.85,1688022513,0
sh688088,虹软科技,42.7,1.35,32777004,11.76,-7882801,-2.83,40659805,14.59,1232331,0.44,-34009335,-12.2,1688022540,1
sh601226,华电重工,7.99,3.36,32738702,6.32,17426756,3.37,15311946,2.96,-1185270,-0.23,-31553432,-6.09,1688022538,1
sz300773,拉卡拉,17.25,1.47,32533394,16.22,16083638,8.02,16449756,8.2,-13936026,-6.95,-18597367,-9.27,1688022480,0
sh601058,赛轮轮胎,11.37,1.6099999999999999,32265768,9.94,21689427,6.68,10576341,3.26,-8816665,-2.7199999999999998,-23449103,-7.23,1688022524,1
sh601231,环旭电子,14.64,4.27,32153940,13.3,9163203,3.79,22990737,9.51,5016612,2.07,-37170552,-15.37,1688022527,1
sh600104,上汽集团,14.15,0.14,32082963,16.56,13148422,6.79,18934541,9.78,-34017470,-17.56,1934508,1.0,1688022539,1
sz300081,恒信东方,10.49,2.94,31877013,4.16,11837208,1.55,20039805,2.62,31157744,4.07,-63034769,-8.23,1688022525,0
sh603688,石英股份,113.19,1.97,31798751,2.59,-58524689,-4.76,90323440,7.35,49748736,4.05,-81547483,-6.64,1688022529,1
sz300580,贝斯特,26.04,0.39,31750264,7.74,4893823,1.19,26856441,6.55,-1357062,-0.33,-30393201,-7.41,1688022525,0
sz001270,铖昌科技,87.4,4.47,31436433,13.75,-3388179,-1.48,34824612,15.23,-2887636,-1.26,-28548797,-12.49,1688022483,0
sh600477,杭萧钢构,4.1,2.76,31300709,15.25,49144324,23.94,-17843615,-8.69,-25405873,-12.38,-5894836,-2.87,1688022514,1
sz002194,武汉凡谷,10.76,4.77,31104031,7.9,31551061,8.01,-447030,-0.11,-566726,-0.14,-30537305,-7.75,1688022507,0
sz301199,迈赫股份,32.33,5.0,30379887,7.58,6586441,1.6400000000000001,23793446,5.94,-9316399,-2.32,-21063490,-5.26,1688022510,0
sh601137,博威合金,15.38,0.85,29991418,11.83,22648234,8.93,7343184,2.9,-20661920,-8.15,-9329500,-3.68,1688022518,1
sz000928,中钢国际,9.66,1.9,29984344,7.2,20085007,4.82,9899337,2.38,-5251877,-1.26,-24732468,-5.94,1688022492,0
sz002975,博杰股份,42.15,9.99,29957320,25.84,21868077,18.86,8089243,6.98,-17010356,-14.67,-12946964,-11.17,1688022492,0
sh600298,安琪酵母,36.23,-1.9500000000000002,29735247,8.84,34982105,10.41,-5246858,-1.56,-22867320,-6.8,-6867928,-2.04,1688022519,1
sh688590,新致软件,23.76,8.15,29232005,7.2,24558491,6.05,4673514,1.15,-19737773,-4.86,-9494231,-2.34,1688022540,1
sh688631,C莱斯,33.68,0.66,29187526,6.0,19845479,4.08,9342047,1.92,16047983,3.3,-45235508,-9.3,1688022540,1
sz300248,新开普,10.77,7.49,29122796,13.11,18427858,8.3,10694938,4.82,6759359,3.04,-35882154,-16.16,1688022480,0
sz301293,三博脑科,86.29,4.92,29087530,5.3,10305351,1.88,18782179,3.42,-3200619,-0.58,-25886910,-4.71,1688022510,0
sh603019,中科曙光,49.74,4.06,29059952,0.75,41899824,1.09,-12839872,-0.33,-33286208,-0.86,4226272,0.11,1688022513,1
sz300113,顺网科技,17.24,1.77,29036746,4.61,-25574861,-4.06,54611607,8.68,16485586,2.62,-45522333,-7.24,1688022495,0
sz002196,方正电机,7.04,10.0,28968085,41.62,31786902,45.68,-2818817,-4.05,-12552038,-18.04,-16416048,-23.59,1688022486,0
sz300101,振芯科技,19.25,2.12,28560262,14.29,5970761,2.99,22589501,11.3,-6312784,-3.16,-22247477,-11.13,1688022510,0
sz003031,中瓷电子,130.73,0.72,28536168,18.9,33216123,21.99,-4679955,-3.1,-10196250,-6.75,-18339917,-12.14,1688022483,0
sz000409,云鼎科技,9.95,4.08,28275815,14.64,8495037,4.4,19780778,10.24,-2807114,-1.45,-25468701,-13.19,1688022498,0
sz002130,沃尔核材,8.12,3.5700000000000003,28222170,11.7,6911482,2.86,21310688,8.83,-16870678,-6.99,-11351492,-4.7,1688022522,0
sz300031,宝通科技,25.28,4.51,28159464,4.28,10645925,1.62,17513539,2.66,-16599305,-2.5300000000000002,-11560159,-1.76,1688022510,0
sz300366,创意信息,11.7,4.37,28093678,8.56,7859699,2.39,20233979,6.16,3971195,1.21,-32064873,-9.77,1688022525,0
sz002142,宁波银行,25.1,-0.79,28033258,8.01,-8445271,-2.41,36478529,10.42,-40263978,-11.5,12230720,3.49,1688022492,0
sz002436,兴森科技,14.71,0.8200000000000001,27828179,9.04,-2585247,-0.84,30413426,9.88,6451342,2.09,-34279519,-11.13,1688022531,0
sh600637,东方明珠,7.84,0.13,27255814,14.96,27205851,14.93,49963,0.03,-21484609,-11.79,-5771205,-3.17,1688022532,1
sz300847,中船汉光,23.68,7.59,27100738,3.4,14681788,1.8399999999999999,12418950,1.56,587024,0.07,-27687755,-3.48,1688022480,0
sz002610,爱康科技,2.5300000000000002,3.27,26785306,8.5,7780695,2.47,19004611,6.03,-8244866,-2.62,-18540440,-5.88,1688022525,0
sh603011,合锻智能,7.85,4.11,26473083,8.6,12734836,4.14,13738247,4.46,-7749182,-2.52,-18723901,-6.08,1688022537,1
sh601222,林洋能源,8.13,1.75,26407003,10.5,10902562,4.33,15504441,6.16,-27501530,-10.93,1094527,0.44,1688022528,1
sh601658,邮储银行,4.88,-1.21,26388718,6.23,68983760,16.29,-42595042,-10.06,3173339,0.75,-29562057,-6.98,1688022540,1
sz300825,阿尔特,17.68,2.79,26275520,7.46,6646011,1.8900000000000001,19629509,5.57,-4652375,-1.32,-21623144,-6.14,1688022510,0
sh688228,开普云,52.11,-0.15,26204102,17.22,10070367,6.62,16133735,10.6,10899268,7.16,-37103371,-24.38,1688022540,1
sh600325,华发股份,10.0,-0.30000000000000004,25524838,19.25,13958933,10.53,11565905,8.72,-25600816,-19.3,75978,0.06,1688022528,1
sz000988,华工科技,34.87,1.48,25484716,1.19,57449180,2.68,-31964464,-1.49,-1020928,-0.05,-24463776,-1.1400000000000001,1688022528,0
sz300553,集智股份,52.78,6.84,25442246,15.24,12467740,7.47,12974506,7.77,2500465,1.5,-27942712,-16.73,1688022495,0
sh688369,致远互联,57.99,8.47,25433923,7.9,20557452,6.38,4876471,1.51,-4493379,-1.3900000000000001,-20940543,-6.5,1688022540,1
sh603778,乾景园林,5.23,2.55,25259469,9.16,24801771,8.99,457698,0.17,-5271271,-1.9100000000000001,-19988199,-7.24,1688022533,1
sh603396,金辰股份,65.65,3.75,25254191,9.32,12770199,4.72,12483992,4.61,-2690236,-0.99,-22563953,-8.33,1688022522,1
sh600703,三安光电,17.09,1.12,25172974,4.74,18423808,3.47,6749166,1.27,-20918687,-3.94,-4254287,-0.8,1688022521,1
sz002009,天奇股份,15.29,2.96,25133391,9.36,3510334,1.31,21623057,8.05,-17576082,-6.54,-7557308,-2.81,1688022489,0
sh600536,中国软件,46.45,0.37,25108245,3.22,7086332,0.91,18021913,2.31,-22343248,-2.86,-2764998,-0.35000000000000003,1688022539,1
