代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz000721,西安饮食,13.45,9.98,427974490,36.91,437912538,37.77,-9938048,-0.86,-198248349,-17.1,-229726142,-19.81,1689836400,0
sz301512,N智信,86.01,116.87,359639561,40.73,108919738,12.33,250719823,28.39,1710528,0.19,-361350087,-40.92,1689836403,0
sz002400,省广集团,6.64,9.93,344255040,13.4,461250592,17.95,-116995552,-4.55,-200253888,-7.79,-144001136,-5.6,1689836400,0
sh688602,N康鹏,12.0,38.57,339092503,40.1,80728612,9.55,258363891,30.55,48698108,5.76,-387790611,-45.86,1689836467,1
sh603799,华友钴业,50.06,4.68,245057520,10.26,66774864,2.8,178282656,7.46,-31811840,-1.33,-213245664,-8.93,1689836469,1
sz002559,亚威股份,9.63,10.06,230932273,23.51,242590455,24.7,-11658182,-1.19,-108857779,-11.08,-122074485,-12.43,1689836400,0
sz300116,保力新,1.58,19.7,215890896,28.69,0,0.0,215890896,28.69,-105036097,-13.96,-110854805,-14.73,1689836460,0
sz300410,正业科技,10.38,20.0,208006734,30.15,199122186,28.86,8884548,1.29,-122074669,-17.7,-85932072,-12.46,1689836403,0
sz000858,五 粮 液,168.56,0.14,184290874,8.52,54189866,2.5,130101008,6.01,-85463424,-3.95,-98827456,-4.57,1689836469,0
sh600096,云天化,18.95,3.7199999999999998,170291851,9.15,82573611,4.43,87718240,4.71,-64677584,-3.47,-105614240,-5.67,1689836470,1
sz000807,云铝股份,13.55,2.81,160633248,16.06,125648823,12.56,34984425,3.5,-151215152,-15.12,-9418098,-0.9400000000000001,1689836400,0
sz002640,跨境通,3.8200000000000003,10.09,155626693,47.22,151796221,46.06,3830472,1.16,-56965218,-17.28,-98661475,-29.94,1689836400,0
sz002271,东方雨虹,27.61,1.73,150911151,8.57,125918655,7.15,24992496,1.42,-41178128,-2.34,-109733008,-6.23,1689836400,0
