代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sz000908,景峰医药,2.83,10.12,42952594,54.87,34568412,44.16,8384182,10.71,-17736444,-22.66,-25216151,-32.21,1690184085,0
sh603682,锦和商管,6.24,10.05,42085790,15.85,45735374,17.22,-3649584,-1.37,-15385209,-5.79,-26700580,-10.06,1690185143,1
sz002211,宏达新材,4.4,10.0,41784908,24.48,40020744,23.45,1764164,1.03,-17823501,-10.44,-23961407,-14.04,1690184061,0
sz300844,山水比德,36.01,19.99,41516922,21.21,26864363,13.72,14652559,7.49,-3404092,-1.74,-38112831,-19.47,1690184061,0
sz301313,凡拓数创,46.45,13.74,41247506,9.33,31898298,7.21,9349208,2.11,-25374209,-5.74,-15873296,-3.59,1690184064,0
sz300628,亿联网络,40.9,2.12,41067272,7.34,-3159702,-0.56,44226974,7.9,9260895,1.65,-50328165,-8.99,1690184091,0
sh603000,人民网,30.35,4.55,40284672,1.19,426896,0.01,39857776,1.17,-17362304,-0.51,-22922368,-0.68,1690185145,1
sz000625,长安汽车,13.27,0.30000000000000004,40119342,4.33,-31421651,-3.39,71540993,7.72,16332832,1.76,-56452183,-6.09,1690184073,0
sz300620,光库科技,50.13,2.66,36787205,6.1,12016333,1.99,24770872,4.11,1743973,0.29,-38531177,-6.39,1690184046,0
sz000592,平潭发展,2.59,4.44,36077313,12.38,19440890,6.67,16636423,5.71,-17980103,-6.17,-18097210,-6.21,1690184100,0
sh601989,中国重工,4.55,1.56,35690643,8.7,41807677,10.19,-6117034,-1.49,-14762132,-3.6,-20928512,-5.1,1690185149,1
sz000650,仁和药业,6.78,5.28,35238662,5.36,17145544,2.61,18093118,2.75,3937830,0.6000000000000001,-39176493,-5.95,1690184076,0
sh600502,安徽建工,5.36,2.1,34943614,14.83,36168078,15.35,-1224464,-0.52,-1881376,-0.8,-33062239,-14.03,1690185138,1
sz000034,神州数码,25.74,2.8,34729553,10.47,15784673,4.76,18944880,5.71,-27198183,-8.2,-7531369,-2.27,1690184064,0
sh601077,渝农商行,3.74,1.3599999999999999,34623494,25.9,36035123,26.95,-1411629,-1.06,-16158854,-12.09,-18464640,-13.81,1690185135,1
sh600104,上汽集团,14.23,0.42,33270596,18.29,1542979,0.85,31727617,17.44,-7248486,-3.98,-26022111,-14.3,1690185132,1
sz301183,东田微,57.83,5.3,32718291,8.8,12068580,3.24,20649711,5.55,-538376,-0.14,-32179915,-8.65,1690184064,0
sz002414,高德红外,8.29,3.5,32002290,10.96,16590759,5.68,15411531,5.28,-15195943,-5.21,-16806347,-5.76,1690184046,0
sh601728,中国电信,5.79,0.7000000000000001,31471489,4.7,-1055545,-0.16,32527034,4.85,-4384288,-0.65,-27087201,-4.04,1690185121,1
sz300567,精测电子,84.0,-6.05,31022103,5.08,-8704732,-1.43,39726835,6.51,-16949721,-2.7800000000000002,-14072382,-2.31,1690184052,0
sz301381,赛维时代,45.95,9.93,30723810,2.9699999999999998,29640586,2.87,1083224,0.1,-11034240,-1.07,-19689561,-1.9100000000000001,1690184070,0
sz002878,元隆雅图,17.8,5.58,30689064,13.13,14374773,6.15,16314291,6.98,3212099,1.37,-33901164,-14.5,1690184055,0
sh688419,耐科装备,46.49,4.54,29551176,13.23,8899888,3.98,20651288,9.25,10270998,4.6,-39822174,-17.83,1690185125,1
sh600343,航天动力,10.91,2.15,29387472,18.82,13820488,8.85,15566984,9.97,-4448512,-2.85,-24938960,-15.97,1690185123,1
sh600879,航天电子,7.96,3.24,28732190,5.55,-10849537,-2.09,39581727,7.64,7495321,1.45,-36227513,-6.99,1690185134,1
sh605196,华通线缆,8.23,3.0,28670700,8.13,14074325,3.99,14596375,4.14,-17331818,-4.92,-11338880,-3.22,1690185127,1
sz300158,振东制药,5.94,2.95,28406276,16.14,12765895,7.25,15640381,8.89,-10411796,-5.91,-17994480,-10.22,1690184076,0
sz300910,瑞丰新材,52.55,1.25,27951614,20.08,12729794,9.15,15221820,10.94,-1679736,-1.21,-26271879,-18.88,1690184058,0
sz300226,上海钢联,29.48,4.87,27538667,11.51,30129219,12.6,-2590552,-1.08,-10513467,-4.4,-17025201,-7.12,1690184049,0
sz300378,鼎捷软件,31.08,0.58,27333939,4.04,4149889,0.61,23184050,3.43,-13490751,-1.99,-13843188,-2.05,1690184061,0
sh603501,韦尔股份,101.18,0.55,26850913,6.87,9110948,2.33,17739965,4.54,-4010365,-1.03,-22840549,-5.85,1690185127,1
sz300408,三环集团,31.96,-0.34,26464620,6.5600000000000005,26312874,6.53,151746,0.04,6678821,1.6600000000000001,-33143442,-8.22,1690184070,0
sh688313,仕佳光子,14.59,2.03,26427499,14.72,10312951,5.74,16114548,8.98,-9078426,-5.06,-17349073,-9.66,1690185136,1
sz002062,宏润建设,5.62,1.26,25934326,7.55,15838884,4.61,10095442,2.94,22152397,6.45,-48086723,-13.99,1690184052,0
sh600988,赤峰黄金,14.68,-0.74,25779543,8.45,1718880,0.56,24060663,7.89,6231554,2.04,-32011097,-10.49,1690185129,1
sh603160,汇顶科技,55.83,-0.23,25389052,5.91,-642189,-0.15,26031241,6.06,12749849,2.9699999999999998,-38138901,-8.88,1690185135,1
sh600129,太极集团,52.48,3.55,24997530,6.06,6245416,1.51,18752114,4.55,9392105,2.2800000000000002,-34389635,-8.34,1690185127,1
sz002465,海格通信,10.17,-0.97,24531515,17.99,15765918,11.56,8765597,6.43,2080809,1.53,-26612324,-19.51,1690184052,0
sh600975,新五丰,10.14,-4.16,23883733,5.75,4312478,1.04,19571255,4.71,23039331,5.55,-46923064,-11.29,1690185123,1
sz002600,领益智造,6.68,0.75,23824807,8.78,-295065,-0.11,24119872,8.89,9969921,3.67,-33794728,-12.46,1690184070,0
sh688235,百济神州-U,119.01,0.41000000000000003,23724556,10.78,255294,0.12,23469262,10.67,7812338,3.55,-31536895,-14.33,1690185126,1
sh601890,亚星锚链,10.86,2.74,23558147,10.73,3335300,1.52,20222847,9.21,-8269988,-3.77,-15288160,-6.97,1690185148,1
sz000768,中航西飞,25.6,0.59,23334672,10.95,-5264788,-2.47,28599460,13.42,-8367787,-3.93,-14966887,-7.02,1690184052,0
sz300174,元力股份,17.31,5.29,23328853,10.98,3950677,1.8599999999999999,19378176,9.12,2422347,1.1400000000000001,-25751202,-12.12,1690184094,0
sh603019,中科曙光,46.14,4.58,23312064,0.66,165409808,4.7,-142097744,-4.04,-35688976,-1.01,12376912,0.35000000000000003,1690185137,1
sz300476,胜宏科技,25.09,3.55,22584702,1.45,27839118,1.79,-5254416,-0.34,3791264,0.24,-26375984,-1.7000000000000002,1690184055,0
sz000558,莱茵体育,3.27,1.87,22556204,11.38,11134323,5.62,11421881,5.76,7923155,4.0,-30479360,-15.37,1690184076,0
sh601789,宁波建工,4.93,2.07,22525590,6.04,33302500,8.93,-10776910,-2.89,-17693511,-4.74,-4832080,-1.3,1690185140,1
sz000090,天健集团,5.17,5.08,22506885,5.86,35655097,9.28,-13148212,-3.42,-7690866,-2.0,-14816018,-3.86,1690184067,0
sz002526,山东矿机,2.7800000000000002,2.21,22322246,6.71,15873887,4.77,6448359,1.94,-3651892,-1.1,-18670355,-5.61,1690184055,0
sh603130,云中马,24.16,2.85,22188384,12.55,11581109,6.55,10607275,6.0,185128,0.1,-22373512,-12.66,1690185145,1
sh603885,吉祥航空,17.6,2.92,22121068,9.04,-5760433,-2.35,27881501,11.39,21808031,8.91,-43929100,-17.95,1690185148,1
sz002174,游族网络,13.68,0.22,22022359,5.73,19106062,4.97,2916297,0.76,-16035657,-4.17,-5986702,-1.56,1690184079,0
sz300428,立中集团,23.04,1.72,21935598,17.74,4128359,3.34,17807239,14.4,-2971668,-2.4,-18963930,-15.34,1690184079,0
sh603799,华友钴业,49.25,-1.1400000000000001,21916178,2.62,34973490,4.19,-13057312,-1.56,-63166471,-7.57,41250289,4.94,1690185144,1
sz300682,朗新科技,21.82,1.35,21738684,14.57,6724791,4.51,15013893,10.06,164442,0.11,-21903126,-14.68,1690184076,0
sz300586,美联新材,12.17,7.51,21549510,10.33,-433857,-0.21,21983367,10.54,11252476,5.39,-32801986,-15.73,1690184061,0
sh600079,人福医药,24.68,2.03,21356992,10.15,9074439,4.31,12282553,5.84,1372054,0.65,-22729047,-10.8,1690185125,1
sz000812,陕西金叶,5.91,5.16,21215556,3.8200000000000003,16220167,2.92,4995389,0.9,-3072550,-0.55,-18143006,-3.27,1690184094,0
sz300081,恒信东方,9.28,2.09,20977853,7.72,4350513,1.6,16627340,6.12,2961376,1.09,-23939230,-8.8,1690184082,0
sh603087,甘李药业,43.57,3.94,20886511,3.9699999999999998,3473674,0.66,17412837,3.31,-23049051,-4.38,2162539,0.41000000000000003,1690185127,1
sz300122,智飞生物,46.49,0.02,20864594,3.12,19447179,2.91,1417415,0.21,45970173,6.87,-66834770,-10.0,1690184088,0
sh603083,剑桥科技,55.15,2.7199999999999998,20549921,1.33,60017201,3.9,-39467280,-2.56,-14322880,-0.93,-6227040,-0.4,1690185146,1
sh600215,派斯林,9.59,9.98,20105282,6.55,20846217,6.8,-740935,-0.24,-8273174,-2.7,-11832106,-3.86,1690185121,1
sz002396,星网锐捷,21.15,1.34,20098594,7.53,3888125,1.46,16210469,6.08,13330768,5.0,-33429362,-12.53,1690184097,0
sh600372,中航电子,15.1,-0.13,19864847,5.57,322102,0.09,19542745,5.48,-32607541,-9.14,12742694,3.5700000000000003,1690185129,1
sz000690,宝新能源,6.69,2.29,19747002,9.22,13309609,6.21,6437393,3.01,-6121407,-2.86,-13625594,-6.36,1690184091,0
sz300225,金力泰,9.93,8.88,19697366,4.63,3221891,0.76,16475475,3.88,-4025371,-0.9500000000000001,-15671996,-3.69,1690184067,0
sz002590,万安科技,11.65,2.19,19561970,4.82,5409750,1.33,14152220,3.48,-24151535,-5.95,4589565,1.13,1690184061,0
sz002655,共达电声,14.25,0.78,19440485,2.88,-2478742,-0.37,21919227,3.24,12755254,1.8900000000000001,-32195740,-4.76,1690184097,0
sz000528,柳    工,8.1,0.87,19375259,14.54,10483584,7.87,8891675,6.67,-129850,-0.1,-19245410,-14.45,1690184073,0
sz300624,万兴科技,99.39,0.89,19050653,2.46,-2557482,-0.33,21608135,2.8,12334105,1.6,-31384758,-4.06,1690184052,0
sz001287,中电港,26.66,0.98,19031329,8.92,5284327,2.48,13747002,6.45,-4289684,-2.01,-14741645,-6.91,1690184055,0
sh688232,新点软件,48.0,2.37,19031318,21.37,3267181,3.67,15764137,17.7,-4143168,-4.65,-14888149,-16.72,1690185123,1
sz300166,东方国信,10.04,1.62,18795019,6.11,14610510,4.75,4184509,1.3599999999999999,-8111945,-2.64,-10683074,-3.47,1690184079,0
sz002948,青岛银行,3.25,1.56,18779076,20.9,2361365,2.63,16417711,18.28,-3296914,-3.67,-15482161,-17.23,1690184085,0
sh601117,中国化学,8.25,1.6,18684329,8.44,5753566,2.6,12930763,5.84,-27930412,-12.62,9246084,4.18,1690185147,1
sh600023,浙能电力,5.04,2.44,18635882,8.08,10616937,4.61,8018945,3.48,-2353839,-1.02,-16282042,-7.06,1690185118,1
sh603186,华正新材,33.52,-1.0,18550947,15.49,3414912,2.85,15136035,12.64,8837191,7.38,-27388138,-22.87,1690185138,1
sz002119,康强电子,15.26,3.81,18348288,2.07,22064577,2.49,-3716289,-0.42,-6199424,-0.7000000000000001,-12148848,-1.37,1690184073,0
sh600750,江中药业,19.4,1.4100000000000001,18344484,10.43,2906977,1.65,15437507,8.78,-2781031,-1.58,-15563453,-8.85,1690185142,1
sh603220,中贝通信,17.75,4.72,18338252,3.37,11995370,2.21,6342882,1.17,21006008,3.86,-39344260,-7.24,1690185139,1
sh600570,恒生电子,36.64,0.52,18330967,3.46,10526153,1.98,7804814,1.47,-17213943,-3.25,-1117024,-0.21,1690185122,1
sh603828,柯利达,3.43,9.94,18312531,13.24,24294308,17.56,-5981777,-4.32,-9685869,-7.0,-8626661,-6.24,1690185133,1
sh601390,中国中铁,7.66,1.73,18218751,3.23,23514537,4.17,-5295786,-0.9400000000000001,-19935371,-3.54,1716620,0.30000000000000004,1690185133,1
sh601136,首创证券,15.09,1.28,18185419,3.32,9968517,1.82,8216902,1.5,-5017687,-0.92,-13167732,-2.41,1690185128,1
sz002777,久远银海,30.97,1.9100000000000001,18049046,3.91,6237601,1.35,11811445,2.56,2189210,0.47000000000000003,-20238255,-4.38,1690184100,0
sh600062,华润双鹤,16.95,1.25,17451551,13.53,7424452,5.76,10027099,7.77,-13130416,-10.18,-4321135,-3.35,1690185120,1
sh600266,城建发展,5.55,0.54,17448242,5.45,7577145,2.37,9871097,3.08,6107560,1.9100000000000001,-23555801,-7.36,1690185145,1
sh688658,悦康药业,18.3,5.84,17437525,10.24,16487403,9.69,950122,0.56,-3237264,-1.9,-14200260,-8.34,1690185136,1
sz002530,金财互联,8.76,4.66,17332449,6.22,11487365,4.12,5845084,2.1,16948793,6.08,-34281242,-12.3,1690184058,0
sz000636,风华高科,16.24,-0.73,17328691,6.57,3727485,1.4100000000000001,13601206,5.15,22736601,8.61,-40065293,-15.18,1690184076,0
sz002153,石基信息,13.58,4.46,17279524,7.26,3786493,1.5899999999999999,13493031,5.67,776068,0.33,-18055592,-7.59,1690184073,0
sh600773,西藏城投,13.37,-4.23,17151298,4.98,2811288,0.8200000000000001,14340010,4.16,-10145506,-2.94,-7005791,-2.03,1690185128,1
sz300457,赢合科技,27.3,0.15,16902749,1.97,-8964243,-1.05,25866992,3.02,-6629986,-0.77,-10272762,-1.2,1690184049,0
sz002367,康力电梯,9.32,4.72,16788889,9.65,5156672,2.96,11632217,6.68,909832,0.52,-17698721,-10.17,1690184085,0
sz002673,西部证券,6.62,0.91,16757927,8.73,10512339,5.48,6245588,3.25,-1481345,-0.77,-15276581,-7.96,1690184082,0
sh601398,工商银行,4.57,-0.22,16575163,3.13,18076364,3.42,-1501201,-0.28,-20010777,-3.7800000000000002,3435614,0.65,1690185144,1
sz000539,粤电力Ａ,7.29,1.53,16163390,8.68,8191740,4.4,7971650,4.28,-8755219,-4.7,-7408171,-3.98,1690184064,0
sz300418,昆仑万维,38.27,-0.42,16151824,0.79,14399536,0.71,1752288,0.09,-40402208,-1.98,24250368,1.19,1690184043,0
sz002294,信立泰,33.56,4.13,16026994,9.81,310404,0.19,15716590,9.62,-12516057,-7.66,-3510938,-2.15,1690184073,0
sh600027,华电国际,6.03,2.03,15952584,3.65,1947774,0.45,14004810,3.21,-11816169,-2.7,-4136415,-0.9500000000000001,1690185135,1
sz002432,九安医疗,35.47,1.72,15776554,4.71,6795196,2.03,8981358,2.68,1193978,0.36,-16970533,-5.06,1690184079,0
sz300570,太辰光,42.79,2.44,15667807,3.12,-233046,-0.05,15900853,3.17,-27968239,-5.58,12300432,2.45,1690184058,0
sh600152,维科技术,8.25,3.51,15564603,10.39,7907135,5.28,7657468,5.11,-2097126,-1.4,-13467477,-8.99,1690185119,1
sz301153,中科江南,66.14,2.62,15557426,11.88,1251032,0.96,14306394,10.92,-2249576,-1.72,-13307849,-10.16,1690184079,0
sz300256,ST星星,3.22,3.54,15288328,13.82,0,0.0,15288328,13.82,-4135112,-3.74,-11153216,-10.08,1690184076,0
sz000488,晨鸣纸业,4.98,1.43,15206456,22.5,0,0.0,15206456,22.5,-6698526,-9.91,-8507930,-12.59,1690184052,0
sh600820,隧道股份,5.96,1.88,14959133,11.84,8548392,6.76,6410741,5.07,-7295300,-5.77,-7663833,-6.06,1690185141,1
sh603105,芯能科技,16.45,1.98,14928815,10.51,3372061,2.37,11556754,8.13,1856746,1.31,-16785561,-11.82,1690185139,1
sh600329,达仁堂,41.12,1.08,14867520,6.61,3603739,1.6,11263781,5.01,11527020,5.13,-26394541,-11.74,1690185137,1
sz301311,昆船智能,27.48,4.85,14808509,4.5,2797725,0.85,12010784,3.65,-602832,-0.18,-14205675,-4.32,1690184058,0
sz002437,誉衡药业,2.17,1.88,14800882,11.68,7439225,5.87,7361657,5.8100000000000005,5501100,4.34,-20301980,-16.03,1690184061,0
sz300600,国瑞科技,12.08,6.15,14637017,6.32,5351333,2.31,9285684,4.01,5219572,2.25,-19856588,-8.57,1690184091,0
sh601825,沪农商行,5.66,1.62,14510999,13.49,-10920850,-10.15,25431849,23.64,-6825274,-6.34,-7685726,-7.14,1690185150,1
sh688185,康希诺,80.96,3.87,14503672,7.11,476357,0.23,14027315,6.88,-5979778,-2.93,-8523894,-4.18,1690185125,1
sh601225,陕西煤业,16.1,-0.56,14431092,6.44,3340570,1.49,11090522,4.95,-4416969,-1.97,-10014123,-4.47,1690185133,1
sz002334,英威腾,10.73,0.66,14367763,8.64,3540380,2.13,10827383,6.51,6137666,3.69,-20505429,-12.34,1690184055,0
sz300595,欧普康视,32.19,0.78,14335956,6.32,1894516,0.84,12441440,5.48,1734291,0.76,-16070247,-7.08,1690184073,0
sh601928,凤凰传媒,11.29,1.35,14302710,10.07,-781038,-0.55,15083748,10.62,-1950086,-1.37,-12352623,-8.7,1690185129,1
sz002727,一心堂,25.09,-0.44,14297200,20.3,873195,1.24,13424005,19.06,2099168,2.98,-16396368,-23.28,1690184061,0
sh688095,福昕软件,123.7,2.94,14227347,6.42,1305796,0.59,12921551,5.83,-10399775,-4.7,-3827571,-1.73,1690185122,1
sz002031,巨轮智能,4.0,-1.72,14144094,1.9500000000000002,-5512224,-0.76,19656318,2.71,-42522902,-5.87,28378809,3.92,1690184067,0
sh688158,优刻得-W,17.38,1.76,14054443,8.91,3241717,2.06,10812726,6.86,2013266,1.28,-16067710,-10.19,1690185145,1
sh600685,中船防务,27.69,2.18,13969744,6.38,6654514,3.04,7315230,3.34,-7325553,-3.34,-6644190,-3.03,1690185143,1
sz002173,创新医疗,9.25,1.09,13866098,9.3,17342304,11.64,-3476206,-2.33,-10448383,-7.01,-3417715,-2.29,1690184052,0
sz002968,新大正,16.93,-0.29,13811589,4.28,7580002,2.35,6231587,1.9300000000000002,14105804,4.37,-27917394,-8.66,1690184082,0
sz300949,奥雅股份,41.07,5.44,13794357,10.2,2177332,1.6099999999999999,11617025,8.59,8243759,6.1,-22038116,-16.3,1690184085,0
sz002291,遥望科技,11.87,0.76,13593659,3.92,20225624,5.83,-6631965,-1.9100000000000001,2717881,0.78,-16311540,-4.7,1690184088,0
sz002832,比音勒芬,34.55,0.96,13584454,13.03,-178680,-0.17,13763134,13.2,-5601778,-5.37,-7982675,-7.66,1690184082,0
sz300499,高澜股份,15.23,0.93,13545968,5.49,2638399,1.07,10907569,4.42,-17426857,-7.06,3880889,1.57,1690184085,0
sh688016,心脉医疗,180.02,2.77,13490911,12.21,2847500,2.58,10643411,9.63,2572155,2.33,-16063066,-14.54,1690185136,1
sz300031,宝通科技,21.78,1.44,13467173,5.98,-697076,-0.31,14164249,6.29,-3393862,-1.51,-10073311,-4.47,1690184097,0
sz300601,康泰生物,28.99,1.3599999999999999,13466688,1.67,-24778661,-3.08,38245349,4.75,20583688,2.55,-34050371,-4.23,1690184079,0
sh688385,复旦微电,55.35,-0.81,13381506,7.31,-3856951,-2.11,17238457,9.42,-15122718,-8.26,1741212,0.9500000000000001,1690185150,1
sh603191,望变电气,20.85,5.36,13334620,2.71,-14823998,-3.01,28158618,5.72,21309833,4.33,-34644452,-7.04,1690185133,1
sh600810,神马股份,7.24,1.69,13306077,29.35,11539354,25.45,1766723,3.9,-5116992,-11.29,-8189087,-18.06,1690185135,1
sz000157,中联重科,6.61,-0.15,13288143,6.12,3281362,1.51,10006781,4.61,-18104845,-8.33,4816704,2.22,1690184088,0
sz300896,爱美客,444.5,-0.77,13267556,5.35,10674367,4.31,2593189,1.05,-13170546,-5.31,-97010,-0.04,1690184061,0
sz301396,宏景科技,36.0,8.11,13245985,4.79,-3172734,-1.15,16418719,5.94,2533855,0.92,-15779841,-5.71,1690184043,0
sz301080,百普赛斯,63.78,6.19,13122905,7.11,6507418,3.5300000000000002,6615487,3.59,4953259,2.69,-18076165,-9.8,1690184052,0
sh603496,恒为科技,19.6,2.94,12990386,4.4,8666941,2.93,4323445,1.46,-22871816,-7.74,9881430,3.35,1690185129,1
sz300551,古鳌科技,25.78,1.46,12981519,7.14,5554031,3.05,7427488,4.09,-3650459,-2.01,-9331060,-5.13,1690184085,0
sz002916,深南电路,77.58,1.2,12971330,6.08,826859,0.39,12144471,5.7,-2345950,-1.1,-10625380,-4.98,1690184055,0
sz002602,世纪华通,5.71,-0.52,12944638,1.43,79570329,8.8,-66625691,-7.36,-87804463,-9.71,74859820,8.27,1690184076,0
sh600706,曲江文旅,17.41,1.52,12879133,4.63,4291444,1.54,8587689,3.09,-8594444,-3.09,-4284689,-1.54,1690185143,1
sz002737,葵花药业,22.44,1.08,12854136,9.87,4566280,3.5,8287856,6.36,5419301,4.16,-18273437,-14.03,1690184064,0
sz300374,中铁装配,15.76,3.41,12837116,10.63,4593659,3.8,8243457,6.82,3632048,3.01,-16469164,-13.63,1690184100,0
sz002135,东南网架,6.68,0.91,12769004,8.87,11872888,8.24,896116,0.62,-1143792,-0.79,-11625212,-8.07,1690184064,0
