代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比),UNKOWN2,UNKNOWN
sh600085,同仁堂,56.7,-0.26,48398963,12.75,-11941148,-3.15,60340111,15.9,-21097849,-5.5600000000000005,-27301114,-7.19,1691737754,1
sz000950,重药控股,6.1,2.35,48232505,14.25,22848762,6.75,25383743,7.5,-12715672,-3.76,-35516832,-10.49,1691737770,0
sh603716,塞力医疗,14.53,9.99,46980298,12.35,53418942,14.04,-6438644,-1.69,-21736718,-5.71,-25243580,-6.64,1691737773,1
sh600056,中国医药,13.48,1.81,46679516,6.47,36503410,5.06,10176106,1.4100000000000001,-16740901,-2.32,-29938616,-4.15,1691737778,1
sz300434,金石亚药,13.84,11.52,46280056,8.24,24616418,4.38,21663638,3.86,-3884094,-0.6900000000000001,-42395962,-7.55,1691737770,0
sh600160,巨化股份,16.49,0.86,44211642,8.35,48475934,9.16,-4264292,-0.81,-32739032,-6.19,-11472611,-2.17,1691737766,1
sh688076,诺泰生物,34.81,4.07,44003089,8.02,17035986,3.1,26967103,4.91,4338203,0.79,-48341291,-8.81,1691737779,1
sh600941,中国移动,98.0,0.53,39800097,2.59,-61560815,-4.0,101360912,6.59,8623504,0.56,-48423616,-3.15,1691737764,1
sh603688,石英股份,93.94,2.41,39570621,5.85,28942813,4.28,10627808,1.57,-46684430,-6.9,7113808,1.05,1691737764,1
sz002896,中大力德,34.14,2.43,38376553,5.47,-20710732,-2.95,59087285,8.43,4013652,0.5700000000000001,-42390206,-6.05,1691737728,0
sz300620,光库科技,46.07,1.21,38196859,6.76,16316785,2.89,21880074,3.87,-27715587,-4.9,-10481272,-1.85,1691737740,0
sz002129,TCL中环,28.35,-1.6600000000000001,37416241,4.99,17749792,2.37,19666449,2.62,-7058354,-0.9400000000000001,-30357887,-4.05,1691737728,0
sh600325,华发股份,10.79,-0.19,36123484,14.29,-22277059,-8.81,58400543,23.1,-10812665,-4.28,-25310820,-10.01,1691737763,1
sz002267,陕天然气,7.75,-3.49,36007210,24.37,524106,0.35000000000000003,35483104,24.02,-5724537,-3.87,-30282674,-20.5,1691737776,0
sz301348,C蓝箭,58.38,5.04,34562165,2.25,-280603,-0.02,34842768,2.27,52038080,3.39,-86600272,-5.65,1691737755,0
sz300432,富临精工,10.5,2.84,33499238,11.7,17477230,6.1,16022008,5.6,-13480778,-4.71,-20018460,-6.99,1691737740,0
sh688036,传音控股,130.0,-1.37,32641041,11.43,40982125,14.36,-8341084,-2.92,43385298,15.2,-76026340,-26.63,1691737780,1
sz002517,恺英网络,14.76,-0.87,32509081,6.84,11908009,2.51,20601072,4.34,-1191137,-0.25,-31317944,-6.59,1691737734,0
sh601088,中国神华,27.51,-2.17,31369170,5.71,-6822534,-1.24,38191704,6.96,-8467159,-1.54,-22902009,-4.17,1691737751,1
sh600968,海油发展,3.05,-1.9300000000000002,31146573,15.27,49003818,24.03,-17857245,-8.76,-19834482,-9.73,-11312089,-5.55,1691737780,1
sz300760,迈瑞医疗,266.3,-1.45,30543492,2.48,10952665,0.89,19590827,1.5899999999999999,124259216,10.07,-154802704,-12.55,1691737755,0
sz000978,桂林旅游,8.23,6.19,30512340,6.85,60011879,13.48,-29499539,-6.63,-1070500,-0.24,-29441839,-6.61,1691737731,0
sz300347,泰格医药,68.98,-1.17,30357976,4.47,-2362045,-0.35000000000000003,32720021,4.8100000000000005,-19579213,-2.88,-10778763,-1.5899999999999999,1691737770,0
sh603108,润达医疗,15.15,4.2,29292540,2.7199999999999998,50532217,4.7,-21239677,-1.98,8924336,0.8300000000000001,-38216880,-3.55,1691737774,1
sz000514,渝 开 发,4.97,1.43,28595662,10.58,13238682,4.9,15356980,5.68,3588098,1.33,-32183759,-11.91,1691737752,0
sz002472,双环传动,31.64,0.0,28048795,3.8200000000000003,13609150,1.85,14439645,1.97,-32060508,-4.37,4011710,0.55,1691737776,0
sz000908,景峰医药,3.16,3.61,26944203,10.85,7958992,3.21,18985211,7.65,1744516,0.7000000000000001,-28688720,-11.56,1691737725,0
sz301172,君逸数码,46.75,3.5,26489121,2.98,42627407,4.79,-16138286,-1.82,-31211552,-3.51,4722431,0.53,1691737770,0
sh688088,虹软科技,36.28,-1.87,25919231,19.76,2164534,1.65,23754697,18.11,3863555,2.94,-29782787,-22.7,1691737780,1
sz000034,神州数码,28.27,0.71,25592995,3.69,10614410,1.53,14978585,2.16,-208667,-0.03,-25384329,-3.66,1691737728,0
sh603599,广信股份,19.25,-0.1,24420977,23.38,4566989,4.37,19853988,19.01,-8841202,-8.47,-15579777,-14.92,1691737777,1
sz000933,神火股份,14.89,-1.5899999999999999,24399888,6.17,20533743,5.19,3866145,0.98,-22697176,-5.74,-1702713,-0.43,1691737764,0
sz000595,宝塔实业,5.47,3.21,23629165,12.01,17155630,8.72,6473535,3.29,-7389152,-3.76,-16240013,-8.25,1691737755,0
sz001299,美能能源,19.18,9.98,23412124,4.85,20098624,4.16,3313500,0.6900000000000001,-31715404,-6.57,8303280,1.72,1691737779,0
sh600900,长江电力,21.75,-1.54,23404450,3.34,15814705,2.26,7589745,1.08,-72938282,-10.4,49533826,7.07,1691737758,1
sh603368,柳药集团,20.24,0.25,23327700,18.87,13875905,11.22,9451795,7.65,1879857,1.52,-25207557,-20.39,1691737770,1
sz301230,泓博医药,51.03,8.6,22587580,7.2,10147990,3.24,12439590,3.9699999999999998,-8791372,-2.8,-13796208,-4.4,1691737755,0
sz301393,昊帆生物,100.34,0.47000000000000003,22579404,1.83,46673452,3.7800000000000002,-24094048,-1.9500000000000002,6833232,0.55,-29412638,-2.38,1691737770,0
sz300049,福瑞股份,23.18,4.65,22560332,7.3,3061474,0.99,19498858,6.31,7094070,2.3,-29654402,-9.59,1691737755,0
sz301246,宏源药业,35.63,4.82,22235201,5.14,6376745,1.47,15858456,3.66,13371873,3.09,-35607074,-8.22,1691737710,0
sz300630,普利制药,21.55,5.74,22228769,3.04,1481285,0.2,20747484,2.84,4239776,0.58,-26468545,-3.62,1691737770,0
sh600114,东睦股份,8.42,-3.77,21943981,12.63,-3803728,-2.19,25747709,14.83,-3538599,-2.04,-18405381,-10.6,1691737776,1
sz002045,国光电器,13.72,0.81,21928592,10.77,4623229,2.27,17305363,8.5,4397297,2.16,-26325890,-12.93,1691737740,0
sz301289,国缆检测,68.7,1.48,21668971,3.73,3159345,0.54,18509626,3.19,-13036756,-2.24,-8632215,-1.49,1691737770,0
sh601328,交通银行,5.54,-1.42,21461894,4.24,1645293,0.33,19816601,3.92,5538244,1.09,-27000139,-5.34,1691737775,1
sz300503,昊志机电,16.42,3.73,21092202,3.69,681483,0.12,20410719,3.58,5634550,0.99,-26726751,-4.68,1691737725,0
sh600919,江苏银行,7.05,-1.12,20771756,3.3,29514073,4.69,-8742317,-1.3900000000000001,1767904,0.28,-22539660,-3.58,1691737777,1
sh600638,新黄浦,6.73,0.30000000000000004,20712948,16.04,7939683,6.15,12773265,9.89,-3138051,-2.43,-17574896,-13.61,1691737770,1
sh603728,鸣志电器,61.35,-1.16,20469665,7.23,5173291,1.83,15296374,5.4,-9463879,-3.34,-11005786,-3.89,1691737778,1
sh600219,南山铝业,3.18,-0.93,20292168,14.29,8657995,6.1,11634173,8.19,-4029751,-2.84,-16262416,-11.45,1691737768,1
sz002553,南方精工,13.4,0.15,20154786,7.25,3771808,1.3599999999999999,16382978,5.89,17300208,6.22,-37454994,-13.47,1691737728,0
sh688160,步科股份,64.01,1.73,19810824,7.77,19392002,7.61,418822,0.16,13173350,5.17,-32984173,-12.94,1691737780,1
sz002642,荣联科技,6.94,0.73,19245283,11.39,2170310,1.28,17074973,10.11,180242,0.11,-19425525,-11.5,1691737773,0
sh601999,出版传媒,7.28,-0.68,18644076,9.96,2227513,1.19,16416563,8.77,-6631881,-3.54,-12012195,-6.42,1691737777,1
sh600708,光明地产,2.76,1.47,18568039,8.14,7849372,3.44,10718667,4.7,9547510,4.18,-28115549,-12.32,1691737773,1
sz002353,杰瑞股份,26.8,-5.6,18326058,3.63,22227754,4.4,-3901696,-0.77,-1396559,-0.28,-16929500,-3.35,1691737767,0
sh688361,中科飞测-U,76.66,-3.4,18194167,8.48,-3104743,-1.45,21298910,9.92,5772174,2.69,-23966340,-11.17,1691737780,1
sz002439,启明星辰,29.45,-1.24,18011821,11.07,1690687,1.04,16321134,10.03,-10404237,-6.4,-7607583,-4.68,1691737770,0
sz300904,C威力,83.95,19.06,17907601,1.75,-3467717,-0.34,21375318,2.09,12853472,1.25,-30761073,-3.0,1691737755,0
sh600000,浦发银行,7.23,-2.56,17619946,6.51,-4297243,-1.5899999999999999,21917189,8.1,-1335395,-0.49,-16284551,-6.02,1691737775,1
sh688279,峰岹科技,107.57,-2.42,17565338,22.76,17363526,22.5,201812,0.26,-7070387,-9.16,-10494950,-13.6,1691737780,1
sz301126,达嘉维康,14.69,3.45,17337676,5.76,13260078,4.41,4077598,1.3599999999999999,-8869270,-2.95,-8468407,-2.81,1691737770,0
sh601900,南方传媒,18.21,-0.87,17312800,4.22,5818764,1.42,11494036,2.8,-4039322,-0.98,-13273480,-3.23,1691737762,1
sz300762,上海瀚讯,14.69,1.87,17178745,5.83,10278495,3.49,6900250,2.34,-13159977,-4.46,-4018769,-1.3599999999999999,1691737725,0
sz002134,天津普林,9.92,2.48,17015530,10.54,882008,0.55,16133522,9.99,4930769,3.05,-21946299,-13.59,1691737737,0
sz300972,万辰生物,41.05,2.75,16969816,18.25,8557291,9.2,8412525,9.05,-6222510,-6.69,-10747306,-11.56,1691737740,0
sz300730,科创信息,13.8,3.06,16959742,5.69,1364138,0.46,15595604,5.23,-2624459,-0.88,-14335284,-4.8100000000000005,1691737770,0
sz001367,海森药业,51.86,3.5300000000000002,16825770,5.5600000000000005,7315901,2.42,9509869,3.14,-6508059,-2.15,-10317711,-3.41,1691737746,0
sz002314,南山控股,3.81,1.87,16697586,7.1,14927515,6.35,1770071,0.75,4964575,2.11,-21662160,-9.22,1691737737,0
sh603199,九华旅游,31.73,-0.78,16665833,14.12,5195630,4.4,11470203,9.72,6745898,5.72,-23411731,-19.84,1691737757,1
sh600350,山东高速,6.43,-0.16,16626142,17.57,14393793,15.21,2232349,2.36,-7129651,-7.53,-9496491,-10.03,1691737774,1
sz300204,舒泰神,10.49,3.25,16476776,9.94,4733663,2.86,11743113,7.08,-5333321,-3.22,-11143454,-6.72,1691737725,0
sz002462,嘉事堂,14.17,2.31,16443919,12.47,-56840,-0.04,16500759,12.52,4349620,3.3,-20793539,-15.77,1691737728,0
sz300138,晨光生物,15.85,0.06,16421262,27.67,8980445,15.13,7440817,12.54,-1685654,-2.84,-14735607,-24.83,1691737755,0
sz300316,晶盛机电,59.75,-0.99,16291777,7.82,6645325,3.19,9646452,4.63,9977076,4.79,-26268854,-12.6,1691737770,0
sz002379,宏创控股,4.71,2.39,16196646,20.34,6913625,8.68,9283021,11.66,-4482660,-5.63,-11713984,-14.71,1691737773,0
sz300677,英科医疗,21.76,0.8300000000000001,15969536,13.81,12575329,10.88,3394207,2.94,-5434609,-4.7,-10534926,-9.11,1691737740,0
sz000014,沙河股份,14.3,2.14,15631315,3.34,26263657,5.62,-10632342,-2.27,-758904,-0.16,-14872411,-3.18,1691737776,0
sh600346,恒力石化,15.0,-2.15,15575563,7.89,5571590,2.8200000000000003,10003973,5.07,4503651,2.2800000000000002,-20079212,-10.17,1691737777,1
sz003015,日久光电,9.41,0.11,15346730,10.77,252346,0.18,15094384,10.59,4096337,2.87,-19443066,-13.64,1691737752,0
sz002962,五方光电,12.4,0.16,15191972,20.25,6076409,8.1,9115563,12.15,-5928416,-7.9,-9263556,-12.35,1691737749,0
sz002928,华夏航空,9.16,-1.51,15143223,4.76,382009,0.12,14761214,4.64,-12366249,-3.89,-2776974,-0.87,1691737746,0
sz000678,襄阳轴承,6.7,0.45,15032605,11.47,2765366,2.11,12267239,9.36,-5238268,-4.0,-9794337,-7.47,1691737731,0
sh688018,乐鑫科技,113.26,0.22,15003099,13.72,687413,0.63,14315686,13.09,6294462,5.76,-21297561,-19.48,1691737780,1
sz301367,怡和嘉业,142.52,0.99,14942945,8.49,4972797,2.83,9970148,5.67,3159692,1.8,-18102636,-10.29,1691737755,0
sz002589,瑞康医药,3.71,3.06,14831867,5.43,16296005,5.97,-1464138,-0.54,1143542,0.42,-15975409,-5.85,1691737749,0
sh600060,XD海信视,21.09,-3.79,14617512,7.07,6648597,3.22,7968915,3.85,11350288,5.49,-25967799,-12.56,1691737767,1
sz300233,金城医药,20.44,1.19,14368246,8.87,14451674,8.92,-83428,-0.05,-271274,-0.17,-14096972,-8.7,1691737725,0
sz000652,泰达股份,4.47,1.5899999999999999,14052559,11.28,-2984328,-2.4,17036887,13.67,233215,0.19,-14285774,-11.47,1691737755,0
sh600309,万华化学,95.0,-1.81,13905146,1.9100000000000001,1944155,0.27,11960991,1.6400000000000001,-87359895,-11.98,73454734,10.08,1691737750,1
sh688612,威迈斯,49.23,0.41000000000000003,13830176,8.35,16776953,10.12,-2946777,-1.78,-4407917,-2.66,-9422260,-5.69,1691737780,1
sz002799,环球印务,11.1,1.74,13790400,5.11,-429434,-0.16,14219834,5.27,22214399,8.23,-36004799,-13.34,1691737752,0
sz301201,诚达药业,28.87,2.38,13689787,5.32,6885528,2.67,6804259,2.64,3483795,1.35,-17173582,-6.67,1691737725,0
sz000426,兴业银锡,9.02,-1.42,13651536,11.35,4145726,3.45,9505810,7.9,553019,0.46,-14204555,-11.81,1691737755,0
sz002548,金新农,6.76,0.30000000000000004,13650729,11.69,7251987,6.21,6398742,5.48,-13694439,-11.73,43711,0.04,1691737734,0
sz000666,经纬纺机,9.94,2.47,13634900,3.75,15755267,4.33,-2120367,-0.58,-818067,-0.22,-12816832,-3.52,1691737764,0
sh600829,人民同泰,7.72,7.22,13607007,6.43,8301119,3.92,5305888,2.51,4241080,2.0,-17848087,-8.43,1691737764,1
sz002706,良信股份,11.32,-2.08,13588482,15.47,1879458,2.14,11709024,13.33,-1230747,-1.4,-12357735,-14.07,1691737749,0
sz300232,洲明科技,7.72,-3.26,13439801,5.4,-882790,-0.35000000000000003,14322591,5.76,4739809,1.9100000000000001,-18179612,-7.31,1691737770,0
sh688356,键凯科技,107.5,2.06,13385728,19.7,12685877,18.67,699851,1.03,-9966341,-14.67,-3419388,-5.03,1691737780,1
sh600363,联创光电,35.62,-0.11,13299101,4.77,-2261574,-0.81,15560675,5.58,150742,0.05,-13449843,-4.83,1691737768,1
sz301092,争光股份,28.06,5.37,13289982,8.53,6144241,3.95,7145741,4.59,4046699,2.6,-17336682,-11.13,1691737740,0
sz301211,亨迪药业,25.7,4.94,13190356,2.89,6068937,1.33,7121419,1.56,-2024216,-0.44,-11166141,-2.45,1691737755,0
sz300285,国瓷材料,30.17,-2.68,13135930,6.8,3108670,1.6099999999999999,10027260,5.19,13561077,7.02,-26697007,-13.82,1691737770,0
sz002157,*ST 正邦,3.1,5.08,13097470,2.36,-13491016,-2.43,26588486,4.8,-5948583,-1.07,-7148886,-1.29,1691737728,0
sz300394,天孚通信,94.56,0.38,13049540,1.12,40178036,3.44,-27128496,-2.32,47109808,4.03,-60159344,-5.14,1691737740,0
sz301097,天益医疗,48.18,9.35,12953017,10.8,2632117,2.19,10320900,8.6,533493,0.44,-13486510,-11.24,1691737740,0
sh603338,浙江鼎力,57.11,0.12,12809595,8.59,835074,0.56,11974521,8.03,2166418,1.45,-14976012,-10.04,1691737757,1
sh688516,奥特维,171.0,-0.98,12800332,12.23,9977873,9.54,2822459,2.7,-8055927,-7.7,-4744404,-4.53,1691737779,1
sh603538,美诺华,18.06,2.21,12783684,8.23,6912437,4.45,5871247,3.7800000000000002,-9296648,-5.99,-3487037,-2.25,1691737763,1
sh600989,宝丰能源,13.84,-1.35,12675519,6.36,-6634060,-3.33,19309579,9.69,-11882134,-5.96,-793385,-0.4,1691737757,1
sz000151,中成股份,12.28,-1.52,12639860,20.9,12199645,20.17,440215,0.73,-8457625,-13.98,-4182236,-6.91,1691737743,0
sz300804,广康生化,38.66,1.79,12604845,5.23,4190419,1.74,8414426,3.49,2344980,0.97,-14949825,-6.2,1691737770,0
sh603348,文灿股份,46.8,-1.16,12462197,11.27,-797152,-0.72,13259349,11.99,1537996,1.3900000000000001,-14000193,-12.66,1691737755,1
sh603053,成都燃气,10.29,-5.16,12424898,5.72,-2171265,-1.0,14596163,6.72,14199413,6.53,-26624310,-12.25,1691737770,1
sz000534,万泽股份,13.0,1.09,12395260,10.58,6858371,5.85,5536889,4.73,9933163,8.48,-22328422,-19.06,1691737728,0
sz300255,常山药业,5.32,2.11,12333997,10.55,5972870,5.11,6361127,5.44,-2964981,-2.54,-9369016,-8.02,1691737755,0
sz002422,科伦药业,25.81,-0.42,12295128,4.23,-4169309,-1.44,16464437,5.67,11922336,4.11,-24217464,-8.34,1691737749,0
sz301190,善水科技,20.99,1.06,12291572,11.78,713943,0.68,11577629,11.09,2658742,2.55,-14950313,-14.32,1691737755,0
sz301130,西点药业,34.58,14.92,12266938,3.19,8266114,2.15,4000824,1.04,6305398,1.6400000000000001,-18572334,-4.82,1691737725,0
sz002849,威星智能,15.43,4.33,12200788,11.23,4258404,3.92,7942384,7.31,9224948,8.49,-21425737,-19.71,1691737752,0
sz000813,德展健康,3.54,-1.12,12198631,2.41,453629,0.09,11745002,2.32,1602294,0.32,-13800925,-2.7199999999999998,1691737776,0
sh600803,新奥股份,18.27,-5.09,12005596,4.04,3027735,1.02,8977861,3.02,4039101,1.3599999999999999,-16044697,-5.4,1691737776,1
sz300723,一品红,20.28,2.22,11910473,4.92,471382,0.19,11439091,4.72,-12747099,-5.26,836626,0.35000000000000003,1691737740,0
sz000065,北方国际,16.68,-1.48,11755217,2.96,-3121489,-0.79,14876706,3.74,814695,0.2,-12569911,-3.16,1691737722,0
sh600084,中葡股份,8.41,2.06,11748067,20.3,7108958,12.28,4639109,8.02,-6664694,-11.52,-5083373,-8.78,1691737766,1
sz300238,冠昊生物,14.69,3.67,11717700,4.52,4728482,1.82,6989218,2.7,6517208,2.51,-18234909,-7.03,1691737740,0
sh601898,中煤能源,8.23,-2.7199999999999998,11697307,7.44,-3067578,-1.9500000000000002,14764885,9.39,7761045,4.94,-19458352,-12.38,1691737772,1
sh605589,圣泉集团,22.19,-1.38,11682640,7.36,13822180,8.71,-2139540,-1.35,-18991344,-11.96,7308704,4.6,1691737757,1
sh600237,铜峰电子,7.8100000000000005,0.0,11591945,5.5,8885340,4.22,2706605,1.28,-5533294,-2.63,-6058652,-2.88,1691737766,1
sz002244,滨江集团,10.05,-0.59,11489141,4.87,-12778887,-5.42,24268028,10.29,11596568,4.92,-23085710,-9.79,1691737767,0
sh600757,长江传媒,8.33,-1.42,11487602,7.8100000000000005,12561120,8.54,-1073518,-0.73,-10227633,-6.95,-1259969,-0.86,1691737776,1
sz301255,通力科技,44.79,4.04,11445230,3.34,1701627,0.5,9743603,2.84,412062,0.12,-11857294,-3.46,1691737770,0
sz003007,直真科技,25.88,1.9300000000000002,11358624,13.48,3791822,4.5,7566802,8.98,1691489,2.01,-13050112,-15.48,1691737758,0
sz300532,今天国际,18.04,-1.15,11343609,12.19,4449119,4.78,6894490,7.41,275934,0.30000000000000004,-11619543,-12.49,1691737770,0
sh688626,翔宇医疗,39.65,1.98,11343381,14.43,3254627,4.14,8088754,10.29,1838358,2.34,-13181740,-16.77,1691737779,1
sz002643,万润股份,17.81,-1.38,11145749,16.55,11743072,17.43,-597323,-0.89,-6390252,-9.49,-4755497,-7.06,1691737752,0
sh603444,吉比特,444.57,0.11,11111973,4.95,942113,0.42,10169860,4.53,-11032423,-4.91,-79549,-0.04,1691737754,1
sh600861,北京人力,24.8,-2.4,11100824,11.48,753252,0.78,10347572,10.7,9820585,10.16,-20921409,-21.64,1691737762,1
sz300629,新劲刚,18.03,1.58,11007014,12.88,2261729,2.65,8745285,10.23,-1417248,-1.6600000000000001,-9589766,-11.22,1691737755,0
sz000596,古井贡酒,267.0,-1.62,10955459,3.55,15908013,5.15,-4952554,-1.6,3986985,1.29,-14942443,-4.84,1691737746,0
sz300401,花园生物,11.92,1.19,10882344,10.97,-3898171,-3.93,14780515,14.9,-8151779,-8.22,-2730565,-2.75,1691737770,0
sz301290,东星医疗,36.39,6.03,10853811,4.66,-3463799,-1.49,14317610,6.15,1022130,0.44,-11875941,-5.1,1691737740,0
sh600215,派斯林,9.61,-2.44,10807321,12.9,2693650,3.21,8113671,9.68,11238417,13.41,-22045738,-26.31,1691737768,1
sh600720,祁连山,11.27,-1.83,10765808,13.32,4784705,5.92,5981103,7.4,-121980,-0.15,-10643828,-13.17,1691737760,1
sh600936,广西广电,4.37,-0.68,10676116,12.79,9135110,10.94,1541006,1.85,-6275798,-7.52,-4400318,-5.27,1691737775,1
sz002785,万里石,23.2,-1.11,10630198,17.52,14009440,23.09,-3379242,-5.57,-1429792,-2.36,-9200406,-15.16,1691737743,0
