股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
威迈斯,12.79%,0.21%,61.26409999999913
天力锂能,11.27%,-2.54%,4.44247674418605
泰慕士,10.72%,5.07%,2.1133714285714285
弘业期货,10.13%,-5.49%,1.844851764705883
慧博云通,8.36%,18.89%,0.44250344827586185
君逸数码,6.97%,6.44%,1.0824305970149253
新天地,6.65%,12.08%,0.55062
宏景科技,5.67%,13.08%,0.43333043478260863
恩威医药,5.36%,12.13%,0.4418621848739498
神州数码,4.88%,13.72%,0.3556851311953353
麒麟信安,4.83%,11.81%,0.4090651590106006
玉马遮阳,4.54%,10.4%,0.4365696428571425
中亦科技,4.28%,25.22%,0.16972731182795706
朗威股份,4.11%,8.69%,0.4727211072664358
盛邦安全,3.99%,9.06%,0.4406140811455851
财富趋势,3.86%,8.16%,0.4729007005253934
宁波方正,3.84%,1.39%,2.7579733333333163
华远地产,3.84%,-3.14%,1.2233142857142885
宏昌科技,3.84%,20.46%,0.18768084358523715
银之杰,3.75%,2.0%,1.8790178571428495
达嘉维康,3.7%,5.66%,0.6539870129870117
川宁生物,3.61%,3.84%,0.9407235294117651
浩云科技,3.61%,16.61%,0.21733673469387768
三维天地,3.58%,9.74%,0.3676917127071826
法本信息,3.57%,7.62%,0.4682192307692311
创识科技,3.35%,9.34%,0.35882989690721706
果麦文化,3.31%,11.06%,0.29931755888650946
亨迪药业,3.28%,7.55%,0.434368361581921
联合光电,3.27%,7.4%,0.4419690476190483
中科金财,3.16%,5.4%,0.5851325842696626
源飞宠物,3.11%,-2.74%,1.1355116279069772
碧兴物联,3.1%,0.0%,inf
挖金客,2.91%,13.49%,0.21570196399345334
科蓝软件,2.81%,7.16%,0.3922871287128713
浩丰科技,2.72%,9.35%,0.2909016949152539
锦龙股份,2.71%,6.95%,0.38986435643564366
银信科技,2.66%,13.81%,0.1926354838709677
威力传动,2.64%,0.0%,inf
直真科技,2.63%,4.63%,0.5677570175438594
上海凯宝,2.61%,3.8%,0.6873000000000011
航天软件,2.61%,4.67%,0.5590580152671746
聚胶股份,2.47%,4.94%,0.5003092391304359
高伟达,2.45%,20.52%,0.11940656565656564
指南针,2.41%,13.38%,0.18010215053763431
开勒股份,2.35%,6.53%,0.35995756457564565
三博脑科,2.33%,12.61%,0.18477382769901848
阿特斯,2.29%,4.27%,0.5369169230769228
华人健康,2.27%,8.49%,0.26733851351351334
宏源药业,2.23%,4.43%,0.5032314685314687
海量数据,2.2%,10.19%,0.2158613861386139
翰宇药业,2.2%,8.58%,0.25649999999999973
新华制药,2.18%,6.23%,0.349947368421053
乾景园林,2.11%,-7.98%,0.26448604651162816
海光信息,2.1%,-3.63%,0.5779565217391311
特一药业,2.1%,7.77%,0.27039669421487617
嘉环科技,2.06%,5.06%,0.40728433734939834
金杨股份,2.05%,4.9%,0.4186513761467892
智莱科技,2.05%,3.1%,0.6616944444444423
豫光金铅,2.05%,-3.47%,0.5901071428571423
恒润股份,2.0%,2.68%,0.7451612903225838
长亮科技,1.98%,7.2%,0.275088
捷邦科技,1.96%,10.27%,0.19076966292134817
创益通,1.93%,1.55%,1.243241666666675
浙江震元,1.91%,3.02%,0.6325919999999999
陇神戎发,1.87%,4.49%,0.41692500000000055
恒宝股份,1.82%,5.76%,0.315952
天健集团,1.81%,-5.19%,0.34907142857142887
宝莱特,1.75%,6.59%,0.26553333333333334
天阳科技,1.72%,6.19%,0.27776170212765916
天禄科技,1.7%,-0.76%,2.2245714285714198
华鑫股份,1.7%,6.07%,0.28004054054054045
阳光诺和,1.69%,1.32%,1.2822875000000045
众生药业,1.65%,5.0%,0.3299999999999996
尚荣医疗,1.61%,2.85%,0.5648416666666662
浩瀚深度,1.6%,6.4%,0.2500372670807454
三五互联,1.58%,4.87%,0.3246406250000006
五洲医疗,1.56%,2.83%,0.5514418604651145
方正科技,1.56%,3.06%,0.5105454545454551
宣泰医药,1.55%,3.26%,0.4759634146341463
国新健康,1.55%,6.53%,0.23753246753246765
近岸蛋白,1.51%,2.45%,0.6163841726618701
天键股份,1.5%,7.48%,0.20045454545454547
国金证券,1.49%,-0.95%,1.5645000000000056
萤石网络,1.49%,13.04%,0.11422374517374517
银轮股份,1.48%,12.52%,0.11819056603773577
信雅达,1.47%,6.32%,0.23254918032786911
青云科技,1.45%,2.58%,0.5616160714285727
铜牛信息,1.43%,4.18%,0.3420172932330823
博彦科技,1.43%,3.54%,0.4040510638297867
农尚环境,1.43%,9.74%,0.1468729166666665
*ST京蓝,1.42%,3.8%,0.3732571428571437
