股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
泰慕士,20.96%,30.22%,0.693476571428571
君逸数码,13.11%,4.98%,2.6344857142857214
弘业期货,13.0%,-0.41%,31.82833333333401
天力锂能,9.72%,2.52%,3.8513508196721347
宁波方正,8.93%,4.66%,1.9150568493150628
银之杰,5.27%,25.97%,0.20293966101694907
古鳌科技,4.8%,13.76%,0.3489404388714737
源飞宠物,4.8%,-2.74%,1.7525581395348848
豫光金铅,4.61%,18.42%,0.25031157024793393
神州数码,4.51%,14.78%,0.305225956284153
财富趋势,4.15%,68.99%,0.06015417610877305
挖金客,4.06%,14.45%,0.2809469953775037
航天软件,3.99%,11.42%,0.34942325581395334
指南针,3.9%,46.02%,0.08475302013422818
水羊股份,3.79%,32.83%,0.11545260115606938
荣旗科技,3.7%,11.06%,0.33456395995550636
恩威医药,3.67%,7.82%,0.4695068965517247
浩云科技,3.57%,20.91%,0.1707000000000001
中科金财,3.54%,10.92%,0.3241894736842103
中亦科技,3.37%,29.61%,0.11381336492890998
锦龙股份,3.29%,22.07%,0.14904519572953745
联合光电,3.19%,12.9%,0.24726315789473682
果麦文化,3.15%,7.77%,0.40558579881656864
源杰科技,3.13%,-4.13%,0.7577208333333335
碧兴物联,3.1%,0.0%,inf
玉马遮阳,3.05%,9.99%,0.30528240740740736
智翔金泰,3.0%,-7.2%,0.4166355140186915
华鑫股份,2.86%,15.86%,0.1803254237288136
中原证券,2.86%,13.92%,0.20540000000000008
*ST西发,2.83%,32.1%,0.0881528735632184
法本信息,2.82%,11.21%,0.25151351351351336
华泰证券,2.81%,14.88%,0.18882715517241377
高伟达,2.79%,26.97%,0.10346720647773279
天健集团,2.76%,18.3%,0.15082424242424242
科蓝软件,2.72%,11.18%,0.24318947368421054
麒麟信安,2.68%,22.03%,0.12164696155436129
索辰科技,2.67%,4.51%,0.5919330223880598
国金证券,2.66%,14.41%,0.18457557251908394
永安期货,2.65%,8.74%,0.3033175675675675
威力传动,2.64%,0.0%,inf
华旺科技,2.57%,5.08%,0.5060330000000001
皮阿诺,2.53%,2.72%,0.930028
博迈科,2.5%,12.32%,0.20293103448275848
第一创业,2.5%,11.68%,0.21413043478260885
财通证券,2.47%,13.44%,0.18382500000000013
创识科技,2.44%,10.56%,0.23106912442396338
川宁生物,2.43%,2.45%,0.9918818181818235
华阳国际,2.38%,4.86%,0.48969315068493124
华菱钢铁,2.35%,-0.35%,6.732749999999845
海光信息,2.34%,6.49%,0.360309677419355
森鹰窗业,2.32%,0.61%,3.8133473684210277
太极股份,2.28%,8.29%,0.2748931343283581
光大嘉宝,2.24%,0.31%,7.212800000000154
中国软件,2.24%,7.9%,0.28369571788413106
三维天地,2.2%,6.31%,0.3489090909090918
铜峰电子,2.19%,5.97%,0.36669767441860496
瑞华泰,2.07%,4.95%,0.4183964601769916
信雅达,2.05%,13.75%,0.14912096774193545
慧博云通,2.04%,46.46%,0.04391285988483685
萤石网络,2.02%,14.98%,0.1348047863247863
城建发展,2.0%,16.19%,0.12349514563106807
长亮科技,1.99%,12.71%,0.15651507936507938
尚荣医疗,1.97%,6.65%,0.2962296296296291
智莱科技,1.97%,6.77%,0.2908342105263158
上海凯宝,1.93%,6.03%,0.31982857142857146
唯捷创芯,1.85%,8.24%,0.22444747081712058
新钢股份,1.84%,0.47%,3.946800000000085
