成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:33:07,51.7,+0.43%,--,3,17009,中性盘
09:52:07,51.95,+0.91%,--,6,31170,中性盘
10:11:01,51.97,+0.95%,--,0,0,中性盘
10:29:22,52.01,+1.03%,--,0,0,中性盘
10:48:31,52.29,+1.57%,--,4,20916,中性盘
11:26:10,52.32,+1.63%,--,0,4447,中性盘
13:00:13,52.51,+2.00%,--,2,14125,中性盘
13:19:01,52.57,+2.12%,--,2,10514,中性盘
13:56:40,52.5,+1.98%,--,4,23258,中性盘
14:34:34,52.55,+2.08%,--,17,94485,中性盘
14:54:16,52.55,+2.08%,--,21,111826,中性盘
09:25:01,0.0,-100.00%,--,0,0,中性盘
09:25:01,0.0,-100.00%,--,0,0,--
09:30:01,51.3,-0.35%,+51.3,2,10260,卖盘
09:30:10,51.3,-0.35%,--,3,15390,卖盘
09:30:13,51.3,-0.35%,--,1,8875,买盘
09:30:19,51.48,0.00%,+0.18,2,10347,买盘
09:30:25,51.48,0.00%,--,0,0,卖盘
09:30:34,51.48,0.00%,--,0,0,中性盘
09:30:52,51.55,+0.14%,+0.07,2,10310,买盘
09:31:13,51.55,+0.14%,--,0,0,买盘
09:31:16,51.55,+0.14%,--,14,72170,买盘
09:31:34,51.55,+0.14%,--,0,0,中性盘
09:31:37,51.57,+0.17%,+0.02,2,10314,买盘
09:32:13,51.57,+0.17%,--,0,0,中性盘
09:32:16,51.58,+0.19%,+0.01,9,50136,买盘
09:32:22,51.58,+0.19%,--,1,8511,买盘
09:32:40,51.64,+0.31%,+0.06,2,10328,买盘
09:32:43,51.65,+0.33%,+0.01,6,35639,买盘
09:32:46,51.65,+0.33%,--,0,0,卖盘
09:33:07,51.7,+0.43%,+0.05,3,17009,买盘
09:33:16,51.72,+0.47%,+0.02,3,20533,买盘
09:33:28,51.96,+0.93%,+0.24,12,62352,买盘
09:33:46,51.96,+0.93%,--,0,0,卖盘
