股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,35.17%,67.54%,0.5206987012987013
君逸数码,25.67%,21.45%,1.196987845303868
天力锂能,19.32%,2.9%,6.653324999999994
拓山重工,12.55%,-1.44%,8.73936363636361
金科股份,10.24%,115.53%,0.08863193277310924
经纬股份,9.86%,11.07%,0.890299999999999
源飞宠物,9.63%,11.59%,0.8311346590909092
江波龙,9.61%,-24.86%,0.386532109721662
宁波方正,8.76%,-5.16%,1.6988924999999993
福莱新材,8.49%,-4.8%,1.7681839999999998
赢合科技,7.9%,39.56%,0.19969132290184918
荣盛发展,7.39%,70.97%,0.10413181818181816
智翔金泰,6.97%,-10.38%,0.6711610591900308
太平洋,6.96%,92.25%,0.07544873949579835
固高科技,6.7%,0.0%,inf
王力安防,6.58%,0.19%,34.18310000000073
有研粉材,6.57%,4.52%,1.4538774193548347
超捷股份,5.97%,-14.16%,0.42153512880562066
圣泉集团,5.82%,-4.26%,1.3658425531914926
永悦科技,5.79%,44.73%,0.12943451612903226
银之杰,5.55%,25.75%,0.21556788079470204
神州数码,5.48%,0.28%,19.412899999999553
华工科技,5.21%,-12.21%,0.4267933189655172
锦龙股份,4.94%,16.28%,0.30342254901960763
梦网科技,4.92%,14.64%,0.33615706806282725
中亦科技,4.9%,-11.8%,0.415186830015314
威力传动,4.82%,-33.98%,0.14186249712577606
天元股份,4.76%,1.8%,2.650568421052639
创益通,4.67%,-10.02%,0.46586787878787883
华旺科技,4.6%,10.92%,0.42116582914572814
指南针,4.42%,48.35%,0.0914243093922652
方正科技,4.27%,26.13%,0.16339866666666666
天健集团,4.21%,24.8%,0.16973650793650796
优彩资源,4.12%,7.7%,0.5348509090909084
华菱钢铁,4.12%,16.47%,0.25021463414634165
耐普矿机,4.08%,15.89%,0.2567809523809524
华泰证券,4.06%,25.34%,0.1601896848137535
铂力特,4.06%,9.88%,0.41102106280193257
森鹰窗业,4.05%,12.79%,0.3165543175487467
开勒股份,3.87%,-5.51%,0.7020796460176997
艾为电子,3.78%,8.01%,0.4720134653465348
欧亚集团,3.76%,2.92%,1.289578378378375
东星医疗,3.7%,10.75%,0.34418604651162804
中原证券,3.62%,22.64%,0.1598833333333333
华大智造,3.58%,-5.62%,0.6371676767676782
珠江股份,3.53%,32.09%,0.11001262135922327
美芝股份,3.49%,4.35%,0.8027000000000005
双枪科技,3.49%,-1.89%,1.8513619047618972
汇隆新材,3.48%,-6.05%,0.5753383177570092
通源环境,3.46%,9.26%,0.3737848484848484
中百集团,3.46%,8.75%,0.3953050000000006
炬申股份,3.42%,2.87%,1.191432558139536
果麦文化,3.4%,-23.01%,0.14776303317535538
南钢股份,3.39%,6.47%,0.5239090909090904
双乐股份,3.29%,2.07%,1.5887236842105308
城建发展,3.27%,45.37%,0.07207914893617019
朝阳科技,3.25%,1.29%,2.527661290322562
西部黄金,3.23%,10.52%,0.3070875000000001
财通证券,3.12%,19.05%,0.16379999999999997
达嘉维康,3.09%,13.81%,0.22369627659574445
哈三联,3.08%,3.52%,0.8761617021276583
荣昌生物,3.06%,7.44%,0.41107228915662664
华斯股份,3.03%,4.2%,0.7211399999999992
古鳌科技,3.02%,3.83%,0.7882886363636338
电连技术,3.0%,4.43%,0.6779591836734699
一鸣食品,2.98%,10.85%,0.27476610169491533
华鑫股份,2.96%,18.96%,0.15612549019607838
财富趋势,2.93%,48.21%,0.06078171930558462
大地海洋,2.9%,-3.61%,0.8037795275590534
迎丰股份,2.88%,5.56%,0.5175272727272726
