股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
永鼎股份,1.86%,0.0%,inf
固高科技,6.7%,0.0%,inf
盛美上海,1.22%,-0.1%,12.675799999998919
百诚医药,1.96%,0.24%,8.06213333333341
威迈斯,8.19%,-1.15%,7.132745454545491
博瑞医药,1.02%,0.15%,6.657199999999747
果麦文化,1.82%,0.31%,5.912199999999881
洪兴股份,1.07%,-0.29%,3.6337199999999488
天力锂能,19.19%,-5.7%,3.368755474452553
熊猫乳品,4.45%,1.35%,3.3004166666666714
湘财股份,1.04%,-0.42%,2.4570000000000523
拓山重工,5.16%,2.17%,2.383274999999998
耐普矿机,1.27%,0.58%,2.175668749999998
泰慕士,13.4%,6.47%,2.072379310344828
方正科技,1.12%,0.56%,2.0159999999999982
恺英网络,1.05%,-0.54%,1.939874999999998
珠江股份,2.17%,-1.4%,1.5551666666666768
锦龙股份,4.7%,3.11%,1.5093409090909107
北新路桥,1.78%,1.31%,1.3578857142857088
华泰证券,1.39%,1.11%,1.2488052631578865
汇金科技,3.77%,3.18%,1.184722499999999
未名医药,1.04%,0.93%,1.119529411764718
中科金财,2.99%,2.85%,1.0484085106383003
联合光电,3.46%,3.35%,1.033750877192982
弘业期货,7.32%,-7.56%,0.968492307692308
汇得科技,1.54%,-1.59%,0.967312499999999
玉马遮阳,4.91%,5.29%,0.927731578947368
财富趋势,4.67%,5.06%,0.9228526836158176
东星医疗,6.16%,6.84%,0.9001198237885477
黄山胶囊,1.17%,1.36%,0.8589750000000055
阿特斯,1.85%,2.17%,0.8543636363636363
天晟新材,9.94%,11.74%,0.8466963855421688
君逸数码,19.53%,23.14%,0.8440691588785043
亨迪药业,5.85%,7.0%,0.8361219512195135
科蓝软件,2.37%,2.84%,0.8354249999999992
金杨股份,4.43%,5.71%,0.7764708661417327
三维天地,11.2%,14.88%,0.7526632124352324
源飞宠物,5.77%,7.96%,0.7247119999999998
川宁生物,3.24%,4.74%,0.6834857142857144
人福医药,1.02%,1.52%,0.6702000000000004
众生药业,1.64%,2.5%,0.6560000000000024
法本信息,2.86%,4.4%,0.6501733333333337
华创云信,1.06%,-1.63%,0.6498615384615392
新炬网络,1.36%,2.16%,0.6285672727272761
天阳科技,1.15%,-1.84%,0.6234642857142871
富士莱,2.79%,4.51%,0.6185784530386758
恒润股份,1.03%,1.69%,0.6100769230769277
长亮科技,1.17%,1.92%,0.609570000000002
瑞康医药,1.14%,1.92%,0.5944285714285691
彩蝶实业,3.52%,5.95%,0.591360000000001
南京证券,1.17%,2.04%,0.5739500000000008
麒麟信安,5.74%,10.14%,0.5662049382716048
宏景科技,8.22%,14.73%,0.5581133047210305
香雪制药,1.12%,2.03%,0.5508363636363665
天元宠物,1.47%,2.67%,0.5504820895522375
华鹏飞,1.32%,-2.49%,0.5291000000000032
银之杰,5.77%,11.57%,0.49855816993464075
艾为电子,1.49%,-3.02%,0.4935976415094329
通达创智,3.01%,6.18%,0.4867486842105254
太平洋,7.42%,15.35%,0.4834242424242424
华远地产,2.81%,-5.83%,0.4820230769230773
力盛体育,1.24%,-2.6%,0.47640799999999994
神州数码,6.41%,13.68%,0.46856725146198813
中国移动,1.43%,3.09%,0.4631418685121106
维康药业,2.54%,5.51%,0.4608870967741941
华通线缆,2.1%,4.62%,0.4542631578947382
汇隆新材,2.08%,-4.65%,0.44758518518518586
开勒股份,2.97%,-6.67%,0.44507111913357456
宏源药业,5.73%,12.92%,0.44337961165048534
金埔园林,1.32%,-3.13%,0.42207000000000156
盛邦安全,2.71%,6.47%,0.4190076923076922
通源环境,1.6%,3.87%,0.41379310344827586
铜牛信息,5.15%,12.86%,0.400541564792176
达嘉维康,5.49%,13.81%,0.3974409574468083
康芝药业,3.03%,7.87%,0.38524285714285766
创识科技,4.51%,11.84%,0.3809666666666672
宝莱特,2.61%,6.94%,0.37597215189873456
国金证券,1.32%,-3.52%,0.3745945945945954
绿岛风,1.14%,-3.2%,0.35672499999999974
天健集团,2.13%,-6.07%,0.35067073170731694
西点药业,2.28%,6.74%,0.33843030303030297
华正新材,1.2%,-3.72%,0.3227213114754092
华鑫股份,1.59%,5.0%,0.31773934426229444
乐心医疗,2.98%,9.45%,0.31530322580645176
金科股份,3.37%,-10.84%,0.31078888888888884
宁波方正,2.66%,-8.94%,0.2974782006920415
南王科技,3.61%,12.36%,0.2920818181818183
亚宝药业,3.1%,10.66%,0.2908904109589039
科创信息,2.73%,9.49%,0.2876652892561982
常青科技,3.54%,12.75%,0.2776992481203009
康力源,2.56%,9.29%,0.2755419847328243
美芝股份,1.09%,-4.0%,0.27250000000000024
指南针,4.18%,15.43%,0.2709419689119169
中光防雷,3.17%,12.12%,0.26145229357798166
浩丰科技,3.06%,11.73%,0.26092702702702697
银轮股份,1.17%,4.49%,0.2606328947368415
凯莱英,1.08%,-4.18%,0.25838122743682346
第一创业,1.09%,-4.28%,0.25445862068965597
哈三联,1.04%,4.14%,0.25130181818181785
唯捷创芯,1.42%,-5.75%,0.24708724489795997
启迪环境,1.55%,6.46%,0.23988095238095244
天亿马,1.73%,7.24%,0.23905454545454516
蓝晓科技,1.8%,8.07%,0.22297644539614553
智翔金泰,2.26%,-11.22%,0.2014628571428571
中亦科技,7.84%,39.91%,0.19645057471264377
莱尔科技,1.64%,8.69%,0.18868367346938772
铭普光磁,1.34%,-7.76%,0.1726150537634409
药易购,3.97%,23.05%,0.17223778089887645
威士顿,3.11%,19.48%,0.15961706683971455
英飞拓,3.56%,22.34%,0.15936235294117646
三博脑科,1.45%,9.28%,0.1562084569732939
羚锐制药,1.17%,7.52%,0.15562035398230076
威力传动,4.82%,-33.98%,0.14186249712577606
盟升电子,1.16%,8.46%,0.13706518847006657
东华能源,1.37%,10.01%,0.1368526881720428
葵花药业,1.03%,7.84%,0.13134023668639072
萤石网络,1.39%,10.7%,0.1298750588235294
茂莱光学,1.35%,-11.38%,0.1185801068090788
南天信息,1.36%,13.05%,0.10420779220779208
*ST京蓝,1.18%,11.96%,0.0986909090909091
中信博,1.39%,-14.4%,0.09654719535783368
恩威医药,1.19%,12.9%,0.09228379446640325
中孚信息,1.35%,16.53%,0.08168258426966286
卓创资讯,3.07%,39.05%,0.07862673357664234
高伟达,1.46%,20.04%,0.07284631578947368
新晨科技,1.5%,22.23%,0.06747148288973381
信达证券,1.3%,25.22%,0.051543325526932075
碧兴物联,1.94%,-42.76%,0.045372535917139994
金凯生科,1.09%,33.7%,0.032343353783231076
