股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
兔宝宝,1.34%,0.0%,inf
华安证券,1.02%,0.0%,inf
ST有棵树,1.37%,0.0%,inf
卓创资讯,1.88%,0.0%,inf
矩阵股份,1.71%,0.0%,inf
汇金科技,1.62%,0.0%,inf
天晟新材,3.4%,0.0%,inf
森泰股份,1.36%,0.0%,inf
常青科技,1.5%,0.0%,inf
粤宏远A,1.42%,0.0%,inf
东方园林,1.14%,0.0%,inf
津滨发展,1.34%,0.0%,inf
怡和嘉业,1.78%,0.0%,inf
深圳瑞捷,4.58%,0.0%,inf
永信至诚,1.31%,0.0%,inf
银之杰,1.36%,0.0%,inf
荣盛发展,1.09%,0.0%,inf
特发服务,2.72%,0.0%,inf
天房发展,2.79%,0.0%,inf
建工修复,2.79%,0.0%,inf
清研环境,1.44%,0.0%,inf
*ST天沃,1.01%,0.0%,inf
信音电子,2.73%,0.0%,inf
蕾奥规划,2.11%,0.0%,inf
赛维时代,3.74%,0.0%,inf
浙江震元,1.49%,0.0%,inf
启迪环境,1.16%,0.0%,inf
财达证券,1.44%,0.0%,inf
大龙地产,1.25%,0.0%,inf
*ST美盛,1.43%,0.0%,inf
保力新,1.17%,0.0%,inf
霍普股份,2.1%,0.0%,inf
森鹰窗业,1.21%,0.0%,inf
云南城投,2.69%,0.0%,inf
中亦科技,5.43%,0.0%,inf
中交地产,1.58%,0.0%,inf
金发拉比,1.94%,0.0%,inf
苏州规划,7.59%,0.0%,inf
南方路机,1.42%,0.0%,inf
争光股份,1.07%,0.0%,inf
上海建科,1.65%,0.0%,inf
彩蝶实业,2.47%,0.0%,inf
浙江正特,1.14%,0.0%,inf
致尚科技,3.79%,0.0%,inf
雅艺科技,6.47%,0.0%,inf
山水比德,7.15%,0.0%,inf
天风证券,1.28%,0.0%,inf
美利云,1.04%,0.0%,inf
好想你,1.33%,0.0%,inf
君逸数码,6.63%,0.0%,inf
三维天地,4.72%,0.0%,inf
康芝药业,1.37%,0.0%,inf
创新新材,1.81%,0.0%,inf
通源环境,1.46%,0.0%,inf
威士顿,1.62%,0.0%,inf
浙江荣泰,4.09%,0.0%,inf
新晨科技,1.57%,0.0%,inf
康鹏科技,1.43%,0.0%,inf
恒尚节能,2.06%,0.0%,inf
爱慕股份,1.64%,0.0%,inf
熊猫乳品,4.38%,0.0%,inf
安妮股份,2.56%,0.0%,inf
信达证券,1.09%,0.0%,inf
江盐集团,1.08%,0.0%,inf
福莱新材,1.17%,0.0%,inf
固高科技,6.7%,0.0%,inf
金科股份,1.95%,0.0%,inf
挖金客,1.16%,0.0%,inf
海科新源,3.31%,0.0%,inf
天力锂能,1.34%,0.0%,inf
ST迪威迅,1.22%,0.0%,inf
