股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
维康药业,1.98%,-4.15%,0.47662886597938026
洪兴股份,1.55%,3.29%,0.47102777777777854
炜冈科技,1.51%,3.34%,0.4517416666666656
铜牛信息,3.14%,7.38%,0.42549661016949103
泓淋电力,1.75%,4.2%,0.4168181818181819
中光防雷,3.04%,7.5%,0.40520000000000017
亨迪药业,2.9%,-7.43%,0.3902094240837695
中交地产,1.18%,-3.03%,0.38966222222222285
民爆光电,4.52%,-11.66%,0.38771555555555554
大宏立,4.81%,12.41%,0.3876073929961089
天力锂能,8.48%,-22.31%,0.3800948917748917
宏源药业,2.3%,-6.15%,0.3740526315789469
信达证券,5.74%,15.47%,0.3710788732394366
豪恩汽电,1.04%,2.92%,0.35584137931034365
戎美股份,1.63%,4.64%,0.3512451219512209
和泰机电,1.86%,5.35%,0.34785957446808596
标榜股份,3.02%,8.72%,0.3463976095617528
必得科技,1.26%,3.74%,0.33699272727272794
东南电子,1.47%,4.61%,0.31870081967213043
海科新源,3.17%,10.01%,0.31674331983805687
欧圣电气,2.03%,6.65%,0.3050486486486488
劲旅环境,1.62%,5.33%,0.30406153846153827
天玛智控,1.01%,3.36%,0.3007555555555559
中重科技,1.14%,3.79%,0.3006164383561642
通源环境,1.96%,6.59%,0.2971999999999998
东星医疗,2.36%,-8.08%,0.29211020408163285
英飞拓,1.76%,6.45%,0.27280000000000026
江盐集团,1.86%,7.13%,0.2610488372093025
苏州规划,2.71%,-10.43%,0.25992734499205083
常青科技,1.7%,6.81%,0.2498122065727701
大湖股份,2.02%,8.18%,0.24684400000000006
珠江股份,1.45%,-6.0%,0.24148076923076944
金鹰重工,2.03%,8.72%,0.2327175257731957
研奥股份,2.25%,9.75%,0.2308223684210525
中岩大地,1.46%,6.33%,0.23065192307692325
超越科技,2.13%,9.32%,0.22845488372092995
神州高铁,1.25%,5.86%,0.21339285714285766
龙头股份,1.02%,4.9%,0.20800714285714267
赛维时代,1.88%,9.18%,0.2046991404011461
达嘉维康,1.79%,9.08%,0.19703875968992232
聚杰微纤,1.97%,10.11%,0.19479477611940305
冠中生态,1.11%,5.9%,0.18804705882352954
通用电梯,1.05%,5.89%,0.17826136363636352
华鹏飞,1.59%,-9.42%,0.16885799999999995
ST迪威迅,1.94%,11.79%,0.16460606060606053
康平科技,1.04%,6.46%,0.1610827067669175
金科股份,1.42%,-9.05%,0.15690999999999986
熊猫乳品,2.05%,-13.93%,0.1471919431279619
三羊马,2.01%,13.88%,0.14486414342629467
雷尔伟,3.5%,24.23%,0.14443933823529406
东华能源,1.18%,8.75%,0.13485714285714287
源飞宠物,1.03%,7.96%,0.1294366666666665
理工导航,1.51%,11.84%,0.1275783567134268
*ST越博,2.41%,18.98%,0.12700700000000004
天晟新材,2.36%,-19.2%,0.12290054644808754
华正新材,1.26%,-11.64%,0.10824119106699757
实朴检测,1.26%,12.43%,0.1013875647668393
兴源环境,1.31%,13.68%,0.09575476190476181
ST中利,1.06%,11.47%,0.09240434782608696
锦龙股份,1.38%,-15.16%,0.0910470119521913
宏昌科技,1.33%,-19.16%,0.06940031152647975
安妮股份,1.48%,22.61%,0.06544675324675327
