股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
通达创智,4.04%,0.0%,inf
光大同创,2.6%,0.0%,inf
必得科技,1.82%,0.0%,inf
炜冈科技,1.18%,0.0%,inf
东方园林,2.49%,0.0%,inf
维科精密,1.37%,0.0%,inf
拓山重工,1.84%,0.0%,inf
广钢气体,4.61%,0.0%,inf
明阳电气,2.0%,0.0%,inf
舜禹股份,3.1%,0.0%,inf
天源环保,1.09%,0.0%,inf
森赫股份,2.91%,0.0%,inf
锡南科技,1.86%,0.0%,inf
光华股份,1.4%,0.0%,inf
正强股份,1.32%,0.0%,inf
中兰环保,1.14%,0.0%,inf
欣灵电气,3.45%,0.0%,inf
联合化学,2.05%,0.0%,inf
一彬科技,1.91%,0.0%,inf
哈铁科技,4.62%,0.0%,inf
盛帮股份,1.29%,0.0%,inf
新莱福,1.82%,0.0%,inf
泰慕士,1.01%,0.0%,inf
深圳瑞捷,1.39%,0.0%,inf
宏昌科技,1.22%,0.0%,inf
博菲电气,1.95%,0.0%,inf
冠中生态,1.34%,0.0%,inf
中润光学,3.09%,0.0%,inf
奇德新材,1.71%,0.0%,inf
众智科技,1.15%,0.0%,inf
芯动联科,1.82%,0.0%,inf
德石股份,2.52%,0.0%,inf
三羊马,1.73%,0.0%,inf
矩阵股份,1.1%,0.0%,inf
招商南油,1.58%,0.0%,inf
四方精创,1.28%,0.0%,inf
康平科技,1.23%,0.0%,inf
德福科技,2.99%,0.0%,inf
雷尔伟,4.01%,0.0%,inf
国科军工,1.11%,0.0%,inf
万得凯,1.51%,0.0%,inf
泓淋电力,3.19%,0.0%,inf
中岩大地,1.31%,0.0%,inf
鸿日达,1.27%,0.0%,inf
宁波方正,1.26%,0.0%,inf
建研设计,1.12%,0.0%,inf
研奥股份,1.43%,0.0%,inf
三柏硕,1.12%,0.0%,inf
未来电器,3.35%,0.0%,inf
鸿铭股份,3.18%,0.0%,inf
*ST天沃,1.01%,0.0%,inf
霍普股份,2.24%,0.0%,inf
和泰机电,2.72%,0.0%,inf
信宇人,3.76%,0.0%,inf
京源环保,1.14%,0.0%,inf
埃科光电,2.7%,0.0%,inf
友车科技,1.49%,0.0%,inf
锴威特,4.62%,0.0%,inf
民爆光电,3.59%,0.0%,inf
大宏立,4.18%,0.0%,inf
理工导航,1.73%,0.0%,inf
中银绒业,2.19%,0.0%,inf
盟固利,4.83%,0.0%,inf
洪通燃气,1.41%,0.0%,inf
卓创资讯,1.88%,0.0%,inf
坤泰股份,2.16%,0.0%,inf
鑫宏业,1.74%,0.0%,inf
宿迁联盛,1.99%,0.0%,inf
豪恩汽电,3.71%,0.0%,inf
劲旅环境,2.05%,0.0%,inf
建科股份,1.47%,0.0%,inf
双元科技,1.46%,0.0%,inf
智明达,1.13%,0.0%,inf
誉辰智能,4.94%,0.0%,inf
柯利达,1.42%,0.0%,inf
标榜股份,5.48%,0.0%,inf
超越科技,1.69%,0.0%,inf
远翔新材,1.48%,0.0%,inf
赛恩斯,1.24%,0.0%,inf
威士顿,4.24%,0.0%,inf
双一科技,1.07%,0.0%,inf
南方路机,3.44%,0.0%,inf
楚环科技,1.09%,0.0%,inf
奥雅股份,1.02%,0.0%,inf
中荣股份,1.27%,0.0%,inf
磁谷科技,1.54%,0.0%,inf
彩蝶实业,2.48%,0.0%,inf
博俊科技,1.93%,0.0%,inf
东南电子,3.66%,0.0%,inf
浙江世宝,1.46%,0.0%,inf
美利信,1.84%,0.0%,inf
新宁物流,1.18%,0.0%,inf
九州一轨,1.4%,0.0%,inf
中泰股份,1.92%,0.0%,inf
西高院,3.37%,0.0%,inf
远信工业,1.73%,0.0%,inf
金鹰重工,1.92%,0.0%,inf
亚通精工,1.99%,0.0%,inf
万丰股份,2.12%,0.0%,inf
恒工精密,1.67%,0.0%,inf
时创能源,7.6%,0.0%,inf
港通医疗,3.48%,0.0%,inf
航材股份,1.06%,0.0%,inf
日月明,2.66%,0.0%,inf
盘古智能,2.43%,0.0%,inf
法尔胜,1.84%,0.0%,inf
胜通能源,1.15%,0.0%,inf
华新环保,6.17%,0.0%,inf
博盈特焊,1.01%,0.0%,inf
安凯微,1.34%,0.0%,inf
中电环保,1.04%,0.0%,inf
*ST美尚,1.32%,0.0%,inf
威力传动,1.18%,0.0%,inf
晶雪节能,1.17%,0.0%,inf
逸飞激光,5.27%,0.0%,inf
安妮股份,1.43%,0.0%,inf
迈信林,1.12%,0.0%,inf
通用电梯,1.86%,0.0%,inf
盛邦安全,1.9%,0.0%,inf
华骐环保,1.39%,0.0%,inf
科瑞思,1.71%,0.0%,inf
信达证券,1.09%,0.0%,inf
天玛智控,4.59%,0.0%,inf
福莱新材,1.28%,0.0%,inf
航天软件,1.51%,0.0%,inf
艾布鲁,1.08%,0.0%,inf
海科新源,3.13%,0.0%,inf
神州高铁,1.55%,0.0%,inf
冠龙节能,1.07%,0.0%,inf
华丰科技,1.09%,0.0%,inf
嘉戎技术,2.71%,0.0%,inf
鼎泰高科,1.13%,0.0%,inf
江盐集团,1.89%,0.0%,inf
航天环宇,2.25%,0.0%,inf
中科磁业,1.05%,0.0%,inf
长城军工,1.75%,0.0%,inf
威马农机,6.36%,0.0%,inf
天秦装备,1.17%,0.0%,inf
