成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:16:45,0.0,-100.00%,--,0,0,买盘
09:19:21,0.0,-100.00%,--,0,0,中性盘
09:24:48,0.0,-100.00%,--,0,0,卖盘
09:25:00,88.8,-0.87%,+88.8,41,370918,卖盘
09:25:00,88.8,-0.87%,-0.79,41,370918,--
09:30:01,88.01,-1.75%,-0.79,8,70408,卖盘
09:30:04,88.02,-1.74%,0.01,32,281664,买盘
09:30:07,88.01,-1.75%,-0.01,11,100683,卖盘
09:30:10,88.02,-1.74%,0.01,15,133350,中性盘
09:30:13,88.61,-1.08%,0.59,61,543445,买盘
09:30:16,88.63,-1.06%,0.02,23,204735,买盘
09:30:19,88.6,-1.09%,-0.03,31,282545,卖盘
09:30:22,88.85,-0.81%,0.25,19,175745,买盘
09:30:25,88.72,-0.96%,-0.13,19,173714,卖盘
09:30:28,88.9,-0.76%,0.18,0,7645,买盘
09:30:31,88.74,-0.94%,-0.16,40,362858,卖盘
09:30:34,89.5,-0.09%,0.76,15,137920,买盘
09:30:37,89.32,-0.29%,-0.18,15,137642,卖盘
09:30:40,89.3,-0.31%,-0.02,60,544551,中性盘
09:30:43,89.32,-0.29%,0.02,19,177032,中性盘
09:30:46,89.57,-0.01%,0.25,12,113933,买盘
09:30:49,89.3,-0.31%,-0.27,42,377025,卖盘
09:30:52,89.57,-0.01%,0.27,32,291192,买盘
09:30:55,88.99,-0.66%,-0.58,37,338073,中性盘
09:30:58,89.52,-0.07%,0.53,17,160330,中性盘
09:31:01,88.99,-0.66%,-0.53,9,86943,卖盘
09:31:04,89.58,0.00%,0.59,25,227712,买盘
09:31:07,89.01,-0.64%,-0.57,27,240683,卖盘
09:31:07,89.01,-0.64%,--,27,240683,中性盘
09:31:07,89.01,-0.64%,--,27,240683,卖盘
09:31:10,89.57,-0.01%,+0.56,5,51413,中性盘
09:31:13,89.0,-0.65%,-0.57,8,71200,卖盘
09:31:16,89.0,-0.65%,--,17,159043,买盘
09:31:19,89.55,-0.03%,+0.55,32,292023,买盘
09:31:22,89.58,0.00%,+0.03,115,1038143,买盘
09:31:25,88.95,-0.70%,-0.63,75,671750,卖盘
09:31:28,89.69,+0.12%,+0.74,39,352661,买盘
09:31:31,89.78,+0.22%,+0.09,25,227143,买盘
09:31:34,89.78,+0.22%,--,22,204698,中性盘
