成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:16:43,0.0,-100.00%,--,0,0,卖盘
09:16:48,0.0,-100.00%,--,0,0,买盘
09:23:54,0.0,-100.00%,--,0,0,中性盘
09:25:00,73.79,0.00%,+73.79,2,14758,卖盘
09:25:00,73.79,0.00%,--,2,14758,--
09:30:03,73.79,0.00%,--,0,0,中性盘
09:30:05,73.99,+0.27%,+0.2,2,20347,买盘
09:30:08,73.98,+0.26%,-0.01,2,14796,中性盘
09:30:14,73.98,+0.26%,--,0,0,中性盘
09:30:17,73.99,+0.27%,+0.01,1,9249,买盘
09:30:21,73.99,+0.27%,--,0,5549,卖盘
09:30:30,73.8,+0.01%,-0.19,2,14760,卖盘
09:30:32,73.8,+0.01%,--,0,0,中性盘
09:30:51,73.6,-0.26%,-0.2,71,526902,卖盘
09:30:54,73.65,-0.19%,+0.05,2,14730,买盘
09:30:57,73.65,-0.19%,--,16,123437,买盘
09:31:00,73.65,-0.19%,--,21,157316,买盘
09:31:03,73.65,-0.19%,--,24,177276,买盘
09:31:06,73.29,-0.68%,-0.36,18,137639,卖盘
09:31:09,73.63,-0.22%,+0.34,10,78490,买盘
09:31:12,73.54,-0.34%,-0.09,5,38535,中性盘
09:31:15,73.54,-0.34%,--,3,25813,买盘
09:31:18,73.54,-0.34%,--,14,104353,买盘
09:31:21,73.5,-0.39%,-0.04,7,52553,卖盘
09:31:24,73.52,-0.37%,+0.02,2,14704,买盘
09:57:11,78.62,+6.55%,--,120,949415,中性盘
09:57:15,78.77,+6.75%,+0.15,103,818026,买盘
09:57:18,78.77,+6.75%,--,12,94524,卖盘
09:57:20,78.77,+6.75%,--,154,1219123,卖盘
09:57:24,78.89,+6.91%,+0.12,45,359186,买盘
09:57:27,78.89,+6.91%,--,54,429872,卖盘
09:57:30,79.0,+7.06%,+0.11,30,242609,买盘
09:57:33,79.0,+7.06%,--,17,140620,买盘
09:57:35,78.9,+6.93%,-0.1,21,170661,卖盘
09:57:39,78.65,+6.59%,-0.25,18,141727,卖盘
09:57:42,78.75,+6.72%,+0.1,12,95051,买盘
09:57:45,78.75,+6.72%,--,4,37170,中性盘
09:57:48,78.76,+6.74%,+0.01,16,130269,买盘
09:57:51,78.65,+6.59%,-0.11,7,60718,买盘
09:57:54,78.95,+6.99%,+0.3,25,198322,买盘
09:57:57,78.99,+7.05%,+0.04,7,56162,买盘
09:57:59,78.97,+7.02%,-0.02,39,311300,中性盘
09:58:03,78.92,+6.95%,-0.05,30,237470,卖盘
09:58:06,78.98,+7.03%,+0.06,45,358648,中性盘
09:58:09,78.97,+7.02%,-0.01,62,493563,买盘
09:58:11,79.0,+7.06%,+0.03,84,668103,买盘
09:58:14,78.9,+6.93%,-0.1,30,238830,卖盘
09:58:18,78.75,+6.72%,-0.15,55,436984,卖盘
09:58:20,78.92,+6.95%,+0.17,29,235576,买盘
09:58:24,78.99,+7.05%,+0.07,33,260667,买盘
09:58:27,78.75,+6.72%,-0.24,11,93004,卖盘
09:58:29,78.62,+6.55%,-0.13,12,94344,卖盘
09:58:36,78.71,+6.67%,+0.09,10,78710,中性盘
09:58:39,78.62,+6.55%,-0.09,1,8334,卖盘
09:58:41,78.59,+6.50%,-0.03,2,15718,买盘
09:58:45,78.59,+6.50%,--,3,30964,买盘
09:58:48,78.58,+6.49%,-0.01,3,29075,买盘
09:58:54,78.22,+6.00%,-0.36,5,42317,卖盘
09:58:57,78.22,+6.00%,--,9,74309,卖盘
09:59:00,78.22,+6.00%,--,6,53659,买盘
09:59:02,78.58,+6.49%,+0.36,9,77716,买盘
09:59:06,78.49,+6.37%,-0.09,4,32416,中性盘
09:59:09,78.48,+6.36%,-0.01,16,125568,买盘
09:59:12,78.1,+5.84%,-0.38,14,113245,卖盘
09:59:15,78.47,+6.34%,+0.37,30,241923,买盘
09:59:17,78.47,+6.34%,--,0,0,买盘
09:59:20,78.47,+6.34%,--,24,191074,买盘
09:59:23,78.58,+6.49%,+0.11,9,73787,买盘
09:59:26,78.58,+6.49%,--,2,20509,买盘
09:59:29,78.7,+6.65%,+0.12,20,162358,买盘
09:59:33,78.7,+6.65%,--,14,114587,买盘
09:59:35,78.61,+6.53%,-0.09,21,166417,卖盘
09:59:38,78.61,+6.53%,--,14,114849,买盘
09:59:42,78.61,+6.53%,--,2,15958,买盘
09:59:45,78.86,+6.87%,+0.25,28,228379,买盘
09:59:48,78.98,+7.03%,+0.12,20,159777,买盘
09:59:51,78.87,+6.88%,-0.11,19,155768,中性盘
09:59:54,78.93,+6.97%,+0.06,3,27468,买盘
09:59:57,78.96,+7.01%,+0.03,39,309523,买盘
10:00:03,78.87,+6.88%,-0.09,2,15774,买盘
10:00:06,78.56,+6.46%,-0.31,8,68426,卖盘
10:00:09,78.51,+6.40%,-0.05,10,78510,中性盘
10:00:12,78.26,+6.06%,-0.25,2,15652,卖盘
10:00:14,78.26,+6.06%,--,1,11348,卖盘
10:00:18,78.26,+6.06%,--,43,344187,买盘
10:00:21,78.03,+5.75%,-0.23,27,214348,卖盘
10:00:24,77.99,+5.69%,-0.04,55,432767,卖盘
10:00:26,77.97,+5.66%,-0.02,10,81089,卖盘
10:00:30,78.24,+6.03%,+0.27,35,276109,买盘
10:00:33,78.0,+5.71%,-0.24,2,15600,卖盘
10:00:36,78.23,+6.02%,+0.23,8,68764,买盘
10:00:39,78.01,+5.72%,-0.22,1,7801,卖盘
10:00:42,78.0,+5.71%,-0.01,1,7800,买盘
10:00:45,78.2,+5.98%,+0.2,3,27683,中性盘
10:00:54,78.08,+5.81%,-0.12,18,141403,中性盘
10:00:57,77.8,+5.43%,-0.28,10,77800,卖盘
10:01:00,78.07,+5.80%,+0.27,8,70107,买盘
10:01:06,77.98,+5.68%,-0.09,4,32050,买盘
10:01:09,77.97,+5.66%,-0.01,3,28147,买盘
10:01:12,77.97,+5.66%,--,0,0,买盘
10:01:15,77.95,+5.64%,-0.02,2,15590,买盘
10:01:18,77.88,+5.54%,-0.07,63,493837,中性盘
10:01:21,77.94,+5.62%,+0.06,8,63443,买盘
10:01:24,77.94,+5.62%,--,31,245121,买盘
10:01:27,77.94,+5.62%,--,5,41620,卖盘
10:01:30,77.94,+5.62%,--,18,140370,卖盘
10:01:33,77.8,+5.43%,-0.14,11,87058,卖盘
10:01:36,77.8,+5.43%,--,58,458475,买盘
10:01:38,77.97,+5.66%,+0.17,15,122335,买盘
10:01:42,78.0,+5.71%,+0.03,19,154908,买盘
10:01:45,78.08,+5.81%,+0.08,3,31154,买盘
10:01:48,77.98,+5.68%,-0.1,14,112993,卖盘
10:01:51,78.1,+5.84%,+0.12,15,122539,买盘
10:01:54,78.2,+5.98%,+0.1,8,68190,买盘
10:02:00,78.11,+5.85%,-0.09,2,15622,中性盘
10:02:02,78.08,+5.81%,-0.03,5,39040,卖盘
10:02:06,78.13,+5.88%,+0.05,4,31252,卖盘
10:02:09,78.05,+5.77%,-0.08,3,30986,卖盘
10:02:12,78.05,+5.77%,--,7,55650,卖盘
10:02:14,78.0,+5.71%,-0.05,18,146250,卖盘
10:02:18,78.0,+5.71%,--,4,32292,买盘
10:02:21,78.06,+5.79%,+0.06,11,88910,买盘
10:02:24,78.05,+5.77%,-0.01,8,64938,中性盘
10:02:27,78.05,+5.77%,--,0,0,买盘
10:02:30,78.05,+5.77%,--,18,145797,买盘
10:02:32,78.1,+5.84%,+0.05,6,48266,买盘
10:02:36,78.23,+6.02%,+0.13,50,395296,买盘
10:02:39,78.25,+6.04%,+0.02,7,59627,买盘
10:02:42,78.26,+6.06%,+0.01,37,290188,买盘
10:02:44,78.3,+6.11%,+0.04,7,54810,买盘
10:02:51,78.77,+6.75%,+0.47,11,87513,买盘
10:02:54,78.83,+6.83%,+0.06,25,200544,买盘
10:03:00,78.83,+6.83%,--,1,9933,卖盘
10:03:09,78.83,+6.83%,--,0,0,买盘
10:03:12,78.48,+6.36%,-0.35,10,86250,卖盘
10:03:15,78.45,+6.32%,-0.03,3,27693,中性盘
10:03:18,78.45,+6.32%,--,3,27222,买盘
10:03:24,78.23,+6.02%,-0.22,12,93954,卖盘
10:03:29,78.39,+6.23%,+0.16,7,54873,买盘
10:03:32,78.23,+6.02%,-0.16,9,70407,卖盘
10:03:36,78.23,+6.02%,--,37,289451,卖盘
10:03:39,78.37,+6.21%,+0.14,8,64969,买盘
10:03:41,78.38,+6.22%,+0.01,10,85199,买盘
10:09:45,78.45,+6.32%,-0.06,2,15690,中性盘
10:10:11,78.39,+6.23%,-0.06,2,22184,卖盘
10:10:21,78.4,+6.25%,+0.01,4,31360,买盘
10:10:48,78.34,+6.17%,-0.06,7,58755,卖盘
10:10:51,78.34,+6.17%,--,4,31336,卖盘
10:10:56,78.22,+6.00%,-0.12,12,97775,卖盘
10:11:06,78.22,+6.00%,--,0,0,卖盘
10:11:09,78.18,+5.95%,-0.04,10,84825,卖盘
