股票简称,日期,30日净买入率总和,买入率总和增速
赢合科技,2023-07-19,0.0786,5.587301587301588
赢合科技,2023-07-21,0.07519999999999999,5.587301587301588
赢合科技,2023-07-12,0.0126,5.587301587301588
赢合科技,2023-07-13,0.04190000000000001,5.587301587301588
赢合科技,2023-07-14,0.051,5.587301587301588
赢合科技,2023-07-17,0.061900000000000004,5.587301587301588
赢合科技,2023-07-20,0.0775,5.587301587301588
赢合科技,2023-07-26,0.083,5.587301587301588
赢合科技,2023-07-24,0.073,5.587301587301588
楚环科技,2023-07-24,0.0833,4.931297709923663
楚环科技,2023-07-26,0.07769999999999999,4.931297709923663
楚环科技,2023-07-14,0.057,4.931297709923663
楚环科技,2023-07-13,0.029500000000000002,4.931297709923663
楚环科技,2023-07-21,0.0547,4.931297709923663
楚环科技,2023-07-20,0.12539999999999998,4.931297709923663
楚环科技,2023-07-19,0.12539999999999998,4.931297709923663
楚环科技,2023-07-17,0.0436,4.931297709923663
楚环科技,2023-07-12,0.0131,4.931297709923663
嘉戎技术,2023-07-26,0.0441,2.8347826086956522
嘉戎技术,2023-07-17,0.0115,2.8347826086956522
嘉戎技术,2023-07-19,0.0115,2.8347826086956522
嘉曼服饰,2023-07-21,0.06849999999999999,2.72289156626506
嘉曼服饰,2023-07-24,0.038900000000000004,2.72289156626506
嘉曼服饰,2023-07-26,0.061799999999999994,2.72289156626506
嘉曼服饰,2023-07-20,0.0431,2.72289156626506
嘉曼服饰,2023-07-19,0.0325,2.72289156626506
嘉曼服饰,2023-07-17,0.0291,2.72289156626506
嘉曼服饰,2023-07-14,0.0255,2.72289156626506
嘉曼服饰,2023-07-12,0.0166,2.72289156626506
嘉曼服饰,2023-07-13,0.0274,2.72289156626506
建研设计,2023-07-12,0.019,2.5315789473684207
建研设计,2023-07-14,0.022799999999999997,2.5315789473684207
建研设计,2023-07-17,0.0282,2.5315789473684207
建研设计,2023-07-19,0.0348,2.5315789473684207
建研设计,2023-07-20,0.0327,2.5315789473684207
建研设计,2023-07-21,0.0447,2.5315789473684207
建研设计,2023-07-24,0.049,2.5315789473684207
建研设计,2023-07-26,0.06709999999999999,2.5315789473684207
建研设计,2023-07-13,0.021,2.5315789473684207
新易盛,2023-07-14,0.031,2.239669421487603
新易盛,2023-07-17,0.0391,2.239669421487603
新易盛,2023-07-12,0.0121,2.239669421487603
新易盛,2023-07-26,0.0392,2.239669421487603
新易盛,2023-07-24,0.0405,2.239669421487603
新易盛,2023-07-21,0.036699999999999997,2.239669421487603
新易盛,2023-07-19,0.0393,2.239669421487603
新易盛,2023-07-13,0.0239,2.239669421487603
新易盛,2023-07-20,0.0393,2.239669421487603
翔宇医疗,2023-07-19,0.0338,2.043103448275862
翔宇医疗,2023-07-20,0.04019999999999999,2.043103448275862
翔宇医疗,2023-07-21,0.0353,2.043103448275862
翔宇医疗,2023-07-24,0.0329,2.043103448275862
翔宇医疗,2023-07-26,0.0353,2.043103448275862
翔宇医疗,2023-07-17,0.0321,2.043103448275862
翔宇医疗,2023-07-14,0.026600000000000002,2.043103448275862
翔宇医疗,2023-07-13,0.0146,2.043103448275862
翔宇医疗,2023-07-12,0.0116,2.043103448275862
欧亚集团,2023-07-21,0.0225,1.9444444444444446
欧亚集团,2023-07-17,0.0108,1.9444444444444446
欧亚集团,2023-07-19,0.0141,1.9444444444444446
欧亚集团,2023-07-20,0.0182,1.9444444444444446
欧亚集团,2023-07-26,0.0318,1.9444444444444446
欧亚集团,2023-07-24,0.0265,1.9444444444444446
金力泰,2023-07-21,0.0373,1.937888198757764
金力泰,2023-07-24,0.0473,1.937888198757764
金力泰,2023-07-13,0.0202,1.937888198757764
金力泰,2023-07-12,0.0161,1.937888198757764
金力泰,2023-07-19,0.0339,1.937888198757764
金力泰,2023-07-20,0.046799999999999994,1.937888198757764
金力泰,2023-07-17,0.0354,1.937888198757764
金力泰,2023-07-14,0.038599999999999995,1.937888198757764
金力泰,2023-07-26,0.0473,1.937888198757764
朗坤环境,2023-07-17,0.0111,1.9009009009009006
朗坤环境,2023-07-19,0.0125,1.9009009009009006
朗坤环境,2023-07-21,0.011200000000000002,1.9009009009009006
朗坤环境,2023-07-26,0.0322,1.9009009009009006
飞鹿股份,2023-07-19,0.016200000000000003,1.818181818181818
飞鹿股份,2023-07-26,0.031,1.818181818181818
飞鹿股份,2023-07-24,0.0197,1.818181818181818
飞鹿股份,2023-07-20,0.0179,1.818181818181818
飞鹿股份,2023-07-21,0.0174,1.818181818181818
飞鹿股份,2023-07-17,0.0155,1.818181818181818
飞鹿股份,2023-07-14,0.013300000000000001,1.818181818181818
飞鹿股份,2023-07-13,0.011000000000000001,1.818181818181818
美晨生态,2023-07-26,0.0351,1.7857142857142856
美晨生态,2023-07-21,0.0126,1.7857142857142856
熊猫乳品,2023-07-20,0.011899999999999999,1.7563025210084033
熊猫乳品,2023-07-21,0.05,1.7563025210084033
熊猫乳品,2023-07-24,0.032799999999999996,1.7563025210084033
国泰环保,2023-07-21,0.1001,1.681102362204724
国泰环保,2023-07-13,0.0269,1.681102362204724
国泰环保,2023-07-12,0.0254,1.681102362204724
国泰环保,2023-07-19,0.0169,1.681102362204724
国泰环保,2023-07-24,0.0206,1.681102362204724
国泰环保,2023-07-26,0.0681,1.681102362204724
国泰环保,2023-07-14,0.0175,1.681102362204724
铂力特,2023-07-26,0.0554,1.60093896713615
铂力特,2023-07-12,0.0213,1.60093896713615
铂力特,2023-07-13,0.0273,1.60093896713615
铂力特,2023-07-14,0.039599999999999996,1.60093896713615
铂力特,2023-07-17,0.052300000000000006,1.60093896713615
铂力特,2023-07-19,0.052300000000000006,1.60093896713615
铂力特,2023-07-20,0.052300000000000006,1.60093896713615
铂力特,2023-07-21,0.0546,1.60093896713615
铂力特,2023-07-24,0.054900000000000004,1.60093896713615
安车检测,2023-07-14,0.0159,1.5419847328244276
安车检测,2023-07-21,0.0333,1.5419847328244276
安车检测,2023-07-20,0.0227,1.5419847328244276
安车检测,2023-07-19,0.018000000000000002,1.5419847328244276
安车检测,2023-07-13,0.011899999999999999,1.5419847328244276
安车检测,2023-07-12,0.0131,1.5419847328244276
栖霞建设,2023-07-21,0.021,1.5392156862745097
栖霞建设,2023-07-26,0.0259,1.5392156862745097
栖霞建设,2023-07-20,0.0102,1.5392156862745097
栖霞建设,2023-07-24,0.0225,1.5392156862745097
福莱新材,2023-07-20,0.055099999999999996,1.533582089552239
福莱新材,2023-07-21,0.0467,1.533582089552239
福莱新材,2023-07-19,0.045899999999999996,1.533582089552239
福莱新材,2023-07-17,0.037200000000000004,1.533582089552239
福莱新材,2023-07-26,0.0679,1.533582089552239
福莱新材,2023-07-13,0.0268,1.533582089552239
福莱新材,2023-07-14,0.0276,1.533582089552239
福莱新材,2023-07-24,0.0692,1.533582089552239
天亿马,2023-07-24,0.024399999999999998,1.5327102803738315
天亿马,2023-07-14,0.010700000000000001,1.5327102803738315
天亿马,2023-07-21,0.0263,1.5327102803738315
天亿马,2023-07-20,0.0263,1.5327102803738315
天亿马,2023-07-19,0.0305,1.5327102803738315
天亿马,2023-07-17,0.023,1.5327102803738315
天亿马,2023-07-26,0.0271,1.5327102803738315
蒙娜丽莎,2023-07-13,0.0127,1.5118110236220472
蒙娜丽莎,2023-07-14,0.012,1.5118110236220472
蒙娜丽莎,2023-07-17,0.0173,1.5118110236220472
蒙娜丽莎,2023-07-19,0.0219,1.5118110236220472
蒙娜丽莎,2023-07-20,0.0235,1.5118110236220472
