代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh601099,太平洋,1524000000.0,487000000.0,276000000.0,210000000.0,1732000000.0
sh600809,山西汾酒,2330000000.0,196000000.0,76631500.0,119000000.0,2409000000.0
sz000858,五粮液,5983000000.0,264000000.0,163000000.0,101000000.0,6085000000.0
sh688612,N威迈,101000000.0,122000000.0,21538500.0,101000000.0,247000000.00000003
sh601136,首创证券,307000000.0,275000000.0,177000000.0,98652300.0,347000000.0
sh601155,新城控股,799000000.0,172000000.0,95454700.0,76891600.0,807000000.0
sh688256,寒武纪,1009000000.0,197000000.0,125000000.0,72035800.0,2150000000.0
sh603659,璞泰来,546000000.0,75884100.0,16220900.0,59663200.0,680000000.0
sz300170,汉得信息,911999999.9999999,144000000.0,87688900.0,56450700.0,919999999.9999999
sh600519,贵州茅台,16432000000.0,244000000.0,192000000.0,52009600.0,16862000000.0
sz002043,兔宝宝,202000000.0,114999999.99999999,65069000.0,50124500.0,208000000.0
sz002761,浙江建投,356000000.0,183000000.0,137000000.0,45698900.0,399000000.0
sz000750,国海证券,984000000.0,214000000.0,168000000.0,45686500.0,1102000000.0
sh601318,中国平安,18766000000.0,285000000.0,239000000.0,45526200.0,18819000000.0
sh688599,天合光能,1697000000.0,71609700.0,26268200.0,45341500.0,2139999999.9999998
sz000157,中联重科,1236000000.0,48247100.0,4366300.0,43880800.0,1239000000.0
sh600958,东方证券,2011000000.0,102000000.0,59009300.0,43388200.0,2021000000.0
sh601728,中国电信,876000000.0,85181400.0,42476800.0,42704600.0,885000000.0
sh603392,万泰生物,564000000.0,109000000.00000001,66195700.0,42317100.0,785000000.0
sz000725,京东方Ａ,6723999999.999999,202000000.0,160000000.0,41590900.0,6729000000.000001
sz002600,领益智造,577000000.0,62303600.0,22712500.0,39591000.0,612000000.0
sh601186,中国铁建,2248000000.0,101000000.0,62058500.0,38696800.0,2270000000.0
sz000938,紫光股份,1598000000.0,86434500.0,48503800.0,37930700.0,1630000000.0
sz002738,中矿资源,1474000000.0,80244800.0,43254000.0,36990700.0,1782000000.0
sh600256,广汇能源,1844000000.0000002,61704799.99999999,25951900.0,35752900.0,1846000000.0
sh605117,德业股份,609000000.0,43955900.0,8891900.0,35064000.0,638000000.0
sh601881,中国银河,1440000000.0,236000000.0,204999999.99999997,31105700.0,1748999999.9999998
sz300347,泰格医药,669000000.0,58069200.0,26982000.0,31087199.999999996,737000000.0
sh600157,永泰能源,915000000.0,187000000.0,156000000.0,31086400.0,1008000000.0
sz002229,鸿博股份,931000000.0,225999999.99999997,195000000.0,31030500.0,933000000.0
sz300759,康龙化成,923000000.0,88294100.0,58159300.0,30134899.999999996,961999999.9999999
sh601877,正泰电器,1306000000.0,45412900.0,15785200.0,29627700.0,1324000000.0
sh600019,宝钢股份,1096000000.0,44955200.00000001,15651500.0,29303600.0,1118000000.0
sh600009,上海机场,1497000000.0,64118800.0,34831900.0,29286900.0,1507000000.0
sh600481,双良节能,1092000000.0,37126900.0,10380500.0,26746300.0,1104000000.0
sh600048,保利发展,2080000000.0,107000000.0,81077000.0,26250000.0,2118000000.0
sz300274,阳光电源,2442000000.0,139000000.0,112999999.99999999,25942700.0,2587000000.0
sz301172,N君逸数码,25549400.0,45166400.0,19617000.0,25549400.0,88721400.0
sh603259,药明康德,2691000000.0,112000000.00000001,86398200.0,25478100.0,2730000000.0
sz000683,远兴能源,704000000.0,63490300.0,38097000.0,25393300.0,728000000.0
sh688651,N盛邦,25355200.0,36273400.0,10918200.0,25355200.0,118000000.0
sh600028,中国石化,1131000000.0,47854000.0,22666400.0,25187600.000000004,1197000000.0
sh600446,金证股份,1092000000.0,63142200.0,38273300.0,24868800.0,1098000000.0
sh600031,三一重工,2485000000.0,52403600.0,27735800.0,24667700.0,2497000000.0
sz002400,省广集团,634000000.0,220000000.00000003,196000000.0,24573300.0,648000000.0
sz300226,上海钢联,395000000.0,31055400.0,6665200.0,24390200.0,398000000.0
sh688012,中微公司,1093000000.0,83719100.0,59658900.0,24060200.0,1832000000.0
sz300413,芒果超媒,448000000.00000006,54156000.0,30187900.0,23968100.0,530999999.99999994
sz300803,指南针,600000000.0,63478100.00000001,40378000.0,23100100.000000004,621000000.0
sz002624,完美世界,1174000000.0,56376400.0,33934500.0,22441900.0,1221000000.0
sz002008,大族激光,1410000000.0,35565400.0,13308900.000000002,22256500.0,1433000000.0
sz300133,华策影视,704000000.0,37946000.0,15812700.0,22133300.0,709000000.0
sz301078,孩子王,190000000.0,32562700.0,10462600.0,22100100.000000004,292000000.0
sh600732,爱旭股份,1657000000.0,84274800.0,62315800.0,21959000.0,1847000000.0
sz000100,TCL科技,2345000000.0,113999999.99999999,92268000.0,21917900.0,2391000000.0
sh603088,宁波精达,90237099.99999999,33940600.0,12061600.0,21879000.0,90594100.0
sz002739,万达电影,974000000.0,59591500.0,37865600.0,21725900.0,1046000000.0000001
sh600702,舍得酒业,1817000000.0000002,146000000.0,124000000.0,21701800.0,1936000000.0
sh600383,金地集团,1296000000.0,225999999.99999997,204999999.99999997,21586800.0,1312000000.0
sh601519,大智慧,476999999.99999994,59392200.0,37814500.0,21577800.000000004,480999999.99999994
sz002488,金固股份,404000000.0,53458300.0,32023900.0,21434400.0,407000000.0
sz000517,荣安地产,144000000.0,41884000.0,20667900.0,21216100.0,147000000.0
sh601688,华泰证券,3815999999.9999995,122000000.0,101000000.0,21170100.000000004,3829999999.9999995
sz300947,德必集团,58904500.0,39229200.0,18250900.0,20978300.0,58904500.0
sz000560,我爱我家,208000000.0,71942800.0,51053200.0,20889600.0,215000000.0
sz000998,隆平高科,476999999.99999994,35372200.0,15042200.0,20330000.0,733000000.0
sh600578,京能电力,216000000.0,28953700.0,8665700.0,20287900.0,218000000.00000003
sh600297,广汇汽车,681000000.0,68922700.0,48835700.0,20087000.0,690000000.0
sz002583,海能达,341000000.0,24998000.0,4917000.0,20081000.0,343000000.0
sz300726,宏达电子,218000000.00000003,24008100.0,4502800.0,19505300.0,223000000.0
sh600120,浙江东方,772000000.0,28743700.0,9313400.0,19430300.0,774000000.0
