代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz000063,中兴通讯,4272000000.0,1499000000.0,972000000.0000001,526000000.0,5296000000.0
sh601360,三六零,2957000000.0,943000000.0,729000000.0,213000000.0,3140000000.0
sz002281,光迅科技,1228000000.0,591000000.0,405999999.99999994,185000000.0,1331000000.0
sz300418,昆仑万维,4697000000.0,1323000000.0,1147000000.0,176000000.0,5219000000.0
sz000858,五粮液,6570999999.999999,290000000.0,126000000.0,165000000.0,6665000000.000001
sz000936,华西股份,571000000.0,445000000.0,285000000.0,160000000.0,572000000.0
sz002151,北斗星通,793000000.0,284000000.0,133000000.0,151000000.0,819999999.9999999
sh600150,中国船舶,2966000000.0,711000000.0,577000000.0,134000000.00000001,3098000000.0
sh688111,金山办公,1041000000.0,334000000.0,215000000.0,118000000.0,3965999999.9999995
sh601186,中国铁建,2548000000.0,206000000.0,94163400.0,112000000.00000001,2592000000.0
sz300014,亿纬锂能,3049000000.0,225999999.99999997,118000000.0,108000000.0,3261999999.9999995
sz300593,新雷能,254000000.0,165000000.0,58270300.0,106000000.0,266000000.0
sh688981,中芯国际,3374000000.0,436000000.00000006,331000000.0,105000000.0,3702000000.0000005
sz000988,华工科技,2315000000.0,717000000.0,614000000.0,104000000.0,2616000000.0
sh600372,中航电子,1786000000.0,145000000.0,57185200.00000001,88195000.0,1873000000.0
sz002261,拓维信息,1748000000.0,603000000.0,517000000.0,86446800.0,1769000000.0000002
sh601318,中国平安,19128000000.0,258000000.0,174000000.0,84053100.0,19158000000.0
sz300308,中际旭创,3197000000.0,886000000.0,802999999.9999999,83035300.0,5722000000.0
sh688443,N智翔,81267300.0,86901800.0,5634500.0,81267300.0,81267300.0
sh603019,中科曙光,4278000000.0,1306000000.0,1231000000.0,74747900.0,4545000000.0
sh600072,中船科技,893000000.0,366000000.0,298000000.0,67923600.0,940000000.0
sz002351,漫步者,756000000.0,160000000.0,93581700.0,66132100.0,761000000.0
sh601900,南方传媒,285000000.0,142000000.0,77945900.0,63557000.0,285000000.0
sh688498,源杰科技,304000000.0,139000000.0,78342700.0,60312700.00000001,791000000.0
sh600522,中天科技,2832000000.0,217000000.0,157000000.0,60285300.0,2859000000.0
sh600570,恒生电子,1433000000.0,425000000.0,367000000.0,58356500.0,1498000000.0
sh601127,赛力斯,1570000000.0,488999999.99999994,432000000.0,57284600.0,1986000000.0
sh600602,云赛智联,639000000.0,382000000.0,325000000.0,57240400.0,654000000.0
sz002276,万马股份,584000000.0,135000000.0,78885900.0,55911800.0,711000000.0
sz300331,苏大维格,149000000.0,74478400.0,19298700.0,55179700.0,149000000.0
sz300188,美亚柏科,741000000.0,221000000.0,166000000.0,54499200.0,767000000.0
sz300759,康龙化成,800000000.0,95354900.0,41930500.0,53424399.99999999,843000000.0
sz002031,巨轮智能,216000000.0,112999999.99999999,62531200.0,50439000.0,248000000.0
sh601689,拓普集团,1202000000.0,110000000.00000001,59718100.00000001,49813900.0,1291000000.0
sh600330,天通股份,1196000000.0,261000000.0,213000000.0,48652800.0,1205000000.0
sz300339,润和软件,1643000000.0,291000000.0,243000000.00000003,48459700.0,1679000000.0
sh600183,生益科技,750000000.0,78165300.0,30723800.0,47441500.0,763000000.0
sh600050,中国联通,2352000000.0,105000000.0,57121500.0,47387100.0,2368000000.0
sh688327,云从科技,683000000.0,188000000.0,141000000.0,47114300.0,1188000000.0
sh603259,药明康德,2621000000.0,99942000.0,53526400.0,46415600.00000001,2653000000.0
sh600893,航发动力,2026000000.0000002,112999999.99999999,67278300.0,45237299.99999999,2082999999.9999998
sh601288,农业银行,2466000000.0,252999999.99999997,208000000.0,45128000.0,2483000000.0
sz002472,双环传动,644000000.0,241000000.0,196000000.0,45084200.0,653000000.0
sz300130,新国都,603000000.0,155000000.0,110000000.00000001,44732700.00000001,612000000.0
sz002079,苏州固锝,633000000.0,97852600.0,53715500.0,44137100.0,654000000.0
sz000821,京山轻机,660000000.0,81008500.0,38335200.0,42673300.0,662000000.0
sh688017,绿的谐波,469000000.00000006,144000000.0,101000000.0,42545100.0,844000000.0
sh688256,寒武纪,1527000000.0,588000000.0,546000000.0,42281000.0,3177000000.0
sz002229,鸿博股份,1002999999.9999999,225000000.0,183000000.0,42022200.0,1005000000.0000001
sz002558,巨人网络,704000000.0,196000000.0,154000000.0,41926400.0,857000000.0
sz300507,苏奥传感,167000000.0,63327200.0,21814500.0,41512700.00000001,167000000.0
sz002466,天齐锂业,5216000000.0,176000000.0,134000000.00000001,41451700.0,5385000000.0
sh600685,中船防务,465000000.00000006,137000000.0,95813300.0,41227100.0,497000000.0
sh601601,中国太保,1149000000.0,70947500.0,32539000.0,38408500.0,1166000000.0
sz002212,天融信,651000000.0,58071800.0,19743200.0,38328600.0,662000000.0
sz300403,汉宇集团,194000000.0,80584700.0,42535300.0,38049400.0,197000000.0
sh600418,江淮汽车,1125000000.0,102000000.0,63810100.0,37776900.0,1154000000.0
sz002459,晶澳科技,497000000.0,80649700.0,42915700.0,37734000.0,961000000.0
sz300896,爱美客,731000000.0,54600600.00000001,17187300.0,37413300.0,916000000.0
sz300007,汉威科技,276000000.0,91881400.0,54578100.00000001,37303400.0,279000000.0
sh601939,建设银行,1401000000.0,69109800.0,32239800.0,36869900.0,1438000000.0
sz301262,N海看股份,36332100.0,38260000.0,1927900.0,36332100.0,36332100.0
sz300432,富临精工,314000000.0,59829799.99999999,23778000.0,36051800.0,329000000.0
sh600839,四川长虹,1392000000.0,366000000.0,331000000.0,35414800.0,1476000000.0
sz300146,汤臣倍健,990000000.0,49643800.0,14774100.0,34869600.0,1008000000.0
sh600777,新潮能源,671000000.0,48247100.0,13423200.0,34824000.0,674000000.0
sh600028,中国石化,1195000000.0,80475900.0,46005700.0,34470100.0,1242000000.0
sz002055,得润电子,553000000.0,86153799.99999999,52140600.00000001,34013200.0,564000000.0
sz002624,完美世界,1165000000.0,261000000.0,227999999.99999997,33580100.0,1257000000.0
sz300083,创世纪,479000000.0,85313500.0,52004900.0,33308600.0,486000000.00000006
sz002174,游族网络,729000000.0,180000000.0,147000000.0,32870900.0,792000000.0
sz002812,恩捷股份,1479000000.0,70073500.0,37582900.0,32490500.0,2338000000.0
sz002902,铭普光磁,623000000.0,149000000.0,117000000.0,32247199.999999996,623000000.0
sh601989,中国重工,2414000000.0,189000000.0,156000000.0,32216700.0,2449000000.0
sz300303,聚飞光电,412000000.0,114999999.99999999,82373700.00000001,32139699.999999996,415000000.00000006
sz300438,鹏辉能源,612000000.0,67604800.0,35620000.0,31984800.0,643000000.0
sh688165,埃夫特,81988600.0,42108400.0,10212000.0,31896300.0,104000000.0
sh688348,昱能科技,339000000.0,54110600.00000001,24404300.0,29706300.0,484999999.99999994
sh688668,鼎通科技,127000000.0,88870300.0,59166400.0,29703900.0,128000000.0
sz300394,天孚通信,536000000.00000006,206999999.99999997,177000000.0,29370500.0,585000000.0
sh600036,招商银行,6951000000.000001,65675400.0,36827600.0,28847800.000000004,6998999999.999999
sz000002,万科Ａ,4599000000.0,125000000.0,96781900.0,28236300.0,4694000000.0
sh601881,中国银河,1571000000.0,206000000.0,178000000.0,27990300.000000004,1632000000.0
sz002050,三花智控,504000000.0,98863500.0,71416500.0,27447000.0,923000000.0
sh600256,广汇能源,2038000000.0,71819700.0,44539799.99999999,27279899.999999996,2043000000.0
sz000034,神州数码,809000000.0,154000000.0,127000000.0,27162700.0,821000000.0000001
sh688097,博众精工,117000000.0,54398800.0,27253300.0,27145500.0,117000000.0
sh688228,开普云,123000000.0,49300800.0,22630000.0,26670700.0,124000000.0
sz000009,中国宝安,1654000000.0,58496700.0,32118600.0,26378000.0,1700000000.0
sh601888,中国中免,5015000000.0,179000000.0,152000000.0,26300800.0,5048000000.0
sh603688,石英股份,797000000.0,70372600.0,44146300.0,26226200.0,891000000.0
sh600519,贵州茅台,17446000000.0,259000000.0,233000000.0,26064500.0,17813000000.0
sz002117,东港股份,399000000.0,63145500.0,37267000.0,25878400.0,399000000.0
sz300075,数字政通,770000000.0,112000000.00000001,86270100.0,25697500.0,786000000.0
sh600425,青松建化,221000000.0,35113800.0,9455100.0,25658800.0,223000000.0
sh600225,卓朗科技,405000000.0,46246700.0,20673800.0,25572900.0,409000000.0
sh600085,同仁堂,711000000.0,52835100.0,27377199.999999996,25457900.0,725000000.0
sz300726,宏达电子,243000000.00000003,86668400.0,61412800.0,25255700.0,252999999.99999997
sh688122,西部超导,340000000.0,42992100.0,17910800.0,25081300.0,388000000.0
sh601111,中国国航,791000000.0,35662200.0,10582000.0,25080100.000000004,1210000000.0
sh600919,江苏银行,2784000000.0,61752700.00000001,36808000.0,24944699.999999996,3478000000.0
sz300296,利亚德,878999999.9999999,66218400.0,42338400.0,23880100.000000004,911000000.0
sz300346,南大光电,1214000000.0,87788300.0,63953100.00000001,23835200.0,1254000000.0
sz002709,天赐材料,1611000000.0,47555500.0,24203000.0,23352500.0,1694000000.0000002
sz002657,中科金财,329000000.0,45371500.0,22198100.0,23173400.0,329000000.0
sz300347,泰格医药,635000000.0,62674600.0,39616600.0,23058100.0,714000000.0
sh600879,航天电子,1251000000.0,74662300.0,51853500.0,22808800.0,1274000000.0
sh601390,中国中铁,1848000000.0,118000000.0,95219800.0,22669000.0,1880999999.9999998
sh601728,中国电信,872000000.0000001,138000000.0,114999999.99999999,22500800.0,886000000.0
sz300124,汇川技术,671000000.0,58458600.0,35995500.0,22463000.0,976000000.0
sh601919,中远海控,4582000000.0,43554200.0,21413800.0,22140500.0,4595000000.0
sz002458,益生股份,487000000.0,29336100.0,7349299.999999999,21986800.0,488000000.0
sh688167,炬光科技,321000000.0,61520400.0,39605600.0,21914800.0,499000000.0
sh603118,共进股份,420000000.0,131000000.0,109000000.00000001,21792399.999999996,426999999.99999994
sz300094,国联水产,279000000.0,59690000.0,38011300.0,21678800.0,280000000.0
sh688525,佰维存储,246000000.0,83043700.00000001,61611700.0,21432000.0,393000000.0
sh600938,中国海油,760000000.0,41673200.0,20274400.0,21398800.0,766000000.0
sh600536,中国软件,1475000000.0,121000000.0,99689800.0,21212300.0,1547000000.0
sz300299,富春股份,457000000.0,143000000.0,121000000.0,21206000.0,473000000.00000006
sh688334,C西高院,67367300.0,48884799.99999999,27769800.0,21115000.0,90900000.0
sh601882,海天精工,91213300.0,31453400.0,10382900.0,21070400.0,93343799.99999999
sh600633,浙数文化,556000000.0,112000000.00000001,91175900.0,20972700.0,613000000.0
sz301191,菲菱科思,106000000.0,49024700.0,28295200.0,20729600.0,106000000.0
sz300024,机器人,1158000000.0,269000000.0,249000000.00000003,20577900.0,1299000000.0
sh688316,青云科技,102000000.0,35798700.0,15264300.0,20534400.0,102000000.0
sz300724,捷佳伟创,605000000.0,61840700.0,41729799.99999999,20110900.0,794000000.0
sz300913,兆龙互连,196000000.0,101000000.0,81481600.0,19562700.0,196000000.0
sz002236,大华股份,1455000000.0,354000000.0,335000000.0,19507500.0,1520000000.0
sh603867,新化股份,312000000.0,27633800.0,8160300.0,19473500.0,312000000.0
sh688361,中科飞测,103000000.0,45570900.0,26387000.0,19183900.0,130000000.0
sh688385,复旦微电,465000000.00000006,43671400.0,24526500.0,19144900.0,877000000.0
sh601668,中国建筑,4435000000.0,125000000.0,107000000.0,18958200.0,4452000000.0
sh603236,移远通信,619000000.0,69399100.0,50541300.0,18857900.0,630000000.0
sh601618,中国中冶,910000000.0,35225500.0,16549900.0,18675600.0,915000000.0
sh688037,芯源微,238000000.0,45866800.0,27338900.0,18527900.0,941000000.0
sz000957,中通客车,193000000.0,40264200.0,21813500.0,18450700.0,195000000.0
sh600609,金杯汽车,379000000.0,36021400.0,17683700.0,18337700.0,379000000.0
sh601555,XD东吴证,1636000000.0,47734000.0,29442500.0,18291500.0,1670000000.0
sh688025,杰普特,174000000.0,53732500.0,35782400.0,17950100.0,174000000.0
sz000426,兴业银锡,772000000.0,29034800.0,11099100.0,17935700.0,777000000.0
sz002371,北方华创,1725000000.0,135000000.0,117000000.0,17877800.0,1821000000.0
sh601225,陕西煤业,2638000000.0,51764799.99999999,33948800.0,17815900.0,2653000000.0
sz300672,国科微,728000000.0,94172800.0,76416400.0,17756400.0,832000000.0
sh600481,双良节能,1018000000.0,52133900.0,34454100.0,17679800.0,1030000000.0000001
sz000725,京东方Ａ,6823999999.999999,103000000.0,85493400.0,17639000.0,6848000000.0
sh600452,涪陵电力,1016000000.0,26049200.0,8441900.0,17607200.0,1024000000.0
sh688169,石头科技,217000000.0,34197300.0,16611099.999999998,17586200.0,292000000.0
sz002120,韵达股份,332000000.0,24931000.0,7397500.0,17533500.0,343000000.0
sz301320,豪江智能,44452299.99999999,35713200.0,18183800.0,17529400.0,44452299.99999999
sz300842,帝科股份,212000000.0,57456899.99999999,39962200.0,17494700.0,213000000.0
sz002484,江海股份,136000000.0,30064800.0,12866900.0,17198000.0,140000000.0
sz300693,盛弘股份,305000000.0,57577600.0,40444000.0,17133500.0,320000000.0
sz300274,阳光电源,2690000000.0,125000000.0,108000000.0,17122300.0,2919000000.0
sz300451,创业慧康,252999999.99999997,37494700.0,20423700.0,17070900.0,256000000.0
sh688071,华依科技,44655100.0,19533800.0,2556100.0,16977700.0,92526000.0
sh688343,云天励飞,465000000.00000006,73673600.0,56858700.0,16814900.0,520000000.0
sh600563,法拉电子,197000000.0,23367300.0,6854900.0,16512400.0,235000000.0
sz002518,科士达,530999999.99999994,49987900.0,33658100.0,16329800.0,544000000.0
