代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz000625,长安汽车,2442000000.0,690000000.0,490000000.00000006,200000000.0,2673000000.0
sh601127,赛力斯,1736000000.0,548000000.0,353000000.0,195000000.0,2004000000.0
sz300308,中际旭创,3252000000.0000005,750000000.0,572000000.0,178000000.0,5526000000.0
sz002236,大华股份,1594000000.0,362000000.0,200999999.99999997,161000000.0,1678000000.0
sh600118,中国卫星,1424000000.0,308000000.0,164000000.0,145000000.0,1507000000.0
sh603799,华友钴业,2839000000.0,163000000.0,43635500.0,119000000.0,3929999999.9999995
sh600809,山西汾酒,1922000000.0,185000000.0,73617200.0,111000000.00000001,1982999999.9999998
sz300502,新易盛,1814999999.9999998,847000000.0000001,736000000.0,111000000.00000001,2344000000.0
sh600048,保利发展,2249000000.0,145000000.0,42001300.0,103000000.0,2270000000.0
sz002031,巨轮智能,388000000.0,320000000.0,218000000.00000003,102000000.0,451000000.0
sz300002,神州泰岳,1160000000.0,262000000.0,161000000.0,101000000.0,1307000000.0
sz300146,汤臣倍健,1142000000.0,287000000.0,188000000.0,99282200.0,1160000000.0
sz000936,华西股份,810000000.0,296000000.0,208000000.0,88496600.0,810000000.0
sh600497,驰宏锌锗,1050000000.0,260000000.0,174000000.0,85912300.0,1090000000.0
sz002422,科伦药业,1093000000.0,145000000.0,61683100.00000001,83405300.0,1145000000.0
sz002049,紫光国微,2829000000.0,189000000.0,106000000.0,82968100.0,2881000000.0
sh688390,固德威,749000000.0,160000000.0,77876800.0,82041000.0,907000000.0
sz301183,东田微,171000000.0,133000000.0,51241600.0,81795400.0,204000000.0
sz002151,北斗星通,900000000.0,184000000.0,103000000.0,81663300.0,1034000000.0
sh601988,中国银行,2666000000.0,113999999.99999999,32606900.0,81216900.0,2724000000.0
sh600703,三安光电,4721000000.0,225000000.0,145000000.0,80042400.0,4765000000.0
sz000988,华工科技,2426000000.0,320000000.0,243000000.00000003,76488000.0,2643000000.0
sz002456,欧菲光,857000000.0,135000000.0,60611700.0,74731500.0,875000000.0
sh603345,安井食品,196000000.0,90550300.0,23147500.0,67402800.0,360000000.0
sh600418,江淮汽车,1206000000.0,225999999.99999997,161000000.0,65515200.00000001,1266000000.0
sz000063,中兴通讯,3914000000.0,330000000.0,266000000.0,64133200.0,4953000000.0
sh601288,农业银行,2524000000.0,416000000.0,353000000.0,62997500.0,2550000000.0
sz300763,锦浪科技,703000000.0,121000000.0,64572400.0,56846300.0,1019000000.0
sz300373,扬杰科技,800000000.0,145000000.0,92038100.0,53418000.0,1141000000.0
sh600537,亿晶光电,459000000.0,93122900.00000001,39727700.0,53395200.00000001,462000000.0
sz000651,格力电器,4738000000.0,88431600.0,36270000.0,52161600.0,4765000000.0
sz300782,卓胜微,1231000000.0,110000000.00000001,57978600.0,51972200.0,1286000000.0
sz300315,掌趣科技,1405000000.0,279000000.0,227999999.99999997,51110600.00000001,1499000000.0
sz002230,科大讯飞,6537000000.0,533000000.0,482000000.0,50953000.0,7048999999.999999
sz301007,德迈仕,151000000.0,99881900.0,50054700.0,49827200.0,151000000.0
sz002139,拓邦股份,470000000.0,133000000.0,83632099.99999999,49498300.0,484999999.99999994
sz000977,浪潮信息,2495000000.0,457000000.0,409999999.99999994,47175100.0,2666000000.0
sz002101,广东鸿图,264000000.0,148000000.0,101000000.0,46978700.0,279000000.0
sh688111,金山办公,905000000.0000001,125000000.0,78402900.0,46883800.0,3489000000.0
sz300418,昆仑万维,3013000000.0,338000000.0,292000000.0,46386700.0,3361999999.9999995
sz300827,上能电气,248000000.0,108000000.0,63070200.00000001,45125800.0,252999999.99999997
sz301488,N豪恩汽电,42041700.0,58293600.0,16251900.0,42041700.0,209000000.0
sz000683,远兴能源,662000000.0,48807900.0,8972000.0,39835900.0,682000000.0
sz300223,北京君正,1173000000.0,186000000.0,146000000.0,39127200.0,1277000000.0
sh601600,中国铝业,1584000000.0,83763600.0,44969500.0,38794100.0,1604000000.0
sh600637,东方明珠,846000000.0000001,59848700.0,21479800.0,38368800.0,860000000.0
sz002222,福晶科技,853999999.9999999,124000000.0,85829700.0,37865000.0,864000000.0
sh688700,东威科技,429000000.0,107000000.0,70613000.0,36344200.0,718000000.0
sz300760,迈瑞医疗,983000000.0,50476800.0,14144800.0,36332000.0,1083000000.0
sh600570,恒生电子,1505000000.0,99205400.00000001,63215400.0,35990000.0,1550000000.0
sh601698,中国卫通,914000000.0,275000000.0,239000000.0,35952900.0,971000000.0000001
sz000957,中通客车,243000000.00000003,143000000.0,107000000.0,35159400.0,245000000.00000003
sz300378,鼎捷软件,585000000.0,147000000.0,112000000.00000001,35123800.0,592000000.0
sz300033,同花顺,884000000.0,79516500.0,45386600.0,34129900.0,1011000000.0
sz000928,中钢国际,301000000.0,67017500.0,32926800.0,34090700.0,314000000.0
sh601166,兴业银行,10283000000.0,63539000.0,29644400.0,33894600.0,10309000000.0
sh600919,江苏银行,2745000000.0,69521700.0,35959500.0,33562200.0,3300000000.0
sz002487,大金重工,318000000.0,91368799.99999999,58261300.0,33107500.0,505000000.0
sz002079,苏州固锝,690000000.0,93486600.0,61653400.0,31833300.0,743000000.0
sh603135,中重科技,103000000.0,64425900.0,33089000.0,31336900.0,103000000.0
sh688981,中芯国际,3350000000.0,170000000.0,139000000.0,31100600.0,3649000000.0
sz001979,招商蛇口,663000000.0,53606400.0,22697399.999999996,30909000.0,689000000.0
sh600176,中国巨石,983000000.0,46021000.0,15474600.0,30546400.0,994999999.9999999
sh688091,上海谊众,576000000.0,43354799.99999999,13451199.999999998,29903600.0,586000000.0
sh600367,红星发展,113999999.99999999,66626700.0,36724700.0,29902100.0,113999999.99999999
