代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz300308,中际旭创,3329999999.9999995,1226000000.0,934000000.0,292000000.0,5624000000.0
sz000977,浪潮信息,2541000000.0,857000000.0,664000000.0,193000000.0,2732000000.0
sz002230,科大讯飞,6305000000.0,736000000.0,622000000.0,114999999.99999999,6838000000.0
sz002281,光迅科技,1481000000.0,509999999.99999994,407000000.0,103000000.0,1572000000.0
sh688582,N芯动,97657600.0,105000000.0,7107900.0,97657600.0,97657600.0
sz002472,双环传动,815000000.0,312000000.0,233000000.0,78453400.0,832000000.0
sz000338,潍柴动力,2719000000.0,108000000.0,42019900.0,66366600.0,2733000000.0
sz002812,恩捷股份,1462000000.0,126000000.0,63296800.0,62954000.0,2488000000.0
sh601398,工商银行,3614000000.0,109000000.00000001,51822600.0,57361800.0,3629999999.9999995
sh601012,隆基绿能,7587000000.0,320000000.0,262000000.0,57163200.0,7923999999.999999
sh601888,中国中免,5181000000.0,296000000.0,240000000.0,56064100.0,5220000000.0
515030,新汽车,320000000.0,83791400.0,29341400.0,54450000.0,383000000.0
sz002031,巨轮智能,313000000.0,165000000.0,111000000.00000001,54323400.0,374000000.0
sz000795,英洛华,181000000.0,105000000.0,51975100.0,52590900.0,188000000.0
sh603888,新华网,726000000.0,87908900.0,38480400.0,49428500.0,733000000.0
sz300825,阿尔特,433000000.0,74345500.0,26429800.0,47915800.0,433000000.0
sz000021,深科技,1018000000.0,151000000.0,103000000.0,47861000.0,1079000000.0
sh603108,润达医疗,363000000.0,106000000.0,58987000.0,46851600.0,367000000.0
sz002079,苏州固锝,696000000.0,136000000.0,90530000.0,45877700.00000001,730000000.0
sz300751,迈为股份,628000000.0,92944599.99999999,47554000.0,45390600.00000001,659000000.0
sz002236,大华股份,1467000000.0,176000000.0,132000000.0,43937500.0,1527000000.0
sz002536,飞龙股份,256999999.99999997,123000000.0,81930400.00000001,41284900.0,256999999.99999997
sz000002,万科Ａ,4602000000.0,110000000.00000001,70312200.0,40046300.0,4705000000.0
sh688631,C莱斯,77596500.0,71692500.0,34217300.0,37475200.0,119000000.0
sz002792,通宇通讯,359000000.0,111000000.00000001,74079200.0,37314900.0,363000000.0
sh600072,中船科技,980000000.0000001,229000000.0,194000000.0,34712700.0,1032000000.0
sz002126,银轮股份,264000000.0,58635900.0,24234400.0,34401500.0,276000000.0
sz002602,世纪华通,1857999999.9999998,185000000.0,152000000.0,33631900.0,1953000000.0
513330,恒生互联,1533000000.0,131000000.0,97722400.0,33551200.0,1533000000.0
sh688981,中芯国际,3306000000.0,119000000.0,85985400.00000001,32875600.0,3601000000.0
sh600482,中国动力,634000000.0,117000000.0,86632000.0,30349600.0,714000000.0
sh600537,亿晶光电,434000000.0,82314500.0,52377900.0,29936600.0,436000000.00000006
sh600415,小商品城,1405000000.0,112999999.99999999,83703799.99999999,29439400.0,1477000000.0
sh688048,长光华芯,329000000.0,80902900.0,52141800.0,28761100.0,339000000.0
sh688008,澜起科技,1114000000.0,77592200.0,49588300.0,28003900.0,2694000000.0
sh603042,华脉科技,133000000.0,81004500.0,53793200.0,27211400.0,133000000.0
sh688443,智翔金泰,131000000.0,40698900.0,13856300.000000002,26842600.000000004,131000000.0
sz000001,平安银行,4312000000.0,84387500.0,57578400.0,26809100.0,4335000000.0
sh600048,保利发展,2160000000.0,63166800.0,36414200.0,26752500.0,2180000000.0
sz300913,兆龙互连,224000000.00000003,113999999.99999999,87791000.0,26586800.0,224000000.00000003
sz301291,N明阳电气,26541900.0,48712900.0,22171000.0,26541900.0,133000000.0
sh600210,紫江企业,413999999.99999994,39517100.0,13455800.0,26061300.0,415000000.00000006
sz000651,格力电器,4725000000.0,65260200.00000001,40404300.0,24855900.0,4753000000.0
sh603345,安井食品,127000000.0,35477400.0,10659900.0,24817500.0,284000000.0
sh603191,望变电气,152000000.0,34619400.0,9987600.0,24631800.0,152000000.0
sz300002,神州泰岳,1089000000.0,190000000.0,165000000.0,24549899.999999996,1241000000.0
sz300058,蓝色光标,1697000000.0,129000000.0,105000000.0,24451000.0,1762000000.0
sh600602,云赛智联,559000000.0,185000000.0,161000000.0,24258100.0,569000000.0
sz002291,遥望科技,985000000.0,51912500.0,28026700.0,23885800.0,991000000.0
sh601857,中国石油,1914999999.9999998,57467200.0,34077800.0,23389400.0,1955999999.9999998
sh600941,中国移动,905000000.0000001,62791500.0,39440200.0,23351300.0,936000000.0
sz002044,美年健康,1042000000.0,30890300.000000004,7722500.0,23167800.000000004,1048000000.0
sz301007,德迈仕,137000000.0,48454300.0,25451300.0,23003000.0,137000000.0
sz000025,特力Ａ,185000000.0,40768800.0,18469000.0,22299800.0,294000000.0
sz002425,凯撒文化,444000000.00000006,46041600.0,23822800.000000004,22218800.0,455000000.0
sh688091,上海谊众,530000000.0,33038800.0,11234900.0,21803900.0,540000000.0
sz301311,昆船智能,107000000.0,51758200.0,30057399.999999996,21700800.0,107000000.0
sz002387,维信诺,204999999.99999997,29893000.0,8608900.0,21284100.0,204999999.99999997
sz000678,襄阳轴承,56837100.0,30760000.0,9638400.0,21121600.0,56837100.0
sh600132,重庆啤酒,389000000.0,51235400.0,30155900.0,21079600.0,483000000.0
sz301138,华研精机,67330700.0,47053300.0,26052000.0,21001300.0,67330700.0
sz002560,通达股份,155000000.0,62631700.0,41787299.99999999,20844300.0,155000000.0
512010,医药ETF,809000000.0,136000000.0,115999999.99999999,20479500.0,835000000.0
sh600776,东方通信,392000000.0,191000000.0,171000000.0,20007100.0,405999999.99999994
sh688036,传音控股,806000000.0,63033300.0,43097000.0,19936300.0,1348000000.0
sh600372,中航电子,1791000000.0,65936899.99999999,46015100.0,19921800.0,1885000000.0000002
sh600273,嘉化能源,1247000000.0,25571600.0,5661300.0,19910400.0,1254000000.0
sh688320,禾川科技,122000000.0,52319200.0,32410600.0,19908600.0,192000000.0
sz300075,数字政通,730000000.0,71619400.0,51719700.0,19899700.0,741000000.0
sz300378,鼎捷软件,504000000.0,163000000.0,143000000.0,19862500.0,509999999.99999994
sh601788,光大证券,2415000000.0,91025800.0,71275000.0,19750700.0,2476000000.0
sz300033,同花顺,846000000.0000001,66688800.0,46951200.0,19737600.0,990000000.0
sh601058,赛轮轮胎,463000000.0,27938200.0,8238700.0,19699500.0,490000000.00000006
sz002453,华软科技,318000000.0,27027399.999999996,7365400.0,19662000.0,322000000.0
sz300657,弘信电子,434000000.0,115999999.99999999,96305500.0,19427600.0,434000000.0
sh600237,铜峰电子,290000000.0,90881200.00000001,71789600.0,19091600.0,291000000.0
sz301205,联特科技,360000000.0,163000000.0,144000000.0,19070200.0,360000000.0
sz301191,菲菱科思,162000000.0,80463100.0,61397900.0,19065200.0,162000000.0
sh601728,中国电信,940000000.0,65013600.0,46007200.0,19006300.0,950000000.0
sz002597,金禾实业,617000000.0,46817299.99999999,28001600.0,18815700.0,624000000.0
sh603806,福斯特,682000000.0,44188500.0,25427000.0,18761500.0,709000000.0
sz002527,新时达,265000000.0,160000000.0,141000000.0,18618900.0,266000000.0
sh688560,明冠新材,219000000.0,26120100.000000004,7703600.0,18416500.0,221000000.0
sh600728,佳都科技,888000000.0000001,34631800.0,16227700.0,18404100.0,1401000000.0
sz300982,苏文电能,146000000.0,29067500.0,10689200.0,18378300.0,148000000.0
sh603338,浙江鼎力,233000000.0,35963600.0,17610800.0,18352800.0,242000000.0
