代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh600030,中信证券,11042000000.0,598000000.0,394000000.0,204000000.0,11154000000.0
sh600519,贵州茅台,17448000000.0,314000000.0,145000000.0,169000000.0,17846000000.0
sh601788,光大证券,2974000000.0,458000000.0,320000000.0,138000000.0,3207000000.0
sz300059,东方财富,13383000000.000002,1121000000.0,990000000.0,131000000.0,13661000000.000002
sh601696,中银证券,1418000000.0,224000000.00000003,149000000.0,74055300.0,1475000000.0
sz000776,广发证券,3340000000.0,172000000.0,99397700.0,72658700.0,3359000000.0000005
sh600155,华创云信,1076000000.0,197000000.0,126000000.0,71169600.0,1288000000.0
sz000333,美的集团,2373000000.0,131000000.0,60754399.99999999,69819900.0,2448000000.0
sz300803,指南针,1196000000.0,512000000.0,449000000.0,63213200.0,1314000000.0
sz300418,昆仑万维,2894000000.0,297000000.0,238000000.0,59204000.0,3214000000.0
sh603379,三美股份,418000000.0,92169599.99999999,33311600.0,58858000.0,436000000.00000006
sz301348,N蓝箭电子,56687800.0,61366700.0,4678900.0,56687800.0,56687800.0
sh601059,信达证券,665000000.0,300000000.0,247000000.00000003,53647100.0,665000000.0
sh600016,民生银行,5032000000.0,80539700.0,30297199.999999996,50242500.0,5156000000.0
sh601519,大智慧,755000000.0,187000000.0,138000000.0,49705000.0,770000000.0
sh603986,兆易创新,2615000000.0,112999999.99999999,64760700.0,47900900.0,2686000000.0
sh601099,太平洋,2322000000.0,1117000000.0,1069000000.0,47174200.0,2607000000.0
sz301487,C盟固利,70810800.0,72978800.0,26275800.0,46703100.00000001,70810800.0
sh600109,国金证券,2098000000.0,139000000.0,93317800.0,45257200.0,2182000000.0
sz000568,泸州老窖,1689999999.9999998,90563500.0,46334399.99999999,44229100.0,1838000000.0
sh600621,华鑫股份,594000000.0,109000000.00000001,65139100.0,44154300.0,647000000.0
sh600968,海油发展,314000000.0,105000000.0,61838700.0,43246300.0,317000000.0
sh600809,山西汾酒,2191000000.0,63333300.0,20872500.0,42460800.0,2255000000.0
sh603108,润达医疗,334000000.0,97843700.00000001,55550400.0,42293300.0,337000000.0
sz000728,国元证券,1787000000.0,100000000.0,60276700.0,40119500.0,1817000000.0000002
sh601888,中国中免,4613000000.0,142000000.0,102000000.0,40094100.0,4654000000.0
sh601995,中金公司,1582000000.0,305000000.0,267000000.0,37486500.0,2430000000.0
sz002797,第一创业,1760000000.0000002,127000000.0,90189700.0,37276000.0,1829000000.0
sh601555,东吴证券,1729000000.0,186000000.0,150000000.0,36267200.0,1843000000.0
sz300223,北京君正,1407000000.0,61508700.0,25901700.0,35607000.0,1501000000.0
sz002736,国信证券,776000000.0,80134900.0,46254100.0,33880800.0,805000000.0000001
sz002939,长城证券,1171000000.0,92473300.0,59508100.00000001,32965200.0,1196000000.0
sh601688,华泰证券,3906000000.0,171000000.0,138000000.0,32788000.0,3934000000.0000005
sz002670,国盛金控,438999999.99999994,149000000.0,117000000.0,31837199.999999996,543000000.0
sh600777,新潮能源,886999999.9999999,138000000.0,106000000.0,31758000.0,897000000.0000001
sz000651,格力电器,4570000000.0,90726700.0,59139300.0,31587399.999999996,4595000000.0
sh600095,湘财股份,534999999.99999994,142000000.0,111000000.00000001,31023400.0,642000000.0
sh600977,中国电影,546000000.0,59483800.0,29243300.0,30240500.0,552000000.0
sz001979,招商蛇口,497000000.0,42265100.0,12555900.0,29709300.0,823000000.0
sh601236,红塔证券,564000000.0,252999999.99999997,223000000.0,29385000.0,670000000.0
sz000719,中原传媒,169000000.0,76479600.0,47416600.0,29063000.0,209000000.0
sh601211,国泰君安,3095000000.0,92474000.0,63733400.0,28740600.0,3140000000.0
sh601456,国联证券,830000000.0000001,183000000.0,155000000.0,28220000.0,857000000.0
sh603688,石英股份,988000000.0000001,69571600.0,41512600.0,28059000.0,1044999999.9999999
sh600887,伊利股份,3628000000.0,74328400.0,46365300.0,27963000.0,3640000000.0
sz002945,华林证券,279000000.0,84281200.00000001,56464100.0,27817100.0,313000000.0
sh601375,中原证券,1117000000.0,99333500.0,73861500.0,25472000.0,1161000000.0
sz301096,百诚医药,171000000.0,43422700.00000001,18007600.0,25415000.0,172000000.0
sh601901,方正证券,1231000000.0,90694400.0,65367000.0,25327399.999999996,1296000000.0
sh600048,保利发展,2252000000.0,73077400.0,47790800.0,25286500.0,2295000000.0
sz000006,深振业Ａ,434000000.0,79185700.0,55601100.0,23584500.0,440000000.00000006
sz300085,银之杰,398000000.0,79460500.0,56460000.0,23000500.0,407000000.0
sh601138,工业富联,1333000000.0,284000000.0,261000000.0,22960900.0,1614000000.0
sh600446,金证股份,1184000000.0,79204200.0,56375500.0,22828600.0,1193000000.0
sh601881,中国银河,1919000000.0000002,204999999.99999997,183000000.0,22348100.0,2527000000.0
sh600702,舍得酒业,2023000000.0,85922200.0,63726100.0,22196100.0,2121000000.0
