代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh601668,中国建筑,4078000000.0,229999999.99999997,118000000.0,112000000.00000001,4093000000.0
sz000001,平安银行,4017000000.0,200999999.99999997,99940800.0,101000000.0,4033000000.0
sh600016,民生银行,5823000000.0,121000000.0,27037900.0,94441299.99999999,5948000000.0
sh603220,中贝通信,417000000.0,285000000.0,196000000.0,89161200.00000001,418000000.0
sz300750,宁德时代,6920000000.0,259000000.0,173000000.0,85478400.0,7453000000.0
sh601985,中国核电,1039000000.0,114999999.99999999,32811300.0,81903100.0,1052999999.9999999
sh600050,中国联通,2502000000.0,249000000.00000003,171000000.0,78308800.0,2530000000.0
sz300502,新易盛,1387000000.0,231000000.0,163000000.0,67631200.0,1547000000.0
sz002812,恩捷股份,1328000000.0,121000000.0,53637700.00000001,67144600.0,2147000000.0
sh601138,工业富联,1362000000.0,438999999.99999994,373000000.0,66346600.0,1750000000.0
sh600900,长江电力,6445000000.0,84534599.99999999,20536300.0,63998300.0,6809000000.0
sh601669,中国电建,1884000000.0,113999999.99999999,53042400.0,60476300.0,1898999999.9999998
sz000002,万科Ａ,4523000000.0,125000000.0,78872600.0,45838400.0,4622000000.0
sz300308,中际旭创,2956000000.0,574000000.0,529000000.0,45470300.0,4568000000.0
sh600030,中信证券,10975000000.0,434000000.0,389000000.0,45209600.0,11073000000.0
sh600732,爱旭股份,1331000000.0,104000000.0,60092600.0,44186100.0,1480000000.0
sh601868,中国能建,781000000.0,99334200.0,55542299.99999999,43791899.99999999,797000000.0
sz300226,上海钢联,509999999.99999994,213000000.0,170000000.0,43420700.0,521000000.0
sh601929,吉视传媒,314000000.0,83313100.0,42358300.0,40954800.0,335000000.0
sz000034,神州数码,675000000.0,95876200.00000001,56927299.99999999,38948900.0,690000000.0
sh601059,信达证券,746000000.0,314000000.0,275000000.0,38909600.0,746000000.0
sh601800,中国交建,824000000.0,96836500.0,60201400.0,36635100.0,849000000.0
sz002603,以岭药业,1140000000.0,61348900.0,27531500.0,33817400.0,1182000000.0
sz300266,兴源环境,291000000.0,36182600.0,3104900.0,33077700.0,292000000.0
