代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz300308,中际旭创,3353000000.0,1042000000.0,886000000.0,156000000.0,5802000000.0
sz300502,新易盛,1896000000.0,722000000.0,585000000.0,138000000.0,2232000000.0
sz000936,华西股份,707000000.0,513000000.0,377000000.0,136000000.0,707000000.0
sz000063,中兴通讯,4392000000.0,844000000.0,724000000.0,120000000.0,5393000000.0
sh603259,药明康德,2738000000.0,261000000.0,144000000.0,117000000.0,2769000000.0
sz002236,大华股份,1543000000.0,356000000.0,269000000.0,87413600.0,1597000000.0
sz300759,康龙化成,886999999.9999999,179000000.0,93124100.0,86118000.0,923000000.0
sz002371,北方华创,1802000000.0,292000000.0,215000000.0,77028500.0,1882000000.0
sh688543,N国科,76340300.0,97497300.0,21157100.0,76340300.0,131000000.0
588000,科创50,2038000000.0,616000000.0,541000000.0,75321700.0,2249000000.0
sz002594,比亚迪,8696000000.0,292000000.0,221000000.0,71399000.0,8861000000.0
sh603228,景旺电子,340000000.0,109000000.00000001,39548900.0,69682200.0,358000000.0
sz300769,德方纳米,1112000000.0,89593900.0,21205900.0,68388000.0,1144000000.0
sz002812,恩捷股份,1537000000.0,132000000.0,73141600.0,58579700.0,2394000000.0
sz002079,苏州固锝,690000000.0,275000000.0,218000000.00000003,57436500.0,821000000.0000001
sz002821,凯莱英,1350000000.0,154000000.0,97054000.0,57250200.00000001,1463000000.0
sz000821,京山轻机,712000000.0,129000000.0,76092800.0,52558100.00000001,717000000.0
sh603108,润达医疗,346000000.0,164000000.0,111000000.00000001,52551100.0,351000000.0
sz002851,麦格米特,165000000.0,104000000.0,51570500.0,52311800.0,176000000.0
sz002892,科力尔,193000000.0,135000000.0,88207200.0,47056100.0,250000000.0
sz300331,苏大维格,194000000.0,60944399.99999999,16294300.0,44650200.00000001,194000000.0
sz000837,秦川机床,312000000.0,188000000.0,144000000.0,44306700.0,584000000.0
sz000100,TCL科技,2917000000.0,109000000.00000001,64633400.0,43897800.0,4968000000.0
512480,半导体,795000000.0,346000000.0,305000000.0,41026500.0,1013000000.0000001
sz300750,宁德时代,7788000000.0,289000000.0,248000000.0,40988800.0,8350000000.0
sz300450,先导智能,1000000000.0,101000000.0,60946600.0,39991100.0,1035000000.0
sh603596,伯特利,114999999.99999999,71203900.0,32244200.0,38959700.0,594000000.0
sh601138,工业富联,1426000000.0,415000000.00000006,376000000.0,38650900.0,1692000000.0000002
sh600880,博瑞传播,419000000.00000006,68312900.0,31275900.0,37037000.0,424000000.0
sh603000,人民网,1181000000.0,199000000.0,162000000.0,36506600.0,1254000000.0
sz300042,朗科科技,518000000.0,109000000.00000001,72531100.0,36253500.0,518000000.0
sh600979,广安爱众,153000000.0,68289200.0,32349100.0,35940100.0,156000000.0
sh603019,中科曙光,4313000000.0,944999999.9999999,910000000.0,34951600.0,4560000000.0
sh600509,天富能源,400000000.0,106000000.0,72027800.0,33794900.0,438000000.0
sz002229,鸿博股份,1036000000.0,285000000.0,250999999.99999997,33297700.0,1038000000.0000001
sh603083,剑桥科技,1492000000.0,463000000.0,430999999.99999994,32225300.000000004,1493000000.0
513330,恒生互联,1482000000.0,121000000.0,89852099.99999999,31647700.0,1482000000.0
sz300379,东方通,819999999.9999999,48882500.0,19108500.0,29774000.0,831000000.0
sz002281,光迅科技,1258000000.0,432000000.0,403000000.0,29454200.0,1335000000.0
sz002475,立讯精密,2676000000.0,211000000.0,182000000.0,29045100.000000004,2704000000.0
sh688165,埃夫特,111000000.00000001,48057100.0,19438400.0,28618700.0,131000000.0
sz300114,中航电测,1102000000.0,85518300.0,56912299.99999999,28605900.0,1129000000.0
sh603267,鸿远电子,204999999.99999997,76608800.0,48009700.0,28599000.0,217000000.0
sh600771,广誉远,881000000.0,44787400.0,17156400.0,27630900.0,884000000.0
