代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh601099,太平洋,2275000000.0,605000000.0,471000000.0,133000000.0,2525000000.0
sh600031,三一重工,2563000000.0,136000000.0,51667400.0,83861900.0,2572000000.0
sz300760,迈瑞医疗,1838000000.0,131000000.0,55546300.0,75334900.0,2094000000.0000002
sh601012,隆基绿能,7891000000.0,235000000.0,175000000.0,60498200.0,8301000000.000001
sh600160,巨化股份,1217000000.0,122000000.0,70167800.0,52202600.0,1265000000.0
sz002349,精华制药,197000000.0,98967600.0,46856899.99999999,52110700.0,210000000.0
sh601995,中金公司,1544000000.0,387000000.0,339000000.0,47831100.0,2378000000.0
sh601398,工商银行,3547000000.0,92843200.0,45069700.0,47773500.0,3577000000.0000005
sz000712,锦龙股份,760000000.0,118000000.0,70718100.0,47512100.0,796000000.0
sz000661,长春高新,2673000000.0,104000000.0,58671000.0,45016800.0,2698000000.0
sz000157,中联重科,1360000000.0,48989200.0,6041100.0,42948100.00000001,1363000000.0
sz000725,京东方Ａ,6709000000.0,131000000.0,88908100.0,42268600.0,6716000000.0
sh600703,三安光电,4653000000.0,65537700.00000001,23532399.999999996,42005300.0,4694000000.0
sz000936,华西股份,699000000.0,144000000.0,102000000.0,41956700.0,699000000.0
sz000948,南天信息,308000000.0,124000000.0,82316100.0,41241899.99999999,309000000.0
sh601519,大智慧,706000000.0,131000000.0,92169100.0,39144400.0,717000000.0
sh600050,中国联通,2708000000.0,112000000.00000001,74880900.0,37328900.0,2724000000.0
sh605117,德业股份,682000000.0,62882000.0,25682600.000000004,37199400.0,708000000.0
sh600029,南方航空,1344000000.0,40731400.0,3685299.9999999995,37046100.0,1389000000.0
sz300468,四方精创,84850500.0,53233500.0,16312300.0,36921200.0,84850500.0
sz000963,华东医药,1011999999.9999999,81130300.0,45127900.0,36002400.0,1041000000.0
sh601985,中国核电,990000000.0,52139700.0,19452000.0,32687700.0,1009000000.0
sh600363,联创光电,1245000000.0,69474700.0,37519400.0,31955300.000000004,1260000000.0
sh600111,北方稀土,3869000000.0,84792600.0,53146600.0,31645900.0,4184000000.0000005
sz300896,爱美客,777000000.0,65516400.0,34682200.0,30834200.0,1024000000.0
sh688076,诺泰生物,333000000.0,59606700.0,29208700.0,30398000.0,334000000.0
sh601696,中银证券,1344000000.0,172000000.0,142000000.0,29063900.0,1396000000.0
sh600329,达仁堂,267000000.0,42097900.0,13687900.0,28410000.0,282000000.0
sz300803,指南针,1132000000.0,368000000.0,340000000.0,28325900.0,1227000000.0
sz000503,国新健康,746000000.0,60657299.99999999,32682600.000000004,27974699.999999996,753000000.0
sh600048,保利发展,2226000000.0,75366900.0,48026500.0,27340400.0,2271000000.0
sh600016,民生银行,4981000000.0,74476900.0,47435600.00000001,27041300.0,5106000000.0
sh600733,北汽蓝谷,1439000000.0,46088600.0,19065400.0,27023200.0,1466000000.0
sh603296,C华勤,67742600.0,70321700.0,44766600.0,25555100.000000004,114999999.99999999
sh600030,中信证券,10839000000.0,466000000.0,440000000.00000006,25473900.0,10952000000.0
sz000977,浪潮信息,2704000000.0,421000000.0,396000000.0,25252600.000000004,2850000000.0
sz301370,国科恒泰,66995100.0,66927100.0,41874200.0,25052900.0,66995100.0
sz300475,香农芯创,484000000.0,200999999.99999997,176000000.0,24790400.0,484000000.0
sh601058,赛轮轮胎,463999999.99999994,27481400.0,3113500.0,24367900.0,501000000.0
sz000969,安泰科技,525000000.0,55053600.0,30719800.0,24333700.0,534000000.0
sz301487,N盟固利,24107700.0,27397199.999999996,3289500.0,24107700.0,24107700.0
sh600600,青岛啤酒,404000000.0,32433100.0,8332400.0,24100700.0,425000000.0
sh601688,华泰证券,3874000000.0,166000000.0,143000000.0,23279100.0,3914000000.0
sh688347,C华虹,351000000.0,127000000.0,103000000.0,23240800.0,373000000.0
sz300904,N威力传动,23015900.0,24009699.999999996,993800.0,23015900.0,23015900.0
sz002355,兴民智通,180000000.0,45277900.0,22570000.0,22707900.0,180000000.0
