代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz000703,恒逸石化,1634000000.0,175000000.0,50014799.99999999,125000000.0,1652000000.0
588000,科创50,4404000000.0,841000000.0,737000000.0,103000000.0,4661000000.0
510050,50ETF,5717000000.0,237000000.0,149000000.0,87335300.0,5769000000.0
sh600016,民生银行,5904000000.0,112000000.00000001,31582300.0,80398500.0,6030000000.0
sz300094,国联水产,352000000.0,280000000.0,206000000.0,74493500.0,352000000.0
159605,中概互联ETF,1228000000.0,128000000.0,63323900.0,64508000.0,1228000000.0
sh600703,三安光电,5235000000.0,238000000.0,181000000.0,57867500.0,5311000000.0
sh688591,N泰凌微,57591700.0,69099200.0,11507500.0,57591700.0,179000000.0
sz002670,国盛金控,370000000.0,231999999.99999997,175000000.0,57503600.0,507000000.0
sz300015,爱尔眼科,1417000000.0,107000000.0,52562400.0,54086800.0,1473000000.0
sh601099,太平洋,1848999999.9999998,295000000.0,243000000.00000003,51643100.00000001,2078000000.0
513330,恒生互联,1768000000.0,162000000.0,112000000.00000001,50195300.0,1775000000.0
sh600050,中国联通,2546000000.0,193000000.0,149000000.0,43507100.0,2572000000.0
sz300274,阳光电源,2590000000.0,110000000.00000001,66397500.0,43142100.0,2714000000.0
sh601888,中国中免,4391000000.0,178000000.0,139000000.0,39283600.0,4425000000.0
159915,创业板ETF,1087000000.0,270000000.0,233000000.0,36490900.0,1103000000.0
sh601881,中国银河,1929000000.0,96385400.00000001,61320700.0,35064700.0,2139999999.9999998
sz000725,京东方Ａ,6763000000.0,181000000.0,148000000.0,33015200.0,6770000000.0
sz300017,网宿科技,1261000000.0,76849700.0,44214200.0,32635500.0,1290000000.0
513130,恒生科技,774000000.0,145000000.0,112000000.00000001,32475200.0,776000000.0
sz002152,广电运通,1182000000.0,50686000.0,20194700.0,30491300.0,1201000000.0
512200,地产ETF,115999999.99999999,49076400.0,19950600.0,29125800.0,134000000.00000001
sz000090,天健集团,294000000.0,62320100.0,33264699.999999996,29055400.0,309000000.0
