代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh600519,贵州茅台,16797000000.0,932000000.0,377000000.0,555000000.0,17260000000.0
sh600030,中信证券,10539000000.0,1371000000.0,1003999999.9999999,367000000.0,10638000000.0
sh600276,恒瑞医药,3959000000.0000005,555000000.0,222000000.00000003,333000000.0,4421000000.0
sh601059,信达证券,428000000.0,418000000.0,216000000.0,202000000.0,428000000.0
sz000661,长春高新,2539000000.0,245000000.00000003,67971100.0,177000000.0,2582000000.0
sh600050,中国联通,2440000000.0,298000000.0,133000000.0,165000000.0,2448000000.0
sz300059,东方财富,12317000000.0,1978000000.0,1832000000.0,145000000.0,12596000000.0
sz300308,中际旭创,3477000000.0000005,631000000.0,486000000.00000006,145000000.0,5524000000.0
sh601336,新华保险,1176000000.0,247000000.00000003,110000000.00000001,137000000.0,1226000000.0
sz300122,智飞生物,1732000000.0,229000000.0,96259100.0,133000000.0,1770000000.0
sz300114,中航电测,1339000000.0,453000000.0,321000000.0,132000000.0,1406000000.0
sh601138,工业富联,1551000000.0,347000000.0,221000000.0,125000000.0,1817000000.0000002
sz000977,浪潮信息,3052000000.0,805000000.0000001,682000000.0,123000000.0,3200000000.0
sz300760,迈瑞医疗,1027000000.0,174000000.0,51702299.99999999,123000000.0,1105000000.0
sz002475,立讯精密,2372000000.0,188000000.0,68482600.0,120000000.0,2396000000.0
sz000750,国海证券,1108000000.0,441000000.0,334000000.0,108000000.0,1289000000.0
sh688318,财富趋势,459000000.0,250000000.0,143000000.0,107000000.0,465000000.00000006
sh600585,海螺水泥,1927000000.0,190000000.0,83310000.0,107000000.0,1976000000.0000002
sz002230,科大讯飞,7873999999.999999,360000000.0,252999999.99999997,107000000.0,8320999999.999999
sz000063,中兴通讯,3393000000.0,231999999.99999997,126000000.0,106000000.0,4306000000.0
sh600150,中国船舶,3332000000.0,424000000.0,322000000.0,102000000.0,3427000000.0000005
sz000858,五粮液,6276000000.0,426000000.0,325000000.0,101000000.0,6366000000.0
sh601788,光大证券,2575000000.0,501000000.0,403000000.0,98770600.0,2785000000.0
sz300803,指南针,730000000.0,326000000.0,227999999.99999997,98164000.0,783000000.0
sh601519,大智慧,590000000.0,227000000.0,134000000.00000001,92966000.0,597000000.0
sz300274,阳光电源,2586000000.0,202000000.0,110000000.00000001,91770300.0,2735000000.0
sh601699,潞安环能,1213000000.0,106000000.0,29408200.0,76153900.0,1264000000.0
sz002179,中航光电,518000000.0,88072800.0,11938500.0,76134300.0,542000000.0
sz300223,北京君正,1302000000.0,164000000.0,91619100.0,71960600.0,1430000000.0
sh601136,首创证券,371000000.0,302000000.0,240000000.0,61484900.0,426000000.0
sh600760,中航沈飞,961000000.0,100000000.0,39242400.0,61205500.0,973000000.0
sh600885,宏发股份,256999999.99999997,68223400.0,7211200.0,61012100.0,281000000.0
sh601375,中原证券,1051000000.0,194000000.0,133000000.0,60649600.0,1073000000.0
sh600369,西南证券,815000000.0,211000000.0,151000000.0,60524100.0,966000000.0
sh603083,剑桥科技,1120000000.0,234000000.0,175000000.0,59196600.0,1121000000.0
sz002262,恩华药业,337000000.0,81947700.0,23230000.0,58717700.00000001,354000000.0
sz300251,光线传媒,459999999.99999994,97255500.0,42020800.0,55234700.0,592000000.0
sz000166,申万宏源,1689000000.0,131000000.0,76150600.0,55159000.0,1698999999.9999998
sz002434,万里扬,434999999.99999994,76289400.0,21467199.999999996,54822100.0,442000000.0
sh601857,中国石油,1988000000.0,130000000.0,75944200.0,54373700.0,2019000000.0000002
sz002422,科伦药业,1103000000.0,73119600.0,20367500.0,52752100.0,1137000000.0
sz000560,我爱我家,263000000.0,101000000.0,48632700.00000001,52340400.0,271000000.0
sh600777,新潮能源,717000000.0,92903500.0,41646500.0,51257100.0,722000000.0
sh600941,中国移动,876000000.0,102000000.0,51463000.0,50485300.0,900000000.0
sh601555,东吴证券,1720000000.0,397000000.0,347000000.0,49693900.0,1845000000.0
sh600728,佳都科技,957000000.0,66852100.0,17907500.0,48944600.0,1325000000.0
sz300502,新易盛,1397000000.0,204999999.99999997,157000000.0,47706899.99999999,1598000000.0
sh600584,长电科技,1753000000.0,97864400.0,52360200.00000001,45504200.0,1801000000.0000002
sh600256,广汇能源,1830000000.0,122000000.0,77167800.0,44740600.00000001,1832999999.9999998
sh601601,中国太保,1132000000.0,171000000.0,127000000.0,44421899.99999999,1171000000.0
sz002500,山西证券,1386000000.0,118000000.0,73951400.0,43867800.0,1415000000.0
sz000778,新兴铸管,611000000.0,63005900.0,19861300.0,43144600.0,631000000.0
sz002738,中矿资源,1515000000.0,108000000.0,64780500.0,42841899.99999999,1829000000.0
sh601225,陕西煤业,2062000000.0,95414000.0,53077299.99999999,42336700.0,2073999999.9999998
sh603392,万泰生物,563000000.0,101000000.0,58889500.0,41877000.0,762000000.0
sh603613,国联股份,834000000.0,122000000.0,81394100.0,41044000.0,842000000.0
sz300332,天壕能源,208000000.0,48400200.00000001,7535599.999999999,40864600.0,220000000.00000003
sh600009,上海机场,1520000000.0,164000000.0,123000000.0,40701500.0,1531000000.0
sh601728,中国电信,889000000.0,114999999.99999999,74026500.0,40673700.0,892000000.0
sh600546,山煤国际,372000000.0,55224700.0,14664300.0,40560400.0,389000000.0
sz002304,洋河股份,1408000000.0,178000000.0,138000000.0,40443300.0,1448000000.0
sh600705,中航产融,1311000000.0,152000000.0,112999999.99999999,39173900.0,1347000000.0
sh600938,中国海油,702000000.0,70653600.0,31639600.0,39014000.0,704000000.0
sh600363,联创光电,1286000000.0,52721400.0,14055700.0,38665600.0,1294000000.0
sh601860,紫金银行,324000000.0,170000000.0,132000000.0,38064000.0,389000000.0
sh601108,财通证券,1912000000.0,204000000.0,166000000.0,37539900.0,1947000000.0
sz002371,北方华创,2218000000.0,176000000.0,138000000.0,37346400.0,2350000000.0
sz000568,泸州老窖,1532000000.0,132000000.0,94396700.0,37333500.0,1680000000.0
sz002602,世纪华通,1648999999.9999998,102000000.0,64757400.0,37091800.0,1700000000.0
sh600028,中国石化,1231000000.0,76317100.0,39610500.0,36706600.0,1296000000.0
sz301393,昊帆生物,106000000.0,46171700.0,10184600.0,35987100.0,117000000.0
sh601816,京沪高铁,1930000000.0,63933300.0,29304400.0,34628900.0,1935000000.0000002
sz002761,浙江建投,358000000.0,114999999.99999999,80741800.0,33924600.0,393000000.0
sh600547,山东黄金,1055000000.0000001,62284500.0,29211200.0,33073300.0,1069000000.0
sh600566,济川药业,469000000.00000006,47318500.0,14374200.0,32944300.0,476000000.0
sh601881,中国银河,1594000000.0,471000000.0,438999999.99999994,32905200.0,2223000000.0
sz300002,神州泰岳,998000000.0,115999999.99999999,83002700.0,32730400.0,1061000000.0
sh600975,新五丰,243000000.00000003,71237200.0,39492700.0,31744600.0,488999999.99999994
sz002020,京新药业,451000000.0,49736899.99999999,18078000.0,31658800.0,453000000.0
sz000700,模塑科技,191000000.0,92403000.0,60851800.0,31551200.0,191000000.0
