代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh600330,天通股份,1157000000.0,395000000.0,182000000.0,213000000.0,1172000000.0
sh688256,寒武纪,1567000000.0,461000000.00000006,350000000.0,111000000.00000001,2876000000.0
sh600415,小商品城,1424000000.0,303000000.0,202999999.99999997,100000000.0,1607000000.0
sh600536,中国软件,1525000000.0,219000000.0,134000000.00000001,85068600.0,1588000000.0
sh600016,民生银行,5735000000.0,112000000.00000001,30736600.0,80844600.0,5928000000.0
sh601988,中国银行,2515000000.0,145000000.0,70755000.0,74504500.0,2586000000.0
sh603799,华友钴业,2845000000.0,142000000.0,77234500.0,64443500.0,3627000000.0000005
sh600105,永鼎股份,503000000.0,250000000.0,189000000.0,61370900.0,508000000.0
sh603888,新华网,885000000.0,192000000.0,132000000.0,59711100.0,890000000.0
sh603000,人民网,1124000000.0,311000000.0,250999999.99999997,59278500.0,1202000000.0
512480,半导体,867000000.0,352000000.0,298000000.0,54620900.0,1095000000.0
sh601728,中国电信,873000000.0,125000000.0,71201700.0,54129399.99999999,884000000.0
sh603083,剑桥科技,1423000000.0,679000000.0,628000000.0,50637900.0,1425000000.0
sh601318,中国平安,18925000000.0,275000000.0,225000000.0,50079799.99999999,19060000000.0
sh688498,源杰科技,264000000.0,114999999.99999999,66440600.00000001,48988100.00000001,689000000.0
sh688327,云从科技,610000000.0,188000000.0,141000000.0,47306700.0,1098000000.0
sh601138,工业富联,1348000000.0,335000000.0,292000000.0,42523900.0,1686000000.0
sh603986,兆易创新,2790000000.0,165000000.0,123000000.0,42297000.0,2872000000.0
sh601669,中国电建,1964999999.9999998,145000000.0,103000000.0,42124200.0,2447000000.0
sh688472,阿特斯,177000000.0,162000000.0,122000000.0,40492400.0,325000000.0
sh601127,赛力斯,1423000000.0,348000000.0,310000000.0,37709300.0,1827000000.0
sh603019,中科曙光,4027000000.0000005,975000000.0,938000000.0000001,36879900.0,4272999999.9999995
sh688008,澜起科技,1073000000.0,92163400.0,56163300.0,36000100.0,2867000000.0
sh688313,仕佳光子,486000000.00000006,189000000.0,154000000.0,35575500.0,486000000.00000006
sh601989,中国重工,2368000000.0,119000000.0,84504300.0,34162700.0,2397000000.0
sh600667,太极实业,701000000.0,131000000.0,97197400.0,33510600.0,723000000.0
sh600822,上海物贸,173000000.0,111000000.00000001,79752000.0,31421900.0,175000000.0
sh600584,长电科技,1911000000.0,95808300.0,64498500.0,31309699.999999996,1978000000.0
sh600085,同仁堂,701000000.0,54741200.0,24218600.0,30522600.000000004,713000000.0
sh603392,万泰生物,459000000.0,51052400.0,20715400.0,30336900.0,519000000.00000006
sh601065,江盐集团,127000000.0,60640500.0,31594899.999999996,29045600.0,127000000.0
sh600919,江苏银行,2754000000.0,85581299.99999999,56623500.0,28957800.000000004,3572000000.0
sh688662,富信科技,121000000.0,77082000.0,49344799.99999999,27737199.999999996,121000000.0
sh600745,闻泰科技,2883000000.0,130000000.0,102000000.0,27692199.999999996,3749000000.0
sh600886,国投电力,509999999.99999994,38892100.0,11393900.000000002,27498200.0,521000000.0
sh605589,圣泉集团,305000000.0,80601400.0,53537400.0,27064000.0,308000000.0
sh600446,金证股份,1200000000.0,85733300.0,58857700.00000001,26875600.0,1208000000.0
sh600383,金地集团,1313000000.0,58820200.00000001,32040000.0,26780200.0,1326000000.0
sh603118,共进股份,234000000.0,67374200.0,41474100.0,25900000.0,240000000.0
sh603803,瑞斯康达,156000000.0,42191000.0,16430000.0,25760900.0,156000000.0
sh600011,华能国际,391000000.0,57184399.99999999,33031700.0,24152700.0,420000000.0
sh603990,麦迪科技,280000000.0,40143700.0,16292200.0,23851500.0,280000000.0
sh601658,邮储银行,991000000.0,44807900.0,21305900.0,23502000.0,1000000000.0
sh601211,国泰君安,3150000000.0,61657600.0,38677100.0,22980500.0,3161000000.0
sh600225,卓朗科技,357000000.0,55211800.0,32677199.999999996,22534600.0,361000000.0
sh601601,中国太保,1074000000.0,73344500.0,51149500.0,22195000.0,1094000000.0
sh600100,同方股份,1541000000.0,206999999.99999997,185000000.0,22119400.0,1564000000.0
sh688259,创耀科技,107000000.0,30383500.0,8302900.0,22080500.0,112999999.99999999
sh688700,东威科技,407000000.0,112000000.00000001,90871600.0,21567300.0,618000000.0
sh600256,广汇能源,2016000000.0,93865300.0,73275700.0,20589600.0,2021000000.0
sh600308,华泰股份,261000000.0,24559300.0,4247800.0,20311500.0,262000000.0
sh600025,华能水电,2101000000.0000002,46716400.0,26620800.0,20095700.0,2117000000.0000002
sh603599,广信股份,787000000.0,25557500.0,5746400.0,19811100.0,797000000.0
sh600941,中国移动,868000000.0,128000000.0,109000000.00000001,19067200.0,907000000.0
sh600329,达仁堂,266000000.0,37686100.0,18661900.0,19024100.0,283000000.0
512170,医疗ETF,724000000.0,162000000.0,143000000.0,18475500.0,798000000.0
sh688392,骄成超声,157000000.0,23157600.000000004,5221600.0,17936000.0,169000000.0
sh600633,浙数文化,491000000.0,149000000.0,132000000.0,17647000.0,555000000.0
sh600258,首旅酒店,195000000.0,27613400.0,10046600.0,17566800.0,219000000.0
sh600776,东方通信,330000000.0,40373700.0,22997199.999999996,17376600.0,334000000.0
sh688048,长光华芯,321000000.0,133000000.0,114999999.99999999,17183900.0,405000000.0
sh600501,航天晨光,250000000.0,57808900.0,40643400.0,17165600.0,250000000.0
sh600905,三峡能源,1611000000.0,51118500.0,34145600.0,16972900.0,1825000000.0
sh688668,鼎通科技,89226600.0,41480800.0,24643600.0,16837300.0,90081600.0
sh601328,交通银行,1605999999.9999998,30480500.0,13670200.0,16810300.0,1638000000.0
sh600674,川投能源,549000000.0,28607500.0,12897200.0,15710300.0,687000000.0
sh688659,元琛科技,148000000.0,45714100.0,30087399.999999996,15626700.0,148000000.0
sh603777,来伊份,261000000.0,29300500.0,13939600.0,15360800.0,263000000.0
sh600803,新奥股份,168000000.0,22278200.0,7229800.0,15048400.0,171000000.0
sh688383,新益昌,117000000.0,23570200.0,8994000.0,14576199.999999998,118000000.0
sh600771,广誉远,876000000.0,43688700.0,29329800.0,14358900.000000002,883000000.0
sh600298,安琪酵母,664000000.0,29216000.0,15126600.0,14089400.0,680000000.0
sh600863,内蒙华电,286000000.0,30702800.000000004,16661099.999999998,14041700.0,296000000.0
sh600703,三安光电,4742000000.0,117000000.0,104000000.0,13717300.0,4883000000.0
sh600859,王府井,717000000.0,32702100.0,19094200.0,13607900.0,732000000.0
sh688981,中芯国际,3279000000.0,199000000.0,185000000.0,13489300.0,3624000000.0
515880,通信ETF,49582700.00000001,21689500.0,8229500.0,13460000.0,59621700.0
sh600963,岳阳林纸,660000000.0,17410000.0,4096900.0,13313000.0,661000000.0
sh601789,宁波建工,299000000.0,38002600.0,24970200.0,13032400.0,299000000.0
sh601998,中信银行,490000000.00000006,27558200.0,14682500.0,12875700.0,505000000.0
sh601888,中国中免,4983000000.0,323000000.0,311000000.0,12612100.0,5017000000.0
sh600072,中船科技,825000000.0,300000000.0,288000000.0,11885500.0,867000000.0
sh600079,XD人福医,339000000.0,20782100.0,8959800.0,11822400.0,361000000.0
sh688776,国光电气,130000000.0,16795700.0,5284800.0,11510900.0,137000000.0
511360,短融ETF,2518000000.0,689000000.0,678000000.0,11233200.0,2518000000.0
sh600590,泰豪科技,202000000.0,18116400.0,6954800.0,11161700.0,202000000.0
sh600027,华电国际,286000000.0,48435100.0,37456300.0,10978800.000000002,321000000.0
sh600233,圆通速递,272000000.0,15173800.000000002,4288200.0,10885600.0,275000000.0
sh601020,XR华钰矿,304000000.0,20023700.0,9369300.0,10654400.0,304000000.0
sh603379,三美股份,317000000.0,22908800.0,12396300.000000002,10512500.0,327000000.0
512760,芯片ETF,348000000.0,61239700.0,51114300.0,10125400.0,469000000.00000006
sh601169,北京银行,1269000000.0,26259500.0,16385100.0,9874400.0,1274000000.0
sh600519,贵州茅台,17252000000.0,395000000.0,386000000.0,9616600.0,17741000000.0
sh688183,生益电子,106000000.0,22161500.0,12695800.0,9465700.0,106000000.0
sh688169,石头科技,189000000.0,21139699.999999996,11735800.0,9403900.0,279000000.0
sh603369,今世缘,248000000.0,18311300.0,8969400.0,9341900.0,302000000.0
sh603160,汇顶科技,880000000.0000001,19350100.0,10020000.0,9330000.0,893000000.0
sh688305,科德数控,200999999.99999997,29609699.999999996,20288700.0,9321100.0,202000000.0
sh600000,浦发银行,3360000000.0,17826700.0,8507700.0,9319000.0,3367000000.0
sh600410,华胜天成,759000000.0,84916700.0,75612400.0,9304200.0,760000000.0
sh688368,晶丰明源,88057400.0,19117900.0,9832200.0,9285700.0,91252900.00000001
