代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh600519,贵州茅台,17783000000.0,624000000.0,289000000.0,335000000.0,18154000000.0
sh601318,中国平安,18901000000.0,482000000.0,280000000.0,202999999.99999997,18931000000.0
588000,科创50,3635000000.0,803999999.9999999,669000000.0,134000000.00000001,3861999999.9999995
sz000338,潍柴动力,2678000000.0,143000000.0,42186000.0,101000000.0,2685000000.0
sh600016,民生银行,5118000000.0,134000000.00000001,47517900.0,86527200.0,5242000000.0
sh601225,陕西煤业,2043000000.0,95680400.00000001,23982600.000000004,71697800.0,2051000000.0000002
sh603688,石英股份,1057000000.0,121000000.0,51855300.0,68660500.0,1114000000.0
sh601127,赛力斯,1452000000.0,140000000.0,71464800.0,68348200.0,1456000000.0
sh601136,首创证券,526000000.0,320000000.0,252999999.99999997,67243200.0,601000000.0
sz002594,比亚迪,9030000000.0,219000000.0,158000000.0,61262700.00000001,9176000000.0
sh600048,保利发展,2305000000.0,101000000.0,47699900.0,52868300.0,2351000000.0
sz300394,天孚通信,642000000.0,123000000.0,72083700.0,51100900.0,707000000.0
sh600703,三安光电,4718000000.0,87665200.0,36951400.0,50713800.0,4761000000.0
sh600919,江苏银行,2986000000.0,96958000.0,46706899.99999999,50251000.0,4324000000.0
sh600036,招商银行,6666000000.0,175000000.0,125000000.0,49874700.0,6755000000.0
sz002714,牧原股份,9710000000.0,95711700.0,51886100.0,43825700.0,9744000000.0
sh600031,三一重工,2616000000.0,83196600.0,40268400.0,42928200.0,2625000000.0
sz000858,五粮液,6394000000.0,189000000.0,146000000.0,42654300.0,6476000000.000001
sz000725,京东方Ａ,6709999999.999999,137000000.0,95522300.0,41240200.00000001,6720000000.0
sh600755,厦门国贸,725000000.0,50261700.0,10349700.0,39912000.0,730000000.0
sz301372,N科净源,38323500.0,47795200.00000001,9471700.0,38323500.0,38323500.0
sh600900,长江电力,6479000000.000001,56035300.0,19780000.0,36255400.0,6844000000.0
sz002544,普天科技,960000000.0,62335100.0,27416400.0,34918600.0,969000000.0
512480,半导体,1107000000.0,241000000.0,206999999.99999997,34440300.0,1257000000.0
sz002926,华西证券,769000000.0,138000000.0,105000000.0,33435400.0,802999999.9999999
sh600266,城建发展,629000000.0,144000000.0,112999999.99999999,31237100.0,649000000.0
sh600150,中国船舶,3048000000.0,125000000.0,93676000.0,31004899.999999996,3139000000.0
sz300595,欧普康视,864000000.0,90315600.0,59401100.0,30914500.0,947000000.0000001
sh601618,中国中冶,896000000.0000001,54160800.0,23321000.0,30839800.0,901000000.0
sz000063,中兴通讯,3385000000.0,147000000.0,115999999.99999999,30570400.0,4217000000.0
sz300803,指南针,1226000000.0,532000000.0,501999999.99999994,30032199.999999996,1335000000.0
sh601975,招商南油,450000000.0,90270900.0,60498500.0,29772399.999999996,458000000.0
sh601995,中金公司,1611000000.0,309000000.0,280000000.0,28954500.0,2418000000.0
sz002152,广电运通,1107000000.0,40863700.0,14054000.0,26809699.999999996,1128000000.0
sh600363,联创光电,1283000000.0,57050400.0,30302300.0,26748000.0,1298000000.0
sz000029,深深房Ａ,275000000.0,64506500.0,38693300.0,25813200.0,279000000.0
sz000001,平安银行,3783000000.0,112000000.00000001,87154599.99999999,25051300.0,3803000000.0
sh600893,航发动力,1959000000.0,42635200.00000001,17818400.0,24816800.0,1992000000.0000002
sh600782,新钢股份,405999999.99999994,42829200.0,18650300.0,24178900.0,418000000.0
sz002839,张家港行,494000000.00000006,32822700.0,9433700.0,23388900.0,496000000.0
513060,恒生医疗,795000000.0,91700800.0,70092200.0,21608500.0,796000000.0
sz002129,TCL中环,5396000000.0,96950400.00000001,76121900.0,20828600.0,5421000000.0
sz000100,TCL科技,2402000000.0,92309300.0,71653700.0,20655600.0,2415000000.0
sh600578,京能电力,221000000.0,24001300.0,3541100.0,20460200.0,222000000.00000003
sz000756,新华制药,315000000.0,61148100.00000001,40747800.0,20400300.0,323000000.0
sh600256,广汇能源,1918000000.0,130000000.0,110000000.00000001,20332700.0,1921000000.0
sh688383,新益昌,74092900.0,21564200.0,1483300.0000000002,20080900.0,75451400.0
sz300972,万辰生物,192000000.0,24404200.0,4553000.0,19851200.0,192000000.0
sh600657,信达地产,288000000.0,56218600.0,36385800.0,19832800.0,294000000.0
sz300223,北京君正,1426000000.0,68331200.0,48708200.0,19622900.0,1515000000.0
sz300253,卫宁健康,823000000.0,28847300.0,9412900.0,19434400.0,840000000.0
sz000625,长安汽车,2405000000.0,171000000.0,152000000.0,19352600.0,2622000000.0
sh600160,巨化股份,1253000000.0,64292299.99999999,45101600.0,19190700.0,1300000000.0
sh601818,光大银行,1461000000.0,74205500.0,55131600.0,19073900.0,1466000000.0
sh603613,国联股份,833000000.0,46813200.0,28016900.0,18796300.0,841000000.0
sh600887,伊利股份,3646000000.0,61890400.0,43101800.0,18788600.0,3659000000.0000005
sh603393,新天然气,553000000.0,32488100.0,14190200.0,18297900.0,558000000.0
sz300917,特发服务,126000000.0,88961600.0,71317600.0,17644000.0,127000000.0
sz002460,赣锋锂业,4146000000.0,66425400.0,48825100.0,17600300.0,4260000000.0
sz000709,河钢股份,713000000.0,31879000.0,14485500.0,17393500.0,720000000.0
sz002459,晶澳科技,934000000.0,67086400.0,49750600.00000001,17335800.0,1230000000.0
sh600153,建发股份,472000000.0,26146200.0,8895900.0,17250300.0,494000000.00000006
sz300347,泰格医药,685000000.0,68575400.0,51428600.0,17146800.0,723000000.0
sz000821,京山轻机,593000000.0,46925400.0,29842100.0,17083300.0,601000000.0
sz002146,荣盛发展,451999999.99999994,65742100.0,48795100.0,16946900.0,454000000.0
sh601985,中国核电,1003999999.9999999,37786300.0,21290400.0,16495900.0,1021000000.0000001
sh600809,山西汾酒,2207000000.0,63926100.0,47552299.99999999,16373800.000000002,2268000000.0
sh600996,贵广网络,447000000.0,44647200.0,28369800.0,16277400.0,455000000.0
sh600903,贵州燃气,101000000.0,39765700.0,23657399.999999996,16108200.0,105000000.0
513180,恒指科技,605000000.0,137000000.0,121000000.0,16043599.999999998,607000000.0
sz002439,启明星辰,453000000.0,28826300.0,13045800.0,15780500.0,482000000.0
512000,券商ETF,1464000000.0,235000000.0,220000000.00000003,15678699.999999998,1593000000.0
