代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz002230,科大讯飞,8070000000.0,1364000000.0,782000000.0,582000000.0,8641000000.0
sz300308,中际旭创,3772000000.0,1220000000.0,910000000.0,311000000.0,6155000000.0
sh603000,人民网,1134000000.0,504000000.0,258000000.0,246000000.0,1213000000.0
sz000021,深科技,1213000000.0,438000000.0,227999999.99999997,210000000.0,1284000000.0
sh601138,工业富联,1470000000.0,320000000.0,163000000.0,157000000.0,1814000000.0
sh601012,隆基绿能,7545999999.999999,563000000.0,430999999.99999994,133000000.0,7933000000.0
sz002409,雅克科技,706000000.0,272000000.0,151000000.0,121000000.0,785000000.0
sh688041,海光信息,872000000.0000001,157000000.0,67861700.0,89519100.0,1693000000.0
sz000988,华工科技,2485000000.0,563000000.0,484999999.99999994,77647600.0,2790000000.0
sz000063,中兴通讯,3478000000.0,314000000.0,244000000.0,70407800.0,4485000000.0
sh603083,剑桥科技,1123000000.0,393000000.0,328000000.0,65875700.0,1124000000.0
sh603986,兆易创新,2624000000.0,275000000.0,216000000.0,59108400.0,2718000000.0
sz000538,云南白药,1158000000.0,93922300.0,38362700.0,55559600.0,1168000000.0
sz002607,中公教育,1091000000.0,130000000.0,74353100.0,55411200.0,1445000000.0
sz300223,北京君正,1142000000.0,259000000.0,206000000.0,53165800.0,1329000000.0
sh600480,凌云股份,264000000.0,89845500.0,37889900.0,51955600.00000001,319000000.0
sh601669,中国电建,1903000000.0,124000000.0,72510900.0,51593800.0,2281000000.0
sh600905,三峡能源,1628000000.0,91540900.0,40157200.0,51383700.0,1841000000.0
sh601989,中国重工,2433000000.0,127000000.0,79528400.0,47567299.99999999,2451000000.0
sz300769,德方纳米,977000000.0,136000000.0,89098799.99999999,46566100.0,1044000000.0
sz300672,国科微,833000000.0,107000000.0,61412200.0,45700100.0,844999999.9999999
sz000938,紫光股份,1492000000.0,118000000.0,72926900.0,44929799.99999999,1535000000.0
sz002463,沪电股份,666000000.0,202999999.99999997,160000000.0,43734799.99999999,760000000.0
