代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh688347,N华虹,289000000.0,322000000.0,32796900.0,289000000.0,289000000.0
sz300760,迈瑞医疗,1720000000.0,371000000.0,131000000.0,240000000.0,1903000000.0
sh600276,恒瑞医药,4690000000.0,385000000.0,214000000.0,171000000.0,4915000000.0
sz300308,中际旭创,3704000000.0,714000000.0,556000000.0,158000000.0,5997000000.0
sz002400,省广集团,785000000.0,399000000.0,246000000.0,153000000.0,802000000.0
sz300803,指南针,1044000000.0,533000000.0,397000000.0,136000000.0,1142000000.0
sh601012,隆基绿能,7891000000.0,348000000.0,222000000.00000003,127000000.0,8278000000.0
sz300418,昆仑万维,2960000000.0,308000000.0,186000000.0,122000000.0,3261999999.9999995
sh601456,国联证券,818000000.0,314000000.0,193000000.0,121000000.0,852000000.0
sz300059,东方财富,13366999999.999998,1389000000.0,1275000000.0,113999999.99999999,13711000000.000002
sh600095,湘财股份,547000000.0,283000000.0,174000000.0,108000000.0,688000000.0
sz002230,科大讯飞,7904000000.000001,378000000.0,272000000.0,106000000.0,8358000000.0
sz300750,宁德时代,6872000000.0,225999999.99999997,131000000.0,95479599.99999999,7397000000.0
sh601136,首创证券,539000000.0,349000000.0,259000000.0,90276900.0,633000000.0
sz000988,华工科技,2624000000.0,382000000.0,294000000.0,88045600.0,2758000000.0
sh601318,中国平安,18790000000.0,252999999.99999997,169000000.0,84138400.0,18845000000.0
sz300146,汤臣倍健,1042000000.0,111000000.00000001,33778100.0,77347700.0,1059000000.0
sz000513,丽珠集团,512000000.0,109000000.00000001,37051700.0,72428200.0,532000000.0
sh600777,新潮能源,857000000.0,101000000.0,29438800.0,71305600.0,861000000.0
sh601099,太平洋,2143000000.0,785000000.0,715000000.0,69602300.0,2395000000.0
sh600519,贵州茅台,17273000000.0,240000000.0,171000000.0,69040200.0,17680000000.0
sh603083,剑桥科技,1105000000.0,259000000.0,191000000.0,68190200.0,1106000000.0
sz002174,游族网络,722000000.0,127000000.0,59968700.0,67073600.0,747000000.0
sz000063,中兴通讯,3490000000.0,654000000.0,594000000.0,60306400.0,4398000000.0
sz002939,长城证券,1150000000.0,246000000.0,187000000.0,59545800.0,1176000000.0
