代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz002230,科大讯飞,7083000000.0,1141000000.0,849000000.0,292000000.0,7681000000.0
sz002261,拓维信息,1653000000.0,638000000.0,451000000.0,187000000.0,1684000000.0
sz000988,华工科技,2500000000.0,650000000.0,473000000.00000006,177000000.0,2831000000.0
sh601138,工业富联,1377000000.0,250999999.99999997,112000000.00000001,139000000.0,1700000000.0
sz300308,中际旭创,3602000000.0000005,727000000.0,598000000.0,129000000.0,5885000000.0
sz002371,北方华创,2072000000.0,220000000.00000003,112999999.99999999,107000000.0,2132999999.9999998
sh600570,恒生电子,1695000000.0,277000000.0,187000000.0,90336299.99999999,1754000000.0
sz300502,新易盛,1798999999.9999998,350000000.0,267000000.0,83186700.0,2202000000.0
sh688008,澜起科技,1217000000.0,141000000.0,62536500.0,78309000.0,3007000000.0
sz000063,中兴通讯,3470000000.0000005,247000000.00000003,171000000.0,75342800.0,4503000000.0
sz000977,浪潮信息,2534000000.0,372000000.0,299000000.0,73612900.0,2687000000.0
sh688777,中控技术,284000000.0,86124700.0,17436100.0,68688600.0,1298000000.0
sh600519,贵州茅台,17350000000.0,180000000.0,117000000.0,63177600.0,17725000000.0
sz002709,天赐材料,1592000000.0,105000000.0,44276899.99999999,60371700.0,1672000000.0
sh601611,中国核建,430999999.99999994,82979800.0,23508000.0,59471800.0,480999999.99999994
sh601600,中国铝业,1819000000.0000002,168000000.0,112000000.00000001,55346400.0,1861000000.0
sz002602,世纪华通,2023000000.0,185000000.0,130000000.0,55189100.0,2105999999.9999998
sz300394,天孚通信,454000000.0,121000000.0,67889500.0,53232200.0,503000000.0
sh600150,中国船舶,3251000000.0,188000000.0,135000000.0,53017900.0,3331000000.0
sz002409,雅克科技,611000000.0,141000000.0,91494200.0,49468100.00000001,674000000.0
sz002459,晶澳科技,573000000.0,85821800.0,36776200.0,49045600.00000001,936000000.0
sz002129,TCL中环,6071000000.0,125000000.0,76355200.0,48750600.00000001,6167000000.0
sh603501,韦尔股份,2037000000.0,112000000.00000001,63703100.00000001,48373500.0,2102000000.0
sh601689,拓普集团,919999999.9999999,117000000.0,69875200.0,47422900.0,990000000.0
sz000810,创维数字,734000000.0,59275900.0,14174900.0,45101000.0,743000000.0
sh688041,海光信息,914000000.0,259000000.0,214000000.0,45073200.0,1732000000.0
sz002036,联创电子,754000000.0,142000000.0,97538600.0,44550500.0,778000000.0
sh601728,中国电信,881000000.0,76391900.0,32033300.0,44358600.0,891000000.0
sz002892,科力尔,256000000.0,137000000.0,92640400.00000001,44042200.0,316000000.0
sz002920,德赛西威,322000000.0,119000000.0,75493700.0,43856500.0,494000000.00000006
sz002472,双环传动,644000000.0,140000000.0,96538200.0,43161300.0,655000000.0
sz002463,沪电股份,659000000.0,93434400.0,50658200.0,42776200.0,741000000.0
sh600497,驰宏锌锗,1477000000.0,161000000.0,120000000.0,41665400.0,1543000000.0
sz000002,万科Ａ,4633000000.0,121000000.0,79465400.0,41042000.0,4739000000.0
sz301486,C致尚科技,161000000.0,75262400.0,34863400.0,40399000.0,161000000.0
sz301488,豪恩汽电,112000000.00000001,91147200.0,51014500.0,40132700.0,276000000.0
sh601127,赛力斯,1637000000.0,350000000.0,311000000.0,39445700.0,1748000000.0
sz300928,华安鑫创,171000000.0,94622400.0,58416000.0,36206500.0,171000000.0
sh688111,金山办公,900000000.0,97404800.0,61209600.0,36195200.0,3429999999.9999995
sh603019,中科曙光,4038000000.0000005,391000000.0,355000000.0,35718000.0,4186999999.9999995
sz002271,东方雨虹,2541000000.0,66778800.0,31098800.0,35680000.0,2547000000.0
sh600096,云天化,1722000000.0,56641400.0,21141500.0,35499900.0,1748000000.0
sh600335,国机汽车,594000000.0,88632700.0,54356000.0,34276700.0,597000000.0
sh603688,石英股份,891000000.0,59686700.0,25513200.0,34173400.0,1007000000.0
sh603288,海天味业,858000000.0,49028800.0,14868800.000000002,34160000.0,988000000.0000001
sh600010,包钢股份,1848999999.9999998,113999999.99999999,80418100.0,33901000.0,1955000000.0
sz300999,金龙鱼,1360000000.0,59785800.0,28213000.0,31572800.000000004,1414000000.0
sz300657,弘信电子,393000000.0,78932100.0,47548000.0,31384100.0,393000000.0
sz300008,天海防务,368000000.0,74711300.0,44514600.0,30196700.0,368000000.0
sh600048,保利发展,2232000000.0,53965300.0,23926800.0,30038500.0,2269000000.0
sh603319,湘油泵,154000000.0,70902000.0,41677800.0,29224200.0,172000000.0
sz002222,福晶科技,911999999.9999999,110000000.00000001,81652600.0,28634100.0,923000000.0
sh600029,南方航空,1256000000.0,35724400.0,7219299.999999999,28505100.000000004,1335000000.0
sz000066,中国长城,1588000000.0,123000000.0,94540400.00000001,28221600.0,1642000000.0000002
sz301092,争光股份,77447100.0,37994300.0,11259300.0,26735000.0,77447100.0
sh600129,太极集团,195000000.0,42671500.0,16332900.0,26338600.0,214000000.0
sh603505,金石资源,618000000.0,33450600.0,7331600.0,26119000.0,623000000.0
sz002670,国盛金控,373000000.0,59056100.0,33172000.0,25884100.0,405999999.99999994
sz002941,新疆交建,229000000.0,56618000.0,30772399.999999996,25845600.0,234000000.0
sh601881,中国银河,1495000000.0,76574400.0,51070300.0,25504100.0,1527000000.0
sz300475,香农芯创,357000000.0,180000000.0,155000000.0,24895000.0,357000000.0
sh601155,新城控股,755000000.0,41012200.0,16357700.0,24654500.0,758000000.0
sh600100,同方股份,1419000000.0,53320800.0,28685200.0,24635600.0,1432000000.0
sz300939,秋田微,165000000.0,90847900.00000001,66568900.0,24279000.0,166000000.0
sz300634,彩讯股份,29344600.0,29012600.000000004,4787600.0,24225000.0,29344600.0
