代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sz000858,五粮液,6654000000.000001,340000000.0,184000000.0,156000000.0,6740000000.000001
sh603000,人民网,1086000000.0,540000000.0,433000000.0,106000000.0,1179000000.0
sh601318,中国平安,19118000000.0,328000000.0,238000000.0,90500300.0,19145000000.0
sh600703,三安光电,4976000000.0,120000000.0,30260100.000000004,89464500.0,5030000000.0
513330,恒生互联,1757000000.0,200999999.99999997,133000000.0,67429200.0,1763000000.0
513180,恒指科技,721000000.0,269000000.0,211000000.0,57301600.0,723000000.0
sh601668,中国建筑,3989000000.0,136000000.0,83315600.0,52208000.0,4004000000.0
sh688693,N锴威特,51933900.0,66009200.0,14075300.0,51933900.0,126000000.0
sh600016,民生银行,5481000000.0,104000000.0,52918600.0,50747299.99999999,5605000000.0
sh601818,光大银行,1493000000.0,102000000.0,52149200.0,49767900.0,1499000000.0
sz300468,四方精创,115999999.99999999,80584400.0,33334300.0,47250100.0,115999999.99999999
513060,恒生医疗,880000000.0000001,124000000.0,77087200.0,46781700.0,880000000.0000001
sh601628,中国人寿,612000000.0,82949900.0,36973400.0,45976600.0,642000000.0
sz002594,比亚迪,9411000000.0,236000000.0,191000000.0,45057100.0,9708000000.0
513130,恒生科技,720000000.0,151000000.0,107000000.0,44682900.0,721000000.0
sh601601,中国太保,1058000000.0,79228600.0,35704100.0,43524500.0,1090000000.0
sz002603,以岭药业,1110000000.0,78198100.0,36379800.0,41818300.0,1152000000.0
sh601456,国联证券,814000000.0,141000000.0,99117900.00000001,41566600.0,848000000.0
512170,医疗ETF,903999999.9999999,188000000.0,147000000.0,40866600.0,980000000.0000001
sh601997,贵阳银行,1042000000.0,69051700.0,31135400.0,37916400.0,1240000000.0
sh600821,金开新能,568000000.0,39305600.0,3096600.0000000005,36209000.0,576000000.0
sz000651,格力电器,4632000000.0,60496400.0,25893200.0,34603200.0,4654000000.0
sz301533,N威马农机,33291200.0,36964900.0,3673700.0,33291200.0,33291200.0
sh688318,财富趋势,523000000.00000006,124000000.0,91790600.0,32352100.0,533000000.0
sh688485,九州一轨,73931200.0,52182900.0,20666500.0,31516300.0,78814000.0
sz300418,昆仑万维,3065000000.0,476999999.99999994,446000000.0,30775900.0,3439000000.0
sz300274,阳光电源,2476000000.0,159000000.0,129000000.0,29298400.0,2617000000.0
sz300769,德方纳米,1161000000.0,54224000.0,25831800.0,28392199.999999996,1245000000.0
sz000002,万科Ａ,4439000000.0,94039100.0,66540000.0,27499100.0,4542000000.0
512010,医药ETF,952000000.0,142000000.0,113999999.99999999,27375300.000000004,981000000.0
sh601860,紫金银行,349000000.0,51148200.0,23879800.0,27268400.0,362000000.0
sh600415,小商品城,1366000000.0,165000000.0,138000000.0,26829000.0,1571000000.0
sh600745,闻泰科技,2772000000.0,62298600.0,35806300.0,26492199.999999996,3607000000.0
sh600572,康恩贝,518000000.0,38324700.0,12476300.000000002,25848400.0,522000000.0
sz002527,新时达,214000000.0,112000000.00000001,85970300.0,25638000.0,217000000.0
sz300751,迈为股份,563000000.0,46518700.0,23166700.0,23351900.0,763000000.0
sz002703,浙江世宝,227000000.0,137000000.0,113999999.99999999,23170800.0,368000000.0
sh600760,中航沈飞,891000000.0,86522099.99999999,63512299.99999999,23009800.0,902999999.9999999
sh600809,山西汾酒,2100000000.0,60224300.0,37823100.0,22401200.0,2158000000.0
sh601136,首创证券,524000000.0,320000000.0,298000000.0,22359300.0,616000000.0
sz300133,华策影视,641000000.0,53863500.0,31716600.0,22147000.0,644000000.0
588000,科创50,3996000000.0,867000000.0,844999999.9999999,21921900.0,4240999999.9999995
sh600606,绿地控股,1425000000.0,28065400.0,6634299.999999999,21431100.0,1433000000.0
sh600094,大名城,608000000.0,24713200.0,3590700.0,21122399.999999996,608000000.0
sh601186,中国铁建,2204000000.0,78743300.0,57693800.0,21049600.0,2223000000.0
sh600999,招商证券,1198000000.0,43492500.0,22666800.0,20825700.0,1217000000.0
sz300700,岱勒新材,217000000.0,27326400.0,6510100.0,20816400.0,217000000.0
sz301218,华是科技,92391100.0,60873500.0,40872600.0,20000900.0,92977700.0
sh688327,云从科技,621000000.0,49356400.0,29451100.0,19905300.0,1027999999.9999999
sz002428,云南锗业,663000000.0,76098000.0,56223100.00000001,19874800.0,676000000.0
sz002439,启明星辰,468000000.0,29882800.000000004,10118200.0,19764600.0,494000000.00000006
sz300026,红日药业,628000000.0,59390900.0,39720400.0,19670500.0,726000000.0
sh600918,中泰证券,857000000.0,58303500.0,38733900.0,19569600.0,875000000.0
513050,中概互联,3869000000.0,56289700.0,36974300.0,19315400.0,3869000000.0
sh688588,凌志软件,147000000.0,59040100.0,40875500.0,18164500.0,147000000.0
sz002355,兴民智通,188000000.0,57530500.0,40370300.0,17160200.0,188000000.0
sz000725,京东方Ａ,6698000000.0,83692000.0,66534000.0,17158000.0,6704000000.000001
sh601588,北辰实业,216000000.0,20016500.0,3273800.0,16742700.0,217000000.0
sh603042,华脉科技,136000000.0,57997900.0,41458500.0,16539400.0,136000000.0
sh603688,石英股份,1128000000.0,36972300.0,20755400.0,16216900.0,1185000000.0
sz002625,光启技术,1804000000.0,37797900.0,21665000.0,16132900.0,1817000000.0000002
sz002056,横店东磁,675000000.0,29738000.0,14978900.000000002,14759100.0,693000000.0
sh601828,美凯龙,277000000.0,17488200.0,2772500.0,14715700.0,281000000.0
sz000008,神州高铁,252999999.99999997,28763300.0,14177500.0,14585800.0,252999999.99999997
sz300413,芒果超媒,465000000.00000006,36671500.0,22266100.0,14405300.0,534000000.0
sz000690,宝新能源,728000000.0,19640100.0,5253099.999999999,14387100.0,736000000.0
sh601375,中原证券,1178000000.0,140000000.0,126000000.0,14298800.000000002,1240000000.0
sz000627,天茂集团,364000000.0,30009000.0,15744400.0,14264600.0,366000000.0
sh601117,中国化学,2484000000.0,41431400.0,27174699.999999996,14256600.0,2487000000.0
sh600938,中国海油,711000000.0,50170900.0,36006300.0,14164700.0,713000000.0
sz002254,泰和新材,430999999.99999994,17367400.0,3596400.0,13771099.999999998,438000000.0
sz002151,北斗星通,790000000.0,29694100.0,15939500.0,13754600.0,908000000.0
sz301380,挖金客,67098000.0,39946200.0,26194000.0,13752200.0,67098000.0
sh603125,常青科技,113999999.99999999,35012300.0,21453600.0,13558699.999999998,113999999.99999999
sh600705,中航产融,1359000000.0,49266500.0,35718000.0,13548599.999999998,1384000000.0
sz301510,C固高科技,73384100.0,67701100.0,54160700.0,13540400.0,73384100.0
sh600322,天房发展,84733900.0,55649900.0,42129100.0,13520800.0,84902800.0
sz301519,舜禹股份,59367800.0,35153600.0,21661500.0,13492200.0,59367800.0
sz000521,长虹美菱,124000000.0,21987100.0,8508900.0,13478200.0,125000000.0
sz301217,铜冠铜箔,145000000.0,18728600.0,5252200.0,13476400.000000002,147000000.0
sz002436,兴森科技,1220000000.0,24563200.0,11241000.0,13322300.0,1233000000.0
sh601699,潞安环能,1301000000.0,59130500.0,45990800.0,13139800.0,1352000000.0
sh688592,C司南,53228800.0,52658300.0,39557200.0,13101000.0,121000000.0
sh688313,仕佳光子,385000000.0,29199400.0,16136199.999999998,13063200.0,385000000.0
sh603220,中贝通信,304000000.0,112000000.00000001,98674700.0,12939300.0,304000000.0
sh600383,金地集团,1331000000.0,91630900.0,78731000.0,12899900.0,1361000000.0
sz002152,广电运通,1184000000.0,24795800.0,11952200.0,12843599.999999998,1204000000.0
sz002371,北方华创,2014000000.0,58023700.0,45221000.0,12802600.0,2076000000.0000002
sz300825,阿尔特,500000000.0,27731400.0,15116500.0,12615000.0,500000000.0
sh600838,XD上海九,129000000.0,29109400.0,16552100.0,12557200.0,129000000.0
sz301137,哈焊华通,70594900.0,35933100.0,23448100.0,12485000.0,70594900.0
sz000333,美的集团,2393000000.0,27368600.0,15002900.0,12365700.0,2458000000.0
512200,地产ETF,102000000.0,29693900.0,17400200.0,12293699.999999998,119000000.0
sz300363,博腾股份,629000000.0,36778100.0,24548300.0,12229800.0,655000000.0
sh600115,中国东航,360000000.0,20822100.0,8633300.0,12188800.000000002,362000000.0
sh600238,海南椰岛,104000000.0,14463599.999999998,2311600.0,12152000.0,118000000.0
sz002926,华西证券,793000000.0,74834900.0,62874600.0,11960300.0,838000000.0000001
sz000812,陕西金叶,209000000.0,39588000.0,27637000.0,11951000.0,211000000.0
sz000650,仁和药业,454000000.0,23802399.999999996,12050700.0,11751800.0,458000000.0
sz300977,深圳瑞捷,44584500.0,19870800.0,8219800.0,11651000.0,44584500.0
sz000661,长春高新,2566000000.0,37778200.0,26336400.0,11441800.0,2584000000.0
sh688052,纳芯微,171000000.0,21047399.999999996,9716700.0,11330700.0,276000000.0
sh601108,财通证券,1914999999.9999998,56521700.0,45206600.0,11315000.0,1973000000.0
sz002304,洋河股份,1358000000.0,38894400.0,27630600.0,11263800.000000002,1389000000.0
sz301236,软通动力,413000000.0,25961800.0,14723300.0,11238500.0,465000000.00000006
sz000547,航天发展,869000000.0,24170800.0,12939100.0,11231700.0,907000000.0
sh600009,上海机场,1440000000.0,49227100.0,38017400.0,11209700.0,1455000000.0
sz300663,科蓝软件,541000000.0,34155000.0,23086700.0,11068300.0,546000000.0
sz002544,普天科技,978999999.9999999,13839000.0,2865600.0,10973400.0,986000000.0
sh600212,绿能慧充,96636299.99999999,20075000.0,9329400.0,10745600.0,96636299.99999999
sz002334,英威腾,400000000.0,31306400.0,20575100.000000004,10731300.000000002,401000000.0
513010,港股科技,150000000.0,28789000.0,18282700.0,10506300.000000002,150000000.0
sh600578,京能电力,227000000.0,24166200.0,13705300.0,10460900.0,229000000.0
sh600519,贵州茅台,17902000000.0,319000000.0,309000000.0,10330700.0,18281000000.0
sz002384,东山精密,631000000.0,28208800.0,17880700.0,10328100.0,659000000.0
sh600929,雪天盐业,242000000.0,15421600.0,5130700.000000001,10290900.0,345000000.0
sh603883,老百姓,126000000.0,16511800.0,6235900.0,10275900.0,133000000.0
sz002245,蔚蓝锂芯,287000000.0,14353100.0,4104600.0,10248500.0,301000000.0
sh600602,云赛智联,656000000.0,211000000.0,200000000.0,10176900.0,675000000.0
sz000825,太钢不锈,607000000.0,15878200.0,5735700.000000001,10142500.0,615000000.0
sz300377,赢时胜,405999999.99999994,69212900.0,59118100.00000001,10094800.0,412000000.0
sh688777,中控技术,262000000.0,26585900.0,16517200.0,10068700.0,692000000.0
sz301511,C德福科技,39939800.0,56425100.0,46466300.0,9958700.0,176000000.0
sz002131,利欧股份,802999999.9999999,25708900.0,15809900.0,9899000.0,817000000.0
sh600420,国药现代,178000000.0,17429900.0,7672200.0,9757800.0,178000000.0
sz300773,拉卡拉,638000000.0,34926700.0,25205400.0,9721400.0,645000000.0
513300,纳斯达克,76098000.0,40697700.0,31049000.0,9648700.0,76098000.0
sh688459,哈铁科技,36431400.0,18814000.0,9290400.0,9523600.0,45486200.0
sh601728,中国电信,875000000.0,67860500.0,58344300.0,9516200.0,888000000.0000001
sz001360,南矿集团,61412500.0,42429200.0,32918300.0,9510800.0,61412500.0
sz002419,天虹股份,142000000.0,15241600.0,5804100.0,9437400.0,144000000.0
sh600585,海螺水泥,1873000000.0,27558100.0,18233100.0,9325000.0,1916000000.0
sz000006,深振业Ａ,490000000.00000006,84148200.0,74848500.0,9299800.0,499000000.0
sh601881,中国银河,1872000000.0,115999999.99999999,107000000.0,9233400.0,2245000000.0
sz002252,上海莱士,1023000000.0,21076000.0,11844200.0,9231800.0,1024000000.0
sh601975,招商南油,484000000.0,112999999.99999999,104000000.0,9155900.0,498000000.00000006
sh600125,铁龙物流,404000000.0,31446200.0,22308700.0,9137600.0,407000000.0
sh688190,云路股份,75357200.0,10160600.0,1052300.0,9108200.0,80206900.0
sh603039,泛微网络,100000000.0,9125900.0,57800.0,9068100.0,100000000.0
sh603306,华懋科技,401999999.99999994,12466099.999999998,3473600.0,8992500.0,408000000.0
sh600887,伊利股份,3431000000.0,58304900.0,49352100.0,8952800.0,3447000000.0
sh688535,华海诚科,68509100.0,18761800.0,9823800.0,8937900.0,91525900.0
sz300294,博雅生物,420000000.0,11192000.0,2382600.0,8809400.0,422000000.0
sz301487,盟固利,126000000.0,115999999.99999999,107000000.0,8775500.0,127000000.0
sz000723,美锦能源,1317000000.0,28837000.0,20120400.0,8716600.0,1363000000.0
sz301408,华人健康,65698400.0,44273000.0,35689200.0,8583800.0,65698400.0
sz300014,亿纬锂能,3034000000.0,76232900.0,67653700.0,8579300.0,3096000000.0
sh688610,埃科光电,25302500.0,16064600.0,7631799.999999999,8432800.0,27694400.0
sz002424,贵州百灵,670000000.0,21678500.0,13332000.0,8346400.0,676000000.0
sh600340,华夏幸福,346000000.0,10752700.0,2518100.0,8234600.0,349000000.0
sh600988,赤峰黄金,936999999.9999999,26353300.0,18139100.0,8214200.0,968000000.0
sz002104,恒宝股份,391000000.0,14899300.0,6705700.000000001,8193600.0,391000000.0
sz301159,三维天地,50428400.0,35640600.0,27528900.0,8111600.0,50428400.0
sz000401,冀东水泥,482000000.0,10717400.0,2630800.0,8086500.0,496000000.0
sz002421,达实智能,324000000.0,11277600.0,3228700.0,8049000.0,328000000.0
sz301488,豪恩汽电,91535500.0,44876500.0,36835600.0,8040900.0,166000000.0
sh605117,德业股份,692000000.0,38095000.0,30118600.0,7976400.0,714000000.0
sz301175,中科环保,119000000.0,17051000.0,9188200.0,7862700.0,122000000.0
512100,1000ETF,455000000.0,27684300.0,19839700.0,7844600.0,3594000000.0
sz000875,吉电股份,718000000.0,15218100.0,7439800.0,7778400.0,754000000.0
sh688063,派能科技,1528000000.0,66762700.00000001,59027800.0,7734900.0,1654000000.0
sz002922,伊戈尔,128000000.0,9954100.0,2249500.0,7704500.0,145000000.0
sh688337,普源精电,92723799.99999999,8461300.0,810200.0,7651100.0,150000000.0
sz002602,世纪华通,1670000000.0,35630800.0,27985400.0,7645400.0,1704000000.0
sz301349,信德新材,80593900.0,19502100.0,11872100.0,7629900.0,83191299.99999999
sz002212,天融信,684000000.0,16870000.0,9333600.0,7536400.0,694000000.0
