代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh688041,海光信息,1301000000.0,372000000.0,138000000.0,234000000.0,1554000000.0
sz002230,科大讯飞,7515000000.000001,550000000.0,361000000.0,189000000.0,7908000000.0
sz000001,平安银行,4406000000.0,254000000.0,92511299.99999999,162000000.0,4421000000.0
sz000988,华工科技,2229000000.0,266000000.0,140000000.0,126000000.0,2320000000.0
sz000858,五粮液,7073000000.0,318000000.0,212000000.0,106000000.0,7166000000.0
sh601689,拓普集团,957000000.0,291000000.0,197000000.0,93999599.99999999,1016000000.0
sz300760,迈瑞医疗,1830000000.0,167000000.0,75706500.0,91447600.0,2089999999.9999998
sh603000,人民网,1144000000.0,801000000.0,711000000.0,89590900.0,1273000000.0
sh600522,中天科技,2167000000.0,165000000.0,85996400.0,79277900.0,2229000000.0
sz301525,N儒竞科技,79050800.0,88979500.0,9928800.0,79050800.0,79050800.0
sh603259,药明康德,2373000000.0,144000000.0,67352100.0,76276200.0,2464000000.0
sh688256,寒武纪,809000000.0,225999999.99999997,152000000.0,74215900.0,1692000000.0000002
sz000021,深科技,934000000.0,152000000.0,80503700.0,71064700.0,976000000.0
sh601607,上海医药,713000000.0,106000000.0,35871600.0,70155600.0,721000000.0
sz002558,巨人网络,513000000.0,123000000.0,53692700.00000001,68819400.0,617000000.0
sz300002,神州泰岳,960000000.0,165000000.0,102000000.0,63635900.0,1036999999.9999999
sh601668,中国建筑,4172000000.0,162000000.0,99005200.0,63256100.0,4184000000.0000005
sh601456,国联证券,761000000.0,174000000.0,112000000.00000001,61667000.0,807000000.0
sh688318,财富趋势,638000000.0,216000000.0,154000000.0,61218200.0,649000000.0
sz300475,香农芯创,467000000.0,146000000.0,86921800.0,59307700.00000001,467000000.0
sz000656,金科股份,354000000.0,130000000.0,72593100.0,57734399.99999999,358000000.0
sh600839,四川长虹,1196000000.0,113999999.99999999,59541400.0,54665500.0,1225000000.0
sz300657,弘信电子,329000000.0,72827800.0,18845700.0,53982100.0,329000000.0
sz002229,鸿博股份,1159000000.0,238000000.0,185000000.0,52874399.99999999,1166000000.0
sz000818,航锦科技,2101000000.0000002,83896100.0,34035300.0,49860800.0,2116000000.0
sz002049,紫光国微,2548000000.0,174000000.0,127000000.0,47181600.0,2622000000.0
sz002939,长城证券,1224000000.0,113999999.99999999,68294500.0,45711400.0,1247000000.0
sz002009,天奇股份,161000000.0,71324200.0,28048400.0,43275800.0,162000000.0
sz300573,兴齐眼药,428000000.0,62114200.0,19566200.0,42548000.0,438999999.99999994
sz002466,天齐锂业,4577000000.0,138000000.0,95907300.0,42445900.0,4609000000.0
sh688235,百济神州,276000000.0,72677200.0,32038000.0,40639200.0,324000000.0
sz300895,铜牛信息,266000000.0,95255700.0,54707900.0,40547900.0,266000000.0
sh600390,五矿资本,825000000.0,73407300.0,33036200.0,40371200.0,834000000.0
sh603019,中科曙光,3797999999.9999995,291000000.0,250999999.99999997,39405300.0,3856000000.0
sz300364,中文在线,396000000.0,95805900.0,57551100.0,38254700.0,516000000.0
