代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh600030,中信证券,10172000000.0,1363000000.0,918000000.0,446000000.0,10260000000.0
sz000977,浪潮信息,2929000000.0,658000000.0,424000000.0,235000000.0,3077000000.0
sz300059,东方财富,12172000000.0,2026000000.0000002,1868000000.0,158000000.0,12478000000.0
sh601788,光大证券,2476000000.0,411000000.00000006,276000000.0,135000000.0,2689000000.0
sh601881,中国银河,1561000000.0,465000000.00000006,341000000.0,124000000.0,2234000000.0
sh601865,福莱特,380000000.0,127000000.0,6899800.0,120000000.0,630000000.0
sh601162,天风证券,1613000000.0,352000000.0,234000000.0,119000000.0,1694000000.0000002
sh601099,太平洋,1686000000.0,520000000.0,407000000.0,112999999.99999999,1935000000.0000002
sh600446,金证股份,1187000000.0,195000000.0,103000000.0,92714100.0,1195000000.0
sz000625,长安汽车,2498000000.0,546000000.0,454000000.0,91874200.0,2768000000.0
sh600702,舍得酒业,2014000000.0,180000000.0,89101000.0,91079000.0,2112000000.0
sh600383,金地集团,1360000000.0,321000000.0,234000000.0,87500800.0,1381000000.0
sz000776,广发证券,3284000000.0000005,377000000.0,291000000.0,86311700.0,3297000000.0
sh601555,东吴证券,1670000000.0,299000000.0,218000000.00000003,81274400.0,1757000000.0
sz000858,五粮液,6175000000.0,465000000.00000006,385000000.0,79750300.0,6268000000.0
sz000926,福星股份,463999999.99999994,111000000.00000001,38543400.0,72954500.0,465000000.00000006
sz300033,同花顺,1048000000.0,333000000.0,261000000.0,72323400.0,1206000000.0
sh600958,东方证券,2123000000.0,299000000.0,229999999.99999997,69469000.0,2136000000.0
sh600109,国金证券,1975000000.0,171000000.0,102000000.0,68997600.0,2016000000.0
sz300223,北京君正,1230000000.0,293000000.0,225000000.0,68549700.0,1383000000.0
sh601995,中金公司,1314000000.0,312000000.0,243000000.00000003,68269900.0,1993000000.0
sh601066,中信建投,1796000000.0,198000000.0,130000000.0,67902300.0,1814999999.9999998
sh601878,浙商证券,1407000000.0,164000000.0,97912200.0,66141700.0,1417000000.0
sh600909,华安证券,729000000.0,115999999.99999999,51805600.00000001,64329900.0,741000000.0
sz002736,国信证券,601000000.0,97711800.0,34599800.0,63112000.0,608000000.0
sh600095,湘财股份,443000000.0,146000000.0,89268700.00000001,56797100.0,500000000.0
sh600999,招商证券,1196000000.0,106000000.0,49705200.00000001,56057400.0,1212000000.0
sh601601,中国太保,1088000000.0,182000000.0,126000000.0,55838100.00000001,1131000000.0
sh600536,中国软件,1480000000.0,174000000.0,119000000.0,55309000.0,1591000000.0
sz002797,第一创业,1566000000.0,163000000.0,108000000.0,55276000.0,1597000000.0
sh600155,华创云信,1027000000.0,261000000.0,206999999.99999997,53837800.0,1048000000.0
